TymeBreathRate,tidal_volume,TymeVentilation
31.05,262.5,80.92
31.13,261.6,81.01
31.26,261.1,81.3
31.44,261.3,81.83
31.57,261.9,82.38
31.69,262.6,82.94
31.81,263.0,83.43
31.91,262.3,83.63
32.04,261.5,83.65
32.25,260.3,82.7
32.41,258.9,81.9
32.53,257.5,81.23
32.61,256.5,80.76
32.68,255.6,80.28
32.74,257.4,79.89
32.83,257.4,79.55
32.94,256.8,79.22
33.03,256.4,78.93
33.13,255.8,78.72
33.24,255.0,78.67
33.35,254.2,78.62
33.47,254.0,78.49
33.6,254.4,78.27
33.71,254.4,78.04
33.76,253.5,77.81
33.7,252.3,77.46
33.53,251.0,77.08
33.4,252.1,77.6
33.17,254.1,77.94
32.85,257.0,78.12
32.47,259.6,78.48
32.08,262.1,78.9
31.82,263.8,79.44
31.56,265.4,79.98
31.32,267.1,80.46
31.09,268.8,80.92
30.91,270.4,81.26
30.74,272.0,81.56
30.57,273.6,81.87
30.45,273.4,81.54
30.32,273.0,81.15
30.27,272.8,81.3
30.22,272.5,81.47
30.24,272.4,81.34
30.28,272.2,81.14
30.26,272.1,81.05
30.13,272.2,81.24
30.01,272.6,81.38
29.93,273.8,81.28
29.85,275.0,81.17
29.69,275.2,81.12
29.52,275.3,81.08
29.4,276.4,81.26
29.28,277.8,81.5
29.17,279.1,81.74
29.06,281.1,82.28
28.95,283.5,83.02
28.91,287.6,82.54
28.97,289.5,82.34
29.05,291.2,82.36
29.17,293.1,82.8
29.29,295.0,83.24
29.42,296.9,83.67
29.71,299.5,83.65
30.01,302.0,83.64
30.27,301.4,83.2
30.53,300.3,82.7
30.73,300.6,82.46
30.9,301.3,82.31
31.02,301.7,81.95
31.11,301.6,81.4
31.14,302.1,80.89
31.09,304.0,80.49
30.9,306.0,80.59
30.6,308.0,81.02
30.19,308.7,81.37
29.9,308.2,81.32
29.74,306.3,80.77
29.56,305.0,80.33
29.36,303.7,79.91
29.17,303.0,79.61
28.99,303.5,79.64
28.81,304.1,79.68
28.66,304.0,79.75
28.55,302.8,79.87
28.45,301.6,79.99
28.27,303.1,80.18
28.07,305.0,80.38
27.88,307.1,80.57
27.68,309.2,80.76
27.49,311.3,80.95
27.16,312.8,80.66
26.79,314.0,80.21
26.38,312.9,80.26
25.96,311.2,80.4
25.64,309.3,80.06
25.33,307.3,79.6
25.02,305.3,79.13
24.76,302.5,78.34
24.5,299.5,77.47
24.25,296.6,76.6
24.09,295.7,76.4
23.94,294.8,76.2
23.79,294.0,76.0
23.72,293.6,75.84
23.68,293.4,75.71
23.64,293.2,75.57
23.6,293.1,75.43
23.57,292.9,75.29
23.54,293.2,75.06
23.52,293.5,74.8
23.52,293.9,74.56
23.58,294.5,74.32
23.63,295.1,74.09
23.66,295.7,73.91
23.7,296.2,73.73
23.69,295.8,73.25
23.66,295.2,72.71
23.65,295.1,72.43
23.65,295.2,72.31
23.66,295.4,72.21
23.74,295.4,72.4
23.83,295.3,72.59
23.93,294.6,72.58
24.05,293.5,72.44
24.19,292.3,72.12
24.35,291.0,71.63
24.52,289.6,71.15
24.73,289.0,70.82
24.95,288.4,70.51
25.13,288.1,70.53
25.3,287.9,70.59
25.48,287.1,70.37
25.67,285.2,69.69
25.82,282.7,69.17
25.93,279.5,68.86
26.0,277.3,68.73
26.01,277.2,68.89
26.02,277.1,69.07
26.06,277.7,69.41
26.1,278.3,69.75
26.12,277.8,70.23
26.14,277.1,70.74
26.16,276.4,71.22
26.21,275.3,71.53
26.25,274.1,71.84
26.25,272.9,71.57
26.25,271.6,71.05
26.26,270.9,70.68
26.31,271.1,70.54
26.36,271.5,70.51
26.39,272.8,70.79
26.42,274.1,71.06
26.47,274.6,71.37
26.52,275.1,71.69
26.57,275.6,71.99
26.62,276.0,72.22
26.67,276.5,72.44
26.7,276.5,72.25
26.73,276.6,72.0
26.75,276.6,71.99
26.76,276.6,72.07
26.78,276.6,72.15
26.82,276.3,72.14
26.89,275.6,71.99
26.95,275.0,71.84
27.01,271.9,71.16
27.06,266.2,69.92
27.07,262.2,68.96
27.07,258.8,68.11
27.07,256.6,67.62
27.06,256.3,67.65
27.06,257.4,67.95
27.06,259.4,68.42
27.04,260.9,68.76
27.0,261.1,68.86
26.95,261.4,68.95
26.89,261.1,69.12
26.83,260.9,69.3
26.82,261.5,69.55
26.81,262.2,69.81
26.86,262.1,69.63
26.92,262.0,69.41
26.97,261.9,69.19
26.99,262.1,69.31
26.99,262.3,69.48
27.01,262.7,69.69
27.07,263.7,70.07
27.12,264.7,70.45
27.22,264.5,70.79
27.33,264.2,71.13
27.42,263.6,71.11
27.5,263.1,71.08
27.59,263.1,71.19
27.68,263.5,71.38
27.77,264.0,71.57
27.82,265.0,71.85
27.88,266.0,72.12
27.84,264.6,72.27
27.79,263.1,72.41
27.76,261.8,72.24
27.72,260.5,71.85
27.77,259.5,71.48
27.84,258.8,71.24
27.92,258.8,71.26
27.99,259.0,71.31
28.06,259.2,71.39
28.12,259.5,71.47
28.26,258.0,71.17
28.39,256.5,70.87
28.55,256.2,70.96
28.7,256.0,71.1
28.78,256.2,71.16
28.84,256.4,71.2
28.9,256.6,71.23
28.94,257.0,71.54
28.97,257.4,71.87
29.03,257.5,72.05
29.09,257.4,72.08
29.1,256.8,71.86
29.07,256.0,71.39
29.0,255.9,71.39
28.91,256.4,71.71
28.82,257.1,72.01
28.72,258.1,72.29
28.62,257.8,72.34
28.51,256.2,72.15
28.43,254.4,71.9
28.39,252.5,71.56
28.36,250.7,71.26
28.42,250.2,71.67
28.47,249.7,72.07
28.52,249.8,72.17
28.57,250.0,72.34
28.57,251.2,73.0
28.57,252.4,73.66
28.53,251.9,73.44
28.48,250.7,72.9
28.43,249.6,73.28
28.39,248.4,73.66
28.3,248.8,73.83
28.21,249.9,73.92
28.1,250.6,74.03
27.99,250.9,74.16
28.02,250.3,74.15
28.06,249.6,74.14
28.16,249.4,74.28
28.31,249.5,74.52
28.45,249.4,74.57
28.59,249.1,74.3
28.73,248.8,74.03
28.95,248.8,73.81
29.19,248.8,73.6
29.43,248.7,73.37
29.76,248.1,72.92
30.09,247.6,72.5
30.4,247.7,72.19
30.72,247.8,71.88
31.02,248.1,72.01
31.31,248.4,72.21
31.52,248.7,72.3
31.69,249.2,72.42
31.72,250.5,72.73
31.75,250.8,72.77
31.76,251.1,73.02
31.73,251.1,73.84
31.73,251.8,74.19
31.73,252.5,74.54
31.68,253.6,74.86
31.62,254.1,75.07
31.56,254.2,75.23
31.5,254.3,75.39
31.39,253.9,75.12
31.28,253.6,74.83
31.1,253.5,74.73
30.92,253.4,74.65
30.71,253.8,74.71
30.49,254.4,74.81
30.29,254.3,74.92
30.11,253.3,75.07
29.92,252.3,75.22
29.69,252.4,75.59
29.47,252.4,75.95
29.27,252.3,75.93
29.1,251.9,75.64
28.92,251.6,75.35
28.72,250.8,75.06
28.51,250.0,74.78
28.3,249.2,74.49
28.11,250.6,74.77
27.95,252.2,75.12
27.91,253.6,75.49
27.87,254.9,75.87
27.87,254.8,75.58
27.89,254.1,75.04
27.9,255.7,75.19
27.9,258.5,75.68
27.99,259.6,75.73
28.12,259.9,75.75
28.21,261.4,76.62
28.29,262.6,77.05
28.37,263.5,76.57
28.47,264.0,76.16
28.6,262.1,76.15
28.74,260.4,76.14
28.88,259.1,76.18
29.0,258.4,76.38
29.11,259.1,77.01
29.21,259.7,77.61
29.3,260.1,77.88
29.38,260.5,78.14
29.41,261.1,78.68
29.41,261.8,79.29
29.43,262.1,79.57
29.46,262.4,79.85
29.57,261.7,80.02
29.68,260.9,80.18
29.73,260.9,80.59
29.76,260.9,81.04
29.8,261.0,81.21
29.84,261.1,80.86
29.92,260.7,80.45
30.13,258.4,79.82
30.38,257.1,79.53
30.67,257.1,79.66
30.91,257.5,79.75
31.11,258.4,79.77
31.31,259.1,79.71
31.63,257.9,78.65
31.86,257.9,77.76
32.06,258.2,76.96
32.16,256.6,76.47
32.26,255.1,75.98
32.41,254.0,75.5
32.58,253.3,75.11
32.67,254.3,75.15
32.76,255.2,75.19
32.81,256.1,75.53
32.85,256.9,75.97
32.89,256.1,75.91
32.92,254.6,75.65
32.92,253.9,74.96
32.89,253.7,73.94
32.76,253.6,73.96
32.62,253.5,73.99
32.34,253.4,74.03
31.98,253.3,74.07
31.74,252.8,74.05
31.5,252.3,74.05
31.28,252.6,74.29
31.07,252.9,74.53
30.76,253.5,74.66
30.33,254.6,74.64
29.9,254.9,74.55
29.46,253.8,74.33
29.12,252.7,74.18
28.92,251.5,74.13
28.72,250.3,74.08
28.47,251.6,74.32
28.19,253.8,74.68
28.0,255.2,74.76
27.88,255.9,74.62
27.76,256.7,74.48
27.66,256.2,74.25
27.6,253.8,73.85
27.55,251.6,73.5
27.46,252.9,74.29
27.38,254.3,75.08
27.33,255.4,75.17
27.28,256.6,75.17
27.26,256.2,74.7
27.27,253.8,73.68
27.27,251.5,72.91
27.26,249.3,72.32
27.29,247.9,71.98
27.38,248.2,72.13
27.48,248.5,72.28
27.57,248.8,72.43
27.82,249.2,72.56
28.05,249.5,72.66
28.23,249.2,72.63
28.42,249.0,72.63
28.67,249.8,72.94
28.93,250.7,73.24
29.26,250.2,73.42
29.56,249.9,73.62
29.7,251.3,73.96
29.85,252.7,74.31
30.12,252.5,74.19
30.42,251.4,73.96
30.72,249.4,73.92
30.97,248.8,74.0
31.19,249.0,74.16
31.38,248.8,74.43
31.52,247.9,74.89
31.67,247.4,75.39
31.86,248.6,76.03
32.1,250.0,76.86
32.3,250.9,77.56
32.38,250.7,77.74
32.46,250.4,77.92
32.52,249.4,77.53
32.58,249.3,77.37
32.63,250.0,77.51
32.64,249.5,77.71
32.61,247.9,77.97
32.54,247.9,78.39
32.46,248.1,78.83
32.44,248.4,79.01
32.44,248.8,79.16
32.39,249.4,79.67
32.36,249.9,80.01
32.36,250.4,79.91
32.37,250.6,79.78
32.43,249.1,79.37
32.49,247.6,78.96
32.5,249.0,79.53
32.51,250.9,80.26
32.35,252.6,80.54
32.2,253.7,80.63
32.09,252.0,79.95
32.0,250.1,79.29
31.94,247.9,78.82
31.85,248.1,79.04
31.72,250.0,79.73
31.64,251.1,79.54
31.58,251.3,78.65
31.59,251.9,79.01
31.6,252.5,79.5
31.58,254.8,79.74
31.56,257.4,79.95
31.54,260.2,80.44
31.51,263.1,81.04
31.48,263.6,81.12
31.44,261.9,80.71
31.33,259.5,80.16
31.21,257.9,79.82
31.12,257.6,79.79
31.05,257.0,79.66
31.05,254.5,79.03
30.96,252.4,78.61
30.84,250.4,78.29
30.73,248.7,78.08
30.68,247.5,78.3
30.63,246.4,78.51
30.55,245.7,78.49
30.49,245.1,78.46
30.46,244.8,78.43
30.44,244.4,78.4
30.38,244.3,78.51
30.33,244.3,78.61
30.33,244.0,78.49
30.34,243.7,78.31
30.4,244.2,78.11
30.47,244.7,77.86
30.55,243.8,77.42
30.63,243.0,76.97
30.81,242.6,76.85
31.03,242.5,76.87
31.22,242.4,76.89
31.41,242.3,76.92
31.61,242.1,76.94
31.89,241.6,76.95
32.18,241.3,76.99
32.54,242.2,77.16
32.91,242.0,76.73
33.3,241.1,75.78
33.62,239.2,75.18
33.9,237.2,74.74
34.0,236.4,74.78
34.14,235.2,74.73
34.3,233.9,74.67
34.37,234.3,74.9
34.41,233.9,74.66
34.42,233.2,74.24
34.48,232.9,74.18
34.54,233.4,74.27
34.6,235.3,74.57
34.61,235.6,74.4
34.58,234.6,73.84
34.54,234.4,73.85
34.51,234.5,74.11
34.47,234.7,74.38
34.34,234.7,74.56
34.19,234.5,74.58
34.0,234.1,74.04
33.79,233.5,73.67
33.54,232.6,73.61
33.31,231.1,73.39
33.11,228.6,72.87
32.9,227.0,72.42
32.66,226.6,72.07
32.44,227.0,71.91
32.23,228.3,71.92
32.01,229.6,71.99
31.66,231.9,72.39
31.38,233.2,72.67
31.16,233.6,72.86
31.02,234.8,73.09
30.87,235.9,73.27
30.71,236.0,72.85
30.55,236.1,72.43
30.4,236.3,72.32
30.27,236.5,72.21
30.23,236.5,71.87
30.19,236.4,71.56
30.16,236.2,71.35
30.13,235.9,71.13
30.08,235.3,70.82
29.99,233.6,70.17
29.9,231.9,69.51
29.8,230.6,70.02
29.72,230.3,70.41
29.68,231.3,70.52
29.64,231.7,70.51
29.61,230.8,70.23
29.59,229.8,69.94
29.57,229.0,69.62
29.55,228.1,69.31
29.51,228.0,69.31
29.45,228.2,69.49
29.4,228.9,69.67
29.36,229.6,69.85
29.32,230.0,70.19
29.29,230.3,70.55
29.28,231.0,70.89
29.32,233.0,71.21
29.36,234.6,71.36
29.37,235.2,71.13
29.36,236.1,71.08
29.36,237.0,71.06
29.46,237.9,71.37
29.56,238.7,71.67
29.68,239.3,72.25
29.78,239.9,72.8
29.84,239.9,72.85
29.9,240.0,72.89
29.93,238.5,72.99
29.96,236.5,73.11
30.06,235.9,73.46
30.21,236.3,73.99
30.33,235.4,73.37
30.42,233.8,72.39
30.45,232.9,72.37
30.49,232.0,72.34
30.44,231.2,72.71
30.36,230.5,73.17
30.33,229.9,73.18
30.3,229.2,73.2
30.23,229.6,73.46
30.15,230.2,73.74
30.16,230.9,73.82
30.18,231.4,73.88
30.35,228.8,73.47
30.53,226.8,73.14
30.72,225.7,72.92
30.92,224.7,72.69
31.15,225.4,72.33
31.37,226.0,72.06
31.57,226.5,71.94
31.76,227.0,71.82
32.0,227.5,71.95
32.24,228.1,72.14
32.46,229.8,72.62
32.6,230.6,72.97
32.68,230.3,73.16
32.79,231.1,73.81
32.96,233.1,75.06
32.93,235.9,75.92
32.91,237.9,76.49
32.93,237.1,75.95
32.92,236.0,75.47
32.84,234.3,75.22
32.78,234.5,75.35
32.73,235.3,75.59
32.71,236.3,75.81
32.68,237.2,75.95
32.64,237.0,75.56
32.58,237.1,75.35
32.49,237.8,75.38
32.42,238.2,75.37
32.37,237.8,75.23
32.31,237.3,75.09
32.2,236.2,74.92
32.12,235.5,74.76
32.08,235.4,74.6
32.04,235.2,74.43
31.99,235.0,74.52
31.92,234.8,74.66
31.78,234.8,74.48
31.63,234.8,74.3
31.52,233.4,73.77
31.41,231.7,73.17
31.24,229.1,72.53
31.04,227.2,72.07
30.75,227.3,72.09
30.62,228.1,72.0
30.54,229.1,71.88
30.42,229.4,71.83
30.29,229.3,71.83
30.23,229.2,71.57
30.17,229.0,71.29
30.21,229.0,70.63
30.25,229.0,70.04
30.28,229.9,70.09
30.31,230.7,70.15
30.35,231.4,70.12
30.39,231.9,70.04
30.48,232.2,70.07
30.6,232.3,70.2
30.74,232.5,70.48
30.91,233.5,71.45
30.99,233.6,71.67
31.03,233.5,71.62
31.08,233.3,71.69
31.14,233.2,71.87
31.15,232.9,72.1
31.12,232.5,72.36
31.06,232.6,72.82
30.97,233.3,73.5
30.87,234.0,74.16
30.6,236.3,74.49
30.52,242.0,74.72
30.48,247.2,74.95
30.53,251.0,75.18
30.54,252.2,75.18
30.54,252.7,75.12
30.55,253.2,75.12
30.65,254.1,75.48
30.75,255.0,75.89
30.86,255.9,76.54
30.97,256.7,77.02
31.08,256.9,77.08
31.18,257.2,77.13
31.36,257.5,76.94
31.53,257.8,76.76
31.67,258.2,76.89
31.79,258.6,77.33
31.83,258.4,77.62
31.78,257.5,77.72
31.55,257.3,77.6
31.24,257.5,77.41
30.99,257.6,77.37
30.7,257.4,77.24
30.31,256.0,76.92
30.07,254.6,76.5
29.91,253.0,76.03
29.97,251.1,75.84
30.07,250.2,75.73
30.19,250.8,75.73
30.31,251.4,75.74
30.42,252.0,75.89
30.53,252.5,76.04
30.63,253.0,76.19
30.75,253.5,76.33
30.9,253.8,76.45
31.04,254.2,76.56
31.14,253.8,76.68
31.24,253.4,76.8
31.27,254.0,77.36
31.26,254.9,78.08
31.26,253.6,77.78
31.21,251.9,77.42
31.09,249.3,76.96
30.96,247.6,77.02
30.83,246.5,77.46
30.7,245.5,77.9
30.58,244.5,78.07
30.48,243.6,77.83
30.5,242.8,77.53
30.56,242.0,77.21
30.71,241.4,76.68
30.88,240.9,76.11
31.12,241.2,76.41
31.38,241.8,76.91
31.71,241.7,77.11
32.09,241.2,77.13
32.36,241.2,77.25
32.6,241.3,77.4
32.82,239.8,76.63
33.03,237.8,75.58
33.31,235.1,75.18
33.57,231.7,74.98
33.73,226.6,75.04
33.83,221.8,74.95
33.89,217.4,74.74
33.96,215.2,74.4
34.03,213.2,74.07
34.22,213.3,74.55
34.35,213.6,74.67
34.39,213.9,74.34
34.59,212.4,73.7
34.92,210.3,73.1
35.27,209.5,72.94
35.44,209.3,72.54
35.62,209.0,72.15
35.77,209.0,72.25
35.92,209.1,72.42
36.09,209.7,72.51
36.25,210.0,72.59
36.37,209.3,72.68
36.53,209.6,73.09
36.68,210.3,73.63
36.77,211.7,74.32
36.77,212.9,74.76
36.7,214.1,75.02
36.46,214.7,75.31
36.12,215.3,75.57
35.64,216.7,75.57
35.28,217.8,75.15
35.0,218.4,74.69
34.79,218.1,74.56
34.54,218.2,74.23
34.24,219.1,73.5
34.24,219.5,73.45
34.24,219.8,73.41
34.21,221.1,73.69
34.17,222.6,74.03
34.09,223.5,73.56
34.0,224.4,73.01
33.91,225.2,72.47
33.85,226.5,72.63
33.79,227.8,72.78
33.67,229.4,73.08
33.5,231.1,73.43
33.27,231.6,73.65
33.03,232.2,73.87
32.68,231.4,73.32
32.25,230.6,72.74
31.67,231.1,72.88
31.2,231.7,72.62
30.78,232.3,72.16
30.48,232.1,71.97
30.22,231.6,71.86
30.04,230.2,71.48
29.91,229.0,71.13
29.84,228.4,71.0
29.78,227.9,70.88
29.73,227.5,70.49
29.68,227.1,70.05
29.66,227.1,69.85
29.66,227.7,69.96
29.65,227.9,69.86
29.64,227.5,69.4
29.64,227.0,68.93
29.61,226.7,68.94
29.57,226.4,69.13
29.48,226.5,69.3
29.37,226.7,69.46
29.4,226.1,69.76
29.46,225.1,70.11
29.5,224.5,70.5
29.49,224.1,70.93
29.48,223.8,71.36
29.55,222.7,71.08
29.66,221.2,70.57
29.86,220.6,70.8
30.12,220.4,71.54
30.46,219.1,71.26
30.81,218.4,71.12
31.18,219.0,71.54
31.46,218.9,71.62
31.67,218.1,71.41
31.88,217.3,71.2
32.17,216.3,71.24
32.48,215.0,70.84
32.82,213.1,69.9
33.42,210.1,69.54
33.91,208.8,70.11
34.36,208.1,71.05
34.77,208.5,71.17
35.18,209.1,71.22
35.7,208.5,71.2
36.24,207.8,71.25
36.61,209.1,71.74
36.95,209.9,72.01
37.24,209.9,71.95
37.48,208.3,71.67
37.64,205.9,71.37
37.72,203.5,71.27
37.75,201.3,70.87
37.78,200.4,70.73
37.83,201.7,71.07
37.8,204.4,71.36
37.74,207.1,71.61
37.6,209.4,71.77
37.56,208.0,71.88
37.49,207.5,72.18
37.33,209.6,73.07
37.15,212.1,73.63
36.96,214.8,74.0
36.65,215.8,73.84
36.27,216.3,73.85
35.87,216.8,74.34
35.61,217.2,74.43
35.35,217.5,74.52
35.04,217.3,74.5
34.67,216.6,74.39
34.3,216.0,74.31
33.91,215.5,74.26
33.57,215.7,74.41
33.27,216.6,74.72
33.02,217.4,74.83
32.82,218.1,74.77
32.59,219.0,74.56
32.34,220.2,74.2
32.14,220.8,74.06
31.95,221.4,73.96
31.82,221.5,73.49
31.72,221.4,72.83
31.63,223.0,73.07
31.55,224.7,73.35
31.48,226.0,73.45
31.45,226.2,72.92
31.44,226.3,72.43
31.56,225.6,72.23
31.79,225.1,72.05
32.06,224.8,71.94
32.21,226.9,73.07
32.35,229.0,74.19
32.52,231.7,75.19
32.69,234.9,76.11
32.77,233.4,75.06
32.79,231.6,74.4
32.76,230.2,74.48
32.72,229.3,74.82
32.64,229.9,75.88
32.55,230.7,76.2
32.48,231.4,76.49
32.44,232.3,77.19
32.4,233.2,77.68
32.38,234.1,77.93
32.44,234.5,78.07
32.56,234.7,78.13
32.68,235.0,78.24
32.82,235.6,78.45
32.94,236.0,78.49
33.04,235.7,78.12
33.18,234.9,77.8
33.38,233.3,77.56
33.57,231.7,77.31
33.88,229.7,76.84
34.2,227.8,76.35
34.35,228.8,76.6
34.5,229.4,76.56
34.67,229.5,76.06
34.83,228.1,75.6
34.9,227.2,75.42
34.89,227.6,75.52
34.87,227.6,75.07
34.84,227.6,74.38
34.86,228.9,74.58
34.87,231.4,75.06
34.9,233.5,75.37
34.94,234.4,75.2
34.97,235.1,75.04
34.98,235.4,74.92
34.89,234.7,74.67
34.79,233.8,74.39
34.62,232.7,74.0
34.4,231.3,73.55
34.18,231.8,73.93
33.97,232.4,74.42
33.72,232.7,74.61
33.45,232.9,74.74
33.11,232.2,74.71
32.7,230.5,74.52
32.28,229.1,74.42
31.85,228.0,74.39
31.41,227.7,74.45
30.95,228.7,74.66
30.58,229.0,74.68
30.24,229.2,74.65
29.91,228.7,74.32
29.6,226.1,73.01
29.35,223.5,71.94
29.18,220.9,71.18
29.08,220.1,70.97
29.06,221.2,71.42
29.04,222.4,71.86
29.08,223.5,71.77
29.12,224.6,71.66
29.25,224.2,71.35
29.38,223.8,71.05
29.56,223.3,70.92
29.74,222.9,70.85
29.95,222.6,70.68
30.15,222.5,70.46
30.38,221.4,70.32
30.61,220.0,70.21
30.8,219.4,70.16
30.99,218.9,70.12
31.23,218.3,70.34
31.51,217.6,70.73
31.76,217.1,70.7
32.02,216.5,70.7
32.37,216.1,70.99
32.76,215.3,71.15
33.18,214.2,71.2
33.49,213.7,71.49
33.8,213.2,71.76
34.09,212.3,71.68
34.36,212.1,71.86
34.59,213.1,72.5
34.95,214.7,72.96
35.35,215.8,73.29
35.67,214.5,73.49
35.91,213.0,73.71
36.09,211.5,73.95
36.31,209.6,73.97
36.56,207.3,73.64
36.72,206.7,73.7
36.88,206.0,73.76
37.14,205.8,73.63
37.32,205.4,73.48
37.43,205.0,73.3
37.58,204.6,73.91
37.67,204.2,74.22
37.67,203.7,73.98
37.68,204.4,73.71
37.69,205.1,73.43
37.7,207.2,73.44
37.73,208.6,73.34
37.75,209.2,73.1
37.84,210.5,72.8
37.92,211.5,72.52
38.01,212.3,72.25
38.02,214.2,72.38
38.0,216.5,72.67
37.91,217.3,72.79
37.81,218.0,72.91
37.63,217.8,72.08
37.36,217.5,71.71
37.06,217.5,71.77
36.72,217.7,71.67
36.34,217.9,71.68
35.91,218.1,71.76
35.42,219.4,71.75
34.93,220.7,71.74
34.38,222.0,71.71
33.8,223.3,71.66
33.09,224.7,71.21
32.61,225.4,70.9
32.25,225.8,70.67
32.01,226.1,70.72
31.8,226.3,70.82
31.59,226.5,70.91
31.36,226.6,70.96
31.0,226.2,70.66
30.69,226.0,70.43
30.45,226.2,70.29
30.22,226.2,70.09
30.04,225.5,69.57
29.85,224.7,69.05
29.67,223.5,68.67
29.48,222.1,68.33
29.29,220.7,67.98
29.12,219.6,67.87
28.97,218.5,67.87
28.78,217.6,67.96
28.45,217.0,68.32
28.26,217.6,68.35
28.1,218.6,68.29
27.95,219.6,68.24
27.75,220.5,67.46
27.63,220.8,66.86
27.63,220.2,66.56
27.7,219.3,66.25
27.81,218.3,65.93
28.0,217.7,65.84
28.23,217.2,65.86
28.49,216.9,65.97
28.86,218.0,66.5
29.23,219.0,67.03
29.55,219.7,66.73
29.87,220.3,66.42
30.26,220.7,66.1
30.81,220.6,65.72
31.27,219.9,65.63
31.71,219.0,65.63
32.01,219.6,65.47
32.26,220.6,65.24
32.34,219.6,64.72
32.42,218.7,64.41
32.43,218.3,65.45
32.51,218.1,66.61
32.65,218.0,67.75
33.0,217.2,68.02
33.28,215.9,67.87
33.54,214.8,67.83
33.68,214.6,68.54
33.83,214.5,69.26
33.92,214.3,69.77
33.99,213.9,70.16
33.96,213.3,70.1
33.79,212.5,69.53
33.48,213.6,69.69
33.13,215.2,70.06
32.78,215.7,70.34
32.48,215.1,70.5
32.23,213.2,70.5
32.06,212.3,70.9
31.9,211.6,71.35
31.79,210.8,71.71
31.84,209.8,71.76
31.92,208.7,71.78
32.07,207.8,71.69
32.22,206.8,71.6
32.4,206.8,71.79
32.59,207.5,72.18
32.79,208.2,72.56
32.99,208.9,72.95
33.36,208.5,73.03
33.76,207.9,72.96
34.15,207.5,72.97
34.27,209.9,74.32
34.26,211.0,74.52
34.2,211.4,74.09
34.1,210.8,73.37
34.28,210.4,73.46
34.8,210.4,74.04
35.5,210.5,74.31
36.03,211.0,74.49
36.56,211.6,74.68
37.23,212.1,74.8
37.95,212.6,74.88
38.52,213.5,75.06
39.06,214.5,75.27
39.67,215.4,75.18
40.25,215.9,75.38
40.61,216.3,76.18
40.45,218.3,76.6
40.12,219.2,76.87
39.68,218.1,77.36
39.15,215.7,78.07
38.77,216.5,78.88
38.39,217.1,79.08
38.0,217.3,78.37
37.89,214.2,76.67
37.82,212.6,76.15
37.76,211.2,75.79
37.73,212.7,76.48
37.72,215.1,77.53
37.43,216.7,77.4
37.04,217.5,76.86
36.6,216.5,76.16
36.16,215.6,75.46
35.58,216.2,76.43
35.09,215.8,76.8
34.72,214.1,76.46
34.35,212.4,76.32
33.98,210.7,76.35
33.66,211.0,76.53
33.38,212.4,76.77
33.13,214.3,76.68
32.9,216.4,76.38
32.83,216.2,76.15
32.76,216.0,75.91
32.67,216.2,76.03
32.56,216.6,76.33
32.54,216.9,76.51
32.65,217.7,76.64
32.87,219.7,76.94
33.07,221.3,77.17
33.25,222.1,77.28
33.4,222.4,76.81
33.5,222.0,75.72
33.67,221.9,75.43
33.86,222.0,75.57
33.99,222.2,76.04
34.12,222.1,75.94
34.24,222.0,75.63
34.53,220.6,75.23
34.89,218.7,74.78
35.26,217.3,74.41
35.42,217.7,74.8
35.53,218.6,75.39
35.83,219.0,75.55
36.06,218.5,75.44
36.09,217.1,75.14
36.07,216.3,75.02
36.0,215.9,75.07
35.93,215.1,75.07
35.8,212.8,74.94
35.8,210.3,74.32
35.76,209.0,73.76
35.69,208.4,73.32
35.59,209.0,73.52
35.49,209.5,73.71
35.42,210.1,73.69
35.35,210.5,73.56
35.3,210.0,73.38
35.25,209.6,73.19
35.19,209.8,73.4
35.12,211.4,74.47
35.15,211.2,73.97
35.21,210.6,73.08
35.24,210.4,72.77
35.24,210.5,72.64
35.07,212.0,73.55
34.89,212.9,73.9
34.71,212.7,73.05
34.61,212.2,72.73
34.49,211.6,72.58
34.27,211.2,72.52
34.08,210.8,72.43
33.93,210.5,72.27
33.88,209.9,72.21
33.89,210.0,72.28
33.86,212.8,72.46
33.79,214.4,72.36
33.65,213.9,71.79
33.55,213.2,71.17
33.61,211.4,70.32
33.64,210.1,69.96
33.63,209.1,69.94
33.52,209.6,69.94
33.38,210.6,69.96
33.33,211.7,70.06
33.38,212.8,70.25
33.45,214.7,70.87
33.44,216.8,71.58
33.28,218.2,71.8
33.13,219.3,71.99
32.99,218.8,71.87
32.85,218.3,71.75
32.72,221.2,72.57
32.62,223.4,73.11
32.54,225.0,73.42
32.46,225.4,73.31
32.36,223.0,72.27
32.27,222.0,72.7
32.23,221.9,73.33
32.23,222.8,73.82
32.22,222.8,73.85
32.19,221.4,73.08
32.16,220.2,72.55
32.13,219.3,72.3
32.09,218.4,72.04
32.11,217.9,72.54
32.13,217.8,73.22
32.0,221.0,74.21
31.87,223.2,74.8
31.75,224.3,74.95
31.72,224.9,74.86
31.74,225.1,74.64
31.74,225.5,74.53
31.69,226.9,74.89
31.64,228.3,75.25
31.61,228.9,75.02
31.59,228.6,74.15
31.74,229.3,73.97
31.93,230.3,73.94
32.19,229.1,73.59
32.45,227.2,73.16
32.88,226.8,72.93
33.3,226.5,72.76
33.54,226.7,73.08
33.79,226.8,73.41
34.0,226.5,73.35
34.23,226.8,72.92
34.4,227.6,72.37
34.4,228.1,72.29
34.32,228.1,72.34
