TymeBreathRate,tidal_volume,TymeVentilation
32.69,253.2,79.66
32.59,254.5,79.54
32.45,255.2,79.06
32.27,254.9,78.33
32.18,254.8,78.21
32.1,254.7,78.09
32.02,254.4,77.96
31.93,253.7,77.83
31.83,253.9,78.0
31.69,255.9,78.85
31.53,257.5,79.37
31.31,258.5,79.02
31.12,259.0,78.75
31.05,258.0,78.68
30.98,257.0,78.61
30.86,256.3,79.08
30.73,255.7,79.67
30.56,255.5,79.83
30.39,255.3,79.98
30.23,255.2,80.06
30.07,255.4,80.05
29.91,255.5,80.04
29.74,256.3,80.16
29.54,258.1,80.48
29.34,259.6,80.52
29.14,260.9,80.3
28.95,261.9,80.15
28.79,261.7,80.26
28.69,261.9,80.41
28.7,262.5,80.62
28.78,264.1,81.05
28.87,266.1,81.54
29.02,268.1,82.14
29.23,270.3,82.89
29.52,271.1,82.76
29.88,270.1,81.57
30.13,269.7,81.03
30.33,269.5,80.86
30.53,269.3,80.7
30.8,269.0,80.76
31.05,268.9,80.82
31.19,269.2,80.93
31.29,269.0,80.79
31.38,268.3,80.53
31.46,267.7,80.26
31.29,266.4,79.98
31.13,265.9,79.66
31.06,265.8,79.48
31.13,265.8,79.6
31.19,266.1,79.72
31.26,266.4,79.84
31.31,266.8,79.94
31.28,267.4,79.97
31.28,268.1,80.01
31.33,269.3,80.07
31.37,270.4,80.13
31.39,271.1,80.22
31.39,271.3,80.27
31.37,271.1,80.27
31.36,271.0,80.27
31.26,270.6,80.31
31.16,270.1,80.35
30.81,270.7,80.61
30.43,271.0,80.5
30.09,270.7,80.15
29.82,269.5,79.85
29.62,267.3,79.59
29.41,265.2,79.34
29.12,265.9,79.93
28.84,266.5,80.49
28.67,266.2,80.31
28.49,265.9,80.12
28.34,265.5,79.86
28.19,265.2,79.57
28.16,265.3,79.54
28.17,265.5,79.59
28.2,265.8,79.63
28.3,266.3,79.63
28.38,266.6,79.49
28.37,265.9,78.82
28.36,265.2,78.15
28.3,264.2,77.96
28.23,263.2,77.9
28.15,262.1,77.84
28.24,262.9,78.7
28.37,264.0,79.77
28.43,263.8,79.79
28.48,263.5,79.81
28.53,263.3,79.83
28.66,265.9,79.2
28.81,268.0,78.68
29.01,268.5,78.48
29.28,269.2,78.57
29.58,269.8,78.75
29.89,270.5,78.51
30.19,271.1,78.12
30.41,272.1,77.98
30.59,273.2,77.95
30.81,273.0,77.93
31.08,271.1,77.93
31.51,270.6,77.7
31.9,271.1,77.6
32.21,272.7,77.79
32.38,273.7,77.88
32.46,274.3,77.9
32.54,274.9,77.93
32.57,275.2,77.81
32.53,275.4,77.66
32.33,276.0,77.62
32.17,276.7,77.52
32.03,277.5,77.37
31.86,277.7,77.32
31.62,276.8,77.5
31.37,275.9,77.17
31.13,275.0,76.58
30.97,274.0,76.25
30.81,272.9,75.92
30.67,273.5,76.02
30.53,274.1,76.16
30.4,274.8,76.29
30.2,275.6,76.33
29.79,276.9,75.99
29.45,277.1,75.78
29.11,277.2,75.57
28.74,277.6,75.33
28.32,278.3,75.05
27.95,278.8,74.83
27.66,278.9,74.73
27.36,279.1,74.65
26.96,281.4,74.84
26.59,282.6,74.79
26.24,282.8,74.49
25.9,282.9,74.19
25.62,282.2,73.7
25.35,281.4,73.2
25.11,280.6,72.8
24.96,280.0,72.67
24.8,279.3,72.54
24.72,279.6,72.39
24.68,280.2,72.22
24.64,280.8,72.05
24.63,280.8,71.6
24.62,280.7,71.16
24.6,281.1,70.83
24.57,281.9,70.61
24.54,282.7,70.39
24.54,283.6,70.16
24.56,284.6,69.9
24.54,284.7,69.54
24.48,284.1,69.11
24.43,283.5,68.68
24.38,282.9,68.44
24.32,282.3,68.26
24.26,281.7,68.11
24.24,280.8,68.27
24.23,279.9,68.43
24.24,278.7,68.44
24.27,277.4,68.41
24.31,276.0,68.17
24.36,274.4,67.7
24.41,272.9,67.24
24.46,272.8,67.04
24.51,272.9,66.87
24.56,272.9,66.7
24.58,272.3,66.6
24.6,271.7,66.5
24.61,271.6,66.47
24.61,272.2,66.58
24.62,272.8,66.69
24.66,273.6,66.83
24.7,274.3,66.96
24.78,273.6,66.78
24.86,272.9,66.6
24.91,272.7,66.61
24.93,272.9,66.74
24.95,273.0,66.86
24.97,271.7,66.74
24.99,270.5,66.61
25.02,269.2,66.47
25.07,268.0,66.32
25.11,266.8,66.18
25.16,265.7,66.03
25.2,264.2,65.88
25.23,262.7,65.73
25.27,261.3,65.58
25.29,262.5,65.58
25.3,264.0,65.59
25.34,265.2,65.66
25.45,265.7,65.83
25.48,264.8,66.01
25.5,263.8,66.2
25.49,263.2,66.2
25.48,262.7,66.09
25.46,262.3,65.98
25.45,261.8,65.84
25.44,261.4,65.69
25.44,261.4,65.7
25.43,261.5,65.74
25.44,261.3,65.99
25.44,260.7,66.45
25.45,260.2,66.91
25.52,260.1,67.09
25.6,260.1,67.22
25.71,260.1,67.29
25.82,260.0,67.33
25.88,260.5,67.5
25.91,261.2,67.72
25.95,261.8,67.92
25.99,261.8,68.07
26.03,261.9,68.21
26.06,261.7,68.28
26.09,261.3,68.31
26.11,261.5,68.37
26.08,262.6,68.51
26.05,263.1,68.59
26.01,262.2,68.55
26.01,261.0,68.7
26.07,259.3,69.06
26.14,257.6,69.42
26.17,256.6,69.54
26.2,255.8,69.58
26.22,255.0,69.63
26.22,253.9,69.24
26.2,252.8,68.77
26.21,251.8,68.46
26.28,250.8,68.56
26.39,249.5,68.54
26.51,248.1,68.46
26.61,247.4,68.45
26.66,248.3,68.61
26.71,249.3,68.76
26.73,250.5,69.17
26.74,251.6,69.57
26.8,251.9,69.87
26.9,251.5,70.21
26.97,252.5,71.11
27.04,253.4,72.01
27.13,254.0,72.29
27.22,254.3,72.37
27.36,254.6,72.65
27.55,254.9,73.11
27.75,254.9,73.43
27.98,254.5,73.59
28.21,254.2,73.64
28.43,253.9,73.58
28.64,253.7,73.52
28.77,254.4,73.37
28.91,255.1,73.21
29.05,256.5,73.19
29.19,260.0,73.54
29.29,263.5,74.32
29.33,266.8,75.65
29.41,267.5,76.29
29.49,267.9,76.85
29.58,265.8,76.67
29.69,264.3,76.55
29.83,264.2,76.64
29.91,264.1,76.65
29.96,263.8,76.62
30.04,263.5,76.57
30.15,263.0,76.49
30.25,262.2,76.37
30.31,260.1,76.12
30.36,258.1,75.89
30.27,256.6,75.76
30.19,255.0,75.64
30.0,252.6,75.9
29.83,251.2,76.21
29.68,250.5,76.55
29.51,250.1,76.94
29.3,250.1,77.4
29.16,250.7,77.69
29.06,251.8,77.89
28.98,252.3,78.23
28.9,252.4,78.66
28.83,252.5,79.04
28.8,251.6,79.07
28.76,250.8,79.1
28.72,250.0,79.13
28.76,250.7,79.13
28.84,251.9,79.11
28.99,252.8,78.92
29.15,253.8,78.73
29.43,254.1,78.62
29.7,254.4,78.51
30.19,255.5,78.81
30.69,256.6,79.12
31.12,257.7,79.21
31.52,259.0,79.34
31.86,260.6,79.52
32.18,261.6,79.67
32.4,260.7,79.67
32.62,259.7,79.66
32.9,257.8,79.32
33.29,255.8,79.08
33.55,254.7,78.66
33.69,254.5,78.24
33.85,256.0,78.51
33.93,254.5,78.13
33.98,252.2,77.62
33.89,251.8,77.97
33.81,251.4,78.32
33.67,252.4,78.58
33.58,253.1,78.96
33.58,252.8,79.55
33.58,252.0,80.01
33.57,249.9,80.05
33.56,247.7,80.09
33.53,245.3,79.42
33.5,242.9,78.6
33.44,240.3,77.75
33.27,236.9,76.8
33.06,234.8,76.27
32.75,236.1,76.89
32.45,237.2,77.35
32.18,238.1,77.4
31.94,238.9,77.47
31.79,239.5,77.6
31.64,240.1,77.73
31.49,239.7,77.75
31.34,239.1,77.77
31.32,240.3,78.16
31.35,241.6,78.45
31.53,243.0,78.4
31.72,244.2,78.21
31.91,245.2,77.82
31.99,246.2,77.63
32.05,247.1,77.49
32.22,247.9,77.2
32.45,248.3,76.9
32.61,248.0,77.06
32.65,247.9,76.95
32.66,247.9,76.74
32.66,248.0,76.71
32.64,248.7,77.69
32.66,249.5,78.18
32.69,250.2,78.42
32.7,249.9,78.16
32.71,249.4,77.78
32.7,249.3,77.49
32.68,249.4,77.26
32.66,249.7,77.19
32.64,250.4,77.29
32.57,249.4,77.0
32.5,248.3,76.71
32.36,246.5,76.54
32.19,244.1,76.45
32.0,244.0,77.01
31.81,246.0,78.16
31.67,248.2,78.8
31.54,250.4,79.36
31.3,252.1,80.59
31.1,252.0,80.97
30.98,248.7,79.89
30.85,245.4,78.89
30.69,241.8,78.17
30.49,239.3,77.75
30.24,239.4,78.02
29.99,239.7,78.31
29.74,240.7,78.69
29.6,241.0,78.92
29.57,240.5,78.97
29.64,240.0,78.78
29.87,239.3,78.15
29.91,238.9,78.01
29.94,238.4,77.88
30.0,238.2,77.84
30.12,238.7,78.27
30.25,239.2,78.7
30.43,239.6,79.16
30.78,239.9,79.67
31.06,238.9,79.39
31.31,237.2,78.63
31.62,235.2,78.08
32.03,232.9,77.87
32.54,229.4,77.38
33.09,226.6,77.1
33.62,227.1,77.7
33.87,227.0,77.81
34.05,226.7,77.79
34.3,226.1,77.41
34.67,225.7,76.91
34.92,225.8,77.17
35.38,224.5,76.71
35.94,222.2,76.04
36.52,220.1,75.54
37.1,219.4,75.46
37.54,219.2,75.36
37.92,219.3,75.26
38.23,219.2,75.03
38.44,219.1,74.63
38.69,219.0,74.4
39.0,218.8,74.51
39.19,218.6,74.99
39.25,217.9,75.42
39.16,216.5,75.57
38.96,214.8,75.44
38.69,212.9,75.11
38.16,213.5,76.02
37.58,214.9,76.77
37.04,216.0,76.83
36.57,214.1,75.45
36.27,212.0,74.69
36.03,209.8,74.08
35.89,208.0,73.12
35.75,206.3,72.17
35.59,207.5,72.37
35.41,209.6,72.94
35.29,212.4,73.29
35.17,215.2,73.62
35.07,216.8,73.56
34.98,218.1,73.38
34.79,217.1,72.76
34.62,215.9,72.24
34.5,215.0,72.15
34.37,214.2,72.05
34.17,214.1,72.22
33.97,214.4,72.46
33.81,215.4,72.74
33.65,216.3,73.03
33.44,216.8,72.85
33.23,217.3,72.6
33.07,217.2,72.26
32.93,217.7,72.33
32.84,219.5,73.16
32.85,221.9,73.35
32.92,224.9,73.55
33.01,227.9,73.88
33.06,228.9,73.86
33.1,229.1,73.72
33.12,229.9,73.52
33.13,231.6,73.27
33.22,229.4,72.89
33.31,227.7,72.46
33.4,227.8,71.9
33.47,228.1,71.56
33.5,228.6,71.64
33.53,229.2,71.72
33.51,229.4,71.41
33.47,229.6,71.03
33.38,229.2,71.01
33.22,228.9,71.0
32.97,228.8,71.0
32.77,228.5,70.82
32.59,228.0,70.51
32.34,227.3,70.76
32.05,226.6,71.41
31.85,227.6,71.51
31.65,228.6,71.62
31.42,228.6,71.45
31.19,228.4,71.24
31.04,230.7,72.05
30.86,232.4,72.29
30.63,233.5,71.74
30.41,234.6,71.18
30.23,234.2,70.78
30.06,233.6,70.4
29.8,233.7,70.5
29.48,234.0,70.86
29.4,234.7,71.05
29.31,235.4,71.24
29.24,235.7,71.25
29.19,235.2,70.93
29.16,234.5,70.79
29.13,233.9,70.69
29.1,233.2,70.59
29.05,232.2,70.63
28.98,231.1,70.72
28.92,230.1,70.8
28.92,229.4,70.72
28.91,228.7,70.64
28.88,228.1,70.39
28.83,227.6,69.95
28.81,227.4,69.82
28.8,227.2,69.69
28.81,227.6,69.83
28.84,228.4,70.14
29.02,228.2,69.75
29.12,228.0,69.66
29.19,227.9,69.73
29.26,227.8,69.8
29.44,228.9,69.82
29.64,229.8,69.79
29.93,228.3,69.21
30.19,227.5,69.14
30.44,227.5,69.55
30.68,227.4,69.96
30.94,227.4,70.29
31.21,227.3,70.46
31.55,227.3,70.32
31.94,227.2,69.94
32.17,226.8,69.92
32.34,226.4,70.04
32.38,228.1,70.71
32.38,230.3,71.53
32.39,230.9,72.48
32.44,231.4,72.88
32.53,232.0,73.0
32.53,232.1,73.69
32.55,231.8,74.11
32.67,230.4,73.54
32.81,229.2,73.25
32.98,228.4,73.48
33.05,227.0,73.39
33.03,225.1,72.96
33.01,223.8,72.5
32.99,223.0,72.02
32.97,222.1,71.93
32.94,221.1,72.07
32.89,221.9,72.34
32.82,223.2,72.63
32.74,224.1,72.82
32.49,220.9,71.67
32.33,217.0,71.28
32.25,213.7,71.51
32.25,214.4,72.46
32.26,215.1,73.4
32.27,215.3,73.64
32.29,215.3,73.66
32.37,215.1,73.51
32.5,214.8,73.24
32.7,214.8,73.2
32.98,214.9,73.41
33.18,216.3,73.88
33.38,217.8,74.33
33.58,218.4,74.19
33.77,219.0,74.05
34.0,219.4,74.0
34.24,219.7,73.97
34.41,219.3,73.79
34.68,219.1,73.86
35.07,219.0,74.14
35.51,218.9,73.68
35.95,218.1,73.35
36.39,216.4,73.15
36.74,214.6,72.78
37.05,213.1,72.71
37.23,212.7,73.54
37.41,212.4,74.37
37.58,214.1,75.01
37.63,215.0,74.69
37.57,214.0,73.96
37.49,212.0,73.95
37.43,211.8,74.4
37.34,211.5,74.77
37.13,211.0,74.78
36.93,210.6,74.8
36.71,210.6,74.75
36.57,209.9,74.48
36.49,208.6,74.04
36.55,207.5,74.01
36.63,206.5,74.03
36.71,206.5,73.94
36.8,207.2,73.8
36.87,209.1,74.1
36.94,211.4,74.54
36.88,212.8,75.12
36.82,214.2,75.54
36.77,215.6,75.76
36.72,217.1,75.98
36.55,218.0,75.71
36.34,218.3,75.23
36.13,218.3,74.7
36.09,217.0,75.12
36.12,218.3,75.55
36.16,219.9,75.92
36.2,221.1,75.85
36.24,222.3,75.77
36.16,221.7,74.39
36.08,220.9,73.45
36.0,220.0,73.03
35.98,221.0,73.0
35.92,222.0,73.01
35.71,222.1,73.05
35.45,221.3,72.8
35.14,219.5,72.21
34.81,218.4,72.28
34.47,217.9,72.81
34.16,218.2,73.04
33.87,218.7,73.19
33.55,219.3,73.31
33.21,220.0,73.42
32.8,221.1,73.36
32.39,222.1,73.26
32.21,221.8,73.53
32.03,221.4,73.79
31.82,222.4,73.99
31.6,223.8,74.15
31.43,224.0,74.02
31.28,223.7,73.77
31.14,223.8,73.88
31.04,224.7,74.78
31.13,225.1,75.26
31.24,225.6,75.71
31.35,224.9,75.62
31.46,224.2,75.5
31.63,223.0,75.15
31.83,221.6,74.75
31.91,222.6,75.74
31.99,223.7,76.78
32.03,224.8,77.65
32.07,226.0,78.52
32.11,227.1,79.39
32.18,229.4,79.69
32.29,230.8,80.02
32.41,232.1,80.53
32.5,234.5,81.69
32.74,234.9,81.94
33.0,234.9,82.06
33.22,234.2,82.0
33.43,233.1,81.87
33.73,231.6,81.24
34.06,230.1,80.44
34.55,227.3,79.59
35.2,223.3,78.66
35.7,221.8,78.74
36.17,220.6,78.93
36.66,220.3,79.86
37.18,220.6,80.86
37.68,221.2,80.29
37.74,220.3,79.99
37.8,219.4,79.69
37.84,218.5,79.5
37.73,218.3,80.01
37.59,217.9,80.45
37.32,216.7,80.6
37.31,217.9,81.44
37.38,217.7,81.75
37.46,217.2,81.94
37.55,216.6,82.13
37.74,215.7,81.84
37.94,214.9,81.55
38.38,214.9,82.02
38.76,214.8,82.36
39.06,214.4,82.49
39.21,213.7,82.4
39.29,212.8,82.2
39.48,211.8,82.05
39.74,210.7,81.91
39.68,209.3,81.76
39.53,208.0,81.57
39.07,207.5,81.2
38.48,208.4,81.13
38.27,209.0,81.29
38.18,209.1,81.26
38.1,208.8,80.97
38.01,208.5,80.68
38.11,207.8,79.6
38.3,207.0,78.81
38.69,206.2,78.75
39.07,208.1,79.14
39.39,207.6,78.26
39.65,204.8,76.15
39.65,202.8,74.77
39.63,200.9,73.43
39.52,199.0,73.32
39.19,198.3,72.97
38.78,195.4,71.57
38.46,191.4,70.23
38.17,190.4,70.48
37.84,190.2,70.85
37.45,191.2,71.48
37.18,192.0,71.84
36.99,192.7,72.02
36.86,195.4,72.85
36.74,198.3,73.75
36.64,199.6,73.69
36.55,200.9,73.61
36.39,201.5,72.99
36.15,200.8,71.79
35.87,198.3,71.35
35.69,199.7,71.58
35.52,201.1,71.81
35.35,201.0,71.52
35.19,199.9,70.88
35.08,201.5,71.74
34.97,203.2,72.55
34.85,203.8,72.18
34.81,203.2,71.62
34.9,200.2,70.73
34.99,201.8,71.78
35.07,204.9,73.29
35.03,206.5,73.47
34.99,208.0,73.65
34.88,209.5,73.21
34.73,210.2,72.36
34.64,209.3,71.96
34.54,208.8,72.05
34.45,208.3,72.29
34.42,207.8,72.8
34.38,207.3,73.15
34.34,206.8,73.26
34.32,205.7,73.1
34.31,204.4,72.81
34.38,205.2,73.03
34.54,208.1,73.72
34.67,210.0,73.77
34.76,211.1,73.37
34.73,210.6,73.05
34.6,208.9,72.77
34.44,208.1,73.01
34.26,209.2,74.11
34.18,210.4,74.8
34.17,211.8,75.23
34.17,213.1,75.59
34.17,214.4,75.82
34.21,215.1,75.1
34.3,216.4,74.38
34.45,217.8,73.99
34.62,218.5,74.13
34.74,219.9,74.33
34.81,222.0,74.6
34.9,223.8,74.7
35.04,224.9,74.32
35.2,225.3,73.67
35.4,224.7,72.77
35.63,226.0,73.68
35.8,227.4,74.23
35.92,227.5,74.38
36.0,226.4,74.13
36.0,225.3,73.89
35.64,223.9,73.62
35.26,223.3,73.62
34.83,224.3,74.23
34.39,224.7,74.71
33.91,224.2,74.89
33.39,228.3,75.17
32.88,226.5,73.83
32.42,223.4,72.38
32.1,221.1,72.31
31.77,218.9,72.24
31.63,218.7,72.35
31.48,218.5,72.46
31.33,218.3,72.58
31.17,218.0,72.76
30.94,217.2,73.17
30.78,216.5,73.64
30.7,216.0,74.16
30.63,215.4,74.69
30.67,216.0,74.96
30.74,216.7,75.16
30.78,218.5,75.63
30.79,221.3,76.41
30.79,223.4,76.98
30.76,224.0,77.11
30.74,224.6,77.24
30.57,227.1,77.24
30.47,228.7,77.23
30.42,229.9,77.23
30.51,231.8,77.48
30.63,233.8,77.78
31.3,230.2,76.72
32.22,226.7,75.87
33.65,224.6,75.75
34.8,226.2,75.97
35.9,228.5,76.26
36.59,229.1,75.93
37.21,229.4,75.49
37.85,229.6,75.17
38.59,229.3,75.38
39.27,227.9,75.29
39.61,228.9,76.89
39.7,230.5,78.8
39.69,231.3,79.47
39.64,232.1,79.69
39.59,233.0,79.91
39.46,235.1,80.17
39.31,236.6,80.33
39.13,235.2,79.8
38.94,233.8,79.28
38.69,234.0,80.14
38.61,234.7,80.28
38.65,235.8,79.83
38.68,234.8,78.94
38.7,233.5,77.98
38.64,233.4,77.73
38.52,234.4,78.02
38.4,235.3,78.31
37.96,237.0,78.73
37.36,238.9,78.94
36.3,241.3,78.4
35.62,242.8,78.86
34.97,244.3,79.39
34.28,244.7,79.79
33.53,242.6,79.85
32.71,241.6,79.93
31.8,243.1,80.03
31.36,244.8,79.99
30.92,247.4,80.1
30.48,252.2,80.55
30.23,251.3,79.08
30.03,249.2,77.16
29.91,248.6,75.87
29.8,248.3,74.76
29.68,247.8,73.83
29.49,246.3,73.54
29.29,244.9,73.25
29.22,243.4,72.86
29.22,242.0,72.4
29.22,240.5,71.95
29.39,241.0,72.1
29.43,240.8,72.0
29.34,239.9,71.64
29.24,238.9,71.27
29.12,237.8,70.98
28.98,236.5,70.84
28.83,235.1,70.7
28.67,232.1,70.23
28.51,227.9,69.52
28.33,228.0,70.36
28.15,229.6,71.76
27.98,230.2,72.03
27.8,230.2,71.66
27.63,230.2,71.28
27.5,228.6,71.01
27.48,226.7,71.05
27.56,227.1,71.46
27.68,226.8,71.32
27.83,225.8,70.6
28.03,225.3,70.05
28.33,225.4,69.83
28.64,225.0,69.45
28.97,223.8,68.85
29.3,222.6,68.24
29.67,221.1,68.0
30.06,219.6,67.86
30.48,217.0,67.64
30.93,213.5,67.32
31.41,210.5,67.24
31.9,207.8,67.26
32.35,206.9,67.48
32.76,207.1,67.83
33.12,207.3,67.83
33.44,207.5,67.55
33.67,206.9,67.73
33.85,207.2,68.17
33.98,208.8,69.0
34.22,209.7,69.05
34.58,210.1,69.48
34.89,208.6,69.56
35.17,206.7,69.46
35.52,204.9,69.3
36.02,203.3,69.01
36.45,205.5,68.98
36.83,207.4,69.08
37.08,208.0,69.55
37.31,208.4,69.93
37.42,207.5,69.89
37.48,206.6,69.95
37.34,205.2,70.43
37.04,206.3,71.13
36.62,208.7,71.88
36.19,208.1,71.94
35.75,208.1,72.27
35.33,208.5,72.74
35.08,208.6,72.84
34.83,208.9,72.91
34.61,210.2,72.69
34.49,210.9,72.51
34.49,211.0,72.37
34.51,211.4,72.38
34.6,212.8,72.86
34.7,214.2,73.34
34.77,217.1,74.16
34.83,220.0,74.97
34.81,221.3,74.24
34.75,222.4,74.03
34.66,223.4,74.35
34.53,224.3,74.61
34.38,224.8,74.79
34.24,224.2,74.74
34.1,223.6,74.69
33.85,224.9,75.4
33.51,228.1,76.82
33.34,226.8,76.67
33.25,226.1,76.81
33.3,226.3,77.51
33.34,226.4,77.53
33.38,226.5,77.53
33.43,227.3,77.64
33.49,228.4,77.76
33.56,228.1,77.25
33.61,228.0,76.91
33.63,228.1,76.85
33.64,228.2,76.74
33.66,228.1,76.49
33.68,228.0,76.24
33.7,226.8,75.94
33.71,225.4,75.63
33.76,223.9,75.68
33.82,222.4,75.59
33.88,221.1,75.37
34.01,219.8,74.98
34.22,218.5,74.44
34.34,217.5,74.09
34.44,216.6,73.8
34.49,216.5,73.59
34.53,216.0,73.32
34.59,212.6,72.76
34.61,211.8,72.75
34.61,212.0,72.97
34.61,212.3,73.19
34.6,212.8,73.35
34.57,213.8,73.4
34.43,212.7,72.14
34.41,211.9,71.93
34.43,211.4,72.06
34.49,211.9,72.26
34.56,212.4,72.34
34.66,212.6,72.13
34.74,212.4,71.85
34.77,210.5,71.31
34.8,208.8,70.96
34.8,208.3,71.5
34.79,207.7,72.05
34.75,209.2,72.58
34.67,210.4,72.72
34.57,209.4,71.82
34.39,209.1,71.6
34.15,209.3,71.96
33.91,209.5,71.86
33.67,209.6,71.61
33.52,209.4,71.73
33.36,209.5,71.81
33.17,210.5,71.85
33.02,210.5,71.59
32.9,209.8,71.11
33.01,207.0,69.79
33.13,205.4,69.04
33.16,206.2,69.38
33.18,206.7,69.49
33.18,206.0,68.96
33.19,205.3,68.42
33.26,205.4,68.24
33.29,205.5,68.12
33.21,205.5,68.07
33.11,205.7,68.07
32.92,206.2,68.19
32.74,206.6,68.31
32.54,207.1,68.44
32.41,206.1,68.4
32.34,204.6,68.36
32.26,204.9,68.67
32.18,205.2,68.98
32.15,205.2,69.07
32.14,205.1,69.07
32.2,206.1,69.11
32.29,207.5,69.15
32.33,207.0,68.95
32.36,206.5,68.74
32.4,207.8,69.37
32.44,209.9,70.42
32.54,209.2,70.08
32.64,208.6,69.74
32.7,208.9,69.7
32.7,208.7,69.47
32.64,207.3,68.82
32.63,206.2,68.49
32.7,205.3,68.64
32.87,205.3,69.31
33.02,204.9,69.67
33.07,203.3,69.01
33.19,202.6,68.65
33.34,202.3,68.42
33.56,200.6,67.91
33.82,198.1,67.24
34.0,198.8,67.42
34.11,201.6,68.19
34.14,203.5,68.3
34.06,204.4,67.65
34.13,201.9,67.04
34.22,200.5,67.14
34.31,199.8,67.7
34.35,198.7,67.41
34.4,197.6,67.06
34.48,195.9,66.72
34.63,193.3,66.38
34.8,192.6,66.32
34.94,192.8,66.35
35.04,193.8,66.43
35.13,194.3,66.46
35.18,193.6,66.26
35.19,192.8,66.12
35.14,191.8,66.07
35.03,191.7,66.6
34.92,192.7,67.35
34.82,194.8,68.2
34.82,195.4,68.22
34.83,195.9,68.17
34.85,195.2,67.89
34.88,194.6,67.67
34.91,195.2,68.06
34.98,196.2,68.39
35.13,197.7,68.62
35.29,198.5,68.65
35.45,198.3,68.33
35.61,198.0,68.05
35.73,198.2,68.28
35.87,197.1,67.93
36.04,195.2,67.37
36.22,194.4,67.74
36.32,195.7,68.05
36.39,197.4,68.27
36.38,195.1,67.16
36.34,193.7,66.6
36.26,193.6,66.96
36.17,193.5,67.32
36.06,195.3,68.49
35.95,198.2,69.47
35.86,201.6,70.08
35.85,202.1,70.26
35.8,202.0,70.17
35.76,202.9,70.41
35.7,205.6,71.34
35.63,208.3,72.19
35.47,211.1,72.73
35.34,213.5,73.09
35.27,215.0,73.16
35.2,215.5,73.13
35.14,214.4,72.97
35.09,213.3,72.8
35.1,211.6,72.56
35.15,209.5,72.26
35.06,210.4,72.72
35.02,210.5,72.62
35.03,209.8,72.1
35.03,209.3,71.9
35.03,208.8,71.82
34.98,208.7,71.92
34.93,208.6,72.02
34.78,208.3,71.93
34.63,207.3,71.72
34.53,202.6,70.92
34.54,203.5,71.59
34.57,204.4,72.11
34.65,204.4,72.01
34.74,204.6,72.0
34.83,206.0,72.5
35.01,206.1,72.16
35.2,205.8,71.72
35.36,204.7,71.86
35.5,203.8,71.88
35.62,203.0,71.77
35.74,202.2,71.65
35.87,201.4,71.54
35.97,199.3,71.14
36.07,197.1,70.71
36.19,192.8,70.03
36.32,190.2,70.05
36.47,193.4,72.27
36.67,195.8,73.18
36.9,197.7,73.2
36.94,198.3,73.24
36.95,198.2,73.07
36.95,196.9,72.54
37.11,195.9,72.56
37.36,197.9,73.27
37.66,201.6,74.34
38.09,203.8,74.21
38.6,205.9,74.03
39.27,207.5,73.81
39.85,205.2,73.61
40.51,202.9,73.04
41.15,201.3,72.25
41.33,201.1,72.19
41.51,200.5,71.99
41.59,195.9,70.35
41.35,191.5,69.76
41.03,189.7,70.22
40.63,191.5,71.55
40.22,193.8,71.6
39.65,192.0,70.86
39.3,191.9,71.07
39.03,192.4,71.6
38.76,193.9,72.03
38.51,196.1,72.38
38.27,197.1,72.33
38.06,197.3,72.07
37.89,196.5,71.73
37.73,196.1,71.45
37.62,197.5,71.54
37.51,199.1,71.76
37.39,201.3,72.25
37.28,203.4,72.74
37.11,201.9,71.84
36.94,200.0,70.75
36.57,201.9,71.75
36.25,203.4,72.01
36.0,203.8,71.12
35.65,203.0,70.24
35.34,202.2,69.65
35.12,202.1,69.45
35.15,202.5,69.4
35.34,203.3,69.46
35.45,204.0,69.54
35.46,204.8,69.78
35.43,205.6,70.08
35.4,206.2,70.16
35.36,202.9,67.5
35.45,201.0,66.32
35.47,200.6,66.06
35.37,201.6,66.4
35.26,202.6,66.74
34.98,203.9,67.15
34.69,205.2,67.58
34.39,206.7,68.01
34.19,204.2,67.46
34.0,201.5,66.86
33.81,198.8,66.41
33.63,196.0,65.99
33.5,192.4,65.33
33.47,187.5,64.3
33.47,186.3,65.21
33.42,187.0,66.73
33.28,188.2,67.75
33.14,189.3,68.77
33.07,189.7,68.85
33.03,190.0,68.6
32.98,190.4,68.54
32.93,191.8,69.28
32.73,191.7,69.27
32.44,190.6,68.79
32.3,189.4,68.28
32.41,187.2,67.85
32.7,184.2,67.48
33.04,185.8,68.09
33.37,187.6,68.74
33.76,188.3,68.68
34.17,188.5,68.24
34.7,188.1,67.93
35.49,186.4,67.93
36.36,185.0,67.98
37.45,184.6,68.17
38.27,186.4,68.97
38.96,189.4,70.07
39.73,190.0,70.41
40.3,189.5,70.14
40.6,190.4,70.15
40.64,194.8,71.32
40.7,193.8,70.45
40.8,193.0,70.36
40.9,192.1,70.28
41.06,190.6,70.32
41.23,189.1,70.38
41.61,188.9,71.13
42.03,189.7,71.85
42.41,190.9,72.27
42.68,192.7,72.37
42.83,194.5,72.36
42.85,196.2,72.34
42.58,198.4,73.6
42.21,200.7,75.11
41.67,201.8,75.29
41.1,202.8,75.46
39.56,200.7,75.26
38.63,198.4,74.72
37.82,196.7,74.39
37.18,195.6,74.3
36.92,196.6,74.38
36.68,197.6,74.47
36.54,198.4,74.53
36.45,199.1,74.57
36.35,200.6,74.93
36.26,203.2,75.78
