TymeBreathRate,tidal_volume,TymeVentilation
26.32,268.9,57.79
26.55,268.9,57.72
26.77,267.5,57.75
26.99,265.7,57.82
27.2,263.8,57.89
27.36,261.2,58.02
27.51,258.4,58.18
27.28,259.8,58.71
27.08,258.2,58.8
26.89,253.9,58.46
26.7,249.5,58.12
26.42,244.6,57.75
26.06,239.3,57.34
25.8,237.3,57.49
25.58,236.6,57.84
25.35,235.9,58.19
25.12,235.2,58.53
24.83,235.3,58.89
24.5,235.6,59.24
24.18,236.0,59.6
23.81,234.3,58.95
23.43,232.1,58.07
23.32,233.8,58.07
23.21,235.4,58.07
23.1,237.0,58.07
23.0,238.7,58.08
22.99,240.4,58.14
22.98,242.2,58.21
22.97,242.1,58.02
22.95,241.0,57.69
22.93,239.9,57.37
22.91,238.8,57.04
23.03,239.4,57.17
23.17,240.3,57.36
23.28,241.3,57.5
23.35,242.5,57.58
23.43,243.7,57.66
23.5,244.9,57.74
23.57,246.1,57.82
23.65,245.8,57.45
23.73,245.1,56.98
23.8,244.4,56.51
23.91,243.3,56.12
24.08,241.0,55.94
24.27,240.8,55.94
24.41,241.3,56.06
24.48,241.8,56.27
24.52,241.7,56.27
24.56,241.4,56.18
24.59,241.1,56.1
24.62,241.1,56.33
24.64,242.2,57.32
24.63,242.3,57.58
24.6,241.6,57.32
24.63,238.7,57.23
24.69,234.6,57.23
24.77,234.0,57.84
24.85,233.5,58.46
24.93,233.1,59.05
25.01,234.5,59.21
25.08,235.9,59.37
25.16,237.3,59.54
25.23,238.7,59.7
25.25,238.6,59.85
25.26,238.4,60.0
25.28,238.3,60.15
25.24,238.2,60.37
25.14,238.4,60.69
25.05,238.5,61.0
25.05,236.5,61.1
25.06,234.6,61.19
25.07,232.6,61.29
25.13,232.5,61.34
25.2,232.6,61.39
25.2,232.7,61.49
25.16,232.8,61.62
25.12,232.9,61.75
25.14,232.1,61.8
25.26,229.7,61.72
25.38,227.5,61.64
25.8,233.0,62.45
26.11,236.6,62.88
26.22,237.1,62.64
26.33,237.6,62.41
26.44,238.1,62.17
26.69,238.5,61.92
27.06,237.5,61.7
27.5,235.1,61.51
27.77,235.4,61.69
28.0,236.5,61.98
28.23,237.7,62.27
28.46,239.1,62.57
28.72,241.4,62.91
29.0,242.7,62.94
29.34,240.2,61.88
29.62,236.4,61.2
29.83,232.9,60.69
29.84,231.3,60.67
29.85,229.7,60.65
29.82,227.8,60.72
29.73,225.5,60.91
29.64,223.2,60.91
29.59,220.3,60.15
29.51,219.1,59.74
29.4,219.6,59.68
29.26,220.1,59.7
29.11,220.4,59.75
28.96,220.8,59.79
28.81,221.2,59.83
28.64,220.7,59.9
28.47,220.2,59.97
28.25,220.4,60.2
28.02,220.5,60.44
27.83,220.5,60.52
27.65,220.5,60.58
27.46,220.4,60.64
27.34,219.7,60.69
27.3,218.3,60.74
27.25,217.0,60.79
27.36,217.6,60.67
27.51,218.9,60.46
27.55,218.6,60.16
27.6,218.4,59.86
27.57,216.3,59.11
27.52,213.8,58.26
27.48,213.0,58.06
27.45,213.7,58.51
27.42,214.5,58.96
27.27,216.3,59.11
27.09,218.2,59.13
26.86,217.2,58.13
26.69,215.6,57.17
26.77,211.7,56.44
27.05,208.9,55.77
27.35,206.6,55.17
27.44,207.2,55.25
27.53,207.8,55.32
27.62,208.5,55.39
27.7,209.2,55.42
27.78,210.0,55.4
27.86,210.8,55.37
27.93,211.6,55.34
28.1,212.5,55.59
28.35,213.6,56.06
28.58,214.6,56.43
28.74,215.0,56.52
28.91,215.5,56.62
29.03,216.3,56.67
29.09,217.6,56.67
29.16,215.7,56.44
29.22,211.8,56.08
29.16,210.2,55.99
29.09,208.7,55.91
28.94,208.3,56.0
28.79,207.9,56.1
28.64,207.5,56.2
28.4,206.7,56.16
28.13,205.9,56.06
27.91,205.5,56.26
27.76,205.7,56.54
27.77,207.0,56.72
27.8,207.9,56.82
27.88,208.2,56.8
27.96,208.5,56.77
28.02,209.7,57.24
28.08,211.0,57.77
28.09,212.6,58.34
28.06,214.6,58.96
28.01,216.5,59.35
27.93,218.2,59.41
27.84,219.9,59.46
27.83,219.8,59.57
27.82,219.7,59.69
27.83,219.7,60.02
27.86,220.4,60.8
27.88,220.9,61.43
27.87,221.2,61.58
27.87,221.5,61.72
27.88,220.4,61.58
27.89,218.7,61.3
27.91,217.0,61.02
27.92,217.2,61.19
27.92,217.9,61.46
27.92,218.8,61.71
27.92,221.7,61.81
27.93,224.4,61.86
27.99,223.8,61.35
28.05,223.2,61.19
28.13,222.8,61.7
28.24,223.2,61.89
28.36,223.9,62.05
28.57,226.1,62.14
28.73,227.7,62.13
28.78,228.0,61.9
28.84,228.3,61.67
28.89,228.6,61.44
28.97,228.4,61.35
29.08,228.5,61.3
29.32,230.2,61.27
29.5,230.4,60.92
29.66,229.8,60.39
29.7,229.9,60.3
29.7,230.2,60.35
29.71,230.6,60.39
29.67,231.0,60.79
29.63,231.5,61.26
29.52,232.1,61.32
29.36,232.8,61.12
29.14,232.0,60.81
28.91,231.2,60.51
28.67,230.5,60.79
28.39,230.1,61.58
28.17,229.1,62.05
28.01,227.8,62.23
27.85,227.6,62.4
27.69,227.9,62.58
27.54,228.1,62.75
27.31,229.6,63.03
27.02,232.2,63.4
26.74,234.4,63.62
26.52,235.4,63.22
26.3,237.3,63.11
26.11,241.6,63.72
25.9,244.1,63.93
25.65,242.4,63.27
25.39,240.8,62.61
25.2,239.9,62.11
25.07,239.8,61.74
24.94,239.7,61.37
24.9,240.5,61.29
24.93,242.1,61.47
24.97,243.3,61.59
25.01,243.5,61.54
25.06,243.7,61.49
25.1,243.9,61.45
25.13,243.9,61.45
25.16,243.9,61.48
25.19,243.9,61.51
25.24,243.7,61.54
25.36,242.5,61.61
25.49,241.3,61.68
25.65,242.7,61.94
25.76,244.3,62.11
25.72,243.5,61.78
25.68,242.7,61.46
25.64,242.0,61.14
25.58,240.9,60.75
25.51,239.6,60.33
25.39,238.8,60.03
25.2,238.4,59.88
25.04,237.5,59.66
24.92,236.0,59.4
24.86,233.7,59.06
24.9,234.1,59.07
25.0,236.0,59.29
25.1,238.0,59.5
25.26,238.7,59.6
25.45,238.9,59.64
25.62,239.6,59.69
25.76,242.0,59.79
25.9,244.3,59.88
26.1,245.5,59.9
26.37,245.4,59.84
26.65,245.3,59.77
26.73,245.2,59.76
26.8,245.1,59.74
26.86,245.0,59.73
26.93,244.9,59.72
27.0,244.8,59.71
27.01,244.9,59.91
26.97,245.2,60.29
26.93,245.5,60.68
26.79,246.1,61.1
26.56,246.9,61.53
26.4,245.7,61.55
26.22,244.3,61.54
26.01,241.8,61.41
25.84,240.1,61.34
25.76,239.9,61.36
25.68,239.6,61.38
25.6,239.1,61.4
25.5,237.2,61.38
25.42,235.6,61.39
25.36,235.1,61.48
25.31,234.6,61.58
25.25,234.0,61.1
25.18,233.5,60.43
25.22,233.8,60.33
25.33,234.7,60.52
25.35,235.0,60.45
25.36,235.2,60.36
25.37,235.5,60.28
25.34,234.3,60.07
25.3,232.9,59.85
25.26,231.6,59.63
25.23,230.9,59.77
25.22,230.6,60.17
25.3,229.5,60.01
25.38,228.3,59.8
25.46,227.1,59.59
25.54,226.1,59.42
25.53,227.4,59.73
25.52,228.7,60.04
25.54,229.2,60.4
25.67,227.8,60.86
25.8,226.4,61.33
26.04,225.6,61.76
26.4,225.8,62.09
26.51,226.0,61.99
26.62,226.2,61.88
26.73,226.4,61.78
26.83,227.2,61.6
26.92,228.1,61.41
27.16,228.1,60.93
27.34,225.4,60.38
27.47,222.0,59.98
27.62,223.1,60.79
27.77,224.1,61.61
27.95,227.4,63.23
28.14,231.4,65.13
28.42,231.1,65.07
28.7,230.9,65.01
28.86,231.5,64.68
29.0,232.3,64.34
29.08,232.5,64.44
29.17,232.7,64.53
29.24,232.0,64.8
29.3,231.0,65.16
29.26,230.5,65.11
29.16,230.4,64.8
28.97,229.1,64.75
28.77,227.6,64.72
28.58,226.2,64.71
28.5,225.9,64.89
28.41,225.5,65.06
28.33,225.8,65.47
28.26,226.1,65.83
28.22,225.6,65.62
28.18,225.2,65.41
28.17,224.7,65.21
28.19,224.2,65.04
28.21,224.2,64.99
28.22,226.1,65.4
28.23,227.9,65.82
28.19,229.1,65.77
28.12,229.9,65.48
28.02,230.7,65.16
27.84,231.9,64.77
27.59,235.8,65.11
27.44,240.1,65.87
27.45,242.1,66.31
27.46,244.2,66.75
27.47,246.2,67.19
27.44,246.2,67.03
27.4,245.4,66.58
27.38,245.3,66.29
27.38,245.4,66.04
27.37,245.6,65.8
27.44,246.0,65.92
27.51,246.4,66.1
27.59,246.8,66.2
27.66,247.2,66.09
27.71,247.7,65.97
27.69,248.9,65.85
27.67,250.1,65.73
27.62,249.5,65.6
27.56,248.2,65.45
27.47,247.0,65.33
27.28,246.2,65.29
27.08,245.5,65.23
26.82,245.1,65.04
26.56,244.7,64.85
26.13,243.8,65.21
25.78,243.2,65.47
25.59,243.1,65.48
25.4,243.0,65.49
25.21,242.7,65.48
25.05,240.9,65.18
24.89,239.2,64.87
24.78,238.6,65.01
24.7,238.8,65.4
24.62,239.0,65.78
24.54,240.0,66.22
24.45,242.0,66.72
24.38,243.6,67.09
24.39,244.1,67.07
24.4,244.5,67.05
24.4,244.8,66.7
24.4,244.8,65.97
24.39,244.7,65.29
24.38,244.5,65.22
24.37,244.4,65.14
24.47,243.8,65.48
24.67,243.0,66.0
24.78,242.5,65.91
24.88,241.9,65.82
24.99,241.6,65.87
25.1,241.5,65.96
25.21,241.3,66.04
25.43,241.3,66.22
25.68,241.2,66.42
25.93,241.1,66.63
26.29,238.6,66.2
26.64,236.5,65.92
26.96,236.2,66.43
27.28,236.0,66.93
27.7,236.3,66.89
28.06,236.4,66.93
28.37,236.5,67.04
28.62,235.7,67.07
28.84,234.7,67.07
29.05,233.1,66.99
29.25,231.1,66.87
29.48,231.5,67.84
29.73,232.3,68.88
30.0,231.6,68.96
30.27,230.8,69.03
30.66,224.8,68.14
30.92,220.7,67.49
31.06,218.1,67.06
31.2,215.4,66.62
31.36,214.0,66.58
31.57,214.3,67.12
31.73,214.1,67.71
31.83,213.4,68.35
31.85,213.5,68.29
31.87,213.7,68.17
31.9,213.9,68.42
31.94,214.2,68.86
31.89,213.3,69.05
31.82,212.4,69.22
31.9,214.1,69.47
31.98,215.3,69.63
32.06,214.3,69.47
32.18,215.3,70.03
32.3,216.4,70.6
32.53,218.1,70.83
32.84,220.4,70.77
33.02,220.1,70.71
33.21,219.8,70.66
33.47,220.1,70.79
33.8,221.2,71.09
34.13,221.0,70.03
34.32,220.3,69.47
34.39,219.4,69.31
34.34,219.3,69.33
34.16,220.0,69.53
33.96,220.4,69.66
33.79,221.3,69.89
33.71,222.9,70.27
33.5,223.1,70.2
33.32,222.7,70.02
33.23,222.0,69.92
33.14,221.4,69.81
33.05,219.9,69.31
32.96,217.9,68.53
32.82,218.2,68.54
32.65,219.1,68.82
32.48,222.3,69.32
32.29,226.3,69.91
32.12,230.2,70.21
31.99,234.0,69.49
31.72,236.6,69.07
31.35,238.3,68.92
31.09,239.6,69.17
30.82,240.8,69.42
30.56,241.5,69.54
30.29,240.3,69.3
30.04,240.1,69.34
29.79,241.1,69.72
29.57,241.7,69.84
29.4,241.6,69.48
29.23,241.4,69.11
29.09,241.2,68.82
28.99,241.0,68.62
29.02,242.8,68.8
29.09,245.4,69.13
29.06,246.1,68.83
29.02,246.9,68.53
28.94,247.8,68.33
28.69,249.4,68.45
28.45,251.1,68.56
28.22,252.7,68.33
27.99,254.1,68.19
27.79,254.5,68.55
27.59,255.1,68.95
27.43,256.5,69.71
27.32,257.7,70.3
27.38,258.2,70.43
27.43,258.3,70.48
27.47,256.9,70.21
27.51,255.4,69.93
27.55,254.0,69.68
27.51,254.3,69.94
27.48,254.5,70.2
27.44,254.7,70.46
27.4,254.6,70.44
27.34,254.1,70.09
27.33,252.7,69.84
27.32,251.2,69.59
27.17,250.5,69.59
26.99,250.1,69.65
26.8,250.6,70.2
26.62,251.2,70.83
26.55,251.6,71.13
26.49,251.9,71.44
26.42,252.9,71.54
26.35,254.0,71.62
26.32,253.1,71.29
26.3,251.9,70.88
26.32,250.5,70.56
26.44,248.9,70.42
26.56,247.3,70.28
26.78,246.6,70.26
27.13,247.0,70.4
27.47,247.4,70.53
27.73,247.7,70.48
28.0,248.1,70.42
28.34,248.4,70.51
28.76,248.7,70.71
29.3,249.9,71.26
29.81,251.3,71.85
29.94,251.4,71.65
30.06,251.4,71.46
30.1,248.9,71.39
30.12,245.9,71.33
30.41,243.0,71.58
30.63,240.6,71.65
30.83,238.5,71.65
30.9,237.3,71.34
30.97,236.1,71.03
31.14,237.9,71.21
31.37,240.1,71.26
31.66,241.6,70.88
31.84,242.0,70.77
31.98,242.1,70.73
32.1,242.2,70.72
32.13,242.1,70.82
32.17,242.1,70.88
32.26,242.0,70.7
32.26,241.3,70.6
32.2,240.2,70.55
32.05,239.8,70.71
31.86,239.5,70.95
31.68,239.4,71.13
31.53,239.3,71.11
31.35,238.6,70.88
31.09,235.9,69.99
30.68,233.7,69.09
30.14,231.8,68.2
29.88,231.8,68.09
29.66,232.1,68.11
29.46,232.9,68.18
29.33,235.5,68.37
29.13,237.9,68.71
28.88,240.1,69.18
28.63,242.2,69.64
28.38,244.3,69.76
28.14,246.3,69.82
28.08,246.2,69.38
28.07,245.6,68.84
28.04,246.9,68.77
28.0,248.3,68.73
27.93,249.6,68.69
27.8,250.6,68.65
27.67,251.5,68.6
27.54,252.5,68.55
27.41,253.3,68.37
27.29,254.1,68.18
27.26,253.4,67.88
27.21,252.9,67.65
27.09,253.3,67.74
26.96,253.6,67.83
26.85,254.0,67.9
26.79,254.3,67.88
26.74,254.8,67.91
26.76,256.6,68.33
26.72,257.2,68.41
26.64,256.9,68.19
26.56,256.6,67.96
26.39,257.9,68.39
26.19,259.7,69.06
26.12,261.3,69.4
26.12,262.7,69.57
26.1,263.1,69.65
26.05,262.8,69.68
26.0,262.5,69.7
25.95,262.2,69.73
25.9,262.0,69.76
25.79,262.0,69.86
25.65,262.3,70.0
25.51,262.5,70.14
25.45,262.1,70.22
25.44,261.3,70.27
25.48,262.6,70.44
25.51,263.9,70.62
25.52,264.6,70.7
25.47,264.0,70.61
25.42,263.3,70.52
25.37,262.7,70.47
25.31,261.8,71.1
25.31,261.3,71.59
25.43,261.7,71.84
25.54,262.1,72.08
25.56,261.2,71.92
25.56,260.2,71.72
25.57,259.2,71.53
25.56,257.1,71.21
25.67,254.9,71.3
25.85,252.7,71.7
25.97,253.4,72.78
26.07,255.2,74.11
26.11,255.6,74.45
26.14,255.2,74.21
26.16,254.7,73.97
26.3,253.7,73.81
26.54,252.2,73.7
26.93,251.3,73.64
27.39,250.6,73.61
27.62,249.9,73.5
27.82,249.2,73.38
28.12,248.5,73.42
28.43,247.8,73.48
29.04,247.7,73.9
29.68,247.6,74.17
30.07,246.5,73.66
30.47,245.3,73.15
30.82,242.8,72.66
31.16,240.2,72.18
31.63,238.7,72.07
32.32,238.9,72.63
32.86,237.4,72.43
33.27,236.7,72.31
33.42,237.7,72.33
33.58,238.7,72.36
33.76,237.6,72.53
33.95,235.7,72.77
34.15,234.8,73.2
34.26,233.4,73.0
34.3,231.8,72.43
34.31,230.6,72.38
34.33,229.4,72.32
34.4,228.5,72.81
34.53,227.8,73.75
34.55,228.1,74.51
34.51,229.0,75.17
34.33,230.1,75.13
34.1,231.3,74.8
33.9,229.4,74.26
33.72,227.3,73.93
33.56,228.9,74.9
33.37,230.1,75.35
33.14,230.9,75.25
32.92,231.8,75.15
32.67,229.7,74.66
32.44,227.1,74.24
32.3,223.9,74.28
32.2,222.0,74.44
32.2,222.6,74.91
32.19,223.2,75.38
32.19,222.0,74.84
32.2,220.7,74.27
32.23,220.2,74.32
32.28,220.5,75.06
32.34,220.8,75.8
32.49,224.3,76.72
32.67,228.9,77.67
32.8,230.6,77.67
32.85,232.6,77.73
32.79,235.0,77.91
32.78,236.4,76.69
32.87,239.1,76.1
33.07,241.5,76.01
33.39,240.9,75.7
33.69,240.7,75.64
33.98,241.4,76.06
34.26,242.0,76.48
34.79,244.4,77.49
35.4,247.0,78.43
35.92,248.5,78.27
36.23,248.7,78.13
36.39,248.1,78.02
36.54,247.5,77.9
36.57,246.2,77.63
36.32,245.7,77.45
35.72,246.5,77.96
34.99,248.3,79.17
34.47,250.2,79.78
33.95,250.6,80.17
33.43,246.5,79.94
33.19,246.0,79.97
33.0,246.1,80.04
32.82,246.2,80.12
32.61,247.1,80.07
32.41,248.2,80.0
32.4,249.6,80.12
32.4,250.9,80.22
32.42,251.6,80.28
32.43,252.3,80.35
32.43,252.9,80.31
32.32,252.5,79.74
32.21,252.1,79.16
32.1,251.7,78.59
31.83,251.6,78.37
31.51,251.6,78.28
31.13,248.9,77.93
30.8,248.8,78.08
30.52,251.6,78.77
30.34,252.8,78.57
30.19,253.6,78.17
30.06,253.8,77.81
30.0,252.1,77.59
29.94,251.3,77.59
29.87,252.7,78.1
29.88,254.6,78.49
30.03,257.8,78.66
30.25,260.3,78.29
30.52,262.4,77.63
30.65,263.2,78.08
30.78,264.0,78.53
30.92,261.6,77.55
31.07,256.8,75.62
31.12,255.5,75.86
31.17,254.5,76.12
31.18,256.2,76.53
31.19,257.9,76.95
31.17,258.8,76.97
31.15,259.5,76.94
31.09,259.3,76.84
31.0,258.5,76.7
30.96,256.5,76.81
30.93,254.5,76.93
30.82,256.4,77.29
30.72,258.2,77.53
30.74,256.2,76.52
30.77,254.2,75.52
30.78,253.3,74.56
30.79,252.6,73.69
30.78,251.7,73.61
30.76,250.8,73.53
30.76,250.3,73.5
30.81,251.2,73.63
30.94,252.4,74.22
31.12,253.7,74.99
31.08,255.7,76.02
31.03,257.7,77.07
30.96,259.4,77.47
30.9,261.0,77.47
30.83,262.6,77.47
30.61,262.8,77.88
30.38,264.0,78.12
30.16,265.9,78.25
29.82,265.4,77.81
29.57,264.6,77.54
29.45,263.9,77.63
29.34,263.2,77.72
29.17,263.0,78.06
28.95,263.3,78.67
28.81,263.9,78.85
28.71,264.7,78.82
28.63,265.1,78.72
28.69,263.9,78.26
28.75,262.8,77.85
28.85,263.6,78.17
28.95,264.4,78.49
29.02,265.2,78.75
29.03,266.0,78.84
29.04,266.8,78.92
29.06,267.6,79.0
29.03,266.7,78.57
28.99,264.5,77.77
28.87,262.3,77.33
28.72,260.0,77.09
28.61,259.1,76.97
28.5,259.1,76.93
28.41,259.1,76.91
28.39,260.0,76.99
28.49,258.7,76.72
28.6,256.6,76.33
28.72,254.0,75.88
28.86,251.6,75.39
29.15,249.8,74.62
29.4,248.9,74.29
29.51,251.1,75.37
29.63,253.3,76.46
29.74,254.7,76.41
29.85,255.8,76.04
29.98,256.3,76.21
30.15,256.7,76.59
30.35,257.1,77.12
30.43,255.8,76.68
30.5,254.5,76.22
30.53,253.4,75.8
30.49,252.8,75.43
30.45,252.2,75.11
30.4,251.7,74.93
30.36,252.9,75.28
30.33,254.8,75.89
30.3,256.8,76.5
30.32,259.2,77.05
30.36,261.9,77.57
30.42,262.8,77.67
30.49,263.0,77.59
30.55,262.8,77.65
30.6,262.6,77.78
30.58,262.0,77.28
30.55,261.3,76.62
30.43,260.3,75.6
30.31,259.2,74.56
30.1,257.0,73.73
29.83,254.1,73.0
29.46,252.8,72.4
29.11,251.8,71.85
28.91,250.3,71.37
28.82,250.7,71.55
28.74,251.3,71.78
28.66,251.9,71.99
28.55,252.9,71.73
28.43,253.8,71.48
28.33,253.0,70.95
28.22,252.1,70.42
28.19,251.8,70.59
28.17,251.5,70.97
28.15,251.3,71.35
28.12,251.4,71.81
28.02,253.0,72.6
27.93,254.6,73.4
27.84,255.1,73.65
27.76,254.7,73.43
27.68,254.1,73.37
27.57,253.1,73.74
27.45,252.4,74.09
27.28,253.2,74.39
27.12,254.0,74.7
26.95,254.6,74.88
26.79,255.1,74.84
26.62,255.9,74.85
26.46,258.0,75.12
26.31,259.2,75.26
26.16,258.4,75.12
26.04,257.9,75.05
26.09,258.2,75.39
26.15,258.6,75.72
26.31,260.3,76.2
26.6,263.7,76.86
26.88,266.0,77.28
27.14,266.5,77.31
27.41,267.1,77.33
27.75,265.5,76.56
28.09,263.8,75.78
28.52,262.2,75.5
28.99,260.7,75.38
29.21,259.5,75.4
29.41,258.4,75.44
29.59,257.3,75.35
29.72,256.1,74.53
29.85,257.0,74.78
30.0,259.4,75.99
30.14,260.5,76.63
30.22,259.8,76.8
30.27,257.8,76.63
30.37,257.6,76.82
30.51,258.2,77.14
30.74,255.7,76.88
30.96,253.2,76.62
31.15,253.1,76.73
31.33,253.7,76.93
31.49,254.9,77.14
31.64,256.4,77.34
31.8,257.7,77.47
32.02,254.1,76.36
32.1,253.6,76.88
32.14,253.9,77.9
32.06,253.7,78.13
31.97,253.4,78.27
31.87,253.0,78.41
31.74,252.3,78.52
31.54,252.5,78.62
31.2,254.7,78.7
31.04,255.4,78.67
30.87,256.2,78.63
30.8,258.2,79.96
30.74,260.3,81.16
30.77,262.7,81.64
30.79,265.1,82.12
30.75,264.8,81.59
30.68,263.6,80.74
30.61,261.9,79.81
30.53,259.9,78.85
30.55,259.0,78.72
30.58,258.2,78.67
30.62,257.6,78.31
30.67,257.0,77.91
30.59,256.7,77.73
30.51,256.4,77.55
30.49,257.4,77.62
30.47,258.5,77.72
30.45,258.1,77.78
30.43,257.5,77.83
30.38,257.3,77.89
30.25,258.7,77.99
30.12,259.5,77.92
29.99,258.2,77.37
29.99,255.5,77.09
30.01,253.1,76.92
30.14,254.4,77.46
30.24,255.5,77.84
30.31,256.2,77.85
30.37,256.9,77.86
30.44,257.5,77.86
30.52,258.4,77.82
30.6,259.2,77.7
30.6,258.9,77.13
30.6,258.1,76.67
30.61,256.7,76.43
30.63,255.3,76.19
30.61,253.6,75.93
30.6,252.5,75.77
30.59,252.5,75.79
30.59,253.0,76.0
30.61,254.6,76.52
30.64,252.7,76.0
30.67,250.4,75.37
30.71,250.6,76.19
30.74,251.2,77.18
30.77,251.3,77.68
30.81,251.0,77.95
30.84,250.8,78.23
30.81,249.4,78.05
30.77,248.0,77.88
30.81,248.6,78.34
30.84,249.3,78.8
30.88,248.6,78.84
30.92,247.7,78.83
30.9,248.1,79.36
30.87,248.6,79.82
30.78,249.2,80.11
30.72,249.0,80.31
30.7,248.1,80.42
30.69,247.3,80.46
30.69,246.7,80.45
30.7,246.1,80.43
30.83,245.1,79.85
30.97,243.9,79.19
31.1,242.2,78.86
31.23,240.3,78.59
31.56,242.5,78.77
31.97,245.4,79.01
32.52,245.1,78.83
33.02,244.9,78.75
33.35,245.3,78.96
33.69,245.7,79.15
