time,watts,cadence,heartrate,distance,velocity_smooth,temp,torque,hrv,core_temperature,skin_temperature,respiration,heat_strain_index,HeatStrainIndex,PercentageinZ2
77,225,69,133,688.48,8.827,19,31,451:451,38.27,31.25,32.42,1.0,1.0,0.011620888
78,226,70,133,697.31,8.827,19,31,453:453:451,38.27,31.25,32.42,1.0,1.0,0.011771808
79,224,71,133,706.17,8.855,19,30,451:451,38.27,31.25,32.42,1.0,1.0,0.011922728
80,224,71,133,714.99,8.827,19,30,451:451,38.27,31.3,32.64,1.0,1.0,0.012073649
81,224,71,133,723.83,8.827,19,30,451:446,38.27,31.25,32.64,1.0,1.0,0.01222457
82,224,71,133,732.65,8.827,19,30,455:453,38.27,31.25,32.64,1.0,1.0,0.012375491
83,224,71,133,741.47,8.827,19,30,451:449,38.27,31.25,32.64,1.0,1.0,0.012526412
84,224,71,133,750.3,8.827,19,30,451:460:451,38.25,31.25,32.64,1.0,1.0,0.012677331
85,224,72,133,759.13,8.827,19,30,453,38.25,31.25,32.39,1.0,1.0,0.012828252
86,223,71,132,767.95,8.827,19,30,910,38.25,31.25,32.39,1.0,1.0,0.012979173
87,224,71,132,776.81,8.827,19,30,907:456:451,38.25,31.25,32.39,1.0,1.0,0.013130094
88,226,70,132,785.62,8.827,19,31,456:456,38.25,31.25,32.39,1.0,1.0,0.013281014
89,226,71,132,794.43,8.827,19,30,451:453,38.25,31.25,32.39,1.0,1.0,0.013431935
90,224,73,132,803.26,8.827,19,29,446:456,38.25,31.25,31.83,1.0,1.0,0.013582855
91,224,73,132,812.09,8.827,19,29,455:453,38.25,31.25,31.83,1.0,1.0,0.013733776
92,224,73,133,820.92,8.827,19,29,451:453:451,38.25,31.25,31.83,1.0,1.0,0.013884697
93,224,73,133,829.75,8.827,19,29,453:451,38.25,31.25,31.83,1.0,1.0,0.014035617
94,223,72,133,838.58,8.827,19,30,449:453,38.25,31.25,31.83,1.0,1.0,0.014186538
95,223,72,133,847.4,8.827,19,30,451:448,38.25,31.25,30.67,1.0,1.0,0.014337459
96,225,71,133,856.23,8.827,19,30,451:439,38.25,31.25,30.67,1.0,1.0,0.0144883795
97,224,72,133,865.05,8.827,19,30,456:449:449,38.25,31.2,30.67,1.0,1.0,0.014639299
98,224,72,133,873.88,8.827,19,30,448,38.25,31.25,30.67,1.0,1.0,0.01479022
99,227,72,133,882.7,8.827,19,30,451:449:451,38.25,31.25,30.67,1.0,1.0,0.014941141
100,224,75,133,891.53,8.827,19,29,449:446,38.25,31.2,29.89,1.0,1.0,0.015092062
101,223,75,133,900.37,8.827,19,28,455:451,38.25,31.2,29.89,1.0,1.0,0.015242983
102,221,75,133,909.19,8.827,19,28,449:449,38.25,31.2,29.89,1.0,1.0,0.015393903
103,222,74,133,918.01,8.827,19,29,453:451:451,38.25,31.25,29.89,1.0,1.0,0.015544823
104,226,73,133,926.84,8.827,19,30,453:455,38.25,31.2,29.89,1.0,1.0,0.015695743
105,223,74,132,935.67,8.827,19,29,451:456:456,38.25,31.2,30.56,1.0,1.0,0.015846664
106,223,74,132,944.49,8.827,19,29,453:455,38.25,31.2,30.56,1.0,1.0,0.015997585
107,225,73,132,953.32,8.827,19,29,456:456,38.25,31.2,30.56,1.0,1.0,0.016148506
108,224,74,132,962.14,8.827,19,29,453:456,38.25,31.2,30.56,1.0,1.0,0.016299427
109,225,73,132,970.97,8.827,19,29,451:458,38.25,31.2,30.56,1.0,1.0,0.016450347
110,226,73,131,979.8,8.827,19,30,456:458,38.25,31.2,29.82,1.0,1.0,0.016601268
111,223,75,131,988.62,8.827,19,28,456:458,38.25,31.2,29.82,0.9,0.9,0.016752189
112,223,74,131,997.45,8.827,19,29,456:456,38.25,31.2,29.82,0.9,0.9,0.01690311
113,222,73,131,1006.28,8.827,19,29,453:458:456,38.25,31.15,29.82,0.9,0.9,0.017054029
114,225,72,131,1015.11,8.827,19,30,458:458,38.25,31.2,29.82,0.9,0.9,0.01720495
115,225,73,131,1023.93,8.827,19,29,458:456,38.25,31.15,30.11,0.9,0.9,0.01735587
116,225,73,131,1032.76,8.827,19,29,456:453,38.24,31.15,30.11,0.9,0.9,0.017506791
117,223,74,132,1041.59,8.827,19,29,455:456,38.24,31.2,30.11,0.9,0.9,0.017657712
118,223,74,132,1050.41,8.827,19,29,453:456:453,38.24,31.2,30.11,0.9,0.9,0.017808633
119,223,73,132,1059.24,8.827,19,29,456:455,38.24,31.15,30.11,0.9,0.9,0.017959554
120,225,73,132,1068.08,8.827,19,29,455:453,38.24,31.15,29.92,0.9,0.9,0.018110475
121,223,73,132,1076.89,8.827,19,29,451:458:456,38.24,31.15,29.92,0.9,0.9,0.018261395
122,223,73,132,1085.72,8.827,19,29,456:456,38.24,31.15,29.92,0.9,0.9,0.018412314
123,223,72,131,1094.55,8.827,19,30,458:458,38.24,31.15,29.92,0.9,0.9,0.018563235
124,224,71,131,1103.38,8.827,19,30,456:460,38.24,31.15,29.92,0.9,0.9,0.018714156
125,225,70,131,1112.21,8.827,19,31,460:456,38.24,31.15,30.57,0.9,0.9,0.018865077
126,225,72,130,1121.03,8.827,19,30,462:460,38.24,31.15,30.57,0.9,0.9,0.019015998
127,224,72,130,1129.86,8.827,19,30,456:462,38.24,31.15,30.57,0.9,0.9,0.019166918
128,224,72,130,1138.68,8.827,19,30,462:460:462,38.24,31.15,30.57,0.9,0.9,0.01931784
129,226,73,130,1147.52,8.827,19,30,462:460,38.24,31.15,30.57,0.9,0.9,0.01946876
130,225,74,130,1156.33,8.827,19,29,460:462,38.24,31.15,29.83,0.9,0.9,0.019619681
131,224,75,130,1165.16,8.827,19,29,460:465,38.24,31.15,29.83,0.9,0.9,0.0197706
132,225,75,129,1173.99,8.827,19,29,465:469,38.24,31.1,29.83,0.9,0.9,0.01992152
133,224,76,129,1182.81,8.827,19,28,463:467,38.24,31.15,29.83,0.9,0.9,0.020072442
134,223,76,129,1191.64,8.827,19,28,465:467,38.24,31.1,29.83,0.9,0.9,0.020223362
135,223,76,129,1200.47,8.827,19,28,462:469,38.24,31.1,30.52,0.9,0.9,0.020374283
136,224,75,129,1209.3,8.827,19,29,465:465:463,38.24,31.15,30.52,0.9,0.9,0.020525204
137,224,75,129,1218.12,8.827,19,29,465:465,38.24,31.1,30.52,0.9,0.9,0.020676125
138,224,75,129,1226.96,8.827,19,29,462:465,38.24,31.1,30.52,0.9,0.9,0.020827046
139,223,75,129,1235.78,8.827,19,28,465:462,38.24,31.1,30.52,0.9,0.9,0.020977966
140,224,75,129,1244.6,8.827,19,29,463:465:465,38.24,31.1,32.15,0.9,0.9,0.021128885
141,223,75,129,1253.43,8.827,19,28,463:456,38.24,31.1,32.15,0.9,0.9,0.021279806
142,224,75,129,1262.26,8.827,19,29,467:467,38.24,31.1,32.15,0.9,0.9,0.021430727
143,224,74,129,1271.08,8.827,19,29,465:463,38.24,31.1,32.15,0.9,0.9,0.021581648
144,225,74,129,1279.92,8.827,19,29,465:467,38.23,31.1,32.15,0.9,0.9,0.021732569
145,223,74,128,1288.74,8.827,19,29,467:467,38.23,31.1,32.46,0.9,0.9,0.02188349
146,223,73,129,1297.57,8.827,19,29,469:465,38.23,31.1,32.46,0.9,0.9,0.02203441
147,225,73,128,1306.39,8.827,19,29,472:467,38.23,31.1,32.46,0.9,0.9,0.022185331
148,225,74,128,1315.22,8.827,19,29,469,38.23,31.05,32.46,0.9,0.9,0.022336252
149,224,75,128,1324.04,8.827,19,29,469:462:467,38.23,31.05,32.46,0.9,0.9,0.022487171
150,224,75,128,1332.87,8.827,19,29,469:462:469,38.23,31.05,33.06,0.9,0.9,0.022638092
151,224,75,128,1341.71,8.827,19,29,467:465,38.23,31.05,33.06,0.9,0.9,0.022789013
152,222,75,129,1350.52,8.827,19,28,463:467,38.23,31.05,33.06,0.9,0.9,0.022939933
153,224,74,128,1359.35,8.827,19,29,467:465:467,38.23,31.05,33.06,0.9,0.9,0.023090854
154,226,75,128,1368.18,8.827,19,29,467:465,38.23,31.05,33.06,0.9,0.9,0.023241775
155,222,74,129,1377.01,8.827,19,29,463:460,38.23,31.05,34.24,0.9,0.9,0.023392696
156,223,75,129,1385.83,8.827,19,28,465:463,38.23,31.05,34.24,0.9,0.9,0.023543617
157,226,75,129,1394.66,8.827,19,29,460:463,38.23,31.05,34.24,0.9,0.9,0.023694538
158,223,76,129,1403.49,8.827,19,28,463:458,38.23,31.05,34.24,0.9,0.9,0.023845457
159,221,74,130,1412.32,8.827,19,29,462:462,38.23,31.05,34.24,0.9,0.9,0.023996377
160,226,74,130,1421.17,8.827,19,29,460:462,38.23,31.05,35.03,0.9,0.9,0.024147298
161,227,76,130,1429.98,8.827,19,29,453:463:460,38.23,31.05,35.03,0.9,0.9,0.024298219
162,224,77,130,1438.8,8.827,19,28,462:458,38.23,31.05,35.03,0.9,0.9,0.02444914
163,224,77,130,1447.62,8.827,19,28,462:462,38.23,31.0,35.03,0.9,0.9,0.02460006
164,223,76,130,1456.45,8.827,19,28,460:458,38.23,31.0,35.03,0.9,0.9,0.024750981
165,226,77,130,1465.28,8.827,19,28,462:462,38.23,31.05,34.77,0.9,0.9,0.024901902
166,225,77,130,1474.1,8.827,19,28,460:460,38.23,31.0,34.77,0.9,0.9,0.025052823
167,222,77,130,1482.93,8.827,19,28,462:453,38.23,31.05,34.77,0.9,0.9,0.025203742
168,226,77,130,1491.76,8.827,19,28,463:462,38.23,31.0,34.77,0.9,0.9,0.025354663
169,226,77,129,1500.62,8.827,19,28,465:458:465,38.23,31.0,34.77,0.9,0.9,0.025505584
170,223,78,129,1509.41,8.827,19,27,462:462,38.23,31.0,34.99,0.9,0.9,0.025656505
171,224,78,129,1518.23,8.827,19,27,467:460:463,38.23,31.0,34.99,0.9,0.9,0.025807425
172,222,78,130,1527.06,8.827,19,27,462,38.23,31.0,34.99,0.9,0.9,0.025958346
173,222,76,130,1535.89,8.827,19,28,463:462:462,38.23,31.0,34.99,0.9,0.9,0.026109267
174,223,74,130,1544.71,8.827,19,29,462:460,38.22,31.0,34.99,0.9,0.9,0.026260188
175,227,74,129,1553.54,8.827,19,29,465:465,38.22,31.0,35.14,0.9,0.9,0.026411109
176,227,74,129,1562.38,8.827,19,29,467:462,38.22,31.0,35.14,0.9,0.9,0.026562028
177,225,78,129,1571.2,8.827,19,28,467:465,38.22,31.0,35.14,0.9,0.9,0.026712948
178,222,78,129,1580.02,8.827,19,27,465:469,38.22,30.95,35.14,0.9,0.9,0.02686387
179,225,77,129,1588.85,8.827,19,28,467,38.22,30.95,35.14,0.9,0.9,0.02701479
180,226,78,128,1597.68,8.827,19,28,1402,38.22,30.95,35.63,0.9,0.9,0.02716571
181,223,79,128,1606.5,8.827,19,27,469:467:469,38.22,30.95,35.63,0.9,0.9,0.027316632
182,222,79,128,1615.33,8.827,19,27,467:467,38.22,30.95,35.63,0.9,0.9,0.027467553
183,224,78,128,1624.16,8.827,19,27,465:467,38.22,30.95,35.63,0.9,0.9,0.027618473
184,225,78,128,1632.98,8.827,19,28,469:469,38.22,30.95,35.63,0.8,0.8,0.027769394
185,224,79,128,1641.82,8.827,19,27,462:470,38.22,30.9,35.17,0.8,0.8,0.027920313
186,224,79,128,1650.64,8.827,19,27,472:469:467,38.22,30.95,35.17,0.8,0.8,0.028071234
187,223,78,128,1659.46,8.827,19,27,470:472,38.22,30.9,35.17,0.8,0.8,0.028222155
188,226,79,128,1668.29,8.827,19,27,469:469,38.22,30.9,35.17,0.8,0.8,0.028373076
189,225,80,128,1677.12,8.827,19,27,469:465,38.22,30.9,35.17,0.8,0.8,0.028523996
190,222,80,128,1685.94,8.827,19,26,470:467,38.22,30.9,34.47,0.8,0.8,0.028674917
191,222,79,128,1694.77,8.827,19,27,469:462,38.22,30.9,34.47,0.8,0.8,0.028825838
192,224,77,128,1703.6,8.827,19,28,472:469,38.22,30.9,34.47,0.8,0.8,0.028976759
193,227,78,128,1712.42,8.827,19,28,472:465,38.22,30.9,34.47,0.8,0.8,0.02912768
194,225,80,128,1721.26,8.827,19,27,469:470,38.22,30.9,34.47,0.8,0.8,0.029278599
195,223,80,128,1730.08,8.827,19,27,462:472:469,38.22,30.9,35.18,0.8,0.8,0.02942952
196,223,78,127,1738.9,8.827,19,27,472:474,38.22,30.9,35.18,0.8,0.8,0.02958044
197,223,77,127,1747.74,8.827,19,28,472,38.22,30.9,35.18,0.8,0.8,0.029731361
198,223,77,128,1756.56,8.827,19,28,462:469:474,38.22,30.9,35.18,0.8,0.8,0.029882282
199,225,77,128,1765.38,8.827,19,28,462,38.22,30.85,35.18,0.8,0.8,0.030033203
200,226,78,127,1774.21,8.827,19,28,472:472:469,38.22,30.9,36.45,0.8,0.8,0.030184124
201,222,78,128,1783.04,8.827,19,27,469:469,38.22,30.85,36.45,0.8,0.8,0.030335044
202,223,78,128,1791.86,8.827,19,27,472:470:467,38.22,30.85,36.45,0.8,0.8,0.030485965
203,224,77,128,1800.69,8.827,19,28,470:469,38.22,30.85,36.45,0.8,0.8,0.030636884
204,224,77,128,1809.52,8.827,19,28,474:469,38.21,30.85,36.45,0.8,0.8,0.030787805
205,223,77,127,1818.34,8.827,19,28,474:472,38.21,30.85,35.71,0.8,0.8,0.030938726
206,224,77,127,1827.17,8.827,19,28,467,38.21,30.85,35.71,0.8,0.8,0.031089647
207,224,76,127,1836.0,8.827,19,28,947:469,38.21,30.85,35.71,0.8,0.8,0.031240568
208,226,77,127,1844.83,8.827,19,28,474:469,38.21,30.8,35.71,0.8,0.8,0.031391487
209,222,77,128,1853.66,8.827,19,28,472:465,38.21,30.85,35.71,0.8,0.8,0.03154241
210,224,76,128,1862.52,8.827,19,28,469:472,38.21,30.8,35.22,0.8,0.8,0.03169333
211,224,76,128,1871.31,8.827,19,28,462,38.21,30.85,35.22,0.8,0.8,0.03184425
212,226,77,128,1880.14,8.827,19,28,940:467:470,38.21,30.85,35.22,0.8,0.8,0.03199517
213,228,79,128,1888.97,8.827,19,28,472,38.21,30.8,35.22,0.8,0.8,0.032146093
214,224,81,128,1897.79,8.827,19,26,467:470:469,38.21,30.8,35.22,0.8,0.8,0.03229701
215,223,81,127,1906.61,8.827,19,26,479:474,38.21,30.8,32.93,0.8,0.8,0.032447934
216,224,80,126,1915.44,8.827,19,27,479:474,38.21,30.8,32.93,0.8,0.8,0.032598853
217,225,81,126,1924.27,8.827,19,27,483:472,38.21,30.8,32.93,0.8,0.8,0.032749772
218,223,81,126,1933.09,8.827,19,26,483:474,38.21,30.8,32.93,0.8,0.8,0.032900695
219,223,81,125,1941.92,8.827,19,26,479:479:474,38.21,30.8,32.93,0.8,0.8,0.033051614
220,223,81,126,1950.75,8.827,19,26,477:476,38.21,30.8,30.62,0.8,0.8,0.033202536
221,223,78,126,1959.57,8.827,19,27,472,38.21,30.75,30.62,0.8,0.8,0.033353455
222,225,78,127,1968.4,8.827,19,28,477:472:469,38.21,30.8,30.62,0.8,0.8,0.033504378
223,225,78,128,1977.23,8.827,19,28,469:467,38.21,30.75,30.62,0.8,0.8,0.033655297
224,224,78,128,1986.05,8.827,19,27,469:467,38.21,30.8,30.62,0.8,0.8,0.03380622
225,222,77,128,1994.88,8.827,19,28,470:465,38.21,30.75,31.83,0.8,0.8,0.03395714
226,225,76,128,2003.71,8.827,19,28,467:465,38.21,30.75,31.83,0.8,0.8,0.034108058
227,224,76,129,2012.53,8.827,19,28,458:465:463,38.21,30.75,31.83,0.8,0.8,0.03425898
228,224,77,129,2021.37,8.827,19,28,460,38.21,30.75,31.83,0.8,0.8,0.0344099
229,224,76,130,2030.19,8.827,19,28,460:462:460,38.21,30.75,31.83,0.8,0.8,0.034560822
230,225,76,130,2039.02,8.827,19,28,458,38.21,30.75,31.85,0.8,0.8,0.03471174
231,225,77,130,2047.84,8.827,19,28,462:460:456,38.21,30.75,31.85,0.8,0.8,0.034862664
232,223,77,131,2056.68,8.827,19,28,460:458,38.21,30.7,31.85,0.8,0.8,0.035013583
233,223,77,131,2065.5,8.827,19,28,458:453,38.21,30.75,31.85,0.8,0.8,0.035164505
234,222,76,131,2074.32,8.827,19,28,458:462,38.21,30.75,31.85,0.8,0.8,0.035315424
235,223,74,131,2083.15,8.827,19,29,460:460:451,38.21,30.75,31.07,0.8,0.8,0.035466343
236,225,74,131,2091.98,8.827,19,29,462:458,38.21,30.7,31.07,0.8,0.8,0.035617266
237,225,75,131,2100.81,8.827,19,29,460:460:453,38.21,30.75,31.07,0.8,0.8,0.035768185
238,225,75,131,2109.63,8.827,19,29,462:460,38.21,30.75,31.07,0.8,0.8,0.035919107
239,226,75,130,2118.46,8.827,19,29,463:455,38.21,30.7,31.07,0.8,0.8,0.036070026
240,223,76,130,2127.28,8.827,19,28,462:465,38.21,30.7,30.16,0.8,0.8,0.03622095
241,223,76,130,2136.11,8.827,19,28,456:462,38.21,30.7,30.16,0.8,0.8,0.036371868
242,224,75,130,2144.95,8.827,19,29,462,38.21,30.7,30.16,0.8,0.8,0.03652279
243,226,76,130,2153.77,8.827,19,28,462:460:456,38.21,30.7,30.16,0.8,0.8,0.03667371
244,226,78,130,2162.59,8.827,19,28,463:460,38.21,30.65,30.16,0.8,0.8,0.03682463
245,224,78,130,2171.42,8.827,19,27,465:460:462,38.21,30.65,29.95,0.8,0.8,0.03697555
246,224,78,130,2180.25,8.827,19,27,465,38.21,30.65,29.95,0.8,0.8,0.03712647
247,222,76,130,2189.08,8.827,19,28,458:458:462,38.21,30.7,29.95,0.8,0.8,0.037277393
248,224,76,130,2197.9,8.827,19,28,458:460,38.21,30.65,29.95,0.8,0.8,0.037428312
249,225,75,131,2206.73,8.827,19,29,451:462,38.21,30.65,29.95,0.8,0.8,0.037579235
250,227,79,131,2215.56,8.827,19,27,456:455,38.21,30.65,30.99,0.8,0.8,0.037730154
251,222,79,131,2224.38,8.827,19,27,460:460,38.21,30.65,30.99,0.8,0.8,0.037881076
252,222,79,131,2233.21,8.827,19,27,456:460:458,38.2,30.65,30.99,0.8,0.8,0.038031995
253,222,76,131,2242.04,8.827,19,28,458:455,38.2,30.65,30.99,0.8,0.8,0.038182914
254,223,76,131,2250.86,8.827,19,28,460:456:456,38.2,30.65,30.99,0.8,0.8,0.038333837
255,224,74,131,2259.7,8.827,19,29,451,38.2,30.65,32.47,0.8,0.8,0.038484756
256,224,74,131,2268.51,8.827,19,29,919:453,38.2,30.65,32.47,0.8,0.8,0.03863568
257,224,74,131,2277.35,8.827,19,29,458:456,38.2,30.65,32.47,0.8,0.8,0.038786598
258,225,74,131,2286.18,8.827,19,29,456:458,38.2,30.65,32.47,0.8,0.8,0.03893752
259,225,75,131,2295.0,8.827,19,29,451:458,38.2,30.65,32.47,0.7,0.7,0.03908844
260,224,75,131,2303.82,8.827,19,29,458:458,38.2,30.65,31.88,0.7,0.7,0.039239362
261,223,75,131,2312.65,8.827,19,28,453:460,38.2,30.65,31.88,0.7,0.7,0.03939028
262,225,75,131,2321.48,8.827,19,29,913,38.2,30.6,31.88,0.7,0.7,0.0395412
263,225,76,131,2330.31,8.827,19,28,460:456:458,38.2,30.65,31.88,0.7,0.7,0.039692122
264,223,76,131,2339.13,8.827,19,28,458:456,38.2,30.65,31.88,0.7,0.7,0.03984304
265,223,75,131,2347.97,8.827,19,28,456:453,38.2,30.65,30.7,0.7,0.7,0.039993964
266,226,76,132,2356.78,8.827,19,28,453:453,38.2,30.65,30.7,0.7,0.7,0.040144883
267,224,76,132,2365.62,8.827,19,28,453:451,38.2,30.65,30.7,0.7,0.7,0.040295806
268,224,77,133,2374.45,8.827,19,28,449:449:453,38.2,30.65,30.7,0.7,0.7,0.040446725
269,223,77,133,2383.26,8.827,19,28,453:455,38.19,30.6,30.7,0.7,0.7,0.040597647
270,223,75,132,2392.09,8.827,19,28,453:456:455,38.19,30.6,29.52,0.7,0.7,0.040748566
