skin_temperature,HeatStrainIndex,hrv
31.8,0.0,528:535
31.8,0.0,536
31.8,0.0,532:535
31.8,0.0,538:533
31.8,0.0,533:536:537
31.8,0.0,532
31.8,0.0,533:535
31.8,0.0,537:537
31.8,0.0,540
31.8,0.0,536:536
31.8,0.0,535:533:529
31.75,0.0,524
31.8,0.0,522:523
31.8,0.0,521:521
31.8,0.0,523:521
31.8,0.0,523:527
31.8,0.0,529:532
31.8,0.0,527:533
31.75,0.0,537:533
31.8,0.0,533
31.8,0.0,535:535:532
31.8,0.0,527:523
31.8,0.0,527
31.8,0.0,529:529
31.8,0.0,531:533
31.75,0.0,533:528
31.75,0.0,1060
31.8,0.0,535:527
31.8,0.0,528
31.8,0.0,528:533
31.8,0.0,533:529
31.8,0.0,533:535
31.75,0.0,537:532
31.8,0.0,532:536
31.8,0.0,536
31.8,0.0,532:535
31.8,0.0,538:531
31.75,0.0,533:532:537
31.75,0.0,541
31.75,0.0,541:537
31.75,0.0,536
31.75,0.0,1074:536
31.75,0.0,532:533
31.8,0.0,535:537
31.75,0.0,529:531
31.75,0.0,532
31.8,0.0,532:527
31.8,0.0,527:527
31.75,0.0,532:532
31.75,0.0,536:537
31.75,0.0,533:537
31.75,0.0,541
31.75,0.0,540:541
31.75,0.0,545:538
31.75,0.0,541:541
31.75,0.0,537:533
31.75,0.0,529:532
31.75,0.0,544:541
31.75,0.0,538:536
31.75,0.0,535
31.75,0.0,532:541
31.75,0.0,542:544
31.75,0.0,538:541
31.75,0.0,542:542
31.75,0.0,535:537
31.75,0.0,537
31.75,0.0,537:528
31.75,0.0,528:529
31.75,0.0,532:532
31.75,0.0,533:532
31.75,0.0,532:532
31.7,0.0,532:524
31.75,0.0,527:527
31.75,0.0,523:523
31.75,0.0,522:523
31.75,0.0,522:524
31.75,0.0,521
31.75,0.0,522:528
31.7,0.0,531:533
31.7,0.0,533
31.75,0.0,528:531:535
31.75,0.0,536:532
31.7,0.0,538
31.75,0.0,537:535
31.75,0.0,537
31.7,0.0,1078:533
31.75,0.0,537:536
31.7,0.0,538:537
31.7,0.0,533:536
31.7,0.0,533:535
31.75,0.0,536:537
31.7,0.0,536
31.75,0.0,540:537
31.75,0.0,541:541
31.7,0.0,538:532
31.7,0.0,538:538
31.7,0.0,537:537
31.75,0.0,538
31.7,0.0,535:535
31.7,0.0,537:532
31.7,0.0,529
31.75,0.0,1074:540
31.7,0.0,544:542
31.7,0.0,546
31.7,0.0,549:542:545
31.75,0.0,549
31.7,0.0,541:542
31.7,0.0,541:537
31.7,0.0,536:540
31.7,0.0,542:537
31.7,0.0,540
31.7,0.0,544:545
31.7,0.0,542:545
31.7,0.0,545:542
31.7,0.0,540:538
31.75,0.0,541:540
31.75,0.0,540
31.7,0.0,544:547
31.7,0.0,542:546
31.7,0.0,537:541
31.7,0.0,541:537
31.7,0.0,533:531
31.7,0.0,527:536
31.7,0.0,537:535
31.7,0.0,536:528
31.65,0.0,532
31.7,0.0,535:535
31.7,0.0,532:535
31.7,0.0,537:535
31.7,0.0,535:538
31.7,0.0,541:542
31.7,0.0,537:537
31.7,0.0,538
31.7,0.0,537:535
31.7,0.0,528:531
31.7,0.0,533:528
31.7,0.0,524:528
31.7,0.0,528:529
31.7,0.0,532:537
31.7,0.0,535:537
31.7,0.0,538:536
31.65,0.0,536
31.7,0.0,537:533
31.7,0.0,533:532
31.65,0.0,531:529
31.65,0.0,532:536
31.7,0.0,476:476
31.7,0.0,508:509
31.7,0.0,508:509
31.7,0.0,741
31.65,0.0,528:529
31.65,0.0,527:524
31.7,0.0,527:529
31.7,0.0,532:532
31.65,0.0,529:524
31.65,0.0,532:532
31.7,0.0,529:524
31.65,0.0,523:529
31.65,0.0,532
31.7,0.0,533:532
31.7,0.0,528:523
31.65,0.0,527:527
31.65,0.0,527:526
31.65,0.0,523:524
31.65,0.0,527:527
31.65,0.0,
31.65,0.0,523:526:528
31.65,0.0,527:532:529
31.65,0.0,532:535
31.65,0.0,532
31.65,0.0,533:536
31.7,0.0,532:536
31.7,0.0,536:532
31.65,0.0,532:535
31.65,0.0,529:532
31.65,0.0,537
31.65,0.0,535:533
31.65,0.0,537:537
31.65,0.0,537:537
31.65,0.0,541:544
31.65,0.0,538:538
31.65,0.0,540:536
31.65,0.0,532
31.65,0.0,532:527
31.65,0.0,524:522
31.65,0.0,521:526
31.65,0.0,531:529
31.65,0.0,528
31.65,0.0,1062:531
31.65,0.0,532
31.65,0.0,532:529:529
31.65,0.0,528
31.65,0.0,529:528
31.65,0.0,533:535
31.65,0.0,538:531
31.65,0.0,536
31.65,0.0,535:532
31.65,0.0,532:536:535
31.65,0.0,535:537
31.65,0.0,537:533
31.65,0.0,532:532
31.65,0.0,531
31.65,0.0,533:532
31.65,0.0,531:526
31.65,0.0,527
31.65,0.0,528:526:522
31.65,0.0,527
31.65,0.0,523:532:524
31.65,0.0,522
31.65,0.0,528
31.6,0.0,1065:535
31.65,0.0,531:529
31.65,0.0,533
31.65,0.0,535:536:531
31.65,0.0,529
31.65,0.0,1064
31.65,0.0,531:529
31.65,0.0,1065:536
31.65,0.0,533
31.65,0.0,533:536
31.65,0.0,
31.65,0.0,1613:538
31.6,0.0,535:536
31.65,0.0,538:535
31.65,0.0,532
31.6,0.0,528:532
31.6,0.0,531:532
31.6,0.0,532:532
31.65,0.0,527:526
31.6,0.0,527:527
31.65,0.0,531:531
31.6,0.0,531:529
31.6,0.0,
31.6,0.0,1059:1052
31.6,0.0,524:523
31.6,0.0,519
31.6,0.0,517:522
31.6,0.0,513:521
31.6,0.0,521:521
31.6,0.0,518:519
31.6,0.0,522:521
31.6,0.0,523:522
31.6,0.0,523:527
31.6,0.0,523
31.6,0.0,527:528
31.6,0.0,526:527
31.6,0.0,528:523:524
31.6,0.0,526
31.65,0.0,526:521
31.65,0.0,522:524
31.65,0.0,523:523
31.6,0.0,524:523
31.6,0.0,523:523
31.65,0.0,526:523
31.6,0.0,519:519
31.65,0.0,523:526
31.6,0.0,526
31.65,0.0,528:529
31.6,0.0,531:532
31.6,0.0,527:529
31.6,0.0,529
31.6,0.0,531:529:523
31.6,0.0,531:529
31.6,0.0,529:522
31.6,0.0,527:526
31.6,0.0,526
31.6,0.0,524:526
31.6,0.0,518:526
31.6,0.0,524:523
31.6,0.0,524:526
31.6,0.0,529:524
31.6,0.0,529:533
31.6,0.0,531
31.6,0.0,527:527
31.6,0.0,531:528
31.6,0.0,527:524
31.6,0.0,521:521
31.6,0.0,522:519
31.6,0.0,517:515
31.6,0.0,515:524
31.6,0.0,1057
31.6,0.0,532
31.6,0.0,1059
31.6,0.0,529:528:524
31.6,0.0,527:527
31.6,0.0,523
31.6,0.0,521:524
31.6,0.0,527:531
31.6,0.0,528:532
31.6,0.0,527:523
31.6,0.0,528:527
31.6,0.0,528
31.6,0.0,1054
31.6,0.0,524:523
31.6,0.0,523:523
31.55,0.0,524:519:519
31.6,0.0,522:527
31.6,0.0,529
31.6,0.0,527:527
31.6,0.0,531:527
31.6,0.0,532:526
31.6,0.0,527
31.6,0.0,528:527:524
31.6,0.0,523:528
31.55,0.0,531:527
31.55,0.0,522
31.6,0.0,527:528
31.6,0.0,527:523
31.6,0.0,523:521
31.6,0.0,524:527
31.6,0.0,528
31.6,0.0,524:526:527
31.6,0.0,524:523
31.6,0.0,523:523
31.6,0.0,522:523
31.6,0.0,522
31.6,0.0,521:518
31.6,0.0,517:521
31.6,0.0,523:521
31.6,0.0,523:521
31.6,0.0,523:523
31.6,0.0,524:521
31.6,0.0,519
31.6,0.0,1042
31.6,0.0,521:519:521
31.6,0.0,517:518
31.6,0.0,519
31.6,0.0,521:519
31.6,0.0,518:514:522
31.6,0.0,521:522
31.6,0.0,524
31.6,0.0,521:523
31.6,0.0,524:527
31.6,0.0,524:527
31.55,0.0,529:527
31.6,0.0,527:526
31.6,0.0,527:523
31.6,0.0,522:523
31.6,0.0,527
31.6,0.0,527:532
31.6,0.0,527:527
31.6,0.0,527:528
31.6,0.0,527:527
31.55,0.0,523:523
31.6,0.0,523:527
31.6,0.0,523:523
31.6,0.0,523:531
31.6,0.0,529
31.6,0.0,524:529:532
31.6,0.0,532
31.6,0.0,1059
31.6,0.0,528:532
31.6,0.0,533:531
31.6,0.0,527:529
31.6,0.0,532
31.6,0.0,1072
31.6,0.0,537:533
31.6,0.0,541:541
31.6,0.0,537:535
31.6,0.0,537:538
31.6,0.0,536:531
31.6,0.0,532:529
31.6,0.0,527
31.6,0.0,531:512:536
31.6,0.0,532:531
31.6,0.0,533
31.55,0.0,529:535
31.6,0.0,535:532
31.6,0.0,531:532
31.6,0.0,527
31.6,0.0,523:521:523
31.6,0.0,524
31.6,0.0,523:527
31.6,0.0,523:524
31.55,0.0,526:523
31.6,0.0,518:521
31.6,0.0,519:521
31.55,0.0,518:518
31.6,0.0,519:521
31.6,0.0,517:522
31.6,0.0,521:526
31.6,0.0,529
31.6,0.0,533:531
31.55,0.0,533:1067
31.6,0.0,529
31.6,0.0,529
31.55,0.0,1054:518
31.6,0.0,528:526
31.55,0.0,521:523
31.6,0.0,518:526
31.6,0.0,527:528
31.6,0.0,526:531
31.55,0.0,532
31.6,0.0,531:532
31.6,0.0,533:533:528
31.6,0.0,521:532
31.6,0.0,527
31.6,0.0,532:518
31.6,0.0,524:521
31.6,0.0,522:518
31.6,0.0,521
31.55,0.0,523:523
31.55,0.0,1046
31.6,0.0,526:529:531
31.6,0.0,526
31.6,0.0,523:522
31.6,0.0,519:521
31.55,0.0,523:522
31.55,0.0,521:519
31.6,0.0,523:523
31.55,0.0,526:519
31.55,0.0,521:523
31.55,0.0,522:519
31.55,0.0,514:518
31.6,0.0,521:518
31.55,0.0,518:519
31.6,0.0,519:519
31.55,0.0,518
31.55,0.0,518:513
31.55,0.0,518:518
31.55,0.0,518:521
31.55,0.0,515:515
31.55,0.0,517:517
31.55,0.0,513:515
31.55,0.0,513:515
31.55,0.0,515:518
31.55,0.0,513:514
31.55,0.0,517:522
31.55,0.0,523
31.55,0.0,1052:524
31.55,0.0,526:527
31.55,0.0,523:521
31.55,0.0,522
31.55,0.0,523:518
31.55,0.0,521:521
31.55,0.0,521
31.55,0.0,1036:515
31.55,0.0,523:523
31.55,0.0,521:527
31.55,0.0,523:523
31.55,0.0,519:522
31.55,0.0,521
31.55,0.0,518:521
31.55,0.0,519:512:517
31.55,0.0,517:515
31.55,0.0,509
31.5,0.0,513:517
31.55,0.0,514:518
31.55,0.0,509
31.5,0.0,1024:521
31.5,0.0,518:521
31.55,0.0,518:522
31.55,0.0,523
31.5,0.0,521:515:518
31.55,0.0,514:514
31.55,0.0,514:510
31.55,0.0,513:513
31.55,0.0,513
31.55,0.0,509:513
31.55,0.0,518:519:521
31.55,0.0,519:523
31.55,0.0,526
31.55,0.0,527:528
31.55,0.0,533:527
31.5,0.0,529:532
31.55,0.0,529:529
31.55,0.0,532:528
31.55,0.0,528:529
31.55,0.0,528
31.55,0.0,529:531
31.5,0.0,1055
31.5,0.0,528:529
31.5,0.0,529:528
31.55,0.0,532
31.5,0.0,529:532:531
31.55,0.0,533
31.5,0.0,533:532:526
31.5,0.0,532:531
31.5,0.0,532
31.5,0.0,528
31.5,0.0,1062:527
31.55,0.0,1049
31.5,0.0,529:531
31.5,0.0,532:527
31.55,0.0,527:526
31.5,0.0,522:521
31.5,0.0,518:515
31.5,0.0,518
31.5,0.0,514:514
31.5,0.0,514:521
31.5,0.0,521:522
31.5,0.0,522:521
31.5,0.0,523:521
31.5,0.0,522
31.5,0.0,1044:527
31.5,0.0,524:523
31.55,0.0,523:527
31.55,0.0,531:529
31.5,0.0,529:532
31.5,0.0,531
31.5,0.0,532
31.5,0.0,1067
31.5,0.0,1062:532
31.5,0.0,528:531
31.5,0.0,527:527
31.5,0.0,526:532
31.5,0.0,528
31.5,0.0,532:527
31.5,0.0,532:531
31.5,0.0,532:529
31.5,0.0,527
31.5,0.0,1054:528
31.5,0.0,529:527
31.5,0.0,532
31.5,0.0,532:528:526
31.5,0.0,
31.5,0.0,1059:533
31.5,0.0,532:537
31.5,0.0,533:532
31.5,0.0,532:532
31.5,0.0,529:527
31.5,0.0,529
31.5,0.0,527:528:531
31.5,0.0,527
31.5,0.0,526:527
31.5,0.0,528:532:532
31.5,0.0,535
31.5,0.0,532:533
31.5,0.0,532:528
31.5,0.0,526:527
31.5,0.0,529:526
31.5,0.0,521
31.5,0.0,521:519
31.5,0.0,526:521
31.5,0.0,1042
31.5,0.0,521:522
31.5,0.0,519:521
31.5,0.0,509:518
31.5,0.0,514:510
31.5,0.0,513:517
31.5,0.0,515:519
31.5,0.0,519
31.5,0.0,1044:521
31.5,0.0,523:519
31.5,0.0,521:522
31.5,0.0,518:521
31.45,0.0,521:518
31.5,0.0,518:518
31.5,0.0,523
31.5,0.0,521:526
31.45,0.0,521:524
31.5,0.0,523:519
31.45,0.0,518:518
31.5,0.0,509:513
31.5,0.0,512:512
31.5,0.0,513:509
31.45,0.0,513:508
31.5,0.0,521:521
31.5,0.0,523:521
31.5,0.0,523:523
31.5,0.0,521:515
31.45,0.0,519:518
31.45,0.0,517:513
31.45,0.0,518
31.45,0.0,518:518
31.5,0.0,519:518
31.45,0.0,523:526
31.45,0.0,528:523
31.45,0.0,527:531
31.45,0.0,526:528
31.45,0.0,527:523
31.45,0.0,521:521
31.45,0.0,
31.45,0.0,1047:519
31.45,0.0,521:517:513
31.45,0.0,507:515
31.45,0.0,509:513
31.45,0.0,512
31.5,0.0,509:505
31.45,0.0,505:504
31.45,0.0,509:504
31.45,0.0,501:503
31.45,0.0,513:513
31.45,0.0,514:514
31.45,0.0,513:515
31.45,0.0,518:521
31.45,0.0,513:519
31.45,0.0,519:518
31.45,0.0,515:519
31.45,0.0,519
31.45,0.0,521:518:518
31.45,0.0,515:521
31.45,0.0,524
31.45,0.0,527:524
31.45,0.0,527:527
31.45,0.0,526:523
31.45,0.0,524:524
31.45,0.0,521:523
31.45,0.0,521
31.45,0.0,524:524:527
31.45,0.0,526:521
31.45,0.0,526:522
31.45,0.0,519
31.45,0.0,519
31.45,0.0,1037
31.45,0.0,1039:521
31.45,0.0,521:523
31.45,0.0,527:524
31.45,0.0,524:527
31.45,0.0,527:529
31.45,0.0,527:529
31.45,0.0,529:527
31.4,0.0,528:524
31.45,0.0,524:526
31.45,0.0,523
31.45,0.0,521:518
31.4,0.0,523:524
31.45,0.0,526:523
31.45,0.0,518:523
31.45,0.0,527:526
31.4,0.0,523:521
31.4,0.0,526:527
31.45,0.0,527
31.45,0.0,524:522:526
31.4,0.0,527
31.45,0.0,1052:528
31.4,0.0,526
31.4,0.0,527:524
31.4,0.0,1052
31.4,0.0,523:521
31.45,0.0,519:518
31.4,0.0,523:527
31.4,0.0,527:527
31.4,0.0,523
31.4,0.0,527:527
31.4,0.0,1057
31.45,0.0,528:528
31.45,0.0,523:523
31.45,0.0,526:524
31.4,0.0,528:528
31.4,0.0,523
31.4,0.0,1054:523
31.45,0.0,527:524
31.4,0.0,526:528
31.4,0.0,523:526
31.45,0.0,
31.4,0.0,1059:522
31.4,0.0,522:523
31.4,0.0,528:527
31.4,0.0,528:531
31.4,0.0,529:527
31.4,0.0,531:524
31.45,0.0,527
31.4,0.0,529:527
31.4,0.0,521:524
31.4,0.0,527:523
31.4,0.0,523:523
31.4,0.0,523:521
31.4,0.0,518:523
31.4,0.0,522:523
31.45,0.0,523:523
31.4,0.0,523:527
31.4,0.0,527:521
31.4,0.0,524:524
31.4,0.0,523
31.4,0.0,523:517
31.45,0.0,521:522
31.4,0.0,518:517
31.4,0.0,513:521
31.4,0.0,523:524
31.4,0.0,523:527
31.4,0.0,527
31.4,0.0,523:523:527
31.4,0.0,528
31.4,0.0,527:524:528
31.4,0.0,532:526
31.4,0.0,524
31.4,0.0,529:529
31.4,0.0,527:528
31.4,0.0,526:531
31.4,0.0,537:535
31.4,0.0,537:531
31.4,0.0,536:537
31.4,0.0,533
31.4,0.0,
31.4,0.0,2134
31.4,0.0,527:528
31.4,0.0,528:532
31.4,0.0,533:531
31.4,0.0,526:527
31.4,0.0,526:523
31.4,0.0,518:529
31.4,0.0,528
31.4,0.0,527:529:523
31.4,0.0,529
31.4,0.0,532
31.4,0.0,1062:529
31.4,0.0,532
31.4,0.0,531:529
31.4,0.0,1059:526
31.4,0.0,526
31.4,0.0,1052
31.4,0.0,531:532
31.4,0.0,535:532
31.4,0.0,536:532
31.4,0.0,535:527
31.4,0.0,527:532
31.4,0.0,532:527
31.4,0.0,527
31.4,0.0,527:526:529
31.4,0.0,531:531
31.4,0.0,524
31.4,0.0,522:521
31.4,0.0,518:524
31.4,0.0,521:521
31.4,0.0,523:518
31.4,0.0,522:515
31.4,0.0,1031
31.4,0.0,518:517
31.4,0.0,518:514
31.4,0.0,521:526
31.4,0.0,523
31.4,0.0,519:527:528
31.4,0.0,531:528
31.4,0.0,528:527
31.4,0.0,526
31.4,0.0,
31.4,0.0,1575
31.4,0.0,1047:521
31.4,0.0,522
31.4,0.0,523:521
31.4,0.0,518:519:524
31.4,0.0,524:527
