skin_temperature,HeatStrainIndex,hrv
30.9,0.0,507:507
30.9,0.0,517:521
30.9,0.0,527:522
30.9,0.0,523:522
30.9,0.0,518
30.9,0.0,521:518:513
30.9,0.0,518:519
30.9,0.0,518:514
30.9,0.0,517:504
30.9,0.0,523:523
30.9,0.0,527:523
30.9,0.0,527:529
30.9,0.0,527:524
30.9,0.0,524
30.9,0.0,522:523
30.9,0.0,524:523
30.9,0.0,521:518
30.9,0.0,521:524
30.9,0.0,528:524
30.9,0.0,519:523
30.9,0.0,524:523
30.9,0.0,518:519
30.9,0.0,522:523
30.9,0.0,522:515
30.9,0.0,519:523
30.9,0.0,524
30.9,0.0,518:517
30.9,0.0,521:527
30.9,0.0,523:521
30.9,0.0,522:523
30.9,0.0,514
30.85,0.0,521:521:518
30.9,0.0,513:515
30.9,0.0,513:519
30.9,0.0,521
30.85,0.0,1039
30.9,0.0,512:515
30.9,0.0,518:518
30.85,0.0,515:515:513
30.85,0.0,513:513
30.85,0.0,513
30.85,0.0,514:508
30.85,0.0,513:513
30.85,0.0,513:513
30.85,0.0,510:509
30.85,0.0,512:517
30.85,0.0,514:512
30.85,0.0,513:515
30.85,0.0,518
30.85,0.0,515:514:514
30.85,0.0,514:508
30.9,0.0,508:507
30.85,0.0,509:512
30.8,0.0,508:504
30.85,0.0,503:500
30.85,0.0,495:497
30.85,0.0,495:495
30.85,0.0,497:495
30.85,0.0,493:497
30.8,0.0,500:500
30.85,0.0,495:501
30.8,0.0,504:503
30.85,0.0,499:495
30.85,0.0,504:504
30.8,0.0,505:504
30.8,0.0,501:508
30.8,0.0,510
30.85,0.0,509:509
30.8,0.0,504:505
30.8,0.0,509:513
30.8,0.0,504:504
30.8,0.0,500:510:512
30.8,0.0,510:508
30.8,0.0,503:501
30.8,0.0,501:501
30.8,0.0,500:500
30.8,0.0,499:493
30.8,0.0,497:499
30.8,0.0,500:495
30.8,0.0,497
30.8,0.0,497:501
30.8,0.0,503:505
30.8,0.0,500:504
30.8,0.0,508:500
30.8,0.0,505:508
30.8,0.0,503:503
30.8,0.0,508:504
30.8,0.0,507:508:507
30.8,0.0,504:501
30.8,0.0,501:503
30.8,0.0,504:501
30.8,0.0,500
30.8,0.0,503:503
30.8,0.0,500:497
30.75,0.0,495:495
30.8,0.0,503:510
30.8,0.0,509:504
30.8,0.0,500:500
30.8,0.0,495:500
30.75,0.0,500:503
30.75,0.0,499:495
30.75,0.0,499:499
30.75,0.0,497:492
30.75,0.0,495:495
30.75,0.0,493:490:493
30.75,0.0,493:493
30.75,0.0,490:488
30.75,0.0,488:493
30.75,0.0,495:497
30.75,0.0,495:495
30.75,0.0,495:495
30.75,0.0,492:490
30.75,0.0,493:493
30.75,0.0,495:492
30.75,0.0,488:493
30.75,0.0,493:493
30.75,0.0,488
30.75,0.0,488:486:490
30.75,0.0,493:493
30.75,0.0,493:488
30.75,0.0,493:492
30.75,0.0,490:492
30.75,0.0,493:492
30.7,0.0,490:493
30.75,0.0,493:493
30.75,0.0,497:493
30.75,0.0,495:497
30.7,0.0,497:495
30.75,0.0,492:499
30.75,0.0,488
30.75,0.0,995:500
30.7,0.0,495:493
30.7,0.0,492:490
30.7,0.0,495:495
30.7,0.0,493:490
30.7,0.0,492:493
30.7,0.0,490:485:486
30.7,0.0,481:485
30.7,0.0,485
30.7,0.0,963:479
30.7,0.0,479:481
30.7,0.0,479:479
30.7,0.0,479:479
30.7,0.0,479:485
30.7,0.0,483:486
30.7,0.0,481:479
30.7,0.0,486:483
30.7,0.0,483:483
30.7,0.0,479:485
30.7,0.0,485:483
30.7,0.0,483:483
30.7,0.0,486:485
30.65,0.0,486:486
30.7,0.0,486:486:479
30.7,0.0,490:485
30.7,0.0,483:483
30.7,0.0,481
30.7,0.0,961:488
30.7,0.0,483:488
30.7,0.0,492:481
30.7,0.0,483
30.7,0.0,479:959
30.7,0.0,481:481
30.7,0.0,481:481
30.7,0.0,479:485
30.7,0.0,485:486
30.7,0.0,483:485
30.7,0.0,488:488
30.7,0.0,486:486
30.7,0.0,488:488
30.7,0.0,490:488:485
30.7,0.0,490:488
30.7,0.0,492:486
30.7,0.0,486:488
30.65,0.0,488:488
30.7,0.0,481:490
30.7,0.0,486:488
30.65,0.0,481:486
30.7,0.0,479:486
30.7,0.0,488:486
30.7,0.0,488:481
30.65,0.0,486:483
30.7,0.0,481:481
30.7,0.0,477:483
30.7,0.0,481:481
30.7,0.0,481:479
30.7,0.0,479:481:481
30.7,0.0,479:479
30.7,0.0,479:481
30.7,0.0,488:485
30.7,0.0,486:479
30.65,0.0,486:483
30.65,0.0,486
30.65,0.0,963:485
30.7,0.0,483:485
30.65,0.0,481:483
30.65,0.0,481:481
30.65,0.0,483:479
30.7,0.0,479:479
30.7,0.0,481:483
30.65,0.0,485:486
30.65,0.0,481:486
30.65,0.0,485:488:483
30.7,0.0,483:485
30.65,0.0,486:488
30.65,0.0,481:483
30.7,0.0,481:483
30.65,0.0,485:483
30.65,0.0,479:479
30.7,0.0,483:485
30.65,0.0,485:479
30.65,0.0,485:481
30.7,0.0,481:479
30.7,0.0,479:476
30.7,0.0,472:476
30.7,0.0,476:476
30.65,0.0,474:474:472
30.65,0.0,483:479
30.7,0.0,477:477
30.7,0.0,479:479
30.7,0.0,477:477
30.7,0.0,476:474
30.7,0.0,479:479
30.65,0.0,955
30.7,0.0,479:481:483
30.7,0.0,483:483
30.7,0.0,481:479
30.7,0.0,483:483
30.7,0.0,483:479
30.65,0.0,479:481
30.7,0.0,479:479
30.7,0.0,477:476
30.7,0.0,474:479
30.7,0.0,479:479
30.7,0.0,476:479
30.7,0.0,479:481:483
30.7,0.0,481:479
30.7,0.0,479:483
30.7,0.0,483:481
30.65,0.0,483:483
30.7,0.0,481:477
30.7,0.0,481:479
30.65,0.0,481:477
30.65,0.0,476:483
30.7,0.0,481:483
30.7,0.0,481:477
30.65,0.0,479:486
30.65,0.0,486:486
30.65,0.0,488:485
30.65,0.0,486:481
30.7,0.0,485:485
30.7,0.0,481:481
30.7,0.0,481:479:479
30.65,0.0,477:479
30.7,0.0,476:476
30.7,0.0,479:479
30.7,0.0,
30.7,0.0,
30.7,0.0,479:1919:485
30.7,0.0,486
30.7,0.0,973:488
30.65,0.0,488:488
30.7,0.0,488:486
30.7,0.0,481:483
30.7,0.0,483:483
30.65,0.0,483:483
30.65,0.0,479:479
30.7,0.0,483:483
30.7,0.0,481:481:479
30.7,0.0,479:479
30.7,0.0,479:476
30.65,0.0,477:479
30.65,0.0,479:474
30.7,0.0,477:479
30.7,0.0,479:476
30.7,0.0,472:476
30.65,0.0,476:481:481
30.65,0.0,481:479
30.65,0.0,479:474
30.65,0.0,483:481
30.65,0.0,479
30.7,0.0,476:476
30.7,0.0,474:479:479
30.65,0.0,479:476
30.65,0.0,476:479
30.65,0.0,479:481:481
30.65,0.0,474
30.65,0.0,958:479
30.65,0.0,479:476
30.65,0.0,479:479
30.65,0.0,477:477
30.65,0.0,479:479
30.65,0.0,479:474
30.65,0.0,476:479
30.65,0.0,486:486
30.65,0.0,481:479
30.65,0.0,483:481
30.65,0.0,479:476
30.65,0.0,483:479
30.65,0.0,479:479
30.7,0.0,477:479
30.65,0.0,479:477:474
30.65,0.0,474:481
30.65,0.0,479:483
30.65,0.0,483:477
30.7,0.0,483:483
30.65,0.0,483:481
30.65,0.0,479:476
30.65,0.0,481:479
30.65,0.0,479:479
30.65,0.0,476:477
30.65,0.0,479:479
30.65,0.0,479:476:472
30.7,0.0,479:479
30.65,0.0,479:476
30.65,0.0,479:481
30.65,0.0,481:479
30.65,0.0,479:479
30.65,0.0,479:479
30.65,0.0,477:474
30.65,0.0,476:481
30.65,0.0,479:479:479
30.65,0.0,477:472
30.65,0.0,476:474
30.65,0.0,476:472
30.65,0.0,474:472
30.65,0.0,470:474
30.65,0.0,477:476
30.7,0.0,476:476
30.7,0.0,479:476
30.65,0.0,477:474
30.7,0.0,477:476
30.65,0.0,476:476
30.65,0.0,474:474
30.65,0.0,476:476:474
30.65,0.0,472:472
30.65,0.0,472:477
30.7,0.0,479:479
30.65,0.0,479:495
30.65,0.0,462:477
30.65,0.0,479:474
30.65,0.0,479:479
30.65,0.0,479:474:476
30.7,0.0,479:479
30.7,0.0,479:479
30.65,0.0,476:474
30.65,0.0,479:479
30.65,0.0,479
30.65,0.0,479:479:479
30.65,0.0,476
30.65,0.0,957:477:474
30.7,0.0,476:476
30.65,0.0,476:477
30.65,0.0,472:476
30.65,0.0,476:477
30.65,0.0,474
30.65,0.0,472:476:476
30.65,0.0,477:470
30.65,0.0,474:469
30.65,0.0,476:476
30.65,0.0,476:476
30.65,0.0,474:465
30.65,0.0,476:476
30.65,0.0,474:476:472
30.65,0.0,470:472
30.65,0.0,472:474
30.7,0.0,472:470
30.65,0.0,476:472
30.65,0.0,474:518
30.65,0.0,485:483
30.7,0.0,483:483
30.65,0.0,386:472:476
30.65,0.0,474:477
30.65,0.0,477:476
30.65,0.0,479:477
30.65,0.0,476:476
30.65,0.0,477:476
30.65,0.0,476:476
30.65,0.0,476:474
30.65,0.0,474:479
30.65,0.0,479
30.65,0.0,479:953
30.65,0.0,477:476
30.65,0.0,472:467:472
30.65,0.0,470:467
30.65,0.0,469:465
30.65,0.0,467:465
30.65,0.0,469:465:465
30.65,0.0,462:474
30.65,0.0,472:474
30.65,0.0,474:474
30.65,0.0,472:474
30.65,0.0,472:469
30.65,0.0,474:474
30.65,0.0,474:470
30.65,0.0,476:474
30.7,0.0,474:476
30.65,0.0,474:476
30.7,0.0,476:474
30.65,0.0,458:481:474
30.65,0.0,474:474
30.65,0.0,469:467
30.65,0.0,462:469
30.65,0.0,467:467
30.65,0.0,465:460
30.7,0.0,465:458:465
30.7,0.0,460:462
30.65,0.0,460:458
30.65,0.0,456:455
30.65,0.0,907
30.65,0.0,449:458
30.65,0.0,455:453:453
30.65,0.0,899
30.65,0.0,903
30.65,0.0,451:451
30.65,0.0,449:451
30.65,0.0,453:453:451
30.65,0.0,451:453
30.65,0.0,458:456
30.7,0.0,458:453:455
30.65,0.0,456:458
30.7,0.0,458:455
30.7,0.0,458:458
30.65,0.0,458:455
30.7,0.0,455:456
30.7,0.0,458:456:460
30.7,0.0,470:479
30.65,0.0,477:476
30.7,0.0,470:521
30.7,0.0,500:500
30.7,0.0,497
30.7,0.0,485:488:490
30.7,0.0,485:483
30.7,0.0,474:467
30.7,0.0,472:469
30.7,0.0,467:462
30.7,0.0,469:463:460
30.7,0.0,462
30.7,0.0,460:462:458
30.7,0.0,460:453
30.7,0.0,460:456
30.7,0.0,455:451
30.7,0.0,456:451
30.7,0.0,451:449
30.7,0.0,902
30.7,0.0,453:451:451
30.7,0.0,449:453
30.75,0.0,453:451
30.7,0.0,451:451:451
30.7,0.0,449:449
30.7,0.0,451:449:449
30.7,0.0,444:449
30.75,0.0,449:448
30.7,0.0,449:446
30.7,0.0,451:449
30.75,0.0,446:446
30.75,0.0,896:448
30.7,0.0,448:446
30.7,0.0,446:446
30.75,0.0,453:448
30.7,0.0,446:448
30.75,0.0,451:451:451
30.75,0.0,451:451
30.75,0.0,451:453
30.75,0.0,451:451
30.75,0.0,449:455
30.75,0.0,903:456
30.75,0.0,453:449
30.75,0.0,446:453
30.75,0.0,453:453
30.75,0.0,910
30.75,0.0,453:451:455
30.75,0.0,451:451
30.75,0.0,453:451
30.75,0.0,449:451:451
30.75,0.0,906
30.75,0.0,451:451
30.8,0.0,449:453
30.75,0.0,455:453
30.75,0.0,451:456
30.75,0.0,458:456
30.75,0.0,913
30.75,0.0,458:458:456
30.75,0.0,458:455:453
30.75,0.0,451:456
30.75,0.0,456:456
30.75,0.0,451:451
30.75,0.0,453:453
30.75,0.0,451:453
30.75,0.0,448:456:456
30.8,0.0,456:453
30.8,0.0,458:458
30.75,0.0,456:453
30.8,0.0,458:458
30.75,0.0,458:453
30.8,0.0,455:460:460
30.8,0.0,465:472
30.8,0.0,476:453
30.8,0.0,497:483
30.8,0.0,485:481
30.8,0.0,481:481
30.8,0.0,479:479
30.8,0.0,479:472
30.8,0.0,469:467:467
30.8,0.0,465:465
30.8,0.0,460:462
30.8,0.0,458
30.8,0.0,912:451
30.8,0.0,460:456
30.8,0.0,458:456
30.8,0.0,453:458:458
30.8,0.0,456:451
30.8,0.0,460:458
30.8,0.0,458:458
30.8,0.0,456:463
30.8,0.0,465:462:462
30.8,0.0,467:465
30.8,0.0,465:460
30.8,0.0,462:470
30.8,0.0,465:460
30.8,0.0,465:465:465
30.8,0.0,460:462
30.8,0.0,462:460
30.8,0.0,458:456
30.8,0.0,458:455
30.85,0.0,462:462
30.8,0.0,462:460
30.8,0.0,456:462
30.85,0.0,462:460:456
30.8,0.0,462:463
30.8,0.0,462:460
30.8,0.0,462:465:463
30.8,0.0,460:458
30.8,0.0,465:463
30.8,0.0,463
30.8,0.0,462:456:467
30.8,0.0,465:463
30.8,0.0,462
30.8,0.0,458:467:465
30.8,0.0,463:462:460
30.8,0.0,463:465
30.8,0.0,462:463
30.8,0.0,462:460
30.8,0.0,460:451
30.8,0.0,469:467
30.8,0.0,469:465
30.85,0.0,463:458
30.8,0.0,467:465:465
30.8,0.0,463:456
30.8,0.0,469:465
30.8,0.0,465:462
30.8,0.0,460:455:469
30.8,0.0,465:467
30.8,0.0,465:460
30.8,0.0,458:462
30.8,0.0,462:458
30.8,0.0,458:456
30.8,0.0,453:458
30.8,0.0,456:458:456
30.8,0.0,456:458
30.8,0.0,462:462
30.8,0.0,462:460
30.8,0.0,456:460
30.8,0.0,460:460
30.8,0.0,456:460:460
30.85,0.0,456:455
30.8,0.0,458:458
30.8,0.0,456:453
30.8,0.0,462:460:458
30.8,0.0,456
30.8,0.0,460:460
30.8,0.0,462:458:460
30.8,0.0,462:460
30.8,0.0,463:458
30.8,0.0,455:463
30.8,0.0,462:463
30.8,0.0,463:455:465
30.8,0.0,462:465
30.8,0.0,412:449
30.8,0.0,449:449
30.85,0.0,449:565:463
30.85,0.0,465:462
30.85,0.0,456:463
30.8,0.0,460:458
30.8,0.0,460:458
30.8,0.0,458:456
30.8,0.0,460:458
30.8,0.0,458:460:460
30.8,0.0,462
30.8,0.0,921:465
30.8,0.0,463:462
30.8,0.0,462:462
30.8,0.0,460:460
30.8,0.0,460:458:458
30.8,0.0,456:460
30.8,0.0,458:456
30.8,0.0,455:460
30.8,0.0,458:460:458
30.8,0.0,458:458
30.8,0.0,460:456
30.8,0.0,458
30.8,0.0,921:460
30.8,0.0,462:456
30.8,0.0,460:460:460
30.8,0.0,456:458
30.8,0.0,460:458
30.8,0.0,458:456
30.8,0.0,458:460
30.8,0.0,460:456
30.8,0.0,460:460
30.8,0.0,460:462:460
30.8,0.0,462:462
30.8,0.0,458:453
30.8,0.0,465:460
30.8,0.0,460:458:456
30.8,0.0,456:460
30.8,0.0,458:460
30.8,0.0,456:449
30.8,0.0,458
30.8,0.0,913:451
30.8,0.0,458:456:455
30.8,0.0,453:449
30.8,0.0,458:456
30.8,0.0,458:458
30.8,0.0,453:451
30.8,0.0,458:458
30.8,0.0,456:455:453
30.8,0.0,449:458
30.8,0.0,456:458
30.8,0.0,453:455
30.8,0.0,449:456:456
30.8,0.0,456
30.8,0.0,907:456
30.8,0.0,456:456
30.8,0.0,455:458
30.8,0.0,458:460:458
30.8,0.0,455:460
30.8,0.0,462:463
30.8,0.0,458:465
30.8,0.0,462:462
30.8,0.0,465:465
30.8,0.0,462:460
30.8,0.0,467:463
30.8,0.0,462:460:463
30.8,0.0,463:460
30.8,0.0,462:458
30.8,0.0,465:462
30.8,0.0,465:460:463
30.8,0.0,463:462
30.8,0.0,462:465
30.8,0.0,463:462
30.8,0.0,465:467
30.8,0.0,467:465
30.8,0.0,462:465
30.8,0.0,467
30.8,0.0,931:467:469
30.8,0.0,465:467
30.8,0.0,469:469
30.8,0.0,470:467
30.8,0.0,467:467
30.8,0.0,469:470
30.8,0.0,465:465
30.8,0.0,469:469
30.8,0.0,469:930
30.8,0.0,469:467
30.8,0.0,467:462
30.8,0.0,469:467
30.8,0.0,467:467
30.8,0.0,465:458:469
30.8,0.0,467:469
30.8,0.0,463:469
30.8,0.0,469:469
30.8,0.0,462:469
30.8,0.0,467:470
30.8,0.0,465:467
30.8,0.0,469:467
30.8,0.0,469:465
30.8,0.0,469:469
30.8,0.0,469:467:469
30.8,0.0,472:465
30.8,0.0,469:470
30.8,0.0,469:469
30.8,0.0,467:469
30.8,0.0,469:472:467
30.8,0.0,467:467
30.8,0.0,469
30.8,0.0,936:467
30.8,0.0,467:467
30.8,0.0,465:458
30.8,0.0,465:460
30.8,0.0,469:463
30.8,0.0,465:465
30.8,0.0,465:467:462
30.8,0.0,465:467
30.8,0.0,469
30.8,0.0,467:465:467
30.8,0.0,924:467
30.8,0.0,465:467
30.8,0.0,465:458
30.8,0.0,465:462
30.8,0.0,460:458
30.8,0.0,462:460
30.8,0.0,458:453
30.8,0.0,462:460
30.8,0.0,917:460
30.8,0.0,460:460
30.8,0.0,456:458
30.8,0.0,458:458
30.8,0.0,460:456
30.8,0.0,463:463
30.8,0.0,463:462:463
30.8,0.0,465:462
30.8,0.0,465:465
30.8,0.0,465:465
30.8,0.0,465:465
30.8,0.0,458:465
30.8,0.0,463:467:463
30.8,0.0,460:465
30.8,0.0,465:467
30.8,0.0,462:465
30.8,0.0,463:463
30.8,0.0,462:455
30.8,0.0,462:462:462
30.8,0.0,460:462
30.8,0.0,462:458
30.75,0.0,462
30.8,0.0,921:460
30.75,0.0,451:462
30.8,0.0,460:458:458
30.8,0.0,456:460
30.8,0.0,460:460
30.8,0.0,456:458
30.8,0.0,460:460
30.8,0.0,456:460:460
30.8,0.0,460:458
30.8,0.0,460:462
30.8,0.0,458:458
30.8,0.0,463:462
30.75,0.0,462:458
30.8,0.0,463:465:462
30.8,0.0,467:465
30.8,0.0,462:462
30.8,0.0,460:467
30.8,0.0,467:465
30.8,0.0,467:460:467
30.8,0.0,467:465
30.8,0.0,462:463
30.8,0.0,465:465
30.8,0.0,469:462
30.8,0.0,465:463
30.8,0.0,465:467
30.75,0.0,462:467
30.8,0.0,934
30.8,0.0,465:460:469
30.75,0.0,467:469
30.8,0.0,465:460
30.75,0.0,467:465
30.75,0.0,924
30.8,0.0,465:460
30.8,0.0,462:465
30.8,0.0,456:462:460
30.8,0.0,460:456
30.8,0.0,455:449
30.8,0.0,460:456:458
30.8,0.0,456:453
30.8,0.0,453:456
30.8,0.0,453:453
30.75,0.0,453:449
30.8,0.0,451:451
30.8,0.0,451:903
30.8,0.0,446:451
30.8,0.0,455:453
30.8,0.0,451:455
30.8,0.0,455:451
30.8,0.0,458:460
30.8,0.0,456:462:462
30.8,0.0,462:458
30.8,0.0,462:462
30.8,0.0,462:458
30.8,0.0,462:467
30.75,0.0,462:462:463
30.75,0.0,462:467
30.8,0.0,458:465
30.8,0.0,467:463
30.8,0.0,465:460
30.8,0.0,465:465
30.8,0.0,463:463
30.8,0.0,465:467:463
30.8,0.0,935
30.8,0.0,465:465
30.8,0.0,465:467
30.8,0.0,467:467
30.8,0.0,463:469
30.8,0.0,465:465
30.8,0.0,462:465:460
30.8,0.0,465:463
30.8,0.0,467:463
30.8,0.0,465:467
30.8,0.0,463:465
30.8,0.0,467:467
30.8,0.0,467:467:460
30.8,0.0,465:465
30.8,0.0,463:460
30.8,0.0,465:465
30.85,0.0,465:463
30.8,0.0,467:469
30.8,0.0,469:465
30.8,0.0,467:469
30.8,0.0,465:467:467
30.8,0.0,463
30.8,0.0,462:465:465
30.8,0.0,467:462
30.8,0.0,467:467:467
30.85,0.0,467:467
30.85,0.0,462:465
30.85,0.0,467:465
30.85,0.0,463:462
30.85,0.0,465:467
30.8,0.0,465:462
30.85,0.0,465
30.85,0.0,930:465
30.85,0.0,467:463
30.85,0.0,467:469:465
30.85,0.0,467:469
30.85,0.0,465:463
30.85,0.0,467:467
30.85,0.2,467:465
30.85,0.2,467:467:465
30.85,0.2,465:462
30.85,0.2,462:465
30.85,0.2,460:462
30.85,0.2,462:460
30.85,0.2,460:462
30.85,0.2,463:462:463
30.85,0.2,462
30.85,0.2,462:463:458
30.85,0.2,467
30.85,0.2,465:463:462
30.85,0.2,465:463
30.8,0.2,462:462
30.8,0.2,467:462
30.85,0.2,463:467:462
30.85,0.2,463:463
30.85,0.2,467:463
30.85,0.2,462:465
30.85,0.2,465:462:465
30.85,0.2,467:462
30.85,0.2,465:463
30.85,0.2,465:467
30.85,0.2,467:465
30.85,0.2,462
30.85,0.2,467:469:469
30.85,0.2,465:465
30.85,0.2,465:463
30.85,0.2,463:465:458
30.85,0.2,465
30.85,0.2,465:463:460
30.9,0.2,463:463
30.9,0.2,463:462
30.85,0.2,462:465:465
30.85,0.2,465:465
30.9,0.2,465:469
30.9,0.2,462:467
30.9,0.2,467:465
30.85,0.2,462:465
30.85,0.2,465:467
30.85,0.2,925:465
30.85,0.2,460:465
30.85,0.2,465:460
30.9,0.2,463:460
30.85,0.2,465:463
30.85,0.2,463:462
30.85,0.2,465:463
30.9,0.2,463:460
30.85,0.2,465:463:465
30.85,0.2,462:465
30.85,0.2,462:460
30.9,0.2,463:462
30.85,0.2,926:462
30.85,0.2,463:463
30.85,0.2,463:462
30.85,0.2,465:460
30.85,0.2,460
30.85,0.2,927
30.85,0.2,925:465
30.9,0.3,463:460
30.85,0.3,465:462:465
30.9,0.3,462:463
30.85,0.3,460:458
30.85,0.3,456:465
30.85,0.3,469:465
30.85,0.3,467:462
30.9,0.3,465:463:463
30.85,0.3,460:462
30.85,0.3,462:463
30.85,0.3,458:456
30.85,0.3,455:460:458
30.85,0.3,456:455
30.9,0.3,449:456
30.9,0.3,456:453
30.9,0.3,453:449
30.85,0.3,449:451
30.9,0.3,451:444:451
30.9,0.3,453:453
30.9,0.3,449:451
30.85,0.3,449:449
30.85,0.3,442:453
30.9,0.3,449:451:444
30.85,0.3,448:451
30.9,0.3,449:446
30.85,0.3,449:449:444
30.85,0.3,444:444
30.85,0.3,449:446
30.9,0.3,449:444
30.85,0.3,446:442
30.85,0.3,444:444:442
30.9,0.3,439:442
30.85,0.3,439:444
30.9,0.3,442:442
30.9,0.3,439:444:448
30.9,0.3,446:446
30.9,0.3,444:442
30.9,0.3,448:446
30.85,0.3,442:449
30.85,0.3,444:446:442
30.9,0.3,451:449
30.9,0.3,448:449:449
30.9,0.3,453:453
30.9,0.3,449:456
30.9,0.3,456:453
30.85,0.3,460:458
30.9,0.3,456:458
30.9,0.3,460:460:456
30.9,0.3,462:465
30.9,0.3,458:465
30.9,0.3,463:465
