time,watts,cadence,heartrate,distance,velocity_smooth,temp,torque,hrv,core_temperature,skin_temperature,respiration,heat_strain_index,HeatStrainIndex,PercentageinZ2
0,179,74,94,8.28,8.276,20,23,,37.09,31.95,,0.0,0.0,0.0
1,181,74,95,16.55,8.276,20,23,638,37.09,31.85,,0.0,0.0,0.0
2,180,74,94,24.83,8.276,20,23,643:646,37.09,31.85,,0.0,0.0,0.0
3,179,74,94,33.11,8.276,20,23,643,37.09,31.85,,0.0,0.0,0.0
4,179,74,93,41.38,8.276,20,23,651:658,37.09,31.8,,0.0,0.0,0.0
5,161,74,92,49.67,8.276,20,21,648,37.09,31.85,18.9,0.0,0.0,0.0
6,146,74,91,57.45,7.791,20,19,670:667,37.09,31.85,18.9,0.0,0.0,0.0
7,172,75,91,65.24,7.791,20,22,,37.09,31.8,18.9,0.0,0.0,0.0
8,177,75,91,73.53,8.276,20,23,1314:652,37.09,31.85,18.9,0.0,0.0,0.0
9,169,74,91,81.79,8.276,20,22,646,37.09,31.8,18.9,0.0,0.0,0.0
10,160,73,93,90.07,8.276,20,21,638:626,37.09,31.8,22.44,0.0,0.0,0.0
11,160,73,94,98.35,8.276,20,21,628,37.09,31.85,22.44,0.0,0.0,0.0
12,160,73,95,106.62,8.276,20,21,630:632,37.09,31.8,22.44,0.0,0.0,0.0
13,160,73,95,114.42,7.791,20,21,626:617,37.09,31.8,22.44,0.0,0.0,0.0
14,160,74,97,122.21,7.791,20,21,616:620,37.09,31.8,22.44,0.0,0.0,0.0
15,161,74,97,130.0,7.791,20,21,624,37.09,31.85,22.05,0.0,0.0,0.0
16,160,74,97,137.79,7.791,20,21,617:617,37.09,31.85,22.05,0.0,0.0,0.0
17,159,73,97,145.58,7.791,20,21,619,37.09,31.8,22.05,0.0,0.0,0.0
18,159,73,97,153.37,7.791,20,21,616:612,37.09,31.8,22.05,0.0,0.0,0.0
19,159,73,98,161.17,7.791,20,21,614:614,37.09,31.8,22.05,0.0,0.0,0.0
20,160,72,98,168.95,7.791,20,21,611,37.09,31.8,21.0,0.0,0.0,0.0
21,160,72,98,176.75,7.791,20,21,606,37.09,31.8,21.0,0.0,0.0,0.0
22,159,72,98,184.54,7.791,20,21,607:611,37.09,31.8,21.0,0.0,0.0,0.0
23,160,72,99,192.33,7.791,20,21,606:605,37.09,31.8,21.0,0.0,0.0,0.0
24,160,72,99,200.12,7.791,20,21,605:606,37.09,31.8,21.0,0.0,0.0,0.0
25,160,72,99,207.91,7.791,20,21,602,37.09,31.8,23.05,0.0,0.0,0.0
26,159,72,100,215.71,7.791,20,21,600:601,37.09,31.8,23.05,0.0,0.0,0.0
27,161,71,100,223.5,7.791,20,22,597:591,37.09,31.8,23.05,0.0,0.0,0.0
28,161,72,101,231.28,7.791,20,21,584,37.09,31.8,23.05,0.0,0.0,0.0
29,162,74,102,239.07,7.791,20,21,588:584,37.09,31.8,23.05,0.0,0.0,0.0
30,160,75,101,246.86,7.791,20,20,597:606,37.09,31.8,22.45,0.0,0.0,0.0
31,160,76,100,254.65,7.791,20,20,606:600,37.09,31.8,22.45,0.0,0.0,0.0
32,160,76,100,262.45,7.791,20,20,601,37.09,31.8,22.45,0.0,0.0,0.0
33,159,75,99,270.24,7.791,20,20,609:620,37.09,31.8,22.45,0.0,0.0,0.0
34,159,74,98,278.03,7.791,20,21,624,37.09,31.8,22.45,0.0,0.0,0.0
35,160,73,97,285.83,7.791,20,21,615,37.09,31.8,22.45,0.0,0.0,0.0
36,160,73,97,293.61,7.791,20,21,652:561:603,37.09,31.8,24.02,0.0,0.0,0.0
37,160,74,97,301.4,7.791,20,21,600,37.09,31.8,24.02,0.0,0.0,0.0
38,160,74,98,309.19,7.791,20,21,592,37.09,31.8,24.02,0.0,0.0,0.0
39,159,73,102,316.98,7.791,20,21,588:587:579,37.09,31.8,24.02,0.0,0.0,0.0
40,160,73,102,324.77,7.791,20,21,575,37.09,31.8,25.46,0.0,0.0,0.0
41,160,73,104,332.56,7.791,20,21,574:573,37.09,31.8,25.46,0.0,0.0,0.0
42,159,73,105,340.36,7.791,20,21,569:564,37.09,31.8,25.46,0.0,0.0,0.0
43,161,72,106,348.15,7.791,20,21,560:560,37.09,31.8,25.46,0.0,0.0,0.0
44,161,72,107,355.94,7.791,20,21,561:564,37.09,31.8,25.46,0.0,0.0,0.0
45,161,74,106,363.74,7.791,20,21,568:573,37.09,31.8,26.82,0.0,0.0,0.0
46,160,74,106,371.52,7.791,20,21,569,37.09,31.8,26.82,0.0,0.0,0.0
47,159,73,106,379.31,7.791,20,21,566:566,37.09,31.8,26.82,0.0,0.0,0.0
48,159,72,106,387.1,7.791,20,21,568:569,37.09,31.8,26.82,0.0,0.0,0.0
49,159,71,105,394.9,7.791,20,21,573:578,37.09,31.8,26.82,0.0,0.0,0.0
50,161,71,104,402.69,7.791,20,22,583,37.09,31.8,26.54,0.0,0.0,0.0
51,161,72,103,410.48,7.791,20,21,578:584,37.09,31.8,26.54,0.0,0.0,0.0
52,160,72,103,418.27,7.791,20,21,592:584,37.09,31.8,26.54,0.0,0.0,0.0
53,160,72,103,426.06,7.791,20,21,583,37.09,31.8,26.54,0.0,0.0,0.0
54,160,72,103,433.86,7.791,20,21,580:579,37.09,31.8,26.54,0.0,0.0,0.0
55,160,72,103,441.65,7.791,20,21,587:589,37.09,31.8,25.57,0.0,0.0,0.0
56,160,72,102,449.44,7.791,20,21,586,37.1,31.8,25.57,0.0,0.0,0.0
57,160,71,102,457.22,7.791,20,22,588:587,37.1,31.8,25.57,0.0,0.0,0.0
58,160,70,102,465.01,7.791,20,22,588:583,37.1,31.8,25.57,0.0,0.0,0.0
59,161,71,102,472.81,7.791,20,22,584,37.1,31.8,25.57,0.0,0.0,0.0
60,160,71,102,480.6,7.791,20,22,587:583,37.1,31.75,24.52,0.0,0.0,0.0
61,160,72,103,488.39,7.791,20,21,582:578,37.1,31.75,24.52,0.0,0.0,0.0
62,160,72,103,496.18,7.791,20,21,582:583,37.1,31.75,24.52,0.0,0.0,0.0
63,160,72,103,503.97,7.791,20,21,583:579,37.1,31.8,24.52,0.0,0.0,0.0
64,160,72,103,511.76,7.791,20,21,575,37.1,31.8,24.52,0.0,0.0,0.0
65,160,71,104,519.55,7.791,20,22,574:566,37.1,31.8,25.4,0.0,0.0,0.0
66,161,72,105,527.34,7.791,20,21,574:570,37.1,31.8,25.4,0.0,0.0,0.0
67,160,72,104,535.13,7.791,20,21,575,37.1,31.8,25.4,0.0,0.0,0.0
68,160,72,104,542.93,7.791,20,21,574:569,37.1,31.8,25.4,0.0,0.0,0.0
69,160,73,104,550.72,7.791,20,21,575,37.1,31.8,25.4,0.0,0.0,0.0
70,158,72,103,558.51,7.791,20,21,1184,37.1,31.75,25.6,0.0,0.0,0.0
71,160,72,101,566.31,7.791,20,21,603:603,37.1,31.8,25.6,0.0,0.0,0.0
72,160,71,100,574.09,7.791,20,22,598:593,37.1,31.75,25.6,0.0,0.0,0.0
73,160,71,101,581.88,7.791,20,22,592,37.1,31.75,25.6,0.0,0.0,0.0
74,160,71,101,589.67,7.791,20,22,597:597,37.1,31.8,25.6,0.0,0.0,0.0
75,160,71,101,597.46,7.791,20,22,591:591,37.1,31.75,24.15,0.0,0.0,0.0
76,160,70,101,605.26,7.791,20,22,588,37.1,31.75,24.15,0.0,0.0,0.0
77,160,70,102,613.05,7.791,20,22,584:578,37.1,31.75,24.15,0.0,0.0,0.0
78,160,70,103,620.84,7.791,20,22,578:579,37.1,31.8,24.15,0.0,0.0,0.0
79,160,70,103,628.64,7.791,20,22,583:580,37.1,31.75,24.15,0.0,0.0,0.0
80,160,70,103,636.42,7.791,20,22,578:584,37.1,31.75,24.76,0.0,0.0,0.0
81,161,70,103,644.21,7.791,20,22,598,37.1,31.8,24.76,0.0,0.0,0.0
82,161,71,101,652.01,7.791,20,22,603:601,37.1,31.8,24.76,0.0,0.0,0.0
83,160,71,100,652.01,7.8374996,20,22,606,37.1,31.75,24.76,0.0,0.0,0.0
84,159,72,99,659.9,7.884,20,21,612:605,37.1,31.75,24.76,0.0,0.0,0.0
85,160,72,99,667.78,7.884,20,21,603:605,37.1,31.75,24.77,0.0,0.0,0.0
86,160,72,99,675.58,7.791,20,21,598,37.1,31.75,24.77,0.0,0.0,0.0
87,160,72,101,683.36,7.791,20,21,589:586,37.1,31.75,24.77,0.0,0.0,0.0
88,160,72,102,691.15,7.791,20,21,579:586,37.1,31.75,24.77,0.0,0.0,0.0
89,160,71,102,698.95,7.791,20,22,588,37.1,31.75,24.77,0.0,0.0,0.0
90,160,72,102,706.74,7.791,20,21,587:580,37.1,31.75,24.78,0.0,0.0,0.0
91,160,72,103,714.52,7.791,20,21,583:583,37.1,31.75,24.78,0.0,0.0,0.0
92,161,72,103,714.52,7.791,20,21,578:577,37.1,31.75,24.78,0.0,0.0,0.0
93,160,73,104,722.31,7.791,20,21,569,37.1,31.75,24.78,0.0,0.0,0.0
94,160,72,104,730.1,7.791,20,21,574:574,37.1,31.75,24.78,0.0,0.0,0.0
95,160,72,104,737.89,7.791,20,0,572:512,37.1,31.75,24.79,0.0,0.0,0.0
96,160,72,104,745.68,7.791,20,0,628:573,37.1,31.75,24.79,0.0,0.0,0.0
97,0,0,104,753.47,7.791,20,0,572:563,37.1,31.75,24.79,0.0,0.0,0.0
98,0,0,105,761.26,7.791,20,0,566,37.1,31.75,24.79,0.0,0.0,0.0
99,0,0,105,761.26,7.8374996,20,0,574:582,37.1,31.75,24.79,0.0,0.0,0.0
100,160,72,102,769.15,7.884,20,21,595:601,37.1,31.75,25.19,0.0,0.0,0.0
101,160,72,101,777.04,7.884,20,21,601,37.1,31.75,25.19,0.0,0.0,0.0
102,160,72,99,784.92,7.884,20,21,611:617,37.1,31.75,25.19,0.0,0.0,0.0
103,159,72,98,792.8,7.884,20,21,612:606,37.1,31.75,25.19,0.0,0.0,0.0
104,159,71,98,800.69,7.884,20,21,609,37.1,31.75,25.19,0.0,0.0,0.0
105,161,72,99,808.48,7.791,20,21,603:592,37.1,31.75,26.63,0.0,0.0,0.0
106,160,72,100,816.28,7.791,20,21,586,37.1,31.75,26.63,0.0,0.0,0.0
107,160,72,101,824.06,7.791,20,21,583,37.1,31.75,26.63,0.0,0.0,0.0
108,160,72,102,831.85,7.791,20,21,1169:574,37.1,31.75,26.63,0.0,0.0,0.0
109,160,71,104,839.64,7.791,20,22,570:570,37.1,31.75,26.63,0.0,0.0,0.0
110,161,71,105,847.43,7.791,20,22,565,37.1,31.75,24.84,0.0,0.0,0.0
111,161,72,106,855.22,7.791,20,21,566:560:563,37.1,31.75,24.84,0.0,0.0,0.0
112,160,72,107,863.02,7.791,20,21,560,37.1,31.75,24.84,0.0,0.0,0.0
113,160,72,107,870.81,7.791,20,21,560:559,37.1,31.75,24.84,0.0,0.0,0.0
114,161,72,107,878.6,7.791,20,21,559:559,37.1,31.7,24.84,0.0,0.0,0.0
115,161,74,107,886.39,7.791,20,21,559:550,37.1,31.75,25.61,0.0,0.0,0.0
116,161,74,108,894.18,7.791,20,21,554,37.1,31.75,25.61,0.0,0.0,0.0
117,160,75,108,901.98,7.791,20,20,559:564,37.1,31.75,25.61,0.0,0.0,0.0
118,160,75,107,909.76,7.791,20,20,565:564,37.1,31.75,25.61,0.0,0.0,0.0
119,159,75,107,909.76,7.791,20,20,561:558,37.1,31.75,25.61,0.0,0.0,0.0
120,159,75,107,917.55,7.791,20,20,559,37.1,31.75,26.13,0.0,0.0,0.0
121,159,75,107,925.34,7.791,20,20,561:564,37.1,31.75,26.13,0.0,0.0,0.0
122,160,74,106,933.13,7.791,20,21,563:570,37.1,31.75,26.13,0.0,0.0,0.0
123,160,73,105,940.92,7.791,20,21,577:578,37.1,31.7,26.13,0.0,0.0,0.0
124,160,73,105,948.71,7.791,20,21,574,37.1,31.75,26.13,0.0,0.0,0.0
125,160,74,104,956.5,7.791,20,21,577:611,37.1,31.75,25.69,0.0,0.0,0.0
126,160,73,103,964.29,7.791,20,21,563:589,37.1,31.75,25.69,0.0,0.0,0.0
127,161,73,102,972.11,7.791,20,21,592:589,37.1,31.75,25.69,0.0,0.0,0.0
128,160,73,102,979.87,7.791,20,21,596,37.1,31.75,25.69,0.0,0.0,0.0
129,159,74,100,987.67,7.791,20,21,603:603,37.1,31.75,25.69,0.0,0.0,0.0
130,159,74,100,995.46,7.791,20,21,598:592,37.1,31.75,26.97,0.0,0.0,0.0
131,160,74,101,1003.26,7.791,20,21,592,37.1,31.75,26.97,0.0,0.0,0.0
132,160,73,101,1011.04,7.791,20,21,589,37.1,31.75,26.97,0.0,0.0,0.0
133,161,73,101,1018.83,7.791,20,21,601:601,37.1,31.75,26.97,0.0,0.0,0.0
134,161,73,100,1026.62,7.791,20,21,598:589,37.1,31.75,26.97,0.0,0.0,0.0
135,161,74,102,1034.41,7.791,20,21,584:578,37.1,31.75,27.03,0.0,0.0,0.0
136,160,75,103,1042.2,7.791,20,20,574:577,37.1,31.75,27.03,0.0,0.0,0.0
137,159,78,104,1049.99,7.791,20,19,578,37.1,31.75,27.03,0.0,0.0,0.0
138,159,78,104,1057.79,7.791,20,19,575:575,37.1,31.75,27.03,0.0,0.0,0.0
139,159,77,103,1065.58,7.791,20,20,583:596,37.1,31.75,27.03,0.0,0.0,0.0
140,160,77,102,1073.37,7.791,20,20,601,37.1,31.7,25.5,0.0,0.0,0.0
141,160,77,101,1081.16,7.791,20,20,593:595,37.1,31.7,25.5,0.0,0.0,0.0
142,160,77,101,1088.95,7.791,20,20,600,37.1,31.75,25.5,0.0,0.0,0.0
143,160,76,99,1096.74,7.791,20,20,617:635,37.1,31.75,25.5,0.0,0.0,0.0
144,159,76,94,1104.54,7.791,20,20,657:657,37.1,31.75,25.5,0.0,0.0,0.0
145,159,75,93,1112.32,7.791,20,20,649,37.1,31.75,24.87,0.0,0.0,0.0
146,160,75,93,1120.11,7.791,20,20,638:632,37.1,31.75,24.87,0.0,0.0,0.0
147,161,75,96,1127.91,7.791,20,20,615:610,37.1,31.75,24.87,0.0,0.0,0.0
148,160,76,97,1135.73,7.791,20,20,601,37.1,31.75,24.87,0.0,0.0,0.0
149,159,76,99,1143.51,7.791,20,20,601:601,37.1,31.75,24.87,0.0,0.0,0.0
150,159,75,100,1151.29,7.791,20,20,601:598,37.1,31.75,23.67,0.0,0.0,0.0
151,161,75,100,1159.08,7.791,20,20,597,37.1,31.7,23.67,0.0,0.0,0.0
152,160,76,100,1166.86,7.791,20,20,600:598,37.1,31.75,23.67,0.0,0.0,0.0
153,160,75,101,1174.65,7.791,20,20,591:592,37.1,31.75,23.67,0.0,0.0,0.0
154,160,76,101,1182.44,7.791,20,20,592,37.1,31.75,23.67,0.0,0.0,0.0
155,160,77,101,1190.23,7.791,20,20,591:606,37.1,31.75,22.86,0.0,0.0,0.0
156,160,77,101,1198.03,7.791,20,20,564:595,37.1,31.75,22.86,0.0,0.0,0.0
157,160,76,101,1205.82,7.791,20,20,609,37.1,31.75,22.86,0.0,0.0,0.0
158,160,75,98,1213.61,7.791,20,20,617:619,37.1,31.75,22.86,0.0,0.0,0.0
159,160,75,98,1221.41,7.791,20,20,620,37.1,31.75,22.86,0.0,0.0,0.0
160,160,76,97,1229.2,7.791,20,20,620:611,37.1,31.75,23.12,0.0,0.0,0.0
161,161,77,99,1236.99,7.791,20,20,602:592,37.1,31.75,23.12,0.0,0.0,0.0
162,161,75,101,1244.77,7.791,20,20,593:580,37.1,31.75,23.12,0.0,0.0,0.0
163,160,76,102,1252.56,7.791,20,20,577,37.1,31.7,23.12,0.0,0.0,0.0
164,159,75,103,1260.36,7.791,20,20,572,37.1,31.75,23.12,0.0,0.0,0.0
165,159,74,104,1268.15,7.791,20,21,1151:586,37.1,31.75,24.07,0.0,0.0,0.0
166,160,74,103,1275.94,7.791,20,21,587:586,37.1,31.75,24.07,0.0,0.0,0.0
167,161,73,102,1283.74,7.791,20,21,602,37.1,31.75,24.07,0.0,0.0,0.0
168,160,75,100,1283.74,7.791,20,20,612:611,37.1,31.75,24.07,0.0,0.0,0.0
169,160,74,98,1291.54,7.791,20,21,609:619,37.1,31.75,24.07,0.0,0.0,0.0
170,160,74,98,1299.32,7.791,20,21,617,37.1,31.75,23.13,0.0,0.0,0.0
171,160,74,97,1307.11,7.791,20,21,615:625,37.1,31.75,23.13,0.0,0.0,0.0
172,160,74,97,1314.9,7.791,20,21,629,37.1,31.75,23.13,0.0,0.0,0.0
173,159,75,96,1322.69,7.791,20,20,628:632,37.1,31.75,23.13,0.0,0.0,0.0
174,160,73,96,1330.48,7.791,20,21,626,37.1,31.75,23.13,0.0,0.0,0.0
175,161,73,96,1338.27,7.791,20,21,624:615,37.1,31.75,22.51,0.0,0.0,0.0
176,160,74,97,1346.07,7.791,20,21,612:611,37.1,31.7,22.51,0.0,0.0,0.0
177,160,74,98,1346.07,7.791,19,21,611:600,37.1,31.75,22.51,0.0,0.0,0.0
178,160,75,99,1353.86,7.791,20,20,603,37.11,31.75,22.51,0.0,0.0,0.0
179,159,74,99,1361.65,7.791,20,21,607:603,37.11,31.75,22.51,0.0,0.0,0.0
180,160,74,99,1369.44,7.791,19,21,606,37.11,31.75,24.06,0.0,0.0,0.0
181,160,73,99,1377.23,7.791,20,21,612:607,37.11,31.75,24.06,0.0,0.0,0.0
182,159,73,98,1385.02,7.791,20,21,615:623,37.11,31.75,24.06,0.0,0.0,0.0
183,159,73,97,1392.81,7.791,19,21,625,37.11,31.75,24.06,0.0,0.0,0.0
184,160,72,96,1400.6,7.791,20,21,630:632,37.11,31.7,24.06,0.0,0.0,0.0
185,160,72,96,1408.39,7.791,20,21,621,37.11,31.75,23.52,0.0,0.0,0.0
186,160,72,96,1416.19,7.791,20,21,625:623,37.11,31.75,23.52,0.0,0.0,0.0
187,160,73,96,1423.98,7.791,20,21,617,37.11,31.75,23.52,0.0,0.0,0.0
188,160,73,97,1431.77,7.791,20,21,619:616,37.11,31.75,23.52,0.0,0.0,0.0
189,160,73,97,1439.56,7.791,20,21,617:615,37.11,31.75,23.52,0.0,0.0,0.0
190,160,73,97,1447.35,7.791,20,21,609,37.11,31.75,23.95,0.0,0.0,0.0
191,160,72,99,1455.14,7.791,20,21,600:595,37.11,31.75,23.95,0.0,0.0,0.0
192,161,73,100,1462.93,7.791,20,21,595:600,37.11,31.75,23.95,0.0,0.0,0.0
193,160,73,99,1470.72,7.791,20,21,614:621,37.11,31.75,23.95,0.0,0.0,0.0
194,160,74,98,1478.51,7.791,20,21,620,37.11,31.75,23.95,0.0,0.0,0.0
195,160,74,97,1486.31,7.791,20,21,612,37.11,31.75,21.08,0.0,0.0,0.0
196,159,74,98,1494.1,7.791,20,21,610:614,37.11,31.75,21.08,0.0,0.0,0.0
197,159,73,98,1501.9,7.791,20,21,609:610,37.11,31.75,21.08,0.0,0.0,0.0
198,160,72,98,1509.69,7.791,19,21,616:615,37.11,31.75,21.08,0.0,0.0,0.0
199,161,73,98,1517.48,7.791,20,21,620,37.11,31.7,21.08,0.0,0.0,0.0
200,162,73,97,1525.26,7.791,20,21,625,37.11,31.75,21.08,0.0,0.0,0.0
201,159,74,96,1533.05,7.791,20,21,624:625,37.11,31.7,19.96,0.0,0.0,0.0
202,159,73,96,1540.84,7.791,19,21,621:614,37.11,31.75,19.96,0.0,0.0,0.0
203,160,73,98,1548.63,7.791,19,21,611:609,37.11,31.75,19.96,0.0,0.0,0.0
204,160,73,98,1556.43,7.791,19,21,606,37.11,31.75,19.96,0.0,0.0,0.0
205,160,73,99,1564.22,7.791,19,21,601:600,37.11,31.75,21.18,0.0,0.0,0.0
206,160,73,100,1572.01,7.791,19,21,601:602,37.11,31.75,21.18,0.0,0.0,0.0
207,159,73,100,1579.8,7.791,19,21,600,37.11,31.7,21.18,0.0,0.0,0.0
208,160,72,100,1587.59,7.791,19,21,595:592,37.11,31.75,21.18,0.0,0.0,0.0
209,160,73,101,1595.39,7.791,19,21,598,37.11,31.75,21.18,0.0,0.0,0.0
210,160,72,98,1603.18,7.791,20,21,610:617:617,37.11,31.7,21.21,0.0,0.0,0.0
211,161,72,98,1610.97,7.791,19,21,624,37.11,31.7,21.21,0.0,0.0,0.0
212,160,72,96,1618.76,7.791,19,21,632:630,37.11,31.75,21.21,0.0,0.0,0.0
213,160,72,96,1626.55,7.791,19,21,629,37.11,31.7,21.21,0.0,0.0,0.0
214,160,72,95,1634.35,7.791,20,21,629:625,37.11,31.7,21.21,0.0,0.0,0.0
215,160,72,96,1642.13,7.791,19,21,624,37.11,31.7,22.01,0.0,0.0,0.0
216,160,72,97,1649.92,7.791,19,21,615:615,37.11,31.7,22.01,0.0,0.0,0.0
217,160,72,97,1657.71,7.791,19,21,607,37.11,31.7,22.01,0.0,0.0,0.0
218,160,72,98,1665.51,7.791,19,21,606:597,37.11,31.7,22.01,0.0,0.0,0.0
219,160,74,100,1673.29,7.791,19,21,596:597,37.11,31.7,22.01,0.0,0.0,0.0
220,159,72,100,1681.09,7.791,19,21,597,37.11,31.75,21.76,0.0,0.0,0.0
221,160,72,101,1688.88,7.791,19,21,587:586,37.11,31.75,21.76,0.0,0.0,0.0
222,160,72,101,1696.67,7.791,19,21,596:605,37.11,31.7,21.76,0.0,0.0,0.0
223,160,71,100,1704.46,7.791,19,22,614,37.11,31.7,21.76,0.0,0.0,0.0
224,160,71,98,1712.25,7.791,19,22,612:611,37.11,31.7,21.76,0.0,0.0,0.0
225,162,72,97,1720.05,7.791,19,21,620:620,37.11,31.7,21.59,0.0,0.0,0.0
226,160,72,98,1727.84,7.791,19,21,606:598,37.11,31.7,21.59,0.0,0.0,0.0
227,159,73,99,1735.62,7.791,19,21,597,37.11,31.7,21.59,0.0,0.0,0.0
228,160,73,100,1743.41,7.791,19,21,597:601,37.11,31.75,21.59,0.0,0.0,0.0
229,160,73,100,1751.2,7.791,19,21,596:598,37.11,31.75,21.59,0.0,0.0,0.0
230,160,74,100,1759.0,7.791,19,21,607,37.11,31.7,21.87,0.0,0.0,0.0
231,160,72,99,1766.79,7.791,19,21,611:610,37.11,31.7,21.87,0.0,0.0,0.0
232,160,72,99,1774.58,7.791,19,21,606,37.11,31.7,21.87,0.0,0.0,0.0
233,160,72,98,1782.37,7.791,19,21,611:614,37.11,31.7,21.87,0.0,0.0,0.0
234,160,72,98,1790.16,7.791,19,21,609:597,37.11,31.7,21.87,0.0,0.0,0.0
235,161,72,99,1797.96,7.791,19,21,597,37.11,31.7,22.06,0.0,0.0,0.0
236,162,72,100,1805.74,7.791,19,21,601:603,37.11,31.75,22.06,0.0,0.0,0.0
237,160,76,99,1813.54,7.791,19,20,612:620,37.11,31.75,22.06,0.0,0.0,0.0
238,159,76,98,1821.32,7.791,19,20,621,37.11,31.7,22.06,0.0,0.0,0.0
239,160,75,97,1829.12,7.791,19,20,616:611,37.11,31.7,22.06,0.0,0.0,0.0
240,159,75,98,1836.91,7.791,19,20,609,37.11,31.7,20.61,0.0,0.0,0.0
241,160,74,99,1844.7,7.791,19,21,601:601,37.11,31.75,20.61,0.0,0.0,0.0
242,160,74,100,1852.49,7.791,19,21,601:600,37.11,31.7,20.61,0.0,0.0,0.0
243,160,75,100,1860.28,7.791,19,20,603:601,37.11,31.7,20.61,0.0,0.0,0.0
244,160,75,100,1868.08,7.791,19,20,597,37.11,31.7,20.61,0.0,0.0,0.0
245,159,75,101,1875.87,7.791,19,20,595:587,37.11,31.7,20.43,0.0,0.0,0.0
246,160,74,101,1883.65,7.791,19,21,593:592,37.12,31.75,20.43,0.0,0.0,0.0
247,160,74,101,1891.44,7.791,19,21,611,37.12,31.75,20.43,0.0,0.0,0.0
248,160,74,97,1899.24,7.791,19,21,634:642,37.12,31.75,20.43,0.0,0.0,0.0
249,160,75,96,1907.03,7.791,19,20,634,37.12,31.7,20.43,0.0,0.0,0.0
250,159,75,96,1914.83,7.791,19,20,625:614,37.12,31.7,19.53,0.0,0.0,0.0
251,160,74,98,1922.62,7.791,19,21,601:592,37.12,31.7,19.53,0.0,0.0,0.0
252,159,74,100,1930.4,7.791,19,21,588,37.12,31.7,19.53,0.0,0.0,0.0
253,159,73,101,1938.19,7.791,19,21,1182,37.12,31.7,19.53,0.0,0.0,0.0
254,159,71,101,1945.98,7.791,19,21,596:598,37.12,31.7,19.53,0.0,0.0,0.0
255,161,71,101,1953.77,7.791,19,22,588,37.12,31.7,18.14,0.0,0.0,0.0
256,161,71,102,1961.57,7.791,19,22,588:589,37.12,31.7,18.14,0.0,0.0,0.0
257,161,73,102,1969.36,7.791,19,21,598,37.12,31.7,18.14,0.0,0.0,0.0
258,160,73,98,1977.16,7.791,19,21,611:620:620,37.12,31.7,18.14,0.0,0.0,0.0
259,160,72,97,1984.95,7.791,19,21,619,37.12,31.7,18.14,0.0,0.0,0.0
260,161,72,97,1992.73,7.791,19,21,624:620,37.12,31.7,17.21,0.0,0.0,0.0
261,161,73,97,2000.52,7.791,19,21,615,37.12,31.7,17.21,0.0,0.0,0.0
262,159,74,97,2008.31,7.791,19,21,615:615,37.12,31.7,17.21,0.0,0.0,0.0
263,160,74,97,2016.1,7.791,19,21,612:615,37.12,31.7,17.21,0.0,0.0,0.0
264,160,73,97,2023.89,7.791,19,21,615,37.12,31.7,17.21,0.0,0.0,0.0
265,159,73,97,2031.69,7.791,19,21,615:617,37.12,31.7,18.16,0.0,0.0,0.0
266,160,72,97,2039.48,7.791,19,21,619,37.12,31.75,18.16,0.0,0.0,0.0
267,160,72,97,2047.27,7.791,19,21,612:603,37.12,31.75,18.16,0.0,0.0,0.0
268,160,72,98,2055.06,7.791,19,21,611:614,37.12,31.7,18.16,0.0,0.0,0.0
269,161,72,98,2062.85,7.791,19,21,614,37.12,31.75,18.16,0.0,0.0,0.0
270,161,71,98,2070.65,7.791,19,22,611:617,37.12,31.75,18.41,0.0,0.0,0.0
271,160,72,97,2078.43,7.791,19,21,621,37.12,31.7,18.41,0.0,0.0,0.0
272,160,72,97,2086.23,7.791,19,21,621:621,37.12,31.7,18.41,0.0,0.0,0.0
273,160,72,97,2094.01,7.791,19,21,630,37.12,31.7,18.41,0.0,0.0,0.0
274,160,72,95,2101.83,7.791,19,21,630:634,37.12,31.7,18.41,0.0,0.0,0.0
275,160,71,95,2109.6,7.791,19,22,638:630,37.12,31.7,18.18,0.0,0.0,0.0
276,160,71,95,2117.39,7.791,19,22,637:633,37.12,31.75,18.18,0.0,0.0,0.0
277,160,72,95,2125.18,7.791,19,21,625,37.12,31.75,18.18,0.0,0.0,0.0
278,159,72,96,2132.97,7.791,19,21,620:620,37.12,31.75,18.18,0.0,0.0,0.0
279,160,72,96,2140.76,7.791,19,21,617,37.12,31.75,18.18,0.0,0.0,0.0
280,161,71,97,2148.55,7.791,19,22,615:615,37.12,31.7,18.42,0.0,0.0,0.0
281,161,73,97,2156.34,7.791,19,21,612,37.12,31.7,18.42,0.0,0.0,0.0
282,160,73,99,2164.14,7.791,19,21,601:595,37.12,31.75,18.42,0.0,0.0,0.0
283,161,74,100,2171.93,7.791,19,21,595,37.12,31.75,18.42,0.0,0.0,0.0
284,161,75,100,2179.72,7.791,19,20,601:603,37.12,31.75,18.42,0.0,0.0,0.0
285,160,74,100,2187.51,7.791,19,21,602:595,37.12,31.75,18.18,0.0,0.0,0.0
286,160,76,101,2187.51,7.791,19,20,588:591,37.12,31.75,18.18,0.0,0.0,0.0
287,159,75,101,2195.31,7.791,19,20,592,37.12,31.75,18.18,0.0,0.0,0.0
288,161,75,102,2203.1,7.791,19,20,588:583,37.12,31.75,18.18,0.0,0.0,0.0
289,162,76,103,2210.9,7.791,19,20,574:574,37.12,31.75,18.18,0.0,0.0,0.0
290,159,76,104,2218.69,7.791,19,20,574:573,37.12,31.75,18.42,0.0,0.0,0.0
