skin_temperature,HeatStrainIndex,hrv
31.75,0.0,1169:574
31.75,0.0,570:570
31.75,0.0,565
31.75,0.0,566:560:563
31.75,0.0,560
31.75,0.0,560:559
31.7,0.0,559:559
31.75,0.0,559:550
31.75,0.0,554
31.75,0.0,559:564
31.75,0.0,565:564
31.75,0.0,561:558
31.75,0.0,559
31.75,0.0,561:564
31.75,0.0,563:570
31.7,0.0,577:578
31.75,0.0,574
31.75,0.0,577:611
31.75,0.0,563:589
31.75,0.0,592:589
31.75,0.0,596
31.75,0.0,603:603
31.75,0.0,598:592
31.75,0.0,592
31.75,0.0,589
31.75,0.0,601:601
31.75,0.0,598:589
31.75,0.0,584:578
31.75,0.0,574:577
31.75,0.0,578
31.75,0.0,575:575
31.75,0.0,583:596
31.7,0.0,601
31.7,0.0,593:595
31.75,0.0,600
31.75,0.0,617:635
31.75,0.0,657:657
31.75,0.0,649
31.75,0.0,638:632
31.75,0.0,615:610
31.75,0.0,601
31.75,0.0,601:601
31.75,0.0,601:598
31.7,0.0,597
31.75,0.0,600:598
31.75,0.0,591:592
31.75,0.0,592
31.75,0.0,591:606
31.75,0.0,564:595
31.75,0.0,609
31.75,0.0,617:619
31.75,0.0,620
31.75,0.0,620:611
31.75,0.0,602:592
31.75,0.0,593:580
31.7,0.0,577
31.75,0.0,572
31.75,0.0,1151:586
31.75,0.0,587:586
31.75,0.0,602
31.75,0.0,612:611
31.75,0.0,609:619
31.75,0.0,617
31.75,0.0,615:625
31.75,0.0,629
31.75,0.0,628:632
31.75,0.0,626
31.75,0.0,624:615
31.7,0.0,612:611
31.75,0.0,611:600
31.75,0.0,603
31.75,0.0,607:603
31.75,0.0,606
31.75,0.0,612:607
31.75,0.0,615:623
31.75,0.0,625
31.7,0.0,630:632
31.75,0.0,621
31.75,0.0,625:623
31.75,0.0,617
31.75,0.0,619:616
31.75,0.0,617:615
31.75,0.0,609
31.75,0.0,600:595
31.75,0.0,595:600
31.75,0.0,614:621
31.75,0.0,620
31.75,0.0,612
31.75,0.0,610:614
31.75,0.0,609:610
31.75,0.0,616:615
31.7,0.0,620
31.75,0.0,625
31.7,0.0,624:625
31.75,0.0,621:614
31.75,0.0,611:609
31.75,0.0,606
31.75,0.0,601:600
31.75,0.0,601:602
31.7,0.0,600
31.75,0.0,595:592
31.75,0.0,598
31.7,0.0,610:617:617
31.7,0.0,624
31.75,0.0,632:630
31.7,0.0,629
31.7,0.0,629:625
31.7,0.0,624
31.7,0.0,615:615
31.7,0.0,607
31.7,0.0,606:597
31.7,0.0,596:597
31.75,0.0,597
31.75,0.0,587:586
31.7,0.0,596:605
31.7,0.0,614
31.7,0.0,612:611
31.7,0.0,620:620
31.7,0.0,606:598
31.7,0.0,597
31.75,0.0,597:601
31.75,0.0,596:598
31.7,0.0,607
31.7,0.0,611:610
31.7,0.0,606
31.7,0.0,611:614
31.7,0.0,609:597
31.7,0.0,597
31.75,0.0,601:603
31.75,0.0,612:620
31.7,0.0,621
31.7,0.0,616:611
31.7,0.0,609
31.75,0.0,601:601
31.7,0.0,601:600
31.7,0.0,603:601
31.7,0.0,597
31.7,0.0,595:587
31.75,0.0,593:592
31.75,0.0,611
31.75,0.0,634:642
31.7,0.0,634
31.7,0.0,625:614
31.7,0.0,601:592
31.7,0.0,588
31.7,0.0,1182
31.7,0.0,596:598
31.7,0.0,588
31.7,0.0,588:589
31.7,0.0,598
31.7,0.0,611:620:620
31.7,0.0,619
31.7,0.0,624:620
31.7,0.0,615
31.7,0.0,615:615
31.7,0.0,612:615
31.7,0.0,615
31.7,0.0,615:617
31.75,0.0,619
31.75,0.0,612:603
31.7,0.0,611:614
31.75,0.0,614
31.75,0.0,611:617
31.7,0.0,621
31.7,0.0,621:621
31.7,0.0,630
31.7,0.0,630:634
31.7,0.0,638:630
31.75,0.0,637:633
31.75,0.0,625
31.75,0.0,620:620
31.75,0.0,617
31.7,0.0,615:615
31.7,0.0,612
31.75,0.0,601:595
31.75,0.0,595
31.75,0.0,601:603
31.75,0.0,602:595
31.75,0.0,588:591
31.75,0.0,592
31.75,0.0,588:583
31.75,0.0,574:574
31.75,0.0,574:573
31.75,0.0,575:582
31.7,0.0,583
31.75,0.0,574:574
31.75,0.0,577:579
31.75,0.0,582:588
31.75,0.0,584
31.75,0.0,584:587
31.75,0.0,586:587
31.75,0.0,591
31.75,0.0,596:595
31.75,0.0,597:595
31.75,0.0,602
31.75,0.0,610:609
31.75,0.0,615
31.75,0.0,620:633
31.75,0.0,597:611
31.75,0.0,606:597
31.75,0.0,595
31.75,0.0,1187
31.75,0.0,588:588
31.75,0.0,586
31.7,0.0,583
31.7,0.0,
31.75,0.0,573
31.7,0.0,2322:572
31.75,0.0,569:564
31.75,0.0,583
31.75,0.0,1212
31.75,0.0,615:619
31.75,0.0,
31.7,0.0,1240:620
31.75,0.0,612:602
31.75,0.0,593
31.75,0.0,587:584
31.7,0.0,584:578
31.7,0.0,582:582
31.75,0.0,582
31.75,0.0,582:580
31.75,0.0,580:575
31.75,0.0,572:569
31.75,0.0,582
31.75,0.0,589:595
31.75,0.0,597:602
31.75,0.0,605
31.7,0.0,545:582
31.7,0.0,582:582
31.7,0.0,582
31.7,0.0,805
31.75,0.0,614:611
31.75,0.0,609:610
31.75,0.0,601:597
31.75,0.0,598
31.75,0.0,601:597
31.7,0.0,588:583
31.75,0.0,579
31.75,0.0,570:564
31.75,0.0,560:555
31.75,0.0,551
31.75,0.0,1100:549
31.75,0.0,545
31.7,0.0,544:546
31.7,0.0,550:551
31.7,0.0,552:555
31.75,0.0,560:570
31.75,0.0,578
31.75,0.0,575:582
31.75,0.0,598:611
31.75,0.0,615:623
31.75,0.0,619
31.75,0.0,623:615
31.75,0.0,616
31.75,0.0,615:611
31.75,0.0,601:601
31.75,0.0,603
31.75,0.0,550:592
31.75,0.0,592
31.75,0.0,658:616
31.75,0.0,674
31.75,0.0,614:612
31.75,0.0,614:612
31.75,0.0,606
31.75,0.0,602:607
31.75,0.0,609:611
31.75,0.0,614
31.75,0.0,610:611
31.75,0.0,1220
31.75,0.0,611
31.75,0.0,615:615
31.75,0.0,606:611
31.75,0.0,615
31.75,0.0,615
31.75,0.0,609:610:603
31.75,0.0,
31.75,0.0,1185:583
31.75,0.0,580:578
31.75,0.0,580
31.75,0.0,574:574
31.75,0.0,570:564
31.75,0.0,559:555
31.75,0.0,550:549
31.75,0.0,550:547
31.75,0.0,545
31.75,0.0,545:546
31.75,0.0,547:547
31.75,0.0,549
31.75,0.0,545:555:559
31.75,0.0,566
31.75,0.0,565:572
31.75,0.0,578:583
31.75,0.0,580
31.75,0.0,587:587
31.75,0.0,575:573
31.75,0.0,577:587
31.75,0.0,589
31.75,0.0,595:591
31.75,0.0,584:588
31.75,0.0,592
31.75,0.0,589:586
31.75,0.0,583:591
31.75,0.0,600:601
31.75,0.0,592
31.7,0.0,591:592
31.7,0.0,597:600
31.7,0.0,598
31.75,0.0,1202
31.75,0.0,597
31.75,0.0,598:598
31.75,0.0,589
31.75,0.0,592:596
31.75,0.0,595:587
31.75,0.0,591:592
31.75,0.0,587:583
31.75,0.0,579:582
31.75,0.0,586
31.75,0.0,521:635
31.75,0.0,578:570
31.75,0.0,569
31.7,0.0,570:575
31.75,0.0,578:580
31.75,0.0,582
31.75,0.0,582:584
31.75,0.0,584:579
31.75,0.0,577:574
31.75,0.0,580
31.75,0.0,583:591
31.75,0.0,586:592
31.75,0.0,595
31.75,0.0,596:601
31.75,0.0,603:609
31.75,0.0,1212
31.75,0.0,603
31.75,0.0,597:591
31.75,0.0,586:587
31.75,0.0,588
31.75,0.0,592:592
31.75,0.0,589
31.75,0.0,1175
31.75,0.0,583:582
31.75,0.0,583:582
31.75,0.0,583
31.75,0.0,1177
31.75,0.0,592:600
31.75,0.0,603
31.75,0.0,606:605
31.75,0.0,598:617
31.75,0.0,617
31.75,0.0,620:619
31.75,0.0,617:617
31.75,0.0,614
31.75,0.0,610:607
31.7,0.0,603:600
31.75,0.0,601
31.75,0.0,602:596
31.7,0.0,589
31.7,0.0,592:589
31.75,0.0,586
31.75,0.0,580:569:578
31.7,0.0,583
31.75,0.0,587:580
31.75,0.0,577:572
31.75,0.0,570
31.75,0.0,572:574:578
31.75,0.0,578
31.75,0.0,574:578
31.75,0.0,584:597
31.75,0.0,598
31.75,0.0,597:596
31.75,0.0,1184
31.75,0.0,584
31.75,0.0,586:584
31.75,0.0,583:586
31.75,0.0,588
31.75,0.0,582:583
31.75,0.0,586:591
31.75,0.0,586
31.75,0.0,587:588
31.75,0.0,587:587
31.75,0.0,579:580
31.75,0.0,582:587
31.75,0.0,583
31.75,0.0,587:595
31.75,0.0,600
31.75,0.0,596:601
31.75,0.0,603:600
31.75,0.0,600
31.75,0.0,600:602
31.75,0.0,593
31.75,0.0,598:600
31.75,0.0,601:601
31.75,0.0,592:591
31.75,0.0,583
31.75,0.0,582:583
31.75,0.0,592:602
31.75,0.0,607
31.75,0.0,607:603
31.75,0.0,603:598
31.75,0.0,601:600
31.75,0.0,595
31.7,0.0,586
31.75,0.0,1175
31.75,0.0,583:574
31.75,0.0,577:575
31.75,0.0,579:582
31.7,0.0,579
31.75,0.0,572:637
31.75,0.0,593:592
31.75,0.0,593
31.75,0.0,592:400
31.75,0.0,568:563
31.75,0.0,560:560
31.75,0.0,559:563
31.75,0.0,565:564
31.75,0.0,564:564
31.75,0.0,566
31.75,0.0,572:577
31.7,0.0,579:586
31.75,0.0,587
31.75,0.0,591:596
31.75,0.0,593:593
31.75,0.0,595
31.7,0.0,597:600
31.75,0.0,597
31.75,0.0,600:596
31.75,0.0,596:597
31.75,0.0,595:597
31.75,0.0,593
31.7,0.0,589:583
31.7,0.0,587:587
31.75,0.0,584:582
31.75,0.0,583
31.75,0.0,588:597
31.7,0.0,605
31.7,0.0,603:607
31.7,0.0,614:611
31.7,0.0,603
31.75,0.0,620:611
31.7,0.0,611:609
31.7,0.0,605
31.7,0.0,603:603
31.75,0.0,595:595
31.75,0.0,596
31.7,0.0,597:595
31.7,0.0,588:588
31.7,0.0,589:588
31.7,0.0,579
31.7,0.0,574:570
31.7,0.0,575:575
31.7,0.0,574:572
31.75,0.0,566
31.7,0.0,569:574
31.7,0.0,573:568
31.7,0.0,564
31.7,0.0,569:574
31.7,0.0,568:573
31.7,0.0,565:563
31.7,0.0,560:551
31.7,0.0,560
31.7,0.0,552:556
31.7,0.0,555:555
31.7,0.0,558:561
31.7,0.0,559:564
31.65,0.0,1128
31.65,0.0,568
31.7,0.0,569:568
31.65,0.0,564:575
31.7,0.0,578
31.7,0.0,577:577
31.7,0.0,582
31.7,0.0,1161
31.7,0.0,578:578
31.7,0.0,575:569
31.7,0.0,565:564
31.65,0.0,561
31.65,0.0,564:564
31.65,0.0,561
31.65,0.0,1134
31.7,0.0,569:565:495
31.65,0.0,617:570
31.65,0.0,570
31.7,0.0,578:580
31.7,0.0,582:588
31.65,0.0,595
31.65,0.0,603:601
31.65,0.0,603:605
31.65,0.0,603
31.7,0.0,606
31.7,0.0,1207
31.7,0.0,596:593
31.65,0.0,588:583
31.7,0.0,586
31.7,0.0,583:577
31.65,0.0,574:574
31.65,0.0,569:563
31.65,0.0,566
31.65,0.0,1139:555
31.65,0.0,561
31.65,0.0,563:564
31.65,0.0,560:563
31.65,0.0,566:564
31.7,0.0,566
31.7,0.0,573:578
31.65,0.0,578:583
31.7,0.0,587
31.7,0.0,583:586
31.7,0.0,584:582
31.7,0.0,577
31.7,0.0,1161
31.7,0.0,575:573
31.65,0.0,573:570
31.65,0.0,565
31.65,0.0,569:572
31.65,0.0,569:568
31.65,0.0,572:574
31.65,0.0,580:588
31.65,0.0,589
31.65,0.0,596:598
31.65,0.0,597:600
31.65,0.0,592
31.7,0.0,589:582
31.65,0.0,583:583
31.65,0.0,575
31.65,0.0,573:574
31.65,0.0,577
31.65,0.0,582:579
31.65,0.0,577
31.65,0.0,578:589
31.65,0.0,1175:592
31.65,0.0,596:592
31.65,0.0,597
31.65,0.0,597:587
31.65,0.0,586:586
31.65,0.0,586
31.65,0.0,588:591
31.65,0.0,593:598
31.65,0.0,597
31.65,0.0,593:587
31.65,0.0,583:579
31.65,0.0,578
31.65,0.0,1138
31.6,0.0,565:563
31.65,0.0,560:558
31.65,0.0,560:559
31.65,0.0,551
31.6,0.0,550:550
31.65,0.0,554:564
31.6,0.0,565:569
31.6,0.0,569:577
31.6,0.0,583
31.65,0.0,583:588
31.65,0.0,592:592
31.6,0.0,596
31.65,0.0,597:593
31.65,0.0,588:586
31.6,0.0,584
31.6,0.0,579
31.6,0.0,1148
31.6,0.0,569:569
31.6,0.0,564:563
31.6,0.0,554:574
31.6,0.0,578:580
31.6,0.0,575:566
31.6,0.0,564
31.6,0.0,560:560
31.6,0.0,564:559
31.6,0.0,561:569
31.6,0.0,569
31.6,0.0,563:566
31.6,0.0,564:568
31.6,0.0,575:580
31.6,0.0,
31.6,0.0,1156:583
31.6,0.0,579:578
31.6,0.0,578
31.6,0.0,578:574
31.6,0.0,577:575
31.6,0.0,569:572
31.6,0.0,574:572
31.55,0.0,574
31.6,0.0,577:577
31.6,0.0,575:580
31.6,0.0,580:579
31.6,0.0,573
31.6,0.0,574:583
31.55,0.0,583:579
31.6,0.0,579
31.55,0.0,586:578
31.6,0.0,578:582
31.6,0.0,573
31.6,0.0,575:578
31.6,0.0,569:569
31.6,0.0,570:574
31.6,0.0,572:565
31.55,0.0,570
31.55,0.0,577:575
31.6,0.0,573:574
31.6,0.0,574:575
31.6,0.0,565
31.6,0.0,572:572
31.6,0.0,574:580
31.6,0.0,580:583
31.55,0.0,584
31.55,0.0,582
31.55,0.0,583:579:573
31.55,0.0,572
31.55,0.0,569:565
31.55,0.0,563:561
31.55,0.0,563
31.55,0.0,
31.55,0.0,2240
31.55,0.0,560:561
31.55,0.0,561:560
31.55,0.0,563
31.55,0.0,577:586
31.55,0.0,591:600
31.55,0.0,582:675
31.55,0.0,629
31.55,0.0,560:666
31.55,0.0,601
31.55,0.0,591:580
31.55,0.0,1138
31.55,0.0,563:555
31.55,0.0,559
31.55,0.0,560:563
31.55,0.0,561:559
31.55,0.0,561:565
31.55,0.0,572:572
31.55,0.0,573
31.55,0.0,582:583
31.55,0.0,580:587
31.55,0.0,584:582
31.55,0.0,573
31.55,0.0,566:551
31.55,0.0,561:555
31.55,0.0,555:558
31.55,0.0,558
31.55,0.0,550:554
31.55,0.0,559:552
31.55,0.0,555:559
31.55,0.0,565
31.55,0.0,573:575
31.55,0.0,572
31.55,0.0,1143:570
31.55,0.0,577
31.55,0.0,574:574
31.55,0.0,578:577
31.55,0.0,582
31.55,0.0,574:578:583
31.5,0.0,583
31.55,0.0,578:578
31.55,0.0,573
31.55,0.0,573:578
31.55,0.0,579:575
31.55,0.0,578:583
31.55,0.0,577:582
31.55,0.0,587
31.5,0.0,584:583
31.55,0.0,586:592
31.5,0.0,592:589
31.5,0.0,593
31.55,0.0,
31.55,0.0,1179:578:582
31.55,0.0,583
31.55,0.0,578:577
31.5,0.0,582:580
31.5,0.0,584
31.55,0.0,588:587
31.55,0.0,592
31.55,0.0,597:601
31.5,0.0,598:601
31.5,0.0,601:601
31.5,0.0,596
31.5,0.0,593:593
31.5,0.0,595:587
31.5,0.0,587:587
31.5,0.0,601
31.55,0.0,564:579
31.55,0.0,579:570
31.5,0.0,563:569
31.5,0.0,563
31.5,0.0,569:577
31.5,0.0,582
31.5,0.0,1157
31.55,0.0,573:570
31.5,0.0,564:558
31.5,0.0,555:555
31.55,0.0,555
31.5,0.0,560:563
31.5,0.0,574
31.5,0.0,583:592:603
31.5,0.0,607:578
31.5,0.0,603
31.5,0.0,623:592
31.55,0.0,584
31.5,0.0,582:578
31.55,0.0,569:565
31.5,0.0,555:563
31.5,0.0,560
31.5,0.0,552:552
31.5,0.0,546:556
31.5,0.0,555:558
31.5,0.0,550:547
31.55,0.0,550
31.55,0.0,551:546
31.55,0.0,538:537
31.55,0.0,527:532
31.55,0.0,546:476
31.55,0.0,579:536
31.5,0.0,536:532
31.55,0.0,529:527
31.55,0.0,527:527
31.55,0.0,522:523
31.55,0.0,523
31.55,0.0,1046
31.55,0.0,527:528
31.5,0.0,527:524
31.5,0.0,526:532
31.5,0.0,537:546
31.5,0.0,546:545
31.55,0.0,541
31.5,0.0,547:550
31.55,0.0,558:550
31.55,0.0,546:542
31.55,0.0,541:538
31.5,0.0,541:541
31.55,0.0,538:542
31.55,0.0,550
31.55,0.0,545:541
31.55,0.0,546:555
31.5,0.0,563:564
31.5,0.0,564:563
31.5,0.0,564
31.5,0.0,565:561
31.5,0.0,563:566
31.55,0.0,563
31.55,0.0,564:620
31.5,0.0,521:568
31.55,0.0,572:577
31.55,0.0,
31.5,0.0,1149:583
31.5,0.0,588:589
31.5,0.0,583
31.5,0.0,583:588
31.55,0.0,586:577
31.55,0.0,574
31.55,0.0,570:575:578
31.55,0.0,574
31.55,0.0,578:578
31.55,0.0,572:569
31.55,0.0,569:574
31.55,0.0,577
31.55,0.0,569:574
31.55,0.0,578:573
31.55,0.0,573
31.55,0.0,575:568
31.55,0.0,573:574
31.55,0.0,570:566
31.55,0.0,564:570
31.55,0.0,575
31.55,0.0,577:570
31.55,0.0,569:573
31.55,0.0,570:569
31.55,0.0,570
31.55,0.0,573:565
31.55,0.0,564:568
31.55,0.0,568:575
31.55,0.0,570
31.55,0.0,569:572
31.55,0.0,565:564
31.55,0.0,566
31.55,0.0,566:574
31.55,0.0,578
31.55,0.0,577:575:574
31.55,0.0,573:566
31.6,0.0,569
31.6,0.0,573:569
31.6,0.0,565
31.55,0.0,570:574:569
31.55,0.0,569
31.6,0.0,570:569
31.55,0.0,568:569
31.55,0.0,569:569
31.6,0.0,569
31.6,0.0,568:566
31.6,0.0,573:568
31.6,0.0,568
31.6,0.0,569:566
31.6,0.0,560:563
31.6,0.0,566:572
31.6,0.0,572:570
31.6,0.0,578
31.6,0.0,583:587
31.6,0.0,587
31.6,0.0,588:593:593
31.6,0.0,591
31.6,0.0,587:582
31.6,0.0,583:582
31.6,0.0,577
31.6,0.0,574:564
31.6,0.0,564
31.6,0.0,566:560
31.6,0.0,559:554
31.6,0.0,556:564
31.6,0.0,569
31.6,0.0,569:570
31.6,0.0,569:559:556
31.6,0.0,554:549
31.6,0.0,551
31.65,0.0,550:550
31.6,0.0,555:550
31.6,0.0,549
31.6,0.0,1108
31.6,0.0,561:563
31.6,0.0,563:568
31.6,0.0,574
31.65,0.0,574:573
31.65,0.0,572:566
31.6,0.0,563
31.65,0.0,561:564:564
31.65,0.0,563
31.6,0.0,566:568
31.6,0.0,561:563
31.65,0.0,565:561
31.65,0.0,560:560
31.65,0.0,569
31.65,0.0,569:564
31.65,0.0,574:560
31.65,0.0,1113
31.65,0.0,563
31.65,0.0,563:560
31.6,0.0,556:559
31.65,0.0,556:555
31.65,0.0,560
31.65,0.0,558:552
31.65,0.0,547:550
31.65,0.0,555:550
31.65,0.0,546:546
31.65,0.0,542
31.65,0.0,549:558
31.65,0.0,555:554:558
31.65,0.0,
31.65,0.0,1118:558
31.65,0.0,550:551
31.65,0.0,554:552
31.65,0.0,546
31.65,0.0,546:549
31.65,0.0,545:542
31.7,0.0,544
31.7,0.0,550:551
31.65,0.0,546:546
31.65,0.0,546:546
31.7,0.0,546:541
31.7,0.0,1085
31.65,0.0,541:541
31.65,0.0,541
31.65,0.0,549:545:575
31.65,0.0,563
31.65,0.0,560:560
31.7,0.0,561:560
31.7,0.0,561:560
31.7,0.0,555
31.7,0.0,549:550
31.7,0.0,555:555
31.7,0.0,550:550
31.7,0.0,546:549
31.7,0.0,550
31.7,0.0,554:547
31.7,0.0,542:545
31.7,0.0,1093
31.7,0.0,541
31.7,0.0,540:532
31.7,0.0,1067:532
31.7,0.0,533:532
31.7,0.0,527
31.7,0.0,527:527
31.7,0.0,531:523
31.7,0.0,526:529
31.7,0.0,532:533
31.7,0.0,535
31.7,0.0,529:529:532
31.7,0.0,535:528
31.7,0.0,529
31.7,0.0,533:537
31.75,0.0,537:533
31.75,0.0,537:541
31.7,0.0,536:546
31.7,0.0,542:541
31.7,0.0,544
31.75,0.0,542:541:536
31.75,0.0,540
31.7,0.0,545:545
31.75,0.0,544:544
31.75,0.0,542:540
31.75,0.0,541:541
31.7,0.0,545
31.7,0.0,537:541
31.75,0.0,541:541
31.75,0.0,533:538
31.75,0.0,532:535
31.75,0.0,532:533
31.75,0.0,1052
31.75,0.0,521
31.75,0.0,522:526
31.75,0.0,524:519:526
31.75,0.0,526:538
31.75,0.0,541
31.75,0.0,541:546
31.75,0.0,1090
31.75,0.0,546:550
31.75,0.0,554:546
31.75,0.0,
31.75,0.0,1093:541
31.75,0.0,540:541
31.75,0.0,537
31.75,0.0,535:535:536
31.75,0.0,537
31.75,0.0,532:529
31.75,0.0,1060
31.75,0.0,531:535
31.75,0.0,527:531
31.75,0.0,536:537
31.75,0.0,533:532
31.75,0.0,536
31.75,0.0,531:527:527
31.75,0.0,527:526
31.75,0.0,523:524
31.75,0.0,526
31.75,0.0,527:522
31.75,0.0,521:523
31.75,0.0,523:532
31.75,0.0,535:536
31.75,0.0,538
31.75,0.0,533:532:529
31.75,0.0,526
31.75,0.0,523
31.75,0.0,1034:521
31.75,0.0,523:527:523
31.75,0.0,526
31.75,0.0,532:532
31.75,0.0,537:537
31.75,0.0,537:542
31.75,0.0,544:541
31.75,0.0,537:540
31.75,0.0,541
31.75,0.0,538:537
31.75,0.0,537:540
31.75,0.0,537:533
31.75,0.0,535:531
31.75,0.0,526:526
31.75,0.0,527
31.75,0.0,533:538
31.75,0.0,532:531
31.75,0.0,532:538
31.75,0.0,536:541
31.75,0.0,537:531
31.75,0.0,532:532
31.75,0.0,532:528
31.75,0.0,527:527
31.8,0.0,532:527
31.8,0.0,527
31.8,0.0,527:531
31.75,0.0,524:523
31.75,0.0,524:528
31.75,0.0,1072
31.75,0.0,538:546
31.75,0.0,547
31.75,0.0,540:538
31.75,0.0,535:540
31.75,0.0,546:550
31.75,0.0,546:546
31.75,0.0,546:537
31.75,0.0,538:537
31.75,0.0,540:546
31.75,0.0,547
31.75,0.0,545:544
31.75,0.0,544:535
31.75,0.0,549
31.75,0.0,547:542
31.75,0.0,546:550
31.75,0.0,550:545
31.8,0.0,549:547
31.75,0.0,545:541
31.75,0.0,542:547
31.75,0.0,547
31.8,0.0,547:551
31.75,0.0,554:546
31.75,0.0,550:550
31.75,0.0,542:541
31.8,0.0,538:541
31.75,0.0,536
31.8,0.0,532:531:531
31.75,0.0,533
31.75,0.0,532:532
31.75,0.0,531:524
31.75,0.0,521
31.75,0.0,1036:518
31.75,0.0,517:515
31.75,0.0,518:517
31.8,0.0,518:517
31.8,0.0,519:514
31.8,0.0,519:519
31.75,0.0,515:517
31.75,0.0,513:514
31.75,0.0,518:522
31.75,0.0,522:521
31.8,0.0,523
31.8,0.0,524:527
31.8,0.0,529:527
31.8,0.0,529:533
31.8,0.0,541:547
31.75,0.0,546:544
31.75,0.0,540
31.75,0.0,537:535
31.75,0.0,536:540
31.75,0.0,541
31.75,0.0,541:544:537
31.75,0.0,535:535
31.75,0.0,532:529
31.75,0.0,523:527
31.8,0.0,532:533
31.75,0.0,536:531
31.75,0.0,527
31.75,0.0,526:527
31.8,0.0,532:524
31.8,0.0,522:524
31.8,0.0,526
31.75,0.0,529:523:526
31.75,0.0,529:532
31.75,0.0,532
31.75,0.0,533:537
31.75,0.0,541:537
31.75,0.0,540:544
31.75,0.0,544:538
31.75,0.0,540:542
31.75,0.0,533:535
31.75,0.0,603
31.75,0.0,555:554
31.75,0.0,555:554
31.75,0.0,405:541
31.75,0.0,537:541
31.75,0.0,1080
31.75,0.0,535:537
31.75,0.0,1070
31.75,0.0,531
31.75,0.0,527:522
31.75,0.0,529:532
31.75,0.0,537:533
31.75,0.0,528:527
31.75,0.0,523:523
31.75,0.0,521:521
31.75,0.0,521:515
31.75,0.0,515:518
31.75,0.0,515:519
31.75,0.0,517:514
31.75,0.0,518:514
31.75,0.0,510
31.75,0.0,514
31.75,0.0,514:518:521
31.75,0.0,518:514
31.75,0.0,519:518
31.75,0.0,518:515
31.75,0.0,512:514
31.75,0.0,515:512
31.75,0.0,513:513
31.75,0.0,514
31.75,0.0,509:513:514
31.75,0.0,522:526
31.75,0.0,523:526
31.75,0.0,532:537
31.75,0.0,533:529
31.7,0.0,528
31.7,0.0,545:546
31.7,0.0,549:545
31.7,0.0,537
31.75,0.0,1074:528
31.75,0.0,522:526
31.7,0.0,527
31.75,0.0,527:523
31.75,0.0,523:524
31.75,0.0,527:523
31.75,0.0,524:524
31.7,0.0,521:517
31.7,0.0,519:518
31.7,0.0,522:521
31.7,0.0,521:517
31.7,0.0,513:515
31.7,0.0,513:509
31.7,0.0,509
31.7,0.0,509
31.7,0.0,1024:509:509
31.7,0.0,514:515
31.7,0.0,515
31.7,0.0,513:515
31.7,0.0,518:519
31.7,0.0,514:517
31.7,0.0,515:501
31.7,0.0,514:509
31.7,0.0,510
31.7,0.0,509:508:508
31.7,0.0,507
31.7,0.0,509:503:501
31.7,0.0,504:503
31.7,0.0,501:499
31.65,0.0,500:504
31.7,0.0,504
31.7,0.0,1004:505
31.7,0.0,507:505
31.7,0.0,501:507
31.7,0.0,508:515
31.7,0.0,519
