time,watts,cadence,heartrate,distance,velocity_smooth,temp,torque,hrv,core_temperature,skin_temperature,respiration,heat_strain_index,HeatStrainIndex,PercentageinZ2
75,227,70,116,662.61,8.827,22,31,513:519,37.04,31.4,24.01,0.0,0.0,0.010109072
76,226,70,115,671.43,8.827,22,31,526:529,37.04,31.4,24.01,0.0,0.0,0.010242086
77,227,71,114,680.25,8.827,22,31,532,37.04,31.4,24.01,0.0,0.0,0.0103751
78,226,71,114,689.09,8.827,22,30,528:527:527,37.04,31.4,24.01,0.0,0.0,0.010508114
79,226,72,114,697.9,8.827,22,30,531,37.04,31.4,24.01,0.0,0.0,0.010641128
80,225,71,114,706.73,8.827,22,30,527:523,37.05,31.4,23.49,0.0,0.0,0.010774142
81,226,70,114,715.56,8.827,22,31,519:465,37.05,31.4,23.49,0.0,0.0,0.010907156
82,227,70,114,724.39,8.827,22,31,509:510,37.05,31.4,23.49,0.0,0.0,0.011040171
83,228,71,117,733.21,8.827,22,31,509:510,37.05,31.4,23.49,0.0,0.0,0.011173184
84,229,74,117,742.04,8.827,22,30,628:518,37.05,31.4,23.49,0.0,0.0,0.011306198
85,227,74,117,750.87,8.827,22,29,1044,37.05,31.4,23.53,0.0,0.0,0.011439213
86,226,74,116,759.69,8.827,22,29,521,37.05,31.4,23.53,0.0,0.0,0.011572227
87,226,75,115,768.52,8.827,22,29,522:521:517,37.05,31.45,23.53,0.0,0.0,0.011705241
88,225,74,116,777.35,8.827,22,29,510:514,37.05,31.4,23.53,0.0,0.0,0.0118382545
89,225,74,116,786.17,8.827,22,29,514,37.05,31.4,23.53,0.0,0.0,0.011971269
90,226,73,116,795.0,8.827,22,30,518:518,37.05,31.4,23.95,0.0,0.0,0.012104283
91,228,73,116,803.84,8.827,22,30,518:513,37.05,31.4,23.95,0.0,0.0,0.012237297
92,228,74,117,812.65,8.827,22,29,513:512,37.05,31.4,23.95,0.0,0.0,0.012370312
93,227,75,116,821.48,8.827,22,29,519:517,37.05,31.4,23.95,0.0,0.0,0.012503325
94,225,76,116,830.31,8.827,22,28,1029:517,37.05,31.4,23.05,0.0,0.0,0.012636339
95,225,76,116,839.13,8.827,22,28,517,37.05,31.4,23.05,0.0,0.0,0.012769354
96,225,74,116,847.96,8.827,22,29,515:509,37.05,31.4,23.05,0.0,0.0,0.012902368
97,225,74,117,856.79,8.827,22,29,509:509,37.05,31.4,23.05,0.0,0.0,0.013035382
98,227,74,117,865.61,8.827,22,29,513:515,37.05,31.4,23.05,0.0,0.0,0.0131683955
99,226,74,117,874.44,8.827,22,29,513:513,37.05,31.45,23.05,0.0,0.0,0.01330141
100,227,74,117,883.27,8.827,22,29,509:509,37.05,31.45,22.46,0.0,0.0,0.013434424
101,228,75,118,892.22,8.939,22,29,504:508,37.05,31.4,22.46,0.0,0.0,0.013567438
102,224,77,118,901.15,8.939,22,28,512:517,37.05,31.4,22.46,0.0,0.0,0.013700453
103,225,76,117,910.08,8.939,22,28,517,37.05,31.4,22.46,0.0,0.0,0.013833466
104,225,74,116,919.02,8.939,22,29,515:513,37.05,31.4,22.46,0.0,0.0,0.01396648
105,227,74,116,927.97,8.939,22,29,518:519:515,37.05,31.4,23.63,0.0,0.0,0.014099495
106,227,75,116,936.94,8.939,22,29,515:521,37.05,31.4,23.63,0.0,0.0,0.014232509
107,225,75,116,945.75,8.827,22,29,522,37.05,31.4,23.63,0.0,0.0,0.014365523
108,225,74,116,954.56,8.827,22,29,518:515,37.05,31.4,23.63,0.0,0.0,0.0144985365
109,227,74,116,963.38,8.827,22,29,514:517,37.05,31.4,23.63,0.0,0.0,0.014631551
110,227,75,115,972.21,8.827,22,29,524:524,37.05,31.4,23.23,0.0,0.0,0.014764565
111,225,75,115,981.04,8.827,22,29,524:517,37.05,31.4,23.23,0.0,0.0,0.014897579
112,225,74,114,989.98,8.939,22,29,532:527,37.05,31.4,23.23,0.0,0.0,0.015030594
113,227,74,114,998.92,8.939,22,29,524:521,37.05,31.4,23.23,0.0,0.0,0.015163607
114,227,73,115,1007.85,8.939,22,30,518:521,37.05,31.4,23.23,0.0,0.0,0.015296621
115,226,73,115,1016.79,8.939,22,30,524:529,37.05,31.4,23.36,0.0,0.0,0.0154296355
116,226,74,113,1025.62,8.827,22,29,1069,37.05,31.4,23.36,0.0,0.0,0.01556265
117,227,74,113,1034.44,8.827,22,29,531:537,37.05,31.4,23.36,0.0,0.0,0.015695663
118,228,74,112,1043.27,8.827,22,29,536,37.05,31.4,23.36,0.0,0.0,0.015828678
119,225,74,112,1052.1,8.827,22,29,533:538,37.05,31.4,23.36,0.0,0.0,0.015961692
120,224,74,112,1060.92,8.827,22,29,537:532,37.05,31.4,22.27,0.0,0.0,0.016094707
121,227,74,111,1069.76,8.827,22,29,540:540,37.05,31.4,22.27,0.0,0.0,0.01622772
122,228,73,112,1078.59,8.827,22,30,537:535,37.05,31.4,22.27,0.0,0.0,0.016360734
123,225,74,112,1087.41,8.827,22,29,537:546,37.06,31.4,22.27,0.0,0.0,0.016493749
124,225,74,111,1096.24,8.827,22,0,550,37.06,31.4,22.27,0.0,0.0,0.016493749
125,225,74,110,1096.24,8.827,22,0,550:546,37.06,31.4,21.93,0.0,0.0,0.016493749
126,0,0,109,1096.24,8.827,22,0,551:552,37.06,31.4,21.93,0.0,0.0,0.016493749
127,0,0,109,1105.06,8.827,22,0,550:555,37.06,31.4,21.93,0.0,0.0,0.016493749
128,226,72,108,1113.89,8.827,22,30,555:549,37.06,31.4,21.93,0.0,0.0,0.016626762
129,211,72,108,1122.71,8.827,22,28,555:559,37.06,31.4,22.1,0.0,0.0,0.016626762
130,226,72,108,1131.55,8.827,22,30,558:551,37.06,31.4,22.1,0.0,0.0,0.016759777
131,226,74,108,1140.37,8.827,22,29,560,37.06,31.4,22.1,0.0,0.0,0.01689279
132,225,72,107,1149.2,8.827,22,30,563:555,37.06,31.4,22.1,0.0,0.0,0.017025804
133,226,72,108,1158.02,8.827,22,30,552,37.06,31.4,22.1,0.0,0.0,0.01715882
134,226,73,108,1166.85,8.827,22,30,555:559:565,37.06,31.4,22.21,0.0,0.0,0.017291833
135,226,73,108,1175.67,8.827,22,30,,37.06,31.4,22.21,0.0,0.0,0.017424848
136,224,74,106,1184.5,8.827,22,29,568:1129,37.06,31.4,22.21,0.0,0.0,0.017557861
137,226,73,106,1193.33,8.827,22,30,564:560,37.06,31.4,22.21,0.0,0.0,0.017690875
138,227,73,107,1202.15,8.827,22,30,561:558,37.06,31.4,22.21,0.0,0.0,0.01782389
139,227,74,107,1211.1,8.939,22,29,552,37.06,31.4,22.21,0.0,0.0,0.017956903
140,225,74,108,1220.03,8.939,22,29,556:558,37.06,31.4,21.89,0.0,0.0,0.018089918
141,226,74,108,1228.97,8.939,22,29,556:545,37.06,31.4,21.89,0.0,0.0,0.018222932
142,224,73,109,1237.91,8.939,22,29,1103,37.06,31.4,21.89,0.0,0.0,0.018355945
143,227,72,108,1246.86,8.939,22,30,563:564,37.06,31.4,21.89,0.0,0.0,0.01848896
144,226,72,107,1255.8,8.939,22,30,564:558,37.06,31.4,21.68,0.0,0.0,0.018621974
145,225,72,107,1264.73,8.939,22,30,550,37.06,31.4,21.68,0.0,0.0,0.018754989
146,226,72,109,1273.66,8.939,22,30,547:549,37.06,31.4,21.68,0.0,0.0,0.018888002
147,227,72,109,1282.61,8.939,22,30,1088,37.06,31.4,21.68,0.0,0.0,0.019021016
148,227,72,111,1291.55,8.939,22,30,540:541,37.06,31.4,21.68,0.0,0.0,0.01915403
149,227,73,110,1300.48,8.939,22,30,546:547,37.06,31.4,22.72,0.0,0.0,0.019287044
150,227,75,110,1309.42,8.939,22,29,541,37.06,31.4,22.72,0.0,0.0,0.01942006
151,226,77,110,1318.34,8.911,22,28,540:545,37.07,31.4,22.72,0.0,0.0,0.019553073
152,226,77,110,1327.24,8.911,22,28,545:541,37.07,31.4,22.72,0.0,0.0,0.019686086
153,226,76,111,1336.2,8.957,22,28,537:537,37.07,31.4,22.72,0.0,0.0,0.019819101
154,226,76,111,1345.16,8.957,22,28,542:545,37.07,31.4,22.23,0.0,0.0,0.019952115
155,226,76,111,1353.98,8.827,22,28,542:544,37.07,31.4,22.23,0.0,0.0,0.02008513
156,229,79,110,1362.81,8.827,22,28,546,37.07,31.4,22.23,0.0,0.0,0.020218143
157,224,79,110,1371.65,8.827,22,27,550:546,37.07,31.4,22.23,0.0,0.0,0.020351157
158,221,77,110,1380.46,8.827,22,27,542:540,37.07,31.4,22.23,0.0,0.0,0.020351157
159,226,77,110,1389.29,8.827,22,28,546:554,37.07,31.4,22.23,0.0,0.0,0.020484172
160,226,73,108,1398.12,8.827,22,30,558:561,37.07,31.4,22.7,0.0,0.0,0.020617185
161,225,74,108,1406.94,8.827,22,29,556:552,37.07,31.4,22.7,0.0,0.0,0.0207502
162,225,75,108,1415.78,8.827,22,29,555:556,37.07,31.4,22.7,0.0,0.0,0.020883214
163,228,74,108,1424.61,8.827,22,29,550,37.07,31.4,22.7,0.0,0.0,0.021016227
164,228,74,109,1433.42,8.827,22,0,551:552,37.07,31.35,22.7,0.0,0.0,0.021016227
165,228,74,109,1442.25,8.827,22,0,551,37.07,31.4,22.22,0.0,0.0,0.021016227
166,0,0,109,1442.25,8.882999,22,0,1093:547,37.07,31.4,22.22,0.0,0.0,0.021016227
167,225,75,109,1451.2,8.939,22,29,550,37.07,31.4,22.22,0.0,0.0,0.021149242
168,226,75,108,1460.14,8.939,22,29,560:561,37.07,31.4,22.22,0.0,0.0,0.021282256
169,226,74,107,1469.07,8.939,22,29,560:558,37.07,31.4,22.22,0.0,0.0,0.02141527
170,225,73,107,1478.01,8.939,22,29,563:563,37.07,31.35,22.29,0.0,0.0,0.021548284
171,228,73,107,1486.95,8.939,22,30,560,37.07,31.35,22.29,0.0,0.0,0.021681298
172,228,73,107,1495.77,8.827,22,30,560:559,37.07,31.35,22.29,0.0,0.0,0.021814313
173,228,76,107,1504.6,8.827,22,29,558:555,37.07,31.35,22.29,0.0,0.0,0.021947326
174,0,76,108,1513.43,8.827,22,0,551:552,37.07,31.35,22.29,0.0,0.0,0.021947326
175,0,76,109,1522.28,8.827,22,0,551:547,37.07,31.35,22.34,0.0,0.0,0.021947326
176,0,0,109,1531.09,8.827,22,0,546:547,37.07,31.35,22.34,0.0,0.0,0.021947326
177,0,0,110,1539.91,8.827,22,0,546:540,37.07,31.35,22.34,0.0,0.0,0.021947326
178,0,0,110,1548.73,8.827,22,0,538,37.07,31.35,22.34,0.0,0.0,0.021947326
179,0,0,110,1557.56,8.827,22,0,,37.07,31.35,22.34,0.0,0.0,0.021947326
180,0,0,109,1566.39,8.827,22,0,1651:558,37.07,31.35,24.34,0.0,0.0,0.021947326
181,0,0,108,1575.21,8.827,22,0,555:550,37.07,31.35,24.34,0.0,0.0,0.021947326
182,0,0,109,1584.04,8.827,22,0,547,37.07,31.35,24.34,0.0,0.0,0.021947326
183,0,0,109,1592.87,8.827,22,0,1105,37.07,31.35,24.34,0.0,0.0,0.021947326
184,0,0,109,1601.69,8.827,22,0,551:547,37.07,31.35,24.34,0.0,0.0,0.021947326
185,226,76,110,1610.52,8.827,22,28,545:540,37.07,31.35,24.1,0.0,0.0,0.022080341
186,225,76,111,1619.36,8.827,22,28,537:541,37.07,31.35,24.1,0.0,0.0,0.022213355
187,228,77,111,1628.17,8.827,22,28,542:541,37.07,31.35,24.1,0.0,0.0,0.022346368
188,225,77,111,1637.01,8.827,22,28,538,37.08,31.4,24.1,0.0,0.0,0.022479383
189,224,77,110,1645.83,8.827,22,28,544:546,37.08,31.4,24.1,0.0,0.0,0.022612397
190,226,77,109,1654.65,8.827,22,28,558:561,37.08,31.4,23.55,0.0,0.0,0.022745412
191,226,76,108,1663.49,8.827,22,28,560:560,37.08,31.4,23.55,0.0,0.0,0.022878425
192,225,76,107,1672.32,8.827,22,28,563,37.08,31.4,23.55,0.0,0.0,0.023011439
193,225,74,106,1681.14,8.827,22,29,1129:568,37.08,31.4,23.55,0.0,0.0,0.023144454
194,226,74,106,1689.96,8.827,22,29,568,37.08,31.4,23.55,0.0,0.0,0.023277467
195,228,75,106,1698.79,8.827,22,29,566:573,37.08,31.4,22.39,0.0,0.0,0.023410482
196,224,75,105,1707.62,8.827,22,29,569:569,37.08,31.4,22.39,0.0,0.0,0.023543496
197,227,76,105,1716.44,8.827,22,29,569:565,37.08,31.4,22.39,0.0,0.0,0.023676509
198,228,76,106,1725.38,8.939,22,29,563,37.08,31.4,22.39,0.0,0.0,0.023809524
199,227,76,107,1734.32,8.939,22,29,561:554,37.08,31.4,22.39,0.0,0.0,0.023942538
200,223,76,108,1743.26,8.939,22,28,549:546,37.08,31.4,22.01,0.0,0.0,0.024075553
201,227,75,109,1752.2,8.939,22,29,555:546,37.08,31.4,22.01,0.0,0.0,0.024208566
202,227,75,109,1761.14,8.939,22,29,561,37.08,31.4,22.01,0.0,0.0,0.02434158
203,223,75,108,1770.08,8.939,22,28,558:554,37.08,31.4,22.01,0.0,0.0,0.024474595
204,227,75,108,1779.01,8.939,22,29,556:559,37.08,31.4,22.01,0.0,0.0,0.024607608
205,227,75,108,1787.95,8.939,22,29,556:558,37.08,31.4,21.76,0.0,0.0,0.024740623
206,227,75,108,1796.89,8.939,22,29,559:559,37.08,31.4,21.76,0.0,0.0,0.024873637
207,224,76,107,1805.83,8.939,22,28,555,37.08,31.4,21.76,0.0,0.0,0.02500665
208,227,76,108,1814.79,8.939,22,29,554:555:555,37.08,31.4,21.76,0.0,0.0,0.025139665
209,227,74,108,1823.72,8.939,22,29,552,37.08,31.4,21.76,0.0,0.0,0.025272679
210,227,75,109,1832.65,8.939,22,29,550:544,37.08,31.4,21.59,0.0,0.0,0.025405694
211,224,75,110,1841.59,8.939,22,29,546:549,37.08,31.4,21.59,0.0,0.0,0.025538707
212,224,74,109,1850.52,8.939,22,29,551:546,37.08,31.4,21.59,0.0,0.0,0.02567172
213,227,74,110,1859.46,8.939,22,29,544:549,37.08,31.4,21.59,0.0,0.0,0.025804736
214,227,73,110,1868.29,8.827,22,30,554,37.08,31.4,21.59,0.0,0.0,0.02593775
215,226,74,108,1877.13,8.827,22,29,564:574,37.09,31.4,21.09,0.0,0.0,0.026070764
216,225,74,105,1886.06,8.939,22,29,575:570,37.09,31.4,21.09,0.0,0.0,0.026203778
217,225,73,105,1895.0,8.939,22,29,1139,37.09,31.4,21.09,0.0,0.0,0.026336791
218,228,73,105,1903.94,8.939,22,30,,37.09,31.4,21.09,0.0,0.0,0.026469806
219,228,76,106,1912.87,8.939,22,29,1125:559,37.09,31.4,21.09,0.0,0.0,0.02660282
220,224,77,107,1921.81,8.939,22,28,559:555,37.09,31.4,19.96,0.0,0.0,0.026735835
221,226,75,108,1930.75,8.939,22,29,551,37.09,31.4,19.96,0.0,0.0,0.026868848
222,228,75,109,1939.69,8.939,22,29,549:546,37.09,31.4,19.96,0.0,0.0,0.027001861
223,225,78,109,1948.63,8.939,22,28,554:556,37.09,31.35,19.96,0.0,0.0,0.027134877
224,226,76,108,1957.57,8.939,22,28,555,37.09,31.4,19.96,0.0,0.0,0.02726789
225,229,78,108,1966.51,8.939,22,28,555:552:555,37.09,31.4,18.43,0.0,0.0,0.027400905
226,226,80,108,1975.44,8.939,22,27,558,37.09,31.4,18.43,0.0,0.0,0.027533919
227,224,79,107,1984.38,8.939,22,27,1120:560,37.09,31.4,18.43,0.0,0.0,0.027666932
228,223,78,107,1993.32,8.939,22,27,555,37.09,31.4,18.43,0.0,0.0,0.027799947
229,224,75,108,2002.26,8.939,22,29,555:560,37.09,31.4,18.43,0.0,0.0,0.02793296
230,229,75,108,2011.09,8.827,22,29,560,37.09,31.4,18.98,0.0,0.0,0.028065976
231,225,76,108,2019.92,8.827,22,28,554:556,37.09,31.4,18.98,0.0,0.0,0.02819899
232,226,76,108,2028.74,8.827,22,28,541:561,37.09,31.4,18.98,0.0,0.0,0.028332002
233,226,76,107,2037.58,8.827,22,28,560:560,37.09,31.4,18.98,0.0,0.0,0.028465018
234,225,76,107,2046.4,8.827,22,28,558:555,37.09,31.4,18.98,0.0,0.0,0.028598031
235,227,75,108,2055.23,8.827,22,29,556:550,37.09,31.4,18.95,0.0,0.0,0.028731046
236,226,76,109,2064.06,8.827,22,28,547:550,37.09,31.4,18.95,0.0,0.0,0.02886406
237,224,76,109,2072.88,8.827,22,28,550,37.09,31.4,18.95,0.0,0.0,0.028997073
238,226,76,109,2081.71,8.827,22,28,551:547,37.09,31.4,18.95,0.0,0.0,0.029130088
239,227,76,109,2090.53,8.827,22,29,550:552,37.09,31.4,18.95,0.0,0.0,0.029263102
240,227,76,109,2099.36,8.827,22,29,1098,37.09,31.4,19.32,0.0,0.0,0.029396117
241,228,78,110,2108.18,8.827,22,28,546:554,37.09,31.4,19.32,0.0,0.0,0.02952913
242,225,79,108,2117.01,8.827,22,27,555:558,37.09,31.4,19.32,0.0,0.0,0.029662143
243,223,79,108,2125.84,8.827,22,27,555:551,37.09,31.4,19.32,0.0,0.0,0.029795159
244,225,78,109,2134.67,8.827,22,28,550,37.1,31.4,19.32,0.0,0.0,0.029928172
245,227,76,109,2143.49,8.827,22,29,550:546,37.1,31.4,19.97,0.0,0.0,0.030061187
246,228,76,110,2152.32,8.827,22,29,546:545,37.1,31.4,19.97,0.0,0.0,0.0301942
247,227,77,110,2161.26,8.939,21,28,546,37.1,31.4,19.97,0.0,0.0,0.030327214
248,225,78,110,2170.19,8.939,21,28,541:545,37.1,31.4,19.97,0.0,0.0,0.03046023
249,225,78,110,2179.03,8.827,21,28,546:541,37.1,31.4,19.97,0.0,0.0,0.030593242
250,228,77,111,2187.85,8.827,21,28,541:544,37.1,31.4,22.37,0.0,0.0,0.030726258
251,227,77,110,2196.68,8.827,21,28,547:549,37.1,31.4,22.37,0.0,0.0,0.030859271
252,226,78,110,2205.5,8.827,21,28,547,37.1,31.4,22.37,0.0,0.0,0.030992284
253,228,78,110,2214.33,8.827,21,28,545:541,37.1,31.4,22.37,0.0,0.0,0.0311253
254,226,81,110,2223.16,8.827,21,27,549:552,37.1,31.4,22.37,0.0,0.0,0.031258315
255,225,80,109,2231.98,8.827,21,27,554:547,37.1,31.4,22.0,0.0,0.0,0.031391326
256,225,79,109,2240.81,8.827,21,27,552:555,37.1,31.4,22.0,0.0,0.0,0.03152434
257,226,79,108,2249.65,8.827,21,27,555:551,37.1,31.4,22.0,0.0,0.0,0.031657357
258,227,79,108,2258.46,8.827,21,27,555:551,37.1,31.4,22.0,0.0,0.0,0.03179037
259,223,80,109,2267.29,8.827,21,27,550:552,37.1,31.4,22.14,0.0,0.0,0.031923383
260,225,77,109,2276.12,8.827,21,28,550,37.1,31.4,22.14,0.0,0.0,0.0320564
261,224,77,109,2284.94,8.827,21,28,547:541,37.1,31.4,22.14,0.0,0.0,0.032189414
262,225,75,109,2293.77,8.827,21,29,,37.1,31.4,22.14,0.0,0.0,0.032322425
263,228,75,109,2302.6,8.827,21,29,1105:559,37.1,31.4,22.14,0.0,0.0,0.03245544
264,228,75,107,2311.43,8.827,21,29,563:563:560,37.1,31.4,21.46,0.0,0.0,0.032588456
265,225,76,107,2320.25,8.827,21,28,563,37.1,31.4,21.46,0.0,0.0,0.032721467
266,226,75,107,2329.08,8.827,21,29,564:561,37.1,31.4,21.46,0.0,0.0,0.032854483
267,226,75,107,2337.91,8.827,21,29,563:559,37.1,31.4,21.46,0.0,0.0,0.032987498
268,226,75,108,2346.73,8.827,21,29,554:555,37.1,31.4,21.46,0.0,0.0,0.03312051
269,229,76,108,2355.56,8.827,21,29,556,37.1,31.4,21.46,0.0,0.0,0.033253524
270,229,76,108,2364.39,8.827,21,29,552:554,37.1,31.4,20.21,0.0,0.0,0.03338654
271,226,79,109,2373.21,8.827,21,27,550:546,37.1,31.4,20.21,0.0,0.0,0.033519555
272,225,78,109,2382.04,8.827,21,28,547,37.1,31.4,20.21,0.0,0.0,0.033652566
273,225,78,110,2390.87,8.827,21,28,542:546:550,37.1,31.4,20.21,0.0,0.0,0.03378558
274,226,78,109,2399.69,8.827,21,28,552:550,37.1,31.4,19.77,0.0,0.0,0.033918597
