time,watts,cadence,heartrate,distance,velocity_smooth,temp,torque,hrv,core_temperature,skin_temperature,respiration,heat_strain_index,HeatStrainIndex,PercentageinZ2
59,226,70,114,529.53,8.827,22,31,535:527,37.0,32.25,26.97,0.0,0.0,0.007303713
60,226,69,112,538.36,8.827,22,31,544:536,37.0,32.25,26.25,0.0,0.0,0.0074254414
61,227,70,112,547.18,8.827,22,31,509:537,37.0,32.25,26.25,0.0,0.0,0.00754717
62,230,72,112,556.02,8.827,22,31,560:527,37.0,32.25,26.25,0.0,0.0,0.0076688984
63,225,75,113,564.84,8.827,22,29,523:527,37.0,32.25,26.25,0.0,0.0,0.007790627
64,225,76,113,573.66,8.827,22,28,533:532,37.0,32.25,26.25,0.0,0.0,0.0079123555
65,227,75,113,582.48,8.808,22,29,527:524,37.0,32.25,25.77,0.0,0.0,0.008034084
66,228,77,114,591.28,8.808,22,28,518,37.0,32.2,25.77,0.0,0.0,0.0081558125
67,226,78,115,600.1,8.827,22,28,517:519,37.0,32.2,25.77,0.0,0.0,0.008277541
68,225,78,115,608.94,8.827,22,28,518:521,37.0,32.2,25.77,0.0,0.0,0.00839927
69,225,78,116,617.76,8.827,22,28,518:515,37.0,32.2,25.77,0.0,0.0,0.008520998
70,225,76,117,626.58,8.827,22,28,509:508,37.0,32.2,25.84,0.0,0.0,0.008642727
71,226,75,117,635.42,8.827,22,29,512:513,37.0,32.2,25.84,0.0,0.0,0.008764455
72,226,75,117,644.24,8.827,22,29,514:518,37.0,32.2,25.84,0.0,0.0,0.008886184
73,226,75,116,653.07,8.827,22,29,1026,37.0,32.2,25.84,0.0,0.0,0.009007912
74,226,76,117,661.89,8.827,22,28,513:518,37.0,32.15,25.84,0.0,0.0,0.009129641
75,227,75,116,670.71,8.808,22,29,519:517,37.0,32.15,24.7,0.0,0.0,0.009251369
76,227,76,116,679.51,8.808,22,29,513:518,37.0,32.15,24.7,0.0,0.0,0.009373098
77,226,77,116,688.34,8.827,22,28,515:513,37.0,32.15,24.7,0.0,0.0,0.009494826
78,227,77,117,697.16,8.827,22,28,508:507,37.0,32.15,24.7,0.0,0.0,0.009616555
79,226,79,118,705.99,8.827,22,27,504:517,37.0,32.15,24.7,0.0,0.0,0.009738283
80,226,77,117,714.81,8.827,22,28,515:513,37.0,32.15,23.56,0.0,0.0,0.009860012
81,225,77,117,723.64,8.827,22,28,512:507,37.0,32.15,23.56,0.0,0.0,0.00998174
82,225,77,118,732.48,8.827,22,28,503:504,37.0,32.15,23.56,0.0,0.0,0.01010347
83,225,76,118,741.32,8.845,22,28,509:510,37.0,32.15,23.56,0.0,0.0,0.010225198
84,229,78,118,750.14,8.827,22,28,509,37.0,32.15,23.56,0.0,0.0,0.010346927
85,226,78,118,758.97,8.827,22,28,507:504,37.0,32.15,22.79,0.0,0.0,0.010468655
86,224,78,119,767.79,8.827,22,27,504:509,37.0,32.1,22.79,0.0,0.0,0.010590384
87,225,76,118,776.62,8.827,22,28,510:512,37.0,32.15,22.79,0.0,0.0,0.010712112
88,225,75,118,785.45,8.827,22,29,504:505,37.0,32.1,22.79,0.0,0.0,0.010833841
89,226,76,119,794.28,8.827,22,28,504:507,37.0,32.1,22.79,0.0,0.0,0.010955569
90,227,75,118,803.1,8.827,22,29,513:509,37.0,32.1,21.49,0.0,0.0,0.011077298
91,227,76,118,811.93,8.827,22,29,512:509,37.0,32.1,21.49,0.0,0.0,0.011199026
92,226,76,118,820.76,8.827,22,28,505:504,37.0,32.1,21.49,0.0,0.0,0.011320755
93,225,75,118,829.59,8.827,22,29,509:508,37.0,32.1,21.49,0.0,0.0,0.011442483
94,226,76,119,838.41,8.827,22,28,504:493,37.0,32.1,21.49,0.0,0.0,0.011564212
95,227,75,119,847.24,8.827,22,29,509:504,37.0,32.1,21.02,0.0,0.0,0.01168594
96,226,75,119,856.06,8.827,22,29,,37.0,32.05,21.02,0.0,0.0,0.011807669
97,226,75,119,864.89,8.827,22,29,,37.0,32.1,21.02,0.0,0.0,0.0119293975
98,226,75,118,873.73,8.827,22,29,513:2029:512,37.0,32.05,21.02,0.0,0.0,0.012051126
99,226,76,118,882.54,8.827,22,28,509:507,37.0,32.05,21.02,0.0,0.0,0.0121728545
100,226,75,118,891.37,8.827,22,29,504:504,37.0,32.05,21.1,0.0,0.0,0.012294583
101,227,75,118,900.2,8.827,22,29,512:513,37.0,32.05,21.1,0.0,0.0,0.012416312
102,227,75,117,909.02,8.827,22,29,513:510,37.0,32.05,21.1,0.0,0.0,0.01253804
103,225,75,118,917.85,8.827,22,29,509:504,37.0,32.05,21.1,0.0,0.0,0.012659769
104,225,75,118,926.69,8.827,21,29,1016,37.0,32.05,21.1,0.0,0.0,0.012781497
105,226,74,118,935.5,8.827,21,29,513:507,37.0,32.05,20.36,0.0,0.0,0.012903226
106,226,74,118,944.33,8.827,21,29,504:504,36.99,32.05,20.36,0.0,0.0,0.013024954
107,228,74,119,953.17,8.827,21,29,501:509,36.99,32.05,20.36,0.0,0.0,0.013146683
108,228,75,118,961.98,8.827,21,29,505:508,36.99,32.05,20.36,0.0,0.0,0.013268411
109,226,78,118,970.82,8.827,21,28,508,36.99,32.05,20.36,0.0,0.0,0.01339014
110,225,76,119,979.65,8.827,21,28,505:504:500,36.99,32.0,19.48,0.0,0.0,0.013511868
111,226,76,120,988.47,8.827,21,28,497:497,36.99,32.0,19.48,0.0,0.0,0.013633597
112,225,76,121,997.29,8.827,21,28,495:493,36.99,32.0,19.48,0.0,0.0,0.013755325
113,225,75,121,1006.12,8.827,21,29,488:493,36.99,32.0,19.48,0.0,0.0,0.013877054
114,227,74,121,1014.95,8.827,21,29,500:500,36.99,32.0,19.48,0.0,0.0,0.013998782
115,226,75,120,1023.77,8.827,21,29,497:493,36.99,32.0,19.68,0.0,0.0,0.014120512
116,227,75,121,1032.6,8.827,21,29,497:497,36.99,32.0,19.68,0.0,0.0,0.01424224
117,227,76,119,1041.43,8.827,21,29,507:509,36.99,32.0,19.68,0.0,0.0,0.014363969
118,225,76,118,1050.25,8.827,21,28,508:504,36.99,32.0,19.68,0.0,0.0,0.014485697
119,225,76,118,1059.09,8.827,21,28,442:492,36.99,32.0,19.68,0.0,0.0,0.014607426
120,226,75,119,1067.91,8.827,21,29,488:488,36.99,32.0,19.81,0.0,0.0,0.014729154
121,226,75,120,1076.73,8.827,21,29,547:497,36.99,31.95,19.81,0.0,0.0,0.014850883
122,227,75,120,1085.56,8.827,21,29,556:500,36.99,32.0,19.81,0.0,0.0,0.014972611
123,225,76,120,1094.4,8.827,21,28,503:497,36.99,32.0,19.81,0.0,0.0,0.01509434
124,226,76,121,1103.22,8.827,21,28,493:495,36.99,32.0,19.81,0.0,0.0,0.015216068
125,226,77,121,1112.04,8.827,21,28,497:509,36.99,31.95,19.51,0.0,0.0,0.015337797
126,226,76,119,1120.88,8.827,21,28,508:509,36.99,32.0,19.51,0.0,0.0,0.015459525
127,227,76,119,1129.69,8.827,21,29,507:500,36.99,31.95,19.51,0.0,0.0,0.015581254
128,227,77,119,1138.52,8.827,21,28,500:499,36.99,31.95,19.51,0.0,0.0,0.015702982
129,224,77,119,1147.35,8.827,21,28,508:508,36.99,31.95,19.51,0.0,0.0,0.015824711
130,226,77,119,1156.17,8.827,21,28,503:503,36.99,31.95,18.52,0.0,0.0,0.015946439
131,229,76,119,1165.0,8.827,21,29,512:509,36.99,31.95,18.52,0.0,0.0,0.016068168
132,228,78,118,1173.83,8.827,21,28,505:507,36.99,31.95,18.52,0.0,0.0,0.016189897
133,225,79,118,1182.66,8.827,21,27,509:518,36.99,31.95,18.52,0.0,0.0,0.016311625
134,226,79,117,1191.48,8.827,21,27,519,36.99,31.95,18.52,0.0,0.0,0.016433354
135,227,80,116,1200.32,8.827,21,27,518,36.99,31.95,18.52,0.0,0.0,0.016555082
136,227,80,116,1209.15,8.836,21,27,1034:518,36.99,31.95,18.25,0.0,0.0,0.016676812
137,225,80,116,1217.99,8.836,21,27,515:514,36.99,31.95,18.25,0.0,0.0,0.01679854
138,225,80,116,1226.81,8.827,21,27,518:517,36.99,31.9,18.25,0.0,0.0,0.016920269
139,225,79,117,1235.63,8.827,21,27,513:509,36.99,31.95,18.25,0.0,0.0,0.017041996
140,225,79,117,1244.46,8.827,21,27,510:514,36.99,31.9,19.65,0.0,0.0,0.017163726
141,225,79,116,1253.29,8.827,21,27,522:526,36.99,31.9,19.65,0.0,0.0,0.017285453
142,225,77,115,1262.12,8.827,21,28,523:521,36.99,31.9,19.65,0.0,0.0,0.017407183
143,228,78,115,1270.94,8.827,21,28,518:517,36.99,31.9,19.65,0.0,0.0,0.01752891
144,226,78,116,1279.77,8.827,21,28,521:518,36.99,31.9,19.65,0.0,0.0,0.01765064
145,226,79,116,1288.6,8.827,21,27,517:513,36.99,31.9,19.79,0.0,0.0,0.017772367
146,225,79,117,1297.42,8.827,21,27,513:518,36.99,31.9,19.79,0.0,0.0,0.017894097
147,225,78,116,1306.26,8.827,21,28,518:517,36.99,31.9,19.79,0.0,0.0,0.018015824
148,225,77,116,1315.08,8.827,21,28,513:518,36.99,31.9,19.79,0.0,0.0,0.018137554
149,225,76,116,1323.9,8.827,21,28,515:515,36.99,31.9,19.79,0.0,0.0,0.018259281
150,226,76,116,1332.73,8.827,21,28,575,36.99,31.9,20.67,0.0,0.0,0.01838101
151,226,77,116,1341.56,8.827,21,28,540:535,36.99,31.9,20.67,0.0,0.0,0.018502738
152,228,78,114,1350.38,8.827,21,28,528:529,36.99,31.9,20.67,0.0,0.0,0.018624468
153,225,78,113,1359.22,8.827,21,28,535:535,36.99,31.9,20.67,0.0,0.0,0.018746195
154,225,78,113,1368.04,8.827,21,28,532:527,36.99,31.85,20.67,0.0,0.0,0.018867925
155,226,78,113,1376.87,8.827,21,28,529:532,36.99,31.9,20.87,0.0,0.0,0.018989652
156,225,78,113,1385.69,8.827,21,28,528,36.99,31.9,20.87,0.0,0.0,0.019111382
157,225,77,113,1394.52,8.827,21,28,527:537,36.99,31.85,20.87,0.0,0.0,0.01923311
158,225,76,112,1403.34,8.827,21,28,540:537,36.99,31.9,20.87,0.0,0.0,0.019354839
159,226,76,112,1412.17,8.827,21,28,536:540,36.99,31.85,20.87,0.0,0.0,0.019476566
160,227,75,110,1421.01,8.827,21,29,550:556,36.99,31.9,20.6,0.0,0.0,0.019598296
161,228,77,109,1429.82,8.827,21,28,552:549,36.99,31.85,20.6,0.0,0.0,0.019720023
162,227,78,109,1438.65,8.827,21,28,549:546,36.99,31.85,20.6,0.0,0.0,0.019841753
163,225,79,110,1447.47,8.818,21,27,545,36.99,31.85,20.6,0.0,0.0,0.01996348
164,224,78,110,1456.29,8.818,21,27,546:545,36.99,31.85,20.6,0.0,0.0,0.02008521
165,225,77,111,1465.1,8.818,21,28,540:535,36.99,31.85,20.82,0.0,0.0,0.02020694
166,228,77,111,1473.93,8.827,21,28,538:542,36.99,31.85,20.82,0.0,0.0,0.020328667
167,226,77,111,1482.76,8.827,21,28,545,36.99,31.85,20.82,0.0,0.0,0.020450396
168,225,76,110,1491.58,8.827,21,28,546:544:545,36.99,31.85,20.82,0.0,0.0,0.020572124
169,226,76,110,1500.41,8.827,21,28,547,36.99,31.85,20.82,0.0,0.0,0.020693853
170,228,76,110,1509.24,8.827,21,29,547:546,36.99,31.85,19.79,0.0,0.0,0.020815581
171,225,78,110,1518.06,8.827,21,28,547,36.99,31.85,19.79,0.0,0.0,0.02093731
172,225,76,110,1526.89,8.827,21,28,549:545:542,36.99,31.85,19.79,0.0,0.0,0.021059038
173,227,76,110,1535.72,8.827,21,29,542:550,36.99,31.8,19.79,0.0,0.0,0.021180768
174,225,76,110,1544.55,8.827,21,28,554,36.99,31.8,19.79,0.0,0.0,0.021302495
175,227,76,109,1553.38,8.827,21,29,550:544:546,36.99,31.8,19.49,0.0,0.0,0.021424225
176,227,78,110,1562.24,8.827,21,28,550,36.99,31.8,19.49,0.0,0.0,0.021545952
177,225,77,109,1571.05,8.827,21,28,550:545,36.99,31.8,19.49,0.0,0.0,0.021667682
178,225,77,110,1579.87,8.827,21,28,542:550,36.99,31.8,19.49,0.0,0.0,0.02178941
179,225,76,109,1588.69,8.827,21,28,549:541,36.99,31.85,19.49,0.0,0.0,0.021911139
180,226,76,110,1597.51,8.827,21,28,546:540,36.99,31.85,21.26,0.0,0.0,0.022032866
181,227,77,110,1606.34,8.827,21,28,546,36.99,31.8,21.26,0.0,0.0,0.022154596
182,226,77,110,1615.16,8.827,21,28,546:541,36.99,31.8,21.26,0.0,0.0,0.022276323
183,226,78,111,1623.99,8.827,21,28,536:533,36.99,31.8,21.26,0.0,0.0,0.022398053
184,226,77,112,1632.81,8.827,21,28,538:533,36.99,31.8,21.26,0.0,0.0,0.02251978
185,226,77,113,1641.66,8.836,21,28,529:526,36.99,31.8,22.05,0.0,0.0,0.02264151
186,226,78,114,1650.49,8.827,21,28,521:523,36.99,31.8,22.05,0.0,0.0,0.022763237
187,226,78,114,1659.31,8.827,21,28,523:518,36.99,31.75,22.05,0.0,0.0,0.022884967
188,226,78,115,1668.13,8.827,21,28,517,36.99,31.8,22.05,0.0,0.0,0.023006694
189,227,78,115,1676.97,8.827,21,28,519:531,36.99,31.75,22.05,0.0,0.0,0.023128424
190,226,78,113,1685.78,8.827,21,28,533:537,36.99,31.75,21.78,0.0,0.0,0.023250151
191,225,78,112,1694.62,8.827,21,28,532:537,36.99,31.75,21.78,0.0,0.0,0.02337188
192,226,79,111,1703.44,8.827,21,27,542:541,36.99,31.75,21.78,0.0,0.0,0.023493608
193,227,77,111,1712.26,8.827,21,28,537:538,36.99,31.75,21.78,0.0,0.0,0.023615338
194,225,77,111,1721.1,8.827,21,28,535:537,36.99,31.75,21.78,0.0,0.0,0.023737065
195,225,77,111,1729.92,8.827,21,28,540:537,36.99,31.75,22.0,0.0,0.0,0.023858795
196,225,75,111,1738.74,8.827,21,29,533,36.99,31.75,22.0,0.0,0.0,0.023980523
197,227,76,111,1747.57,8.827,21,29,540:541,36.99,31.75,22.0,0.0,0.0,0.024102252
198,226,75,111,1756.4,8.827,21,29,540,36.99,31.75,22.0,0.0,0.0,0.024223981
199,226,75,112,1765.22,8.827,21,29,1067:532,36.99,31.75,22.0,0.0,0.0,0.024345709
200,227,76,113,1774.05,8.827,21,29,532:542,36.99,31.75,22.15,0.0,0.0,0.024467438
201,226,76,111,1782.88,8.827,21,28,541:541,36.99,31.7,22.15,0.0,0.0,0.024589166
202,226,77,111,1791.71,8.827,21,28,535:538,36.99,31.75,22.15,0.0,0.0,0.024710895
203,226,77,111,1800.53,8.827,21,28,537:532,36.99,31.75,22.15,0.0,0.0,0.024832623
204,226,77,112,1809.37,8.827,21,28,529,36.99,31.75,22.15,0.0,0.0,0.024954353
205,227,77,112,1818.19,8.827,21,28,533:536,36.99,31.7,22.64,0.0,0.0,0.02507608
206,225,78,112,1827.01,8.827,21,28,532:529,36.99,31.7,22.64,0.0,0.0,0.02519781
207,226,78,113,1835.85,8.827,21,28,531:531,36.99,31.7,22.64,0.0,0.0,0.025319537
208,227,77,112,1844.7,8.827,21,28,537:537,36.99,31.7,22.64,0.0,0.0,0.025441267
209,225,78,112,1853.49,8.827,21,28,535:532,36.99,31.7,22.64,0.0,0.0,0.025562994
210,225,78,112,1862.32,8.827,21,28,546:536,36.99,31.7,23.36,0.0,0.0,0.025684724
211,226,77,112,1871.15,8.827,21,28,533,36.99,31.7,23.36,0.0,0.0,0.025806451
212,228,77,112,1879.98,8.827,21,28,537:540,36.99,31.7,23.36,0.0,0.0,0.02592818
213,226,79,112,1888.81,8.827,21,27,536:532,36.99,31.7,23.36,0.0,0.0,0.026049908
214,225,78,112,1897.63,8.827,21,28,531:533,36.99,31.7,23.36,0.0,0.0,0.026171638
215,227,77,112,1906.45,8.827,21,28,536:545,36.99,31.7,23.84,0.0,0.0,0.026293365
216,226,77,111,1915.28,8.827,21,28,540:538,36.99,31.7,23.84,0.0,0.0,0.026415095
217,225,77,111,1924.12,8.827,21,28,538:536,36.99,31.65,23.84,0.0,0.0,0.026536822
218,227,78,112,1932.93,8.827,21,28,531:527,36.99,31.7,23.84,0.0,0.0,0.026658552
219,225,77,113,1941.76,8.827,21,28,533,36.99,31.7,23.84,0.0,0.0,0.02678028
220,226,77,113,1950.59,8.827,21,28,532:527,36.99,31.7,24.95,0.0,0.0,0.026902009
221,227,77,113,1959.42,8.827,21,28,524:526,36.99,31.65,24.95,0.0,0.0,0.027023736
222,226,77,113,1968.24,8.827,21,28,531:535,36.99,31.65,24.95,0.0,0.0,0.027145466
223,226,79,112,1977.07,8.827,21,27,538:533,36.99,31.65,24.95,0.0,0.0,0.027267193
224,227,78,113,1985.9,8.827,21,28,529:527,36.99,31.7,24.95,0.0,0.0,0.027388923
225,227,79,113,1994.73,8.827,21,27,527,36.99,31.65,24.95,0.0,0.0,0.02751065
226,226,80,114,2003.56,8.827,21,27,524:523:521,37.0,31.65,25.69,0.0,0.0,0.02763238
227,225,79,115,2012.38,8.827,21,27,521:522,37.0,31.65,25.69,0.0,0.0,0.027754107
228,226,79,115,2021.2,8.827,21,27,523:518,37.0,31.65,25.69,0.0,0.0,0.027875837
229,226,78,115,2030.03,8.827,21,28,514,37.0,31.65,25.69,0.0,0.0,0.027997565
230,227,78,116,2038.86,8.827,21,28,518:527,37.0,31.65,25.0,0.0,0.0,0.028119294
231,227,79,114,2047.68,8.827,21,27,527:527,37.0,31.65,25.0,0.0,0.0,0.028241023
232,226,80,114,2056.51,8.827,21,27,523:524,37.0,31.65,25.0,0.0,0.0,0.028362751
233,225,81,114,2065.35,8.827,21,27,523:523,37.0,31.65,25.0,0.0,0.0,0.02848448
234,225,79,115,2074.16,8.827,21,27,519:518,37.0,31.65,25.0,0.0,0.0,0.028606208
235,226,79,116,2082.99,8.827,21,27,518:523,37.0,31.65,24.93,0.0,0.0,0.028727937
236,226,78,115,2091.82,8.827,21,28,523:524,37.0,31.65,24.93,0.0,0.0,0.028849665
237,227,79,114,2100.64,8.827,21,27,523:524,37.0,31.65,24.93,0.0,0.0,0.028971395
238,227,80,114,2109.47,8.827,21,27,533,37.0,31.65,24.93,0.0,0.0,0.029093122
239,226,80,113,2118.3,8.827,21,27,537:529,37.0,31.65,24.93,0.0,0.0,0.029214852
240,226,80,112,2127.12,8.827,21,27,535:537,37.0,31.65,24.1,0.0,0.0,0.02933658
241,225,80,112,2135.97,8.827,21,27,533:531,37.0,31.65,24.1,0.0,0.0,0.029458309
242,225,79,112,2144.78,8.827,21,27,532:532,37.0,31.65,24.1,0.0,0.0,0.029580036
243,227,81,113,2153.61,8.827,21,27,532:526,37.0,31.65,24.1,0.0,0.0,0.029701766
244,225,80,114,2162.43,8.827,21,27,524:526,37.0,31.65,24.1,0.0,0.0,0.029823493
245,226,79,114,2171.27,8.827,21,27,523:535,37.0,31.65,23.94,0.0,0.0,0.029945223
246,227,80,113,2180.09,8.827,21,27,536:533,37.0,31.65,23.94,0.0,0.0,0.03006695
247,226,80,113,2188.92,8.827,21,27,531:532,37.0,31.65,23.94,0.0,0.0,0.03018868
248,226,80,113,2197.74,8.818,21,27,532,37.0,31.6,23.94,0.0,0.0,0.030310407
249,226,80,113,2206.56,8.818,21,27,528:524,37.0,31.6,23.94,0.0,0.0,0.030432137
250,225,80,114,2215.37,8.827,21,27,526:523,37.0,31.65,23.44,0.0,0.0,0.030553864
251,225,79,115,2224.2,8.827,21,27,519:518,37.0,31.6,23.44,0.0,0.0,0.030675594
252,225,78,116,2233.03,8.827,21,28,517:514,37.0,31.6,23.44,0.0,0.0,0.030797321
253,225,78,116,2241.86,8.827,21,28,521:523,37.0,31.6,23.44,0.0,0.0,0.03091905
254,226,77,115,2250.69,8.827,21,28,527:523,37.0,31.6,23.44,0.0,0.0,0.031040778
255,226,77,115,2259.52,8.827,21,28,521:521,37.0,31.6,23.5,0.0,0.0,0.031162508
256,226,77,114,2268.34,8.827,21,28,528:529,37.0,31.6,23.5,0.0,0.0,0.031284235
257,227,78,114,2277.17,8.827,21,28,528,37.0,31.6,23.5,0.0,0.0,0.031405963
258,229,78,114,2286.0,8.827,21,28,523:527:527,37.0,31.6,23.5,0.0,0.0,0.031527694
259,224,79,114,2294.82,8.827,21,27,523:519,37.0,31.6,23.5,0.0,0.0,0.031649422
260,225,79,115,2303.64,8.827,21,27,514,37.0,31.55,23.15,0.0,0.0,0.03177115
261,226,77,116,2312.48,8.827,21,28,517:519,37.0,31.6,23.15,0.0,0.0,0.031892877
262,228,77,115,2321.32,8.845,21,28,526:526,37.0,31.6,23.15,0.0,0.0,0.03201461
263,228,79,115,2330.16,8.845,21,28,521:517,37.0,31.6,23.15,0.0,0.0,0.032136336
264,227,82,115,2339.01,8.845,21,26,521:519,37.0,31.6,23.15,0.0,0.0,0.032258064
265,227,82,116,2347.83,8.827,21,26,518:517,37.0,31.6,22.91,0.0,0.0,0.032379795
266,225,83,116,2356.66,8.827,21,26,514:513,37.0,31.55,22.91,0.0,0.0,0.032501522
267,224,82,116,2365.49,8.827,21,26,514:517,37.0,31.55,22.91,0.0,0.0,0.03262325
268,225,80,117,2374.31,8.827,21,27,513:509,37.0,31.55,22.91,0.0,0.0,0.032744978
269,225,80,117,2383.14,8.827,21,27,451:500,37.0,31.55,22.91,0.0,0.0,0.03286671
270,226,79,118,2391.97,8.827,21,27,497:499,37.0,31.55,23.15,0.0,0.0,0.032988437
271,227,79,120,2400.8,8.827,21,27,497:499,37.0,31.55,23.15,0.0,0.0,0.033110164
272,226,80,120,2409.62,8.827,21,27,671,37.0,31.55,23.15,0.0,0.0,0.03323189
273,226,80,120,2418.46,8.827,21,27,517:522,37.0,31.55,23.15,0.0,0.0,0.033353623
