skin_temperature,HeatStrainIndex,hrv
31.4,0.0,521:521
31.4,0.0,521:521
31.4,0.0,518:515
31.4,0.0,517:521
31.4,0.0,519:518
31.4,0.0,518
31.4,0.0,522:519
31.4,0.0,1034
31.4,0.0,513:513
31.4,0.0,521:519
31.4,0.0,521:515
31.4,0.0,514:519
31.4,0.0,517:517
31.4,0.0,512:509
31.4,0.0,513:513
31.4,0.0,483:510
31.4,0.0,505:535
31.4,0.0,485:509
31.4,0.0,510
31.4,0.0,509:536:503
31.4,0.0,500:509
31.4,0.0,479:507
31.4,0.0,504:504
31.4,0.0,510
31.4,0.0,504:510:507
31.4,0.0,505:508
31.4,0.0,504:503
31.4,0.0,500:500
31.4,0.0,504:503
31.4,0.0,499
31.4,0.0,495:503
31.4,0.0,500:499:527
31.4,0.0,474:512
31.4,0.0,493:500
31.4,0.0,501:508
31.4,0.0,505:504
31.4,0.0,504
31.4,0.0,509:518
31.4,0.0,521:518
31.4,0.0,521:524
31.4,0.0,521:517
31.4,0.0,523:524
31.4,0.0,523:519
31.4,0.0,518:518
31.4,0.0,521
31.4,0.0,521:518:513
31.4,0.0,518:505
31.4,0.0,519:518
31.4,0.0,515
31.4,0.0,513:514:515
31.4,0.0,517:518
31.4,0.0,515:518
31.4,0.0,521:519
31.4,0.0,518
31.4,0.0,514:519
31.4,0.0,523:533
31.4,0.0,538:536
31.4,0.0,527:527
31.4,0.0,532:537
31.4,0.0,541
31.4,0.0,540:538
31.4,0.0,541:540
31.45,0.0,532:527
31.45,0.0,528:533
31.4,0.0,537:538
31.4,0.0,535:505
31.4,0.0,547:535
31.4,0.0,532:532
31.4,0.0,526:532
31.4,0.0,535
31.4,0.0,533:528
31.4,0.0,537:542
31.4,0.0,542
31.4,0.0,532:532:531
31.4,0.0,537:540
31.4,0.0,538
31.45,0.0,533:601
31.45,0.0,551:551
31.45,0.0,551:552
31.45,0.0,377:535
31.45,0.0,531:537
31.4,0.0,538:536
31.45,0.0,541:538
31.4,0.0,533:538
31.4,0.0,542
31.45,0.0,544:538
31.45,0.0,541:544
31.45,0.0,545:545
31.45,0.0,547:549
31.45,0.0,545
31.45,0.0,541:537
31.45,0.0,546:546
31.4,0.0,546:542
31.45,0.0,541:532
31.45,0.0,537:538
31.45,0.0,538:536
31.45,0.0,537:545
31.45,0.0,546:551
31.45,0.0,545
31.45,0.0,549:551
31.4,0.0,555
31.45,0.0,550:555
31.45,0.0,552:551
31.4,0.0,555:556
31.45,0.0,550:550
31.4,0.0,555:558
31.45,0.0,554:556
31.45,0.0,558
31.4,0.0,555:554
31.4,0.0,549:544
31.4,0.0,552:555
31.4,0.0,558:556
31.45,0.0,559:551
31.45,0.0,555
31.45,0.0,555:550
31.45,0.0,546:546
31.45,0.0,550:550
31.4,0.0,546:549
31.45,0.0,549
31.4,0.0,549:550
31.45,0.0,551:549
31.45,0.0,547:544
31.45,0.0,547:546
31.4,0.0,550
31.45,0.0,552:555
31.45,0.0,552:552
31.45,0.0,550:551
31.45,0.0,546:544
31.45,0.0,545:545
31.45,0.0,545:541
31.45,0.0,541
31.45,0.0,542
31.45,0.0,537:538:537
31.45,0.0,541:546
31.4,0.0,547:547
31.45,0.0,546:544
31.45,0.0,547
31.45,0.0,541:541
31.45,0.0,544:541
31.45,0.0,538:532
31.45,0.0,538:538
31.45,0.0,542
31.45,0.0,541:544
31.45,0.0,546:547
31.45,0.0,542:546
31.45,0.0,549:549
31.4,0.0,547:549
31.45,0.0,547:545
31.45,0.0,544
31.45,0.0,546:549
31.45,0.0,545:547
31.45,0.0,550:554
31.45,0.0,551:550
31.45,0.0,550
31.45,0.0,550:547
31.45,0.0,546:545
31.45,0.0,542:545
31.45,0.0,540:537
31.45,0.0,536
31.45,0.0,537:542
31.45,0.0,545:544:542
31.45,0.0,537
31.45,0.0,535
31.45,0.0,537:1075
31.45,0.0,536:536
31.45,0.0,537:537
31.45,0.0,537:540
31.45,0.0,537
31.45,0.0,536:537
31.45,0.0,536:532
31.4,0.0,532:532
31.45,0.0,540:541
31.45,0.0,544:541
31.45,0.0,537
31.45,0.0,533:535
31.45,0.0,535:535
31.45,0.0,532:527
31.45,0.0,529:529
31.4,0.0,531:527
31.45,0.0,523:527
31.45,0.0,529:532
31.45,0.0,527:529
31.4,0.0,529:527
31.45,0.0,527
31.45,0.0,527:522
31.45,0.0,522:519
31.45,0.0,523:526
31.45,0.0,528:527
31.45,0.0,527:532
31.45,0.0,532:533
31.45,0.0,531
31.45,0.0,527:532
31.4,0.0,527:523
31.45,0.0,526:524:529
31.45,0.0,
31.45,0.0,1065:533
31.45,0.0,529:531
31.45,0.0,535:533
31.45,0.0,532:529
31.4,0.0,532
31.45,0.0,529:532:535
31.45,0.0,533
31.45,0.0,532:531
31.45,0.0,532:536
31.45,0.0,541:542
31.45,0.0,544:538
31.4,0.0,538
31.45,0.0,537:538:535
31.45,0.0,536:536
31.45,0.0,529:528
31.4,0.0,531
31.45,0.0,537:532
31.45,0.0,532:535
31.45,0.0,533:532
31.4,0.0,527:532
31.45,0.0,533:535
31.45,0.0,527
31.4,0.0,529:528
31.45,0.0,531:528
31.4,0.0,526:526
31.4,0.0,528:526
31.45,0.0,522:523
31.45,0.0,521:523
31.45,0.0,527:527
31.45,0.0,526:526
31.45,0.0,527
31.45,0.0,522:515
31.45,0.0,537:526
31.45,0.0,526:527
31.45,0.0,526:526
31.45,0.0,521:524
31.4,0.0,523:527
31.4,0.0,519:523
31.4,0.0,521:519
31.45,0.0,519
31.45,0.0,521:514:515
31.45,0.0,518:515
31.45,0.0,518
31.45,0.0,513:513
31.45,0.0,514:518
31.45,0.0,515:514:513
31.4,0.0,515:517
31.4,0.0,517:515
31.4,0.0,518
31.45,0.0,515:518
31.4,0.0,514:510
31.45,0.0,515:517
31.4,0.0,518:515
31.45,0.0,514:517
31.4,0.0,517:513
31.4,0.0,510
31.45,0.0,512:513
31.4,0.0,515:513:515
31.45,0.0,514:513
31.4,0.0,513
31.45,0.0,509:513
31.4,0.0,512:500:521
31.45,0.0,1019
31.4,0.0,515:513
31.45,0.0,513:512
31.4,0.0,508
31.4,0.0,509:512
31.45,0.0,509:510
31.4,0.0,509:507
31.4,0.0,504:510
31.4,0.0,509:509
31.4,0.0,508:507
31.4,0.0,500:513
31.45,0.0,509:507
31.4,0.0,504:510
31.4,0.0,507:508
31.45,0.0,504:508
31.45,0.0,507:504
31.4,0.0,505:508
31.4,0.0,505:503
31.4,0.0,503:504
31.4,0.0,510:513
31.45,0.0,514:512
31.45,0.0,518:514
31.45,0.0,513:514
31.45,0.0,513:513
31.45,0.0,512:513
31.4,0.0,512:509
31.45,0.0,509:505
31.45,0.0,513
31.45,0.0,513:512
31.4,0.0,509:504
31.45,0.0,513:505
31.45,0.0,500
31.4,0.0,505:509:508:504
31.45,0.0,503:504
31.45,0.0,509:514
31.45,0.0,513
31.45,0.0,514:512
31.45,0.0,512:514
31.4,0.0,514:513
31.4,0.0,512:508
31.45,0.0,512:512
31.45,0.0,510:508
31.45,0.0,509:509
31.4,0.0,509:507
31.45,0.0,501:505
31.4,0.0,504:512
31.45,0.0,512:513
31.45,0.0,513:513
31.4,0.0,513:514
31.45,0.0,510:509
31.45,0.0,508:509
31.45,0.0,513:513
31.45,0.0,512:509
31.4,0.0,513:514
31.4,0.0,515:514
31.45,0.0,514
31.45,0.0,517:515
31.45,0.0,513:513
31.45,0.0,513:513
31.45,0.0,513:515
31.4,0.0,518:479
31.4,0.0,509:512
31.4,0.0,513
31.4,0.0,1049
31.4,0.0,509:514:509
31.4,0.0,509:504
31.4,0.0,509:510
31.45,0.0,513:507
31.4,0.0,507:504
31.45,0.0,507:509
31.4,0.0,509:508
31.45,0.0,504:509
31.4,0.0,508:509
31.4,0.0,504:509
31.4,0.0,509:510
31.4,0.0,508:509
31.4,0.0,509:513
31.4,0.0,513
31.4,0.0,513:509
31.4,0.0,508:509
31.4,0.0,510:509
31.4,0.0,509:504:497
31.4,0.0,500:497
31.4,0.0,503:504
31.4,0.0,501:500
31.4,0.0,497
31.4,0.0,501:499
31.4,0.0,497:495
31.4,0.0,500:501
31.4,0.0,499:497
31.4,0.0,509:504
31.4,0.0,503:499
31.4,0.0,501:503
31.4,0.0,505
31.4,0.0,508:510:509
31.4,0.0,508:512
31.4,0.0,512:514
31.4,0.0,508:513
31.4,0.0,513:510
31.4,0.0,508:500
31.4,0.0,510:508
31.4,0.0,507:503
31.4,0.0,504:504
31.4,0.0,505:500
31.4,0.0,500:497
31.4,0.0,504:504
31.4,0.0,504:504
31.4,0.0,500:507
31.4,0.0,507:509
31.4,0.0,504:507
31.4,0.0,508:507
31.35,0.0,503:503
31.4,0.0,508:508
31.4,0.0,507:508
31.4,0.0,504:507
31.4,0.0,505:507
31.35,0.0,501:503
31.4,0.0,503:507
31.4,0.0,508:509
31.4,0.0,550:472
31.4,0.0,510:513
31.4,0.0,510:509
31.4,0.0,509:509
31.4,0.0,513
31.4,0.0,513:514
31.4,0.0,512:509
31.4,0.0,1024
31.35,0.0,514:510
31.4,0.0,505:509
31.4,0.0,509:512
31.4,0.0,513:512
31.4,0.0,512:513
31.4,0.0,513:512
31.35,0.0,509:510
31.35,0.0,512:510
31.4,0.0,508:508
31.4,0.0,509:508
31.35,0.0,504:507
31.4,0.0,507:505
31.4,0.0,504:507
31.4,0.0,508:509
31.4,0.0,509:507
31.35,0.0,507
31.35,0.0,508:508
31.4,0.0,504:505:505
31.35,0.0,508:505
31.4,0.0,501:504
31.4,0.0,505:503
31.4,0.0,499:500
31.35,0.0,495:508
31.35,0.0,503:500
31.35,0.0,500:499
31.35,0.0,500:500
31.35,0.0,495:497
31.35,0.0,497:495
31.35,0.0,493:495
31.4,0.0,493
31.4,0.0,981
31.4,0.0,488:488:492
31.4,0.0,490:488
31.4,0.0,486:485
31.4,0.0,481:479
31.35,0.0,486:485
31.35,0.0,483:483
31.4,0.0,481:479
31.4,0.0,483:486
31.35,0.0,485:486:490
31.4,0.0,488:488
31.4,0.0,485
31.35,0.0,981:490
31.4,0.0,488:486
31.4,0.0,488:495
31.4,0.0,495:495
31.4,0.0,493:493
31.4,0.0,497:495
31.4,0.0,495
31.4,0.0,495:497:495
31.4,0.0,495
31.4,0.0,499:497
31.4,0.0,495:497:500
31.35,0.0,495:492
31.4,0.0,493:497
31.4,0.0,497:499
31.4,0.0,497:500
31.4,0.0,
31.4,0.0,
31.4,0.0,499:1998:503
31.4,0.0,500:497
31.4,0.0,1001
31.4,0.0,500:497
31.4,0.0,497:500
31.4,0.0,500:503
31.4,0.0,500:503
31.4,0.0,504
31.4,0.0,500:503
31.4,0.0,503:504:497
31.4,0.0,497:497
31.4,0.0,500:501
31.4,0.0,503:503
31.4,0.0,499:495
31.4,0.0,501:499
31.4,0.0,497:495
31.4,0.0,497:497
31.4,0.0,493:490
31.4,0.0,493:495
31.4,0.0,492:493
31.35,0.0,493:497
31.4,0.0,492:493
31.4,0.0,495:495
31.4,0.0,493:495
31.4,0.0,495:497
31.4,0.0,497:500
31.4,0.0,497:497
31.4,0.0,500:497
31.4,0.0,490:497
31.4,0.0,493:497
31.4,0.0,492:493
31.4,0.0,488:493
31.4,0.0,492:492
31.4,0.0,490
31.4,0.0,490:490:488
31.4,0.0,490:486
31.4,0.0,483:486
31.4,0.0,492:490
31.4,0.0,493:492
31.4,0.0,488:486
31.4,0.0,495:495
31.35,0.0,495:493
31.4,0.0,495:493
31.4,0.0,493:488:495
31.4,0.0,495:499
31.4,0.0,495:497
31.4,0.0,497:499
31.4,0.0,497:499
31.4,0.0,495:500
31.4,0.0,497:495
31.35,0.0,497:493
31.4,0.0,490:486
31.4,0.0,495
31.4,0.0,490:493:492
31.35,0.0,490:492
31.35,0.0,495:490
31.35,0.0,492
31.4,0.0,493:497:495
31.4,0.0,492:490
31.35,0.0,497:495
31.4,0.0,495:497
31.4,0.0,493:492
31.4,0.0,495:495
31.35,0.0,495:497
31.35,0.0,497:499
31.35,0.0,501
31.4,0.0,499:500:503
31.35,0.0,497:499
31.4,0.0,500:495
31.35,0.0,495
31.35,0.0,493:495:495
31.4,0.0,497:499
31.4,0.0,493:495
31.35,0.0,497:499
31.35,0.0,495:497
31.35,0.0,499:493
31.35,0.0,492:493
31.35,0.0,495:488
31.35,0.0,488:488
31.4,0.0,488:488
31.35,0.0,485:483
31.35,0.0,479:481
31.35,0.0,481:479
31.35,0.0,481:474
31.35,0.0,477:476:446
31.35,0.0,476
31.35,0.0,474:474:500
31.35,0.0,467:470
31.35,0.0,469:467
31.35,0.0,462:467
31.3,0.0,465:467:467
31.35,0.0,463
31.35,0.0,462:460:465
31.35,0.0,465:465
31.35,0.0,462:460
31.35,0.0,465:463
31.35,0.0,463:460:460
31.35,0.0,922
31.3,0.0,463:463
31.35,0.0,463:462
31.35,0.0,463:465
31.35,0.0,465:465
31.3,0.0,460:462
31.35,0.0,462:467
31.35,0.0,467:467
31.3,0.0,467:469
31.3,0.0,465:465:470
31.35,0.0,467:467
31.35,0.0,463:467
31.35,0.0,462:472:470
31.35,0.0,472:469
31.35,0.0,469:474
31.35,0.0,474
31.35,0.0,472:467:476
31.35,0.0,476:476
31.35,0.0,472:470
31.3,0.0,476:474
31.35,0.0,474:469
31.3,0.0,472:465
31.35,0.0,474:474
31.35,0.0,472:472
31.35,0.0,469:474
31.35,0.0,474:474:474
31.35,0.0,476:474
31.35,0.0,472:472
31.35,0.0,476:476
31.35,0.0,476:476
31.3,0.0,476:477
31.35,0.0,476:474
31.35,0.0,953
31.35,0.0,474:474:474
31.35,0.0,476
31.35,0.0,474:472
31.35,0.0,950:474
31.35,0.0,472:472
31.35,0.0,469:474
31.4,0.0,474:469
31.35,0.0,469:467
31.35,0.0,474:474
31.35,0.0,474:469
31.35,0.0,474:467:476
31.35,0.0,474:474
31.35,0.0,474:469
31.35,0.0,472:479
31.4,0.0,474:474
31.4,0.0,472:476
31.4,0.0,953
31.4,0.0,474:472:476
31.35,0.0,476:476
31.35,0.0,474:472
31.35,0.0,474:476
31.4,0.0,474:469
31.4,0.0,472:469
31.35,0.0,476:474
31.4,0.0,474:472
31.4,0.0,947
31.4,0.0,474:472:469
31.4,0.0,467
31.4,0.0,476:476:476
31.4,0.0,472:472
31.4,0.0,948
31.4,0.0,472:467
31.4,0.0,469:472
31.4,0.0,472:472:469
31.4,0.0,469:467
31.4,0.0,472:470
31.4,0.0,472:467
31.4,0.0,470:472
31.4,0.0,467
31.4,0.0,467:467:469
31.4,0.0,469:467
31.4,0.0,467:469
31.4,0.0,472:469
31.45,0.0,469:467:472
31.4,0.0,945
31.45,0.0,469:472
31.45,0.0,467:474
31.4,0.0,472:474
31.4,0.0,470:469
31.4,0.0,474:474:470
31.45,0.0,469:472
31.4,0.0,474:474
31.4,0.0,470:476
31.45,0.0,477:474
31.45,0.0,474:476
31.45,0.0,476:479
31.45,0.0,476
31.45,0.0,950:479
31.45,0.0,479:479:474
31.45,0.0,479:479
31.45,0.0,474
31.45,0.0,949
31.45,0.0,476:476:477
31.45,0.0,474:474
31.45,0.0,472:476
31.5,0.0,477:479
31.45,0.0,476:477
31.45,0.0,477:479
31.45,0.0,474:477
31.45,0.0,474:476
31.45,0.0,477:476:472
31.45,0.0,474:474
31.45,0.0,477:476
31.45,0.0,476:474
31.45,0.0,479
31.5,0.0,477:476:474
31.5,0.0,476:477
31.45,0.0,474:474:476
31.45,0.0,476:476
31.5,0.0,474:472
31.5,0.0,476:476
31.5,0.0,474:472
31.5,0.0,472:474
31.45,0.0,474:474
31.5,0.0,472:469
31.5,0.0,469:469
31.5,0.0,472:472
31.5,0.0,474:469
31.5,0.0,469:465
31.5,0.0,472:470:469
31.5,0.0,467:467
31.5,0.0,465:467
31.5,0.0,467:465
31.5,0.0,465:463:469
31.5,0.0,469:470
31.5,0.0,467:469
31.5,0.0,472:472
31.5,0.0,470:467
31.5,0.0,472:472
31.5,0.0,470:469
31.5,0.0,470:469
31.5,0.0,465:469
31.55,0.0,463:469
31.5,0.0,467:472:467
31.5,0.0,462:467
31.5,0.0,467:465
31.55,0.0,465:465
31.55,0.0,462:460
31.55,0.0,462:463:465
31.55,0.0,462:460
31.5,0.0,462
31.55,0.0,467:467:467
31.55,0.0,467:463
31.55,0.0,469:467
31.55,0.0,467:467
31.55,0.0,462:470
31.55,0.0,470:470
31.55,0.0,469:467:472
31.55,0.0,474:472
31.55,0.0,472:472
31.55,0.0,474:476
31.55,0.0,469:469
31.55,0.0,474:474
31.55,0.0,474
31.55,0.0,472:938
31.55,0.0,472:467:467
31.6,0.0,467
31.6,0.0,472:470:469
31.55,0.0,467:470
31.6,0.0,469:470
31.6,0.0,467:469
31.6,0.0,439:479
31.55,0.0,469:469:467
31.6,0.0,469:467
31.6,0.0,469:469
31.6,0.0,465:467
31.6,0.0,465:467
31.6,0.0,467:460
31.6,0.0,463:462
31.6,0.0,467:465
31.6,0.0,467:465
31.65,0.0,458:465:463
31.65,0.0,462:458
31.65,0.0,462:460
31.65,0.0,458:456:458
31.65,0.0,458:455
31.65,0.0,455
31.65,0.0,911:456
31.65,0.0,453:451
31.65,0.0,456:456
31.65,0.0,456:453:428
31.65,0.0,456:485
31.65,0.0,453:430
31.65,0.0,458:485
31.65,0.0,456:453
31.65,0.0,921
31.65,0.0,458:460:458
31.7,0.0,462:462
31.65,0.0,462:460
31.65,0.0,462:460
31.65,0.0,456:458:460
31.65,0.0,462:462
31.65,0.0,458:460
31.65,0.0,462:465
31.7,0.0,460:451
31.7,0.0,465:462
31.7,0.0,462:463
31.7,0.0,460:460
31.7,0.0,462:462:462
31.7,0.0,460:456
31.7,0.0,465:462
31.7,0.0,462:460
31.7,0.0,465:465
31.7,0.0,465:465:469
31.7,0.0,469:467
31.7,0.0,467:470
31.7,0.0,472:469
31.75,0.0,465:465
31.7,0.0,472:472
31.7,0.0,470:467
31.7,0.0,465:467
31.7,0.0,472:472
31.7,0.0,467:465:472
31.75,0.0,470:469
31.7,0.0,465:472
31.7,0.0,474:472
31.75,0.0,469:469
31.7,0.0,472:474
31.7,0.0,474:469
31.75,0.0,469:470
31.75,0.0,472:472:469
31.7,0.0,465:472
31.75,0.0,474:472
31.75,0.0,493:444
31.75,0.0,465:474
31.75,0.0,472:472
31.75,0.0,469:465:472
31.75,0.0,469:465
31.75,0.0,462:469
31.75,0.0,467:467
31.8,0.0,463:460
31.75,0.0,467:467
31.75,0.0,462:460
31.75,0.0,462:463
31.75,0.0,462:460
31.8,0.0,460:460:460
31.75,0.0,453:453
31.8,0.0,453:455
31.8,0.0,456:458:458
31.8,0.0,456:453
31.8,0.0,458:458
31.8,0.0,458:456
31.8,0.0,462:462
31.8,0.0,460:460
31.8,0.0,465:465:465
31.8,0.0,463:460
31.8,0.0,465:467
31.8,0.0,467
31.8,0.0,465:463
31.8,0.0,933:465
31.8,0.0,462:465
31.85,0.0,465:463
31.8,0.0,463:460
31.85,0.0,465:465:465
31.85,0.0,460:462
31.8,0.0,462:463
31.8,0.0,462:462:458
31.85,0.0,458:460
31.85,0.0,460:460
31.85,0.0,458:458
31.85,0.0,463:465
31.8,0.0,465:460
31.85,0.0,467:467
31.85,0.0,465:467
31.85,0.0,467:462:465
31.85,0.0,463:460
31.85,0.0,462
31.85,0.0,913:456
31.85,0.0,458:456
31.85,0.0,455:453:453
31.85,0.0,453
31.85,0.0,899:446
31.9,0.0,449:449
31.9,0.0,442:442:444
31.85,0.0,442:442
31.85,0.0,439:437
31.85,0.0,442:441
31.9,0.0,439:437:442
31.85,0.0,439:439
31.9,0.0,878
31.85,0.0,439:437
31.85,0.0,435:437:439
31.9,0.0,441:439
31.9,0.0,439:433
31.9,0.0,439:439
31.85,0.0,437:435:439
31.9,0.0,437:435
31.9,0.0,435:439:437
31.9,0.0,433:432
31.9,0.0,435:437
31.9,0.0,433:437:432
31.9,0.0,437:435
31.9,0.0,432:433
31.9,0.0,430:433
31.9,0.0,432:430:428
31.9,0.0,432:432
31.9,0.0,430:426
31.9,0.0,430:428
31.9,0.0,861:428
31.95,0.0,426:425
31.9,0.0,430:425
31.9,0.0,428:421:426
31.9,0.0,425:428:425
31.9,0.0,425:423
31.95,0.0,423:428
31.9,0.0,426:425:425
31.9,0.0,425:428
31.95,0.0,426:426
31.95,0.0,426:423
31.95,0.0,432:428:432
31.95,0.0,426
31.95,0.0,861:432
31.95,0.0,432:430:430
31.95,0.0,435:435
31.95,0.0,435:432
31.95,0.0,433:433
31.95,0.0,437:435:435
31.95,0.0,433:430
31.95,0.0,437:435:432
31.95,0.0,430:432
31.95,0.0,435:435
31.95,0.0,432:432:437
32.0,0.0,437:437
32.0,0.0,432:433
31.95,0.0,437:437
32.0,0.0,435:435:432
31.95,0.0,442:437
32.0,0.0,433:435
32.0,0.0,439:439
32.0,0.0,439:439:437
32.0,0.0,439:437
32.0,0.0,442:439
32.0,0.0,437:432
32.0,0.0,442:437:437
32.0,0.0,435:442
32.0,0.0,439:439
32.0,0.0,437:444:444
32.0,0.0,442:439
32.0,0.0,444:442
32.0,0.0,446:448:444
32.0,0.0,442:442
32.0,0.0,449:451
32.0,0.0,898
32.0,0.0,446:453
32.0,0.0,453:902
32.0,0.0,458:458
32.0,0.0,455:453
32.05,0.0,458:462
32.0,0.0,460:458
32.0,0.0,455:462
32.0,0.0,462:460
32.0,0.0,456:453:465
32.0,0.0,921
32.05,0.0,456:456
32.05,0.0,465:460
32.0,0.0,462:458:467
32.0,0.0,467:465
32.05,0.0,460:462
32.05,0.0,460:469
32.05,0.0,935
32.05,0.0,463:456
32.05,0.0,467:465
32.05,0.0,462:460
32.05,0.0,458:463:463
32.05,0.0,460:462
32.05,0.0,469:467
32.05,0.0,
32.05,0.0,927:476:472:472
32.05,0.0,465
32.1,0.0,474:474
32.1,0.0,469:469:469
32.05,0.0,474:477
32.1,0.0,476:469
32.1,0.0,479
32.1,0.0,481:479:476
32.1,0.0,481:483
32.1,0.0,476:479
32.05,0.0,476:481
32.1,0.0,481:479
32.1,0.0,476:481
32.1,0.0,477:472
32.1,0.0,479:474
32.1,0.0,470:465:472
32.1,0.0,474:469
32.1,0.0,463:472
32.1,0.0,472:476
32.15,0.0,469:469
32.15,0.0,479:477
32.1,0.0,477:474:479
32.1,0.0,467:479
32.15,0.0,477:470
32.1,0.0,465:476
32.1,0.0,472
32.15,0.0,474:469:467
32.15,0.0,477:479
32.15,0.0,477:474
32.15,0.0,483:479
32.15,0.0,474:476
32.15,0.0,479:479
32.15,0.0,479:477
32.15,0.0,474:474:479
32.15,0.0,481:481
32.15,0.0,479:488
32.15,0.0,486:483
32.15,0.0,488:488
32.15,0.0,483:488
32.15,0.0,488:488
32.15,0.0,486:481
32.15,0.0,492:492
32.15,0.0,493:486
32.15,0.0,492:493
32.2,0.0,495:488
32.2,0.0,486:488
32.15,0.0,492:490
32.2,0.0,488:485
32.15,0.0,483:488
32.2,0.0,486:485:486
32.2,0.0,485:485
32.2,0.0,488:488
32.2,0.0,492:493
32.2,0.0,492:490
32.2,0.0,497:499
32.2,0.0,503:495
32.25,0.0,500:501
32.2,0.0,500:495
32.2,0.0,499:500
32.25,0.0,503:500
32.25,0.0,500
32.25,0.0,495:500
32.25,0.0,504:507
32.25,0.0,501:505
32.25,0.0,507:504
32.25,0.0,500:503
32.25,0.0,446:488:488
32.25,0.0,488:488
32.25,0.0,615
32.3,0.0,1011:499
32.25,0.0,500:500
32.3,0.0,503:497
32.3,0.0,493
32.25,0.0,495:500:495
32.25,0.0,499:500
32.3,0.0,495:500
32.3,0.0,501:497
32.3,0.0,500
32.3,0.0,493:499
32.3,0.0,495:493
32.3,0.0,495:497
32.3,0.0,490:492
32.3,0.0,495:495:488
32.3,0.0,493:493
32.3,0.0,486:490
32.3,0.0,490:483
32.3,0.0,488:488
32.3,0.0,485:488
32.3,0.0,481:481
32.3,0.0,479:483
32.3,0.0,476:474
32.35,0.0,476:474
32.3,0.0,474:474
32.35,0.0,470:474
32.35,0.0,470:465:469
32.35,0.0,467
32.35,0.0,462:465:465
32.35,0.0,463:458
32.35,0.0,462:921
32.35,0.0,456
32.35,0.0,456
32.35,0.0,915:455:453
32.35,0.0,455:449
32.35,0.0,449:451
32.35,0.0,449:444:444
32.35,0.0,446:446
32.35,0.0,442:439
32.35,0.0,444:442
32.35,0.0,439:442:437
32.35,0.0,439:441
32.35,0.0,439:437
32.4,0.0,435:439
32.35,0.0,439:439:437
32.35,0.0,439:435
32.35,0.0,430:441
32.4,0.0,435:437:433
32.4,0.0,435:437
32.4,0.0,437:437
32.4,0.0,435:433:437
32.35,0.0,437:437
32.4,0.0,435:437
32.4,0.0,439:437:439
32.4,0.0,435:435
32.35,0.0,442:441
32.4,0.0,880
32.4,0.0,441:439
32.4,0.0,439:444:439
32.4,0.0,442:437
32.4,0.0,446:442
32.4,0.0,442:442
32.4,0.0,441:444
32.4,0.0,444:441:441
32.4,0.0,444:444:442
32.4,0.0,439
32.4,0.0,441:444
32.4,0.0,442:444:439
32.4,0.0,442:441
32.4,0.0,442:442:441
32.4,0.0,441:437
32.4,0.0,442:439
32.4,0.0,437:433
32.4,0.0,437:439:437
32.4,0.0,437:437
32.4,0.0,437:435
32.4,0.0,433:437
32.4,0.0,435:435:430
32.4,0.0,439:437
32.4,0.0,432:432
32.4,0.0,439:437:435
32.4,0.0,435:433
32.4,0.0,437:867
32.4,0.0,426:442
32.45,0.0,435:435
32.4,0.0,435:433
32.4,0.0,432:437:435
32.4,0.0,437:435
32.45,0.0,432:433
32.4,0.0,437:437
32.4,0.0,439:437:435
