skin_temperature,HeatStrainIndex,hrv
31.8,0.0,486
31.8,0.0,486:486
31.8,0.0,968:486
31.8,0.0,481:481
31.8,0.0,483
31.85,0.0,490:486:485
31.85,0.0,481:483
31.85,0.0,485:483
31.85,0.0,481:483:485
31.85,0.0,488:485
31.85,0.0,483:486
31.85,0.0,481:483
31.85,0.0,483:486
31.85,0.0,486:486
31.85,0.0,483
31.85,0.0,486:486
31.85,0.0,972:488
31.85,0.0,483:481
31.9,0.0,481:483
31.9,0.0,479
31.9,0.0,479:477:481
31.9,0.0,479:479:477
31.9,0.0,479
31.9,0.0,481:483:479
31.9,0.0,481:483
31.95,0.0,483:481
31.9,0.0,477
31.95,0.0,486:485
31.95,0.0,963
31.95,0.0,474:483:481
32.0,0.0,481:479
31.95,0.0,479:481
31.95,0.0,479:477
31.95,0.0,953
32.0,0.0,479:479
32.0,0.0,476:474
32.0,0.0,476:476
32.0,0.0,476:476
32.0,0.0,476:472
32.0,0.0,953
32.0,0.0,939:472
32.0,0.0,479:481
32.0,0.0,479:479
32.0,0.0,479:483
32.05,0.0,481:479
32.05,0.0,485:486
32.05,0.0,964
32.05,0.0,486:486
32.05,0.0,483:481
32.1,0.0,486:486
32.1,0.0,485:483:479
32.1,0.0,486
32.1,0.0,488:485:488
32.1,0.0,488
32.1,0.0,486:488:485
32.1,0.0,486:481
32.1,0.0,486:486
32.1,0.0,481:479
32.1,0.0,479:479
32.1,0.0,481:486
32.15,0.0,481:486
32.15,0.0,486:486
32.15,0.0,486
32.15,0.0,972:486
32.15,0.0,485:479
32.15,0.0,485:486
32.15,0.0,481
32.15,0.0,964:477:481
32.15,0.0,479:477
32.2,0.0,472:481
32.2,0.0,479:474
32.2,0.0,472:479
32.2,0.0,477:476
32.2,0.0,476:476
32.2,0.0,476:470
32.2,0.0,472:470:463
32.2,0.0,467:472
32.2,0.0,472
32.2,0.0,469:465:462
32.25,0.0,470:469
32.25,0.0,463:458
32.25,0.0,470:465
32.25,0.0,463:462
32.25,0.0,460:463:462
32.25,0.0,458:460
32.25,0.0,455:463
32.25,0.0,465
32.25,0.0,921:456:465
32.25,0.0,462:465
32.25,0.0,460:458
32.25,0.0,456:465
32.3,0.0,463:463
32.25,0.0,460:460
32.25,0.0,462:463
32.25,0.0,460:467:460
32.3,0.0,458:463
32.25,0.0,465:465
32.3,0.0,460:458
32.3,0.0,460
32.3,0.0,926:463
32.3,0.0,
32.3,0.0,1848
32.3,0.0,460:458
32.3,0.0,458:922
32.3,0.0,462:462:458
32.3,0.0,455
32.3,0.0,455:460:460
32.3,0.0,455
32.3,0.0,916
32.3,0.0,925:462
32.3,0.0,460:458
32.3,0.0,463:463:462
32.3,0.0,460:456
32.3,0.0,465:463
32.3,0.0,460:460
32.3,0.0,456:456
32.3,0.0,456:460
32.3,0.0,462:460
32.3,0.0,458:453
32.3,0.0,931:465
32.3,0.0,460:458
32.3,0.0,463:465
32.3,0.0,462:458:456
32.35,0.0,465:462
32.35,0.0,465:462
32.3,0.0,460:465
32.35,0.0,465:462
32.35,0.0,462:458
32.35,0.0,455:463
32.3,0.0,462:916
32.3,0.0,456:463
32.3,0.0,465:462
32.3,0.0,458:456
32.3,0.0,927
32.3,0.0,458:458
32.3,0.0,460:462
32.3,0.0,456:453:453
32.3,0.0,458:460
32.3,0.0,460:456
32.3,0.0,455:449
32.3,0.0,462:458
32.3,0.0,456:455:462
32.3,0.0,460:456
32.3,0.0,453:460
32.3,0.0,462:462
32.3,0.0,458:456
32.3,0.0,456:462
32.3,0.0,929:460
32.3,0.0,458:465
32.3,0.0,465:462
32.3,0.0,
32.3,0.0,
32.3,0.0,458:1391:916:456
32.3,0.0,921
32.3,0.0,460:462
32.3,0.0,456:463
32.3,0.0,467:465
32.3,0.0,465:460:469
32.3,0.0,465
32.3,0.0,462:460:465
32.3,0.0,463
32.3,0.0,930:458
32.3,0.0,458:462
32.3,0.0,467:467
32.3,0.0,460:462
32.3,0.0,465:469
32.3,0.0,465:462
32.3,0.0,462:467:469
32.3,0.0,467
32.3,0.0,462:472:470
32.3,0.5,469:931
32.3,0.5,470:470
32.3,0.5,935
32.3,0.5,926
32.3,0.5,463:465
32.3,0.5,467:463
32.3,0.5,462
32.3,0.5,930:465
32.3,0.5,467:927
32.3,0.5,469
32.3,0.5,465:924
32.3,0.5,936
32.3,0.5,465:463
32.3,0.5,462
32.3,0.5,935:472
32.3,0.5,467:463:472
32.3,0.5,472
32.3,0.5,467:469:469
32.3,0.5,465:463
32.3,0.5,462:469
32.3,0.5,469:469
32.3,0.5,465:462:472
32.35,0.5,472
32.3,0.5,470:469:469
32.3,0.5,474:472
32.3,0.5,935
32.3,0.5,472:472
32.3,0.5,467:465
32.3,0.5,469:470
32.35,0.5,470:465
32.35,0.5,462:463
32.3,0.5,469:470
32.3,0.5,469:469:467
32.35,0.5,476
32.35,0.5,943:479
32.35,0.5,477:474
32.35,0.5,472:481
32.35,0.5,479:474
32.35,0.5,472:481
32.35,0.5,477:470:479
32.35,0.5,481:476
32.35,0.5,472:481
32.35,0.5,477:476
32.35,0.5,476:470
32.35,0.5,488:451
32.35,0.5,467:467
32.35,0.5,462:472
32.35,0.5,470:467:463
32.35,0.5,
32.35,0.5,938:470
32.35,0.5,935:465
32.35,0.5,462:467
32.35,0.5,469:465
32.35,0.5,465:470
32.35,0.5,474:474:467
32.35,0.5,935
32.35,0.5,472
32.35,0.5,469:465:460
32.35,0.5,474:472
32.35,0.5,470:467
32.35,0.6,463:474
32.35,0.6,469:470
32.35,0.6,470:469
32.35,0.6,467:467:469
32.35,0.6,
32.35,0.6,1399:470
32.4,0.6,470:467
32.4,0.6,465:467
32.4,0.6,472:469
32.4,0.6,463:469:469
32.4,0.6,465:460
32.4,0.6,469:467
32.4,0.6,462
32.35,0.6,460:469:469
32.35,0.6,930
32.35,0.6,467:472
32.4,0.6,472:472
32.4,0.6,472:472
32.4,0.6,469:474
32.4,0.6,469:472:474
32.4,0.6,474:472
32.4,0.6,476:474
32.4,0.6,469:477
32.4,0.6,479:472
32.4,0.6,
32.4,0.6,1432:953
32.4,0.6,479:477
32.35,0.6,476:469
32.35,0.6,479:476
32.35,0.6,474:472
32.35,0.6,474:474
32.35,0.6,472:472
32.4,0.6,465:467
32.35,0.6,470:474
32.35,0.6,945
32.35,0.6,469
32.35,0.6,476:474:472
32.35,0.6,467:477:476
32.4,0.6,944
32.4,0.6,477:477
32.4,0.6,476:474
32.4,0.6,474:479
32.4,0.6,967
32.4,0.6,479:481
32.4,0.6,479:486
32.4,0.6,479:485
32.4,0.6,486:483
32.4,0.6,481:486:486
32.4,0.6,479
32.4,0.6,483:481:477
32.4,0.6,955
32.4,0.6,481:479
32.4,0.6,477
32.4,0.6,962:479
32.4,0.6,479:479
32.4,0.6,949
32.4,0.6,479:479:479
32.4,0.6,479
32.4,0.6,479:479
32.4,0.6,949:479
32.4,0.6,479:477
32.4,0.6,472:477
32.4,0.6,479:476
32.4,0.6,472:469
32.4,0.6,477:476
32.4,0.6,476:474
32.4,0.6,476:472
32.4,0.6,472
32.4,0.6,945:479
32.4,0.6,479:476
32.4,0.6,479:479
32.4,0.6,1437
32.4,0.6,481:479
32.4,0.6,477:483
32.4,0.6,963
32.4,0.6,483:485
32.4,0.6,485:483
32.35,0.6,479:488
32.35,0.6,488:483
32.35,0.6,479:488
32.35,0.6,479:479
32.35,0.6,472:481:481
32.4,0.6,479
32.4,0.6,476:481:481
32.35,0.6,474:470
32.4,0.6,479
32.4,0.6,953:477
32.4,0.6,476:470
32.35,0.6,474:470:479
32.4,0.6,481:481
32.35,0.6,479:477
32.35,0.6,481
32.4,0.6,959:479
32.35,0.6,476:474
32.4,0.6,477:474
32.4,0.6,477:472
32.35,0.6,479:479
32.4,0.6,479:477
32.4,0.6,479
32.4,0.6,479:954
32.4,0.6,479:474
32.4,0.6,479:479
32.35,0.6,944:477
32.4,0.6,476
32.4,0.6,945
32.4,0.6,941:467
32.4,0.6,470:469
32.4,0.6,467:469
32.4,0.6,465:470
32.4,0.6,467:465
32.35,0.6,469:469:467
32.4,0.6,467:463
32.35,0.6,470:472
32.4,0.6,472:465
32.4,0.6,472:472
32.4,0.6,943
32.4,0.6,476:476
32.4,0.6,469:476
32.4,0.6,476:472
32.4,0.6,479:479:479
32.4,0.6,476:481
32.4,0.6,483:479
32.35,0.6,485:486
32.4,0.6,481:486
32.4,0.6,486:485
32.35,0.6,485:483
32.4,0.6,481:486
32.4,0.6,486:483
32.4,0.6,483:483
32.4,0.6,483:483
32.4,0.6,479:481
32.4,0.6,481:483
32.4,0.6,481:479
32.4,0.6,485:488
32.4,0.6,483:483
32.4,0.6,485:486:481
32.4,0.6,486:486
32.4,0.6,483:483
32.4,0.6,479:485
32.4,0.6,485:485
32.4,0.6,485:485
32.4,0.6,485:481
32.4,0.6,483:486
32.4,0.6,488:490
32.4,0.6,488:488
32.45,0.6,488:488
32.4,0.6,486:486
32.45,0.6,488:486
32.45,0.6,488:490
32.45,0.6,488:488
32.4,0.6,488:486
32.4,0.6,488:488:486
32.45,0.6,486:486
32.45,0.6,483
32.45,0.6,486:483:483
32.45,0.6,485:481
32.45,0.6,479:481
32.45,0.6,481:474
32.45,0.6,479:477
32.45,0.6,476:472
32.45,0.6,469:479
32.45,0.6,479
32.45,0.6,954:477
32.45,0.6,477:479:477
32.45,0.6,479
32.5,0.7,481:476:483
32.5,0.6,481:481
32.45,0.6,479:479
32.5,0.7,479:481
32.5,0.6,477:481
32.5,0.7,479:479
32.5,0.7,474:481
32.5,0.7,479:483
32.5,0.7,476:479
32.45,0.6,481:481:476
32.5,0.7,479:481
32.5,0.7,477:477
32.5,0.7,483:483
32.5,0.7,483:483
32.5,0.7,483:486
32.5,0.7,483
32.5,0.7,486:481:483
32.5,0.7,483:483
32.5,0.7,481:476
32.5,0.7,485:483
32.5,0.7,485:481
32.5,0.7,481:483:483
32.55,0.7,483:479
32.5,0.7,479:483
32.55,0.7,483
32.5,0.7,481:479:483
32.55,0.7,485:486
32.55,0.7,
32.55,0.7,485:975
32.55,0.7,481:485:488
32.55,0.7,481
32.55,0.7,972:483
32.55,0.7,483:483
32.55,0.7,486:488
32.55,0.7,483:486
32.55,0.7,486:488
32.55,0.7,485:486
32.55,0.7,971:481
32.55,0.7,485:486
32.55,0.7,490:485
32.55,0.7,488
32.6,0.7,486:486:485
32.6,0.7,485
32.6,0.7,486:479:483
32.6,0.7,476:486
32.6,0.7,486
32.6,0.7,485:486:479
32.6,0.7,483:485
32.6,0.7,479:481
32.6,0.7,481:485
32.6,0.7,481:479
32.6,0.7,481:481
32.6,0.7,479:483:485
32.6,0.7,481
32.6,0.7,485:483:485
32.6,0.7,483:485
32.6,0.7,486:481
32.6,0.7,486:486
32.6,0.7,486
32.6,0.7,481
32.6,0.7,976:486:481
32.6,0.7,490
32.6,0.7,1460
32.6,0.7,976
32.6,0.7,966
32.6,0.7,483:486
32.6,0.7,479:483
32.6,0.7,481:481
32.6,0.7,479:476
32.6,0.7,479:479
32.6,0.7,479:479:479
32.65,0.7,479:479
32.65,0.7,479:479
32.65,0.7,479:476
32.65,0.7,472:481
32.65,0.7,479:476
32.6,0.7,476:472
32.65,0.7,479:477
32.65,0.7,474:469
32.65,0.7,476:479
32.65,0.7,476:476
32.65,0.7,479:476:474
32.65,0.7,476
32.65,0.7,953:469
32.6,0.7,472:476
32.6,0.7,476
32.65,0.7,949:479
32.65,0.7,477:476
32.65,0.7,479:483
32.65,0.7,477:488:485
32.65,0.7,
32.65,0.7,973:486:490
32.65,0.7,488:488
32.65,0.7,490
32.65,0.7,486:490:492
32.65,0.7,490:490
32.65,0.7,488:490
32.65,0.7,492:488
32.65,0.7,982
32.65,0.7,490
32.65,0.7,492:488:490
32.65,0.7,490:488
32.65,0.7,490:490
32.65,0.7,488:488
32.65,0.7,483:488
32.65,0.7,490:490
32.65,0.7,490:493
32.65,0.7,488:490
32.65,0.7,488:490
32.65,0.7,490:486
32.65,0.7,488:490
32.65,0.7,490:486
32.65,0.7,488:490
32.65,0.7,486:486
32.65,0.7,488:490
32.65,0.7,485:488
32.65,0.7,488:483
32.65,0.7,485:488
32.65,0.7,486:483:486
32.65,0.7,486:485
32.65,0.7,479:483
32.65,0.7,485
32.65,0.7,485:486:483
32.65,0.7,483:485
32.65,0.7,488:483
32.65,0.7,481:483
32.65,0.7,486:486
32.7,0.7,483:488
32.65,0.7,486:486
32.65,0.7,488:488
32.65,0.7,483:486
32.7,0.7,485:483
32.65,0.7,483:483
32.65,0.7,483:479
32.7,0.7,481:481:483
32.7,0.8,479:485
32.65,0.8,481:485
32.65,0.8,481:481
32.65,0.8,483:483
32.65,0.8,483:477
32.7,0.8,486:483
32.65,0.8,481:483
32.7,0.8,485:479
32.65,0.8,479:483
32.65,0.8,483:486
32.7,0.8,481:479
32.7,0.8,485:483
32.7,0.8,481:964
32.65,0.8,485
32.7,0.8,483:483:486
32.7,0.8,485
32.7,0.8,481:481:481
32.7,0.8,485
32.65,0.8,483:964
32.7,0.8,483:485
32.7,0.8,481:483
32.7,0.8,481:481
32.7,0.8,479:481
32.7,0.8,481:481
32.7,0.8,476:479:479
32.7,0.8,483
32.7,0.8,483:483:481
32.65,0.8,485:483
32.7,0.8,483:483
32.7,0.8,486:485
32.7,0.8,485:483
32.7,0.8,479:483
32.7,0.8,483:486
32.7,0.8,481:483
32.7,0.8,485:486
32.7,0.8,481:476
32.7,0.8,483:481
32.7,0.8,481:479
32.7,0.8,481:481
32.7,0.8,955:481
32.7,0.8,481:479
32.7,0.8,479:481
32.7,0.8,474:476
32.7,0.8,474:476
32.7,0.8,469:476
32.7,0.8,476:476
32.7,0.8,474:469
32.7,0.8,467:472
32.7,0.8,470:467
32.7,0.8,472:467
32.75,0.8,470:469:465
32.75,0.8,467:467
32.75,0.8,472
32.75,0.8,950:476
32.75,0.8,470:479
32.75,0.8,479:479
32.75,0.8,477:479
32.75,0.8,477:952
32.75,0.8,479:476
32.75,0.8,476:481
32.75,0.8,481:481
32.75,0.8,479:483
32.75,0.8,485:481
32.75,0.8,483:485
32.75,0.8,488:483
32.75,0.8,485:488
32.75,0.8,486:486
32.75,0.8,481:483
32.75,0.8,479:481
32.75,0.8,476:485:485
32.75,0.8,483
32.75,0.8,481:486
32.75,0.8,486:486:486
32.75,0.8,486:485
32.75,0.8,486:488
32.75,0.8,483:486
32.75,0.8,488:485
32.75,0.8,481:488
32.75,0.8,486
32.75,0.8,486:488:488
32.75,0.8,486
32.75,0.8,486:486:486
32.75,0.8,486:483
32.75,0.8,488
32.75,0.8,1457
32.75,0.8,486:486
32.75,0.8,485:486
32.75,0.8,486:488
32.75,0.8,481:486
32.75,0.8,486:486:481
32.75,0.8,476:486
32.75,0.8,485:486
32.75,0.8,486:485
32.75,0.8,483:483
32.75,0.8,483
32.75,0.8,479:483:483
32.75,0.8,483:485
32.75,0.8,483:485
32.75,0.8,483:483
32.75,0.8,481:485
32.75,0.8,485:483
32.8,0.8,972
32.8,0.8,488:485
32.8,0.8,486:488
32.8,0.8,523:451
32.75,0.8,488:486:486
32.75,0.8,481:488
32.75,0.8,486:488
32.75,0.8,485:486
32.75,0.8,481:486
32.75,0.8,486:483
32.75,0.8,483
32.75,0.8,485:485:481
32.75,0.8,486:486
32.8,0.8,488:486
32.8,0.8,486:488
32.8,0.8,968
32.8,0.8,486
32.8,0.8,976:483
32.8,0.8,486:488
32.8,0.8,488:485
32.8,0.8,486:486
32.8,0.8,488:485
32.8,0.8,486:483:483
32.8,0.8,481
32.8,0.8,483:481:481
32.8,0.8,481:476
32.8,0.8,476:474
32.8,0.8,481:481
32.8,0.8,481:479
32.8,0.8,481:481
32.8,0.8,481:479
32.8,0.8,479:474
32.8,0.8,479:479:485
32.8,0.8,469
32.8,0.8,476:479:479
32.8,0.8,476:472
32.8,0.8,476:477
32.8,0.8,472:476
32.8,0.8,474:476
32.8,0.8,477:469
32.85,0.9,474:476
32.8,0.8,470
32.8,0.8,469:467
32.8,0.8,
32.8,0.8,1881:469:470
32.8,0.8,465:462
32.8,0.8,470:469
32.8,0.8,465:467
32.8,0.8,467:462
32.85,0.9,465:920
32.8,0.8,930
32.8,0.8,456
32.85,0.9,921:463
32.8,0.8,465:460
32.8,0.8,460:463
32.85,0.9,462:462
32.85,0.9,465:463:462
32.8,0.8,462:463
32.8,0.8,462
32.8,0.8,460:458:456
32.8,0.8,456:462
32.8,0.8,463:460:458
32.8,0.8,456:458
32.85,0.9,465:462
32.85,0.9,456:453
32.8,0.8,463:460
32.85,0.9,458:451:458
32.85,0.9,460:458
32.85,0.9,458:451
32.85,0.9,458:455
32.85,0.9,449:460
32.85,0.9,458:456
32.8,0.8,453:460
32.8,0.8,916
32.85,0.9,453:462:462
32.85,0.9,458:462
32.8,0.8,462:460
32.8,0.8,456:465:465
32.85,0.9,465:460
32.8,0.9,462:463
32.8,0.9,470:472
32.8,0.9,470:465
32.8,0.9,470:470
32.8,0.9,469:470
32.8,0.9,465:470
32.8,0.9,462:469
32.8,0.9,462:467
32.8,0.9,460:470:469
32.8,0.9,472:467
32.8,0.9,467:472
32.8,0.9,474
32.8,0.9,935:476
32.8,0.9,477:476
32.8,0.9,474:483:476
32.8,0.9,474:479
32.8,0.9,479:474
32.8,0.9,474:479
32.8,0.9,479:479
32.8,0.9,477:476
32.8,0.9,479:481
32.8,0.9,481:481
32.8,0.9,476:481
32.8,0.9,479:476
32.8,0.9,479:476
32.8,0.9,474:472
32.8,0.9,474:479:479
32.8,0.9,476:469
32.8,0.9,479:476
32.8,0.9,472:476
32.8,0.9,474:469
32.8,0.9,477:474
32.8,0.9,472:472
32.8,0.9,477:469:472
32.8,0.9,474:474
32.8,0.9,474:472
32.8,0.9,939
32.8,0.9,477:474
32.8,0.9,476:472
32.85,0.9,467:476
32.85,0.9,476:474
32.85,0.9,
32.85,0.9,1412:472
32.85,0.9,469:470
32.85,0.9,472:465
32.8,0.9,465:460:462
32.8,0.9,460:467
32.8,0.9,467:465
32.8,0.9,462:467:460
32.8,0.9,456:462
32.8,0.9,463:460
32.8,0.9,456:467
32.8,0.9,929
32.8,0.9,458:467
32.8,0.9,467:465
32.85,0.9,460:462
32.8,0.9,462
32.8,0.9,467:936
32.8,0.9,465:467:469
32.8,0.9,463
32.8,0.9,463:936
32.8,0.9,926
32.8,0.9,469:467
32.8,0.9,465:463:465
32.8,0.9,467:467
32.8,0.9,462
32.8,0.9,1401
32.8,0.9,469:469
32.8,0.9,469:474
32.8,0.9,462:476
32.8,0.9,470:462:472
32.75,0.9,474:467
32.8,0.9,463:472
32.8,0.9,472:470
32.8,0.9,469
32.8,0.9,941:474
32.8,0.9,469:476
32.8,0.9,947
32.8,0.9,476:476
32.8,0.9,472:472
32.8,0.9,474:472:467
32.8,0.9,472:465
32.8,0.9,470
32.8,0.9,1391
32.8,0.9,469:469
32.8,0.9,469:469
32.8,0.9,472:469:469
32.8,0.9,476
32.8,0.9,472
32.8,0.9,935:472:469
32.8,0.9,469
32.8,0.9,929:467
32.8,0.9,465:463
32.8,0.9,465:467
32.8,0.9,462:467
32.8,0.9,935
32.8,0.9,938:467
32.8,0.9,467:469
32.8,0.9,467:467
32.8,0.9,462:472:469
32.8,0.9,469:469
32.8,0.9,472:470
32.8,0.9,469:463
32.8,0.9,472:472
32.8,0.9,467:472
32.8,0.9,469:472
32.8,0.9,474:470
32.8,0.9,469:476
32.8,0.9,474:476
32.8,0.9,476:476
32.8,0.9,479:474
32.8,0.9,477:955
32.8,0.9,476:477
32.8,0.9,479:472
32.8,0.9,472:476
32.8,0.9,477:479
32.8,0.9,479:479
32.8,0.9,481:479
32.8,0.9,479:477
32.8,0.9,479
32.8,0.9,476:953
32.8,0.9,474:472:477
32.8,0.9,481
32.8,0.9,476:472:479
32.8,0.9,479:472
32.8,0.9,477
32.8,0.9,953:470
32.8,0.9,476:476
32.8,0.9,476:472:469
32.8,0.9,474:476
32.8,0.9,476:474
32.8,0.9,474:477
32.8,0.9,479:476
32.8,0.9,479:479
32.8,0.9,477:476
32.8,0.9,479
32.8,0.9,961:479
32.8,0.9,479:483
32.8,0.9,953
32.8,0.9,479:479
32.8,0.9,477:479
32.8,0.9,479:474:479
32.8,0.9,477
32.8,0.9,476:472:472
32.8,0.9,472:474
32.8,0.9,479:479
32.8,0.9,479:477
32.8,0.9,479:476
32.8,0.9,479:481
32.8,0.9,476:479:481
32.8,0.9,479
32.8,0.9,477:479
32.8,0.9,481:479:474
32.8,0.9,479
32.8,0.9,481:479:476
32.8,0.9,479:479
32.8,0.9,479:474
32.8,0.9,465:481
32.8,0.9,477:481
32.8,0.9,474:479
32.8,0.9,479:476
32.8,0.9,479:479:479
32.8,0.9,472:481
32.8,0.9,481:479
32.8,0.9,477:479
32.8,0.9,477:472
32.8,0.9,479:479
32.8,0.9,477:474
32.85,0.9,479:476
32.8,0.9,472:474
32.8,0.9,477:476
32.8,0.9,474:477
32.8,0.9,476:476
32.8,0.9,474:479:479
32.85,0.9,477:477
32.8,0.9,474:477
32.8,0.9,479:476
32.8,0.9,481:479
32.8,0.9,479:476
32.8,0.9,481:479
32.8,0.9,479:474
32.8,0.9,479:477:479
32.8,0.9,950
32.8,0.9,477
32.8,0.9,476:476:479
32.8,0.9,
32.8,0.9,939:477:474
32.8,0.9,949
32.8,0.9,472:467
32.8,0.9,472:472
32.85,0.9,467:474
32.8,0.9,474:469
32.8,0.9,940
32.8,0.9,476:476:474
32.85,0.9,476:479
32.85,0.9,476:476
32.85,0.9,469:479
32.85,0.9,477:479
32.85,0.9,479:479
32.85,0.9,949
32.85,0.9,479:476
32.85,0.9,479:472:479
32.85,0.9,479:469
32.85,0.9,477:479
32.85,0.9,472
32.85,0.9,476:479:476
32.85,0.9,472:476
32.85,0.9,476:479
32.85,0.9,472:474
32.85,0.9,477:477
32.85,0.9,474:469:479
32.85,0.9,477
32.85,0.9,479:479:479
32.85,0.9,481
32.85,0.9,481:479:483
32.85,0.9,479
32.85,0.9,1450
32.85,0.9,479
32.85,0.9,962:483
32.85,0.9,481:481
32.85,0.9,479
32.85,0.9,
32.85,0.9,479:1899
32.85,0.9,477:476
32.85,0.9,513:437:470
32.85,0.9,474
32.85,0.9,472:465:474
32.85,0.9,472:470
32.85,0.9,949
32.85,0.9,472:476
32.85,0.9,476:479
32.85,0.9,476:477:479
32.85,0.9,481:476
32.85,0.9,479:476
32.85,0.9,479
32.85,0.9,474:476
32.85,0.9,479:472:476
32.85,0.9,472:476
32.85,0.9,940
32.85,0.9,474:474
32.85,1.0,476:474
32.85,1.0,477:476
32.85,1.0,476:479
32.85,1.0,479:472:477
32.85,1.0,479
32.85,1.0,949
32.85,1.0,955:472
32.85,1.0,479:479
32.85,1.0,479:476
32.85,1.0,472:479
32.85,1.0,479:483
32.85,1.0,481:479
32.85,1.0,483
32.85,1.0,963
32.85,1.0,959:483
32.85,1.0,476:479:481
32.85,1.0,479
32.85,1.0,476:476:477
32.85,1.0,476:469
32.9,1.0,476:476
32.85,1.0,472:467
32.85,1.0,476:477:470
32.85,1.0,469:465
32.9,1.0,477
32.85,1.0,947:472
32.85,1.0,470:469
32.85,1.0,469:469
32.85,1.0,469:469
32.85,1.0,930
32.9,1.0,469:465
32.85,1.0,456:467
32.85,1.0,465:458:458
32.85,1.0,460:462
32.85,1.0,463:460
32.85,1.0,458:462
32.85,1.0,462:458
32.85,1.0,460:460
32.9,1.0,453:460
32.9,1.0,916:455
32.9,1.0,460:460
32.9,1.0,460:456
32.9,1.0,925:458
32.9,1.0,467:467
32.9,1.0,467:463
32.9,1.0,476:472
32.9,1.0,465:465
32.9,1.0,467:472
32.9,1.0,470:470
32.9,1.0,469:467
32.9,1.0,930
32.9,1.0,469:469:465
32.9,1.0,472
32.9,1.0,474:469:470
32.9,1.0,476:474
32.9,1.0,467:479
32.9,1.0,950
32.9,1.0,479:479
32.9,1.0,476:477:476
32.9,1.0,470:474
32.9,1.0,476:472
32.9,1.0,469:474
32.9,1.0,474:470
32.9,1.0,476:479
32.9,1.0,474:479
32.9,1.0,479:472
32.9,1.0,477:476
32.9,1.0,474:474
32.9,1.0,474:467
32.9,1.0,938
32.9,1.0,474:474:476
32.85,1.0,477:470
32.85,1.0,477:479
32.85,1.0,474
32.85,1.0,957:479
32.85,1.0,476:479
32.85,1.0,479:476
32.9,1.0,476:474
32.9,1.0,479:476:476
32.9,1.0,469:479
32.9,1.0,476:472
32.9,1.0,474
32.9,1.0,949
32.9,1.0,944:476
32.9,1.0,479:472
32.9,1.0,479:476
32.9,1.0,476:472:467
32.9,1.0,479:476
32.9,1.0,948
32.9,1.0,474:474
32.9,1.0,476:472
32.9,1.0,476:479
32.9,1.0,474:479
32.9,1.0,479
32.9,1.0,967:483
32.9,1.0,483:479
32.9,1.0,483:486
32.9,1.0,479:483
32.9,1.0,486:479
32.9,1.0,483:485
32.9,1.0,479:479
32.9,1.0,477:479
32.9,1.0,479:479:476
32.9,1.0,476:472
32.95,1.0,474
32.95,1.0,939:474
32.95,1.0,465
32.95,1.0,949:474
32.95,1.0,474:476:479
32.95,1.0,474:477
32.95,1.0,479:479
32.95,1.0,479:479
32.95,1.0,479
32.95,1.0,952
32.95,1.0,481:479
32.95,1.0,479:479:476
32.95,1.0,476:479:474
32.95,1.0,476:474
32.95,1.0,469:465
32.95,1.0,474:474
32.95,1.0,476:472
32.95,1.0,
32.95,1.0,1414:469
32.95,1.0,469:465
32.95,1.0,467:467
32.95,1.0,467:470
32.95,1.0,472:472
32.95,1.0,470:476:472
32.95,1.0,474:477
32.95,1.0,479:470
32.95,1.0,958
32.95,1.0,958
32.95,1.0,
32.95,1.0,1427
32.95,1.0,949:472
33.0,1.0,518:437:476
32.95,1.0,472:481
32.95,1.0,479
33.0,1.0,476:474:479
32.95,1.0,479:479
32.95,1.0,479
32.95,1.0,483:479:479
33.0,1.0,476:477
33.0,1.0,477:479
33.0,1.0,476:476
33.0,1.0,472:479
33.0,1.0,477:481
33.0,1.0,476:476
33.0,1.0,476:479
33.0,1.0,477:476:479
33.0,1.0,472:476
32.95,1.0,479:474
32.95,1.0,479:481
32.95,1.0,477:477
32.95,1.0,479:479
32.95,1.0,474:479
32.95,1.0,483:481
32.95,1.0,477:481
32.95,1.0,481:479:481
33.0,1.0,481
33.0,1.0,479:479:481
33.0,1.0,479:479
33.0,1.0,481
33.0,1.0,479:476:481
33.0,1.0,479:481
33.0,1.0,477:479
33.0,1.0,476:477
33.0,1.0,943
33.0,1.0,474:476:474
33.05,1.0,469:476
33.05,1.0,474:472
33.0,1.0,467
33.0,1.0,476:474
33.0,1.0,470:474:472
33.05,1.0,472:474
33.05,1.0,472:469
33.05,1.1,474:477
33.05,1.0,474:474
33.05,1.0,474:474
33.05,1.0,477:472
33.05,1.1,469:476:474
33.05,1.1,472:472
33.05,1.1,472:467
33.05,1.1,465:465
33.05,1.1,472
33.05,1.1,941:469:472
33.05,1.1,465
33.05,1.1,470:470:469
33.05,1.1,467:467
33.05,1.1,930
33.05,1.1,458:469
33.05,1.1,469:467
33.05,1.1,467:469
33.05,1.1,469:462
33.05,1.1,470:939
33.05,1.1,465:474
33.05,1.1,474:474
33.05,1.1,476:476
33.05,1.1,474:476
33.05,1.1,472:472:477
33.05,1.1,477
33.05,1.1,474:944
33.05,1.1,479:479
33.05,1.1,481
33.05,1.1,479:479
33.05,1.1,481:474:479
33.05,1.1,481:474
33.05,1.1,479:477
33.1,1.1,474:476
33.1,1.1,476:477
33.05,1.1,474:469
33.05,1.1,479:476
33.1,1.1,474:476
33.1,1.1,476:474
33.1,1.1,469:476
33.1,1.1,474:467:474
33.05,1.1,469:465
33.05,1.1,474:472
33.05,1.1,472:467
33.05,1.1,476:476
