skin_temperature,HeatStrainIndex,hrv
31.55,0.8,936:460
31.55,0.8,469:469
31.55,0.8,462:470
31.55,0.8,470:469
31.55,0.8,472:469
31.55,0.8,465:474
31.5,0.8,474:469:470
31.55,0.8,474:472
31.55,0.8,469:465
31.55,0.8,472:472
31.55,0.8,470:462
31.5,0.8,476:474:467
31.55,0.8,470:462
31.5,0.8,477:472
31.5,0.8,469:467
31.5,0.8,462:472
31.5,0.8,470:467
31.55,0.8,470:470
31.5,0.8,467:467
31.5,0.8,469:472
31.5,0.8,467:469
31.5,0.8,472:474
31.5,0.8,470:469:467
31.5,0.8,474:472
31.5,0.8,470:469
31.5,0.8,469:465
31.5,0.8,469:463
31.5,0.8,925:465
31.45,0.8,463:462
31.5,0.8,458:460
31.5,0.8,463
31.5,0.8,1383
31.5,0.8,463:460
31.5,0.8,460:465:467
31.5,0.8,
31.5,0.8,936:465
31.45,0.8,465:943
31.45,0.8,469
31.5,0.8,467:474:472
31.5,0.8,467:476
31.5,0.8,472:474:469
31.5,0.8,467
31.45,0.8,476:474:472
31.5,0.8,472
31.5,0.8,953
31.5,0.8,467:477:476
31.5,0.8,469:476
31.5,0.8,476:476
31.45,0.8,477:476
31.5,0.8,476:474
31.45,0.8,476:469
31.5,0.8,476:474
31.45,0.8,472:474:474
31.5,0.8,467:476
31.45,0.8,472:469
31.45,0.8,467:474
31.45,0.8,472:467
31.45,0.8,472:469
31.45,0.8,465:470:465
31.5,0.8,470:467
31.45,0.8,462
31.45,0.8,467:465:463
31.45,0.8,462:456
31.45,0.8,470:469
31.45,0.8,470:467
31.45,0.8,469:467
31.45,0.8,470:469
31.45,0.8,467:469:462
31.45,0.8,465:469
31.45,0.8,470:470
31.45,0.8,465:460
31.45,0.8,472:470
31.4,0.8,465:465
31.4,0.8,469:470:472
31.45,0.8,465:474
31.45,0.8,474
31.45,0.8,469:941
31.45,0.8,472:469
31.45,0.8,465:469
31.45,0.8,476:469
31.45,0.8,463:470
31.45,0.8,467:462:467
31.45,0.8,
31.45,0.8,924:462
31.45,0.8,453:453
31.45,0.8,
31.45,0.8,1817:453
31.4,0.8,449:449:444
31.45,0.8,449:449
31.4,0.8,442
31.4,0.8,1338:442
31.4,0.8,442:439
31.4,0.8,444:442
31.45,0.8,439:875
31.45,0.8,442:442
31.4,0.8,442:439
31.45,0.8,439:430
31.4,0.8,448
31.45,0.8,892:875
31.4,0.8,446:446
31.4,0.8,879
31.4,0.8,439:446
31.4,0.8,442:437:441
31.4,0.8,442:446
31.4,0.8,444:444
31.4,0.8,442:442
31.45,0.8,442:446:444
31.45,0.8,442:439
31.4,0.8,448:444
31.4,0.8,446:442:444
31.45,0.8,442:449
31.4,0.8,446:446
31.4,0.8,444:439
31.4,0.8,899
31.4,0.8,441:448
31.4,0.8,446:444
31.4,0.8,893:441
31.4,0.8,444:437
31.4,0.8,449:449:446
31.4,0.8,442:442
31.45,0.8,444:449
31.4,0.8,893
31.4,0.8,442:439
31.4,0.8,894:439
31.4,0.8,437:444
31.4,0.8,444:441:439
31.4,0.8,437
31.4,0.8,435:442:442
31.4,0.8,439:437
31.4,0.8,876
31.4,0.8,442:437
31.4,0.8,439:433:444
31.4,0.8,442:437
31.4,0.8,437:437:442
31.4,0.8,444:446
31.4,0.8,441
31.4,0.8,1327
31.4,0.8,446:441
31.4,0.8,442:442:442
31.4,0.8,453:442
31.4,0.8,444:449:446
31.4,0.8,442:441
31.4,0.8,448:449
31.4,0.8,446
31.4,0.8,890:889
31.4,0.8,446:442
31.4,0.8,444:439
31.4,0.8,451:451
31.4,0.8,449:444
31.4,0.8,444:448
31.4,0.8,894:448
31.35,0.8,448:437
31.4,0.8,451
31.4,0.8,893:441
31.4,0.8,449:448:444
31.4,0.8,444:444
31.4,0.8,449:446:442
31.4,0.8,439:449
31.4,0.8,449:446
31.4,0.8,441:453
31.4,0.8,449
31.4,0.8,888:449
31.4,0.8,451:449:449
31.4,0.8,444:444
31.4,0.8,442:451
31.4,0.8,449
31.4,0.8,890:449
31.35,0.8,451:428:458
31.4,0.8,449:448
31.35,0.8,462:449
31.35,0.8,449
31.35,0.8,902:453
31.35,0.8,444:451:453
31.35,0.8,449:442
31.35,0.8,453:451
31.35,0.8,449:444:446
31.35,0.8,442:449
31.35,0.8,896
31.35,0.8,444:437
31.35,0.8,451:448:444
31.35,0.8,884
31.35,0.8,451:444
31.35,0.8,439:444
31.35,0.8,449:449
31.35,0.8,444:442:451
31.35,0.8,449:446
31.35,0.8,439:451
31.35,0.8,449:448
31.35,0.8,890:439
31.35,0.8,446:446
31.35,0.8,441:437
31.35,0.8,442:446
31.35,0.8,446:441:441
31.35,0.8,444:449
31.3,0.8,448:442
31.3,0.8,437:449:446
31.3,0.8,437
31.35,0.8,446:446:446
31.35,0.8,442:444
31.3,0.8,432:444
31.35,0.8,446:442:439
31.3,0.8,442
31.35,0.8,448:448:444
31.35,0.8,439:448
31.35,0.8,446:442:442
31.35,0.8,
31.35,0.8,1337:448
31.35,0.8,442:446:442
31.3,0.8,441:437
31.3,0.8,444:444
31.35,0.8,439:437
31.3,0.8,441:446:448
31.3,0.8,449:442
31.3,0.8,446:449
31.3,0.8,446:439
31.3,0.8,448
31.3,0.8,893:444:442
31.3,0.8,437:448
31.3,0.8,893
31.3,0.8,442:437
31.3,0.8,451:449
31.3,0.8,446:441:451
31.3,0.8,
31.3,0.8,897:899
31.3,0.8,448:442
31.3,0.8,441:902
31.3,0.8,446:442
31.3,0.8,
31.3,0.8,1350:448
31.3,0.8,449:451
31.3,0.8,451:451:449
31.3,0.8,449:435
31.3,0.8,446:449
31.3,0.8,444:442:439
31.3,0.8,444:449
31.3,0.8,444:439
31.3,0.8,448:446
31.3,0.8,442:890
31.3,0.8,437:442
31.3,0.8,442:439
31.3,0.8,435:435:433
31.3,0.8,442:439
31.3,0.8,435:432
31.3,0.8,884:439
31.3,0.8,433:442
31.3,0.8,444:437
31.35,0.8,437:444
31.3,0.8,442:439:437
31.3,0.8,433:442
31.3,0.8,444:441
31.3,0.8,439:432
31.3,0.8,448:444:439
31.3,0.8,437:444
31.3,0.8,444:444
31.3,0.8,441:873
31.3,0.8,441
31.3,0.8,890:442
31.3,0.8,439:439
31.3,0.8,439:444
31.3,0.8,442:439:437
31.3,0.8,444:439
31.3,0.8,435:435
31.3,0.8,439:444:442
31.3,0.8,441:432
31.3,0.8,444:437
31.3,0.8,432:432
31.3,0.8,437:439:437
31.3,0.8,433:430
31.3,0.8,439
31.3,0.8,874:432
31.3,0.8,437
31.3,0.8,1309:432:430
31.3,0.8,437:437
31.3,0.8,435:433
31.3,0.8,432:433
31.3,0.8,439:439:439
31.3,0.8,437
31.3,0.8,432:442
31.3,0.8,1312
31.3,0.8,442:880
31.3,0.8,437
31.3,0.8,437
31.3,0.8,
31.3,0.8,430:1754:884
31.25,0.8,444
31.3,0.8,439:442
31.3,0.8,437:448:446
31.3,0.8,884:451
31.3,0.8,884
31.3,0.8,885
31.25,0.8,433:446:442
31.3,0.8,442:437
31.3,0.8,435
31.3,0.8,890:441
31.25,0.8,441:435:446
31.3,0.8,444:442
31.3,0.8,437:446
31.3,0.8,442:439
31.3,0.8,444:444
31.3,0.8,444:437:439
31.3,0.8,432:444
31.25,0.8,442:437
31.25,0.8,439:433
31.3,0.8,893:437
31.3,0.8,444:446
31.3,0.8,442:441
31.3,0.8,883:444
31.3,0.8,439:441
31.3,0.8,437:444
31.3,0.8,446:444
31.3,0.8,437:448:444
31.3,0.8,442
31.3,0.8,882:446
31.25,0.8,446:442
31.25,0.8,439:433:446
31.25,0.8,444:442
31.25,0.8,439
31.3,0.8,449
31.3,0.8,1781
31.3,0.8,906
31.3,0.8,896:456
31.25,0.8,455:451:453
31.25,0.8,458:455
31.25,0.8,448:458
31.3,0.8,
31.3,0.8,1368:462
31.3,0.8,460:453
31.3,0.8,463:460
31.3,0.8,455:456:444
31.25,0.8,458:456
31.25,0.8,449:449
31.3,0.8,906
31.3,0.8,444:446
31.3,0.8,446:449:451
31.25,0.8,446:442
31.25,0.8,451:448
31.3,0.8,444:439:451
31.3,0.8,444:446
31.25,0.8,448:446
31.3,0.8,444:439
31.3,0.8,449
31.3,0.8,894:441:451
31.3,0.8,449:446
31.3,0.8,446:451
31.3,0.8,453:448
31.3,0.8,449:449
31.3,0.8,916
31.3,0.8,456:451:456
31.3,0.8,456
31.3,0.8,898:460
31.3,0.8,458:453
31.3,0.8,449:460
31.3,0.8,906:462
31.3,0.8,460:455
31.3,0.8,462:463:463
31.3,0.8,458:467
31.3,0.8,465
31.3,0.8,460:467:465
31.3,0.8,467:467
31.3,0.8,460:465
31.3,0.8,931
31.3,0.8,463:458
31.3,0.8,469:469
31.3,0.8,467:465:465
31.3,0.8,460:462
31.3,0.8,462:456
31.3,0.8,465:463
31.3,0.8,458:458
31.3,0.8,460:469
31.3,0.8,465:462:465
31.3,0.8,465:462
31.3,0.8,467:467
31.3,0.8,934
31.3,0.8,469:465
31.35,0.8,474:467
31.35,0.8,469:472
31.3,0.8,467:929
31.3,0.8,474
31.3,0.8,472:463:467
31.3,0.8,474
31.3,0.8,930
31.3,0.8,939:460
31.3,0.8,472:474
31.3,0.8,469:469
31.35,0.8,472:472
31.3,0.8,465:474
31.35,0.8,934:472
31.35,0.8,474:472
31.35,0.8,469:476
31.35,0.8,474:467
31.35,0.8,479:476
31.35,0.8,947:474
31.35,0.8,467:469
31.35,0.8,470:469
31.35,0.8,463:472
31.35,0.8,
31.35,0.8,1394:465
31.3,0.8,469:467
31.35,0.8,463:458
31.3,0.8,467:465
31.35,0.8,924:462
31.35,0.8,462:460
31.35,0.8,463:465
31.35,0.8,458:467
31.35,0.8,927:465
31.35,0.8,467:460
31.35,0.8,463:462
31.35,0.8,465
31.35,0.8,1391
31.4,0.8,463:462
31.35,0.8,458:455
31.35,0.8,
31.35,0.8,1373:460
31.35,0.8,456:458:456
31.35,0.8,462:458
31.35,0.8,458:453
31.35,0.8,453:458
31.4,0.8,455:451
31.4,0.8,455:449:458
31.4,0.8,456:451
31.4,0.8,456:456:456
31.35,0.8,453:456
31.4,0.8,456:455
31.4,0.8,456:451
31.4,0.8,456:458
31.4,0.8,449:462
31.4,0.8,460:453
31.4,0.8,462:456:460
31.4,0.8,462:458
31.4,0.8,462:456
31.4,0.8,467:462
31.4,0.8,456:467
31.4,0.8,462:458
31.4,0.8,465:463
31.4,0.8,460:458:462
31.4,0.8,456:462
31.4,0.8,458:456
31.4,0.8,912:458
31.4,0.8,907
31.4,0.8,456
31.4,0.8,458:458:451
31.4,0.8,460:458
31.4,0.8,456
31.4,0.8,921:460
31.4,0.8,921:458
31.4,0.8,463
31.4,0.8,462:458:462
31.4,0.8,458:456
31.4,0.8,456:456
31.4,0.8,456:455
31.4,0.8,456:451
31.45,0.8,462:458:458
31.45,0.8,451:462
31.45,0.8,462:458:458
31.4,0.8,462:462
31.4,0.8,
31.4,0.8,912:462:462
31.4,0.8,458:449
31.45,0.8,465:462
31.4,0.8,456:458
31.45,0.8,462:462
31.45,0.8,920
31.45,0.8,458:456:462
31.45,0.8,462:460
31.45,0.8,456:465
31.45,0.8,460:458
31.45,0.8,463:462
31.45,0.8,458:458:453
31.45,0.8,460:458
31.45,0.8,458:462
31.45,0.8,460:458
31.45,0.8,460:455:460
31.45,0.8,458:456
31.45,0.8,462
31.45,0.8,460:916
31.45,0.8,460:462
31.45,0.8,460:458
31.5,0.8,917
31.45,0.8,463:460:463
31.5,0.8,458
31.5,0.8,925:462
31.45,0.8,462:465
31.5,0.8,467:458
31.5,0.8,467:467
31.5,0.8,463:467:460
31.5,0.8,469:463
31.5,0.8,467:467
31.5,0.8,462:460
31.5,0.8,467:467
31.45,0.8,463:467
31.5,0.8,467:465:462
31.5,0.8,467
31.5,0.8,465:460:465
31.5,0.8,467:460
31.5,0.8,467:465
31.5,0.8,458:467
31.5,0.8,462:460
31.5,0.8,455:463
31.5,0.8,462:458
31.55,0.8,488:430:453
31.5,0.8,455:451
31.55,0.8,458:458:456
31.55,0.8,451:456
31.55,0.8,453
31.5,0.8,451:458:451
31.55,0.8,898
31.55,0.8,912
31.55,0.8,451:449
31.5,0.8,453:912
31.5,0.8,455:449
31.55,0.8,456:453
31.55,0.8,456:456
31.55,0.8,453:453
31.55,0.8,460:460:451
31.55,0.8,920
31.55,0.8,451:462
31.55,0.8,458:453:462
31.55,0.8,460:455
31.55,0.8,463:462
31.55,0.8,456:462
31.55,0.8,462:460
31.55,0.8,462:456
31.55,0.9,462:458
31.55,0.9,465:460:462
31.55,0.9,462:462
31.55,0.9,455:465
31.55,0.9,462:462
31.55,0.9,463:458
31.55,0.9,465:462
31.55,0.9,465:465
31.55,0.9,460:456
31.6,0.9,930:462
31.6,0.9,465:460
31.55,0.9,467:460
31.6,0.9,463:458:463
31.6,0.9,460:458
31.6,0.9,927
31.6,0.9,460:460
31.55,0.9,458:460
31.55,0.9,460:458
31.6,0.9,453:460
31.6,0.9,458:456
31.6,0.9,453:458
31.6,0.9,460:458:458
31.6,0.9,460:458
31.6,0.9,453:462
31.6,0.9,462:453
31.55,0.9,465:460
31.6,0.9,919
31.6,0.9,462:462:458
31.6,0.9,455:460
31.6,0.9,460:460:458
31.6,0.9,460:453
31.6,0.9,460:455
31.6,0.9,453:449
31.6,0.9,460:456
31.6,0.9,453:456
31.6,0.9,460:451
31.6,0.9,460:456:456
31.6,0.9,462:458
31.6,0.9,460:456
31.6,0.9,462:462
31.6,0.9,456:462
31.6,0.9,460:460
31.6,0.9,455:463:462
31.6,0.9,455
31.6,0.9,917:462
31.6,0.9,458:449
31.6,0.9,925
31.6,0.9,917:462
31.6,0.9,458:458
31.6,0.9,451:465
31.6,0.9,460:458
31.6,0.9,465:462
31.6,0.9,467:465
31.6,0.9,462:467:460
31.6,0.9,469
31.6,0.9,463:467:467
31.6,0.9,458:467
31.6,0.9,462:460
31.6,0.9,465:467
31.65,0.9,460:467
31.65,0.9,463:460:465
31.65,0.9,460:463
31.6,0.9,465:458
31.6,0.9,467:462
31.6,0.9,462:465
31.65,0.9,458:460:458
31.65,0.9,463:462
31.6,0.9,463:458
31.6,0.9,462:462
31.6,0.9,916
31.65,0.9,460:453
31.65,0.9,463
31.6,0.9,1368:462
31.6,0.9,460:456
31.65,0.9,451
31.65,0.9,462:462:458
31.6,0.9,453:462:458
31.6,0.9,912
31.65,0.9,453
31.65,0.9,904:444
31.65,0.9,456:455
31.6,0.9,451:453
31.65,0.9,446:451:446
31.65,0.9,446:449
31.65,0.9,449:448
31.6,0.9,442:453
31.6,0.9,449:444:451
31.6,0.9,898
31.65,0.9,451:451
31.65,0.9,451:446
31.65,0.9,456:451
31.6,0.9,448:449:458
31.65,0.9,455:449
31.6,0.9,458:456
31.65,0.9,456:458
31.6,0.9,455:462
31.6,0.9,916:460
31.65,0.9,458:465
31.6,0.9,460:460
31.6,0.9,456:467
31.65,0.9,462:467
31.65,0.9,925
31.65,0.9,467:465:463
31.6,0.9,458:465
31.65,0.9,456
31.6,0.9,460:453:467
31.65,0.9,921
31.6,0.9,453:465
31.6,0.9,458
31.6,0.9,456:926:462
31.6,0.9,465:460
31.6,0.9,465:462
31.6,0.9,462:465
31.6,0.9,465:460:467
31.6,0.9,465:462
31.6,0.9,460
31.6,0.9,
31.6,0.9,1396:460:467
31.6,0.9,467:460
31.6,0.9,467:465
31.6,0.9,460:463
31.6,0.9,465:933
31.6,0.9,456
31.6,0.9,467:469:462
31.65,0.9,460:469
31.6,0.9,462:460
31.6,0.9,449:458:472
31.6,0.9,462:463
31.65,0.9,463
31.65,0.9,920:465
31.6,0.9,456:465
31.6,0.9,463:453
31.6,0.9,465:458:456
31.6,0.9,453:465
31.6,0.9,462:462
31.6,0.9,456:462
31.6,0.9,460:453
31.6,0.9,460:460
31.6,0.9,449
31.6,0.9,
31.6,0.9,1810:451
31.6,0.9,448:893
31.6,0.9,446:446:446
31.6,0.9,448:444
31.6,0.9,439:446
31.6,0.9,441:887
31.6,0.9,448
31.6,0.9,888:441
31.6,0.9,448:448
31.6,0.9,442:444
31.6,0.9,449:444:441
31.6,0.9,444:444
31.6,0.9,448:444
31.6,0.9,446:439
31.6,0.9,441:444
31.6,0.9,888:439
31.6,0.9,442:442
31.6,0.9,446:441
31.6,0.9,442:444
31.6,0.9,446:444:449
31.6,0.9,449:446
31.6,0.9,446:451
31.6,0.9,898:448
31.6,0.9,453:448
31.6,0.9,451:451
31.6,0.9,448:451
31.6,0.9,446:451
31.65,0.9,451:446:444
31.65,0.9,455
31.65,0.9,1345
31.65,0.9,907
31.65,0.9,449:449
31.65,0.9,453:453
31.6,0.9,897:446
31.65,0.9,453:456
31.65,0.9,455:449:456
31.6,0.9,453:448
31.6,0.9,451:453
31.6,0.9,449:449
31.65,0.9,446
31.65,0.9,1345
31.65,0.9,449:448:449
31.65,0.9,446:441
31.65,0.9,446:448
31.65,0.9,444:442
31.65,0.9,442:441:449
31.65,0.9,449
31.65,0.9,894:442
31.6,0.9,449:449
31.6,0.9,446:446
31.65,0.9,442:446
31.65,0.9,444:442:442
31.65,0.9,437:449:446
31.6,0.9,446:442
31.65,0.9,448:446
31.65,0.9,442
31.65,0.9,897:449
31.65,0.9,449:448:442
31.6,0.9,451
31.65,0.9,449:442:451
31.65,0.9,451:451
31.65,0.9,451:451
31.65,0.9,904
31.65,0.9,1353
31.65,0.9,
31.65,0.9,903:449
31.65,0.9,902:449
31.65,0.9,449:444
31.65,0.9,907
31.6,0.9,897:453
31.6,0.9,453:451:449
31.65,0.9,458:458
31.65,0.9,455:458
31.65,0.9,458:456
31.65,0.9,449:460
31.65,0.9,453:456
31.65,0.9,455:455:449
31.65,0.9,455:456
31.65,0.9,453:455
31.65,0.9,455:455
31.65,0.9,455:451
31.65,0.9,449:449
31.65,0.9,456:460
31.65,0.9,460:460:456
31.65,0.9,462:458
31.65,0.9,453:456
31.65,0.9,462:913
31.65,0.9,446
31.65,0.9,460:458:456
31.65,0.9,453
31.65,0.9,906:458
31.65,0.9,456:456
31.65,0.9,458:456:453
31.65,0.9,910
31.65,0.9,456:451
31.65,0.9,453:449
31.65,0.9,460:460
31.65,0.9,455:460
31.65,0.9,460:453:458
31.65,0.9,458:455
31.65,0.9,449:456
31.65,0.9,455:444:460
31.65,0.9,451:451
31.65,0.9,453:456
31.65,0.9,456:453
31.65,0.9,456:456
31.65,0.9,455:455
31.65,0.9,453:460
31.65,0.9,458:453:460
31.65,0.9,460:453
31.65,0.9,460:462
31.65,0.9,460:451
31.65,0.9,467:462
31.65,0.9,460:921
31.65,0.9,467:463
31.65,0.9,458:472
31.65,0.9,469:463
31.65,0.9,458:465
31.65,0.9,469:467
31.65,0.9,465:462
31.65,0.9,469:467:462
31.65,0.9,469
31.65,0.9,465
31.65,0.9,939:467:472
31.65,0.9,469:474
31.65,0.9,476:474
31.65,0.9,469:479
31.65,0.9,479:474
31.65,0.9,479:474
31.65,0.9,469:479
31.65,0.9,477:474:476
31.65,0.9,476:472
31.65,0.9,467:476
31.65,0.9,474:467
31.65,0.9,472:469:470
31.65,0.9,467:463
31.65,0.9,926
31.65,0.9,470:469
31.65,0.9,462
31.65,0.9,472:467:465
31.65,0.9,467:467
31.65,0.9,925
31.65,0.9,467:467
31.65,0.9,462:460
31.65,0.9,465:463:460
31.65,0.9,463
31.65,0.9,460:458
31.65,0.9,462:462:460
31.65,0.9,465:462
31.65,0.9,458:465
31.65,0.9,462:451:465
31.65,0.9,460:453
31.65,0.9,460:460
31.7,0.9,456:455
31.7,0.9,453:458
31.7,0.9,911
31.7,0.9,911
31.7,0.9,903:446
31.65,0.9,458:458
31.7,0.9,456:453:458
31.7,0.9,455:458
31.65,0.9,458:456
31.65,0.9,455:455
31.7,0.9,453:456
31.7,0.9,458:453
31.7,0.9,451:458
31.7,0.9,460:458:456
31.7,0.9,460:458
31.7,0.9,456:455
31.7,0.9,465:463
31.7,0.9,921:465
31.7,0.9,465
31.7,0.9,458:462:462
31.7,0.9,460
31.7,0.9,917:462
31.7,0.9,456:456
31.7,0.9,451:465
31.7,0.9,462:462:456
31.7,0.9,460:460
31.7,0.9,458:453
31.7,0.9,458:458
31.7,0.9,453:456
31.7,0.9,451:460
31.7,0.9,458:456
31.75,0.9,907:458
31.75,0.9,456:453
31.7,0.9,458
31.7,0.9,458:903
31.7,0.9,458:458:458
31.7,0.9,913
31.7,0.9,455:449
31.7,0.9,451:449
31.7,0.9,921
31.7,0.9,456:451:456
31.7,0.9,456:460
31.75,0.9,456:456
31.7,0.9,449:455
31.7,0.9,453:449
31.7,0.9,455:456:456
31.7,0.9,456:451
31.7,0.9,446:458
31.7,0.9,458:456:453
31.7,0.9,458:456
31.7,0.9,455:453
31.7,0.9,460:456
31.7,0.9,453:451
31.7,0.9,458:460
31.7,0.9,460:453:460
31.7,0.9,458
31.7,0.9,453:460:460
31.7,0.9,456:458
31.7,0.9,460:460
31.7,0.9,455:462
31.7,0.9,460:455
31.7,0.9,929
31.7,0.9,462:458:467
31.7,0.9,469:469
31.7,0.9,463:463
31.7,0.9,
31.7,0.9,926:936:462
31.7,0.9,472:470
31.65,0.9,936
31.65,0.9,474:472
31.65,0.9,469:476
31.7,0.9,474:467
31.7,0.9,472:472
31.7,0.9,465
31.7,0.9,939:470
31.7,0.9,462:469
31.7,0.9,469:465:469
31.7,0.9,470:469
31.7,0.9,467:472
31.7,0.9,463:472
31.7,0.9,469:469:467
31.7,0.9,462:456
31.7,0.9,467:469
31.7,0.9,469
31.7,0.9,463:469:467
31.7,0.9,467:469
31.7,0.9,467:465
31.7,0.9,460:469
31.7,0.9,472:469
31.7,0.9,941
31.7,0.9,472:465:474
31.7,0.9,465:472
31.7,0.9,472:460
31.7,0.9,470:469
31.7,0.9,456:472
31.7,0.9,469:463:462
31.7,0.9,930
31.7,0.9,467:465
31.7,0.9,456:467
31.65,0.9,465:456
31.65,0.9,460:455
31.7,0.9,465:465
31.7,0.9,463:460:469
31.7,0.9,465:462
31.7,0.9,469:465
31.65,0.9,462:456
31.65,0.9,469:469
31.65,0.9,463:465
31.65,0.9,467:465
31.65,0.9,458:465
31.65,0.9,467:458
31.65,0.9,934:460
31.65,0.9,460:462
31.65,0.9,465:465
31.65,0.9,456:463:465
31.7,0.9,460:460
31.7,0.9,462:456
31.65,0.9,462:462
31.65,0.9,460
31.65,0.9,912:465
31.65,0.9,463
31.65,0.9,919:465:463
31.65,0.9,456:465
31.65,0.9,465
31.65,0.9,462:458:456
31.65,0.9,456:465
31.65,0.9,467:467
31.65,0.9,456
31.65,0.9,470:470:469:467
31.65,0.9,463:472
31.7,0.9,469:463
31.65,0.9,472:470
31.7,0.9,462:472
31.7,0.9,467:467
31.7,0.9,458:472
31.65,0.9,469:467:465
31.65,0.9,462:469
31.65,0.9,467:462
31.65,0.9,456
31.65,0.9,465:465:462
31.7,0.9,458:462
31.65,0.9,463:460
31.65,0.9,460:456:458
31.65,0.9,455:455
31.65,0.9,458:458
31.65,0.9,456:456:451
31.65,0.9,458:458
31.7,0.9,455:453
31.65,0.9,456:458
31.65,0.9,453:458
31.65,0.9,456:460
31.65,0.9,458:453
31.65,0.9,456:458:458
31.65,0.9,453:460
31.65,0.9,462:455
31.65,0.9,460:460
31.65,0.9,456:460
31.65,0.9,456:456
31.65,0.9,458:458
31.65,0.9,456:456:462
31.65,0.9,467:467
31.65,0.9,462:469
31.65,0.9,925:469
31.65,0.9,465
31.65,0.9,465:463:469
31.65,0.9,
31.65,0.9,1394:469
31.65,0.9,467:462
31.65,0.9,469:465
31.65,0.9,463:465
31.65,0.9,465:458:467
31.65,0.9,458:465
31.65,0.9,460:456
31.65,0.9,462:460
31.65,0.9,453:465
31.65,0.9,462:456
31.65,0.9,465:460
31.65,0.9,460:455:467
31.65,0.9,463:458
31.65,0.9,465:465
31.65,0.9,458
31.65,0.9,925:463:462
31.65,0.9,460:453
31.65,0.9,465
31.65,0.9,925
31.65,0.9,456:462:462
31.65,0.9,458:460
31.65,0.9,462:460
31.65,0.9,456:462
31.65,0.9,460:455:463
31.65,0.9,463
31.65,0.9,925:463
31.65,0.9,460:462
31.65,0.9,456:460
31.65,0.9,476:467:462
31.65,0.9,465:462
31.65,0.9,455
31.65,0.9,934
31.65,0.9,924:465
31.65,0.9,460:458
31.65,0.9,462:462:460
31.6,0.9,455:460
31.6,0.9,460:458
31.6,0.9,458:460
31.65,0.9,460:460
31.6,0.9,460:458
31.6,0.9,462:458
31.6,0.9,463:462:462
31.6,0.9,462:458
31.6,0.9,465
31.6,0.9,462:460:463:465
31.6,0.9,463:456
31.6,0.9,467:465
31.6,0.9,460:467
31.6,0.9,467:465
31.6,0.9,462:469
31.6,0.9,462:467
31.6,0.9,467
31.6,0.9,
31.6,0.9,460:1860:458
31.6,0.9,469:465
31.6,0.9,462
31.6,0.9,462:460
31.6,0.9,465:930
31.6,0.9,462:462
31.6,0.9,460:451
31.6,0.9,465:465:462
31.6,0.9,462:465
31.6,0.9,462:456
31.6,0.9,463:460
31.6,0.9,453:463:460
31.6,0.9,458:449
31.6,0.9,922
31.55,0.8,458:449
31.6,0.9,460:456
31.6,0.9,448:446
31.6,0.9,453:911
31.6,0.9,451:449
31.55,0.8,448:451
31.6,0.9,898
31.6,0.9,449:444
31.55,0.8,453
31.55,0.8,1355:453
31.55,0.8,899
31.55,0.8,455:451
31.55,0.8,903:455
31.55,0.8,456:455
31.55,0.8,913
31.55,0.8,919
31.55,0.8,458
31.55,0.8,925:460
31.55,0.8,458:458:465
31.55,0.8,465:465
31.55,0.8,967
31.55,0.8,425:458
31.55,0.8,935
31.55,0.8,462:469
31.55,0.8,469:465
31.55,0.8,939
31.55,0.8,467:462:470
31.55,0.8,467:465
31.55,0.8,938
31.55,0.8,460:469
31.55,0.8,470:465
31.55,0.8,467:470:467
31.55,0.8,463:462
31.5,0.8,469:469
31.5,0.8,469:465
31.5,0.8,
31.5,0.8,1401:469
31.5,0.8,469:465
31.5,0.8,462:470
31.5,0.8,469:465
31.5,0.8,462:469:469
31.55,0.8,465:463
31.55,0.8,467:470
31.55,0.8,467
31.55,0.8,931:470:469
31.55,0.8,467:462
31.55,0.8,472:470
31.55,0.8,467:465
31.55,0.8,469:467
31.55,0.8,465:465
31.55,0.8,935
31.55,0.8,462:469
31.5,0.8,926
31.55,0.8,935:465
31.55,0.8,460:467
31.55,0.8,465:460
31.55,0.8,456:458
31.55,0.8,460:462
31.55,0.8,460:458
31.55,0.8,455:462:458
31.55,0.8,453:451
31.55,0.8,460:458
31.55,0.8,458:453
31.55,0.8,451:455:458
31.55,0.8,455:451
31.55,0.8,449
31.55,0.8,907
31.55,0.8,907:453
31.55,0.8,456:456
31.55,0.8,458:456:448
31.55,0.8,462:462
31.55,0.8,453:456
31.55,0.8,449:458
31.55,0.8,456:449
31.55,0.8,458:455
31.55,0.8,448:458:456
31.55,0.8,453:449
31.55,0.8,451:455
31.55,0.8,455:451:448
31.55,0.8,449:456
31.55,0.8,910
31.55,0.8,451:451
31.55,0.8,456
31.55,0.8,912
31.55,0.8,1358:453
31.55,0.8,449
31.55,0.8,449:446:458
31.55,0.8,456:456
31.55,0.8,451:458
31.55,0.8,458:453
31.55,0.8,453:458
31.55,0.9,460:460:456
31.55,0.9,458:462
31.55,0.9,916
31.55,0.9,460:453
31.55,0.9,465:924
31.55,0.9,455:465
31.55,0.9,463:460
31.55,0.9,453:465
31.55,0.8,462:460
31.55,0.9,451:465:462
31.55,0.9,458:460
31.55,0.9,451
31.55,0.9,463:462:460
31.55,0.8,460:460
31.55,0.8,455:456
31.55,0.8,455:462
31.55,0.9,458:458:449
31.55,0.9,458:460
31.55,0.9,460:458
31.55,0.9,451:456:460
31.55,0.9,455:456
