time,watts,cadence,heartrate,distance,velocity_smooth,temp,torque,hrv,core_temperature,skin_temperature,respiration,heat_strain_index,HeatStrainIndex,PercentageinZ2
36,225,73,116,326.32,8.827,22,29,515:519,37.16,31.4,24.04,0.0,0.0,0.0040838853
37,223,73,116,335.15,8.827,22,29,518:514:517,37.16,31.4,24.04,0.0,0.0,0.0041942606
38,223,72,116,343.98,8.827,22,30,517:517,37.16,31.35,24.04,0.0,0.0,0.004304636
39,223,72,117,352.8,8.827,22,30,513:512,37.16,31.35,25.08,0.0,0.0,0.004415011
40,224,71,117,361.64,8.827,22,30,513,37.16,31.35,25.08,0.0,0.0,0.0045253863
41,225,71,117,370.45,8.827,22,30,514:515,37.16,31.4,25.08,0.0,0.0,0.0046357615
42,226,71,117,379.28,8.827,22,30,513:508,37.16,31.4,25.08,0.0,0.0,0.0047461367
43,224,73,117,388.11,8.827,22,29,512:515,37.16,31.35,25.08,0.0,0.0,0.004856512
44,223,73,117,396.93,8.827,22,29,513:513,37.16,31.35,24.99,0.0,0.0,0.0049668876
45,223,73,117,405.76,8.827,22,29,509:509,37.16,31.35,24.99,0.0,0.0,0.005077263
46,225,73,118,414.6,8.827,22,29,510:515,37.16,31.35,24.99,0.0,0.0,0.005187638
47,225,72,117,423.41,8.827,22,30,514:513,37.16,31.35,24.99,0.0,0.0,0.0052980133
48,224,72,117,432.24,8.827,22,30,1021,37.16,31.35,24.99,0.0,0.0,0.0054083886
49,223,72,117,441.07,8.827,22,30,513:513,37.16,31.4,23.74,0.0,0.0,0.005518764
50,225,72,117,449.9,8.827,22,30,513:512,37.16,31.4,23.74,0.0,0.0,0.005629139
51,225,73,117,458.72,8.827,22,29,509:513,37.16,31.35,23.74,0.0,0.0,0.0057395143
52,225,74,117,467.55,8.827,22,29,513:512,37.16,31.35,23.74,0.0,0.0,0.0058498895
53,222,74,117,476.38,8.827,22,29,508,37.16,31.35,23.74,0.0,0.0,0.0059602647
54,224,74,118,485.2,8.827,22,29,509:510:509,37.16,31.35,22.91,0.0,0.0,0.0060706404
55,224,74,118,494.03,8.827,22,29,509:505,37.16,31.35,22.91,0.0,0.0,0.0061810156
56,224,72,118,502.86,8.827,22,30,1009,37.16,31.35,22.91,0.0,0.0,0.006291391
57,224,73,118,511.68,8.827,22,29,508:509,37.16,31.4,22.91,0.0,0.0,0.006401766
58,225,73,118,520.52,8.827,22,29,510:509,37.16,31.35,22.91,0.0,0.0,0.0065121413
59,224,73,118,529.35,8.827,22,29,509:505,37.16,31.35,23.94,0.0,0.0,0.0066225166
60,222,73,118,538.16,8.827,22,29,504:508,37.16,31.4,23.94,0.0,0.0,0.006732892
61,222,72,119,546.99,8.827,22,29,505:501,37.16,31.35,23.94,0.0,0.0,0.006843267
62,225,71,119,555.82,8.827,22,30,449:490,37.16,31.35,23.94,0.0,0.0,0.0069536422
63,225,71,119,564.64,8.827,22,30,490:490,37.16,31.35,23.94,0.0,0.0,0.0070640175
64,225,73,121,573.48,8.827,22,29,492:595,37.16,31.35,25.01,0.0,0.0,0.007174393
65,225,73,121,582.31,8.827,22,29,500,37.16,31.35,25.01,0.0,0.0,0.0072847684
66,225,74,121,591.13,8.827,22,29,500:504,37.16,31.35,25.01,0.0,0.0,0.0073951436
67,225,75,119,599.95,8.827,22,29,504:500,37.16,31.35,25.01,0.0,0.0,0.007505519
68,222,75,119,608.78,8.827,22,28,505:504,37.16,31.4,25.01,0.0,0.0,0.007615894
69,224,74,119,617.6,8.827,22,29,501:500,37.16,31.35,27.3,0.0,0.0,0.0077262693
70,224,74,119,626.43,8.827,22,29,504:501,37.16,31.35,27.3,0.0,0.0,0.007836645
71,223,74,120,635.26,8.827,22,29,497:497:503,37.16,31.35,27.3,0.0,0.0,0.00794702
72,224,73,120,644.09,8.827,22,29,500:500,37.16,31.35,27.3,0.0,0.0,0.008057395
73,223,73,120,652.91,8.827,22,29,500:500,37.16,31.35,27.3,0.0,0.0,0.008167771
74,223,73,120,661.74,8.827,22,29,501:495,37.16,31.35,29.23,0.0,0.0,0.008278145
75,224,72,120,670.57,8.827,22,30,495,37.16,31.35,29.23,0.0,0.0,0.008388521
76,225,72,121,679.4,8.827,22,30,495:500,37.16,31.35,29.23,0.0,0.0,0.008498896
77,223,72,120,688.22,8.827,22,30,500:503,37.16,31.35,29.23,0.0,0.0,0.008609272
78,225,72,120,697.05,8.827,22,30,499:497,37.16,31.35,29.23,0.0,0.0,0.008719646
79,224,72,121,705.87,8.827,22,30,497:495,37.16,31.35,29.33,0.0,0.0,0.008830022
80,224,73,120,714.7,8.827,22,29,500:500,37.16,31.35,29.33,0.0,0.0,0.008940398
81,224,73,120,723.54,8.827,22,0,500,37.16,31.4,29.33,0.0,0.0,0.008940398
82,224,73,120,732.35,8.827,22,0,996:497,37.16,31.4,29.33,0.0,0.0,0.008940398
83,0,0,121,741.18,8.827,22,0,497:500,37.16,31.4,29.33,0.0,0.0,0.008940398
84,0,0,121,750.01,8.827,22,0,497:495,37.16,31.35,28.6,0.0,0.0,0.008940398
85,224,74,121,758.83,8.827,22,29,493:497,37.16,31.35,28.6,0.0,0.0,0.0090507725
86,223,74,120,767.66,8.827,21,29,508:505,37.16,31.35,28.6,0.0,0.0,0.009161148
87,223,73,119,776.49,8.827,22,29,504:500,37.16,31.35,28.6,0.0,0.0,0.009271523
88,222,72,120,785.31,8.827,21,29,500:504,37.16,31.35,28.6,0.0,0.0,0.009381899
89,224,71,119,794.15,8.827,21,30,504:503:500,37.16,31.35,27.34,0.0,0.0,0.009492273
90,225,71,119,802.98,8.827,21,30,503:507,37.16,31.35,27.34,0.0,0.0,0.009602649
91,226,71,119,811.8,8.827,21,30,505:504,37.16,31.35,27.34,0.0,0.0,0.009713024
92,226,72,119,820.62,8.827,21,30,497,37.16,31.35,27.34,0.0,0.0,0.0098234
93,225,73,119,829.46,8.827,21,29,508:509,37.16,31.35,27.34,0.0,0.0,0.009933775
94,224,73,118,838.28,8.827,22,29,507:507,37.16,31.35,26.49,0.0,0.0,0.01004415
95,223,72,119,847.11,8.827,22,30,501:504,37.16,31.35,26.49,0.0,0.0,0.010154526
96,224,72,119,855.93,8.827,22,30,507:505,37.16,31.35,26.49,0.0,0.0,0.0102649005
97,223,72,119,864.76,8.827,22,30,505:503,37.16,31.35,26.49,0.0,0.0,0.010375276
98,225,71,119,873.59,8.827,22,30,503:509,37.16,31.35,26.49,0.0,0.0,0.010485651
99,224,72,119,882.42,8.827,21,30,505:507,37.16,31.35,25.53,0.0,0.0,0.010596027
100,223,72,119,891.25,8.827,21,30,501:504,37.16,31.4,25.53,0.0,0.0,0.010706401
101,225,72,118,900.06,8.827,21,30,510:513,37.16,31.35,25.53,0.0,0.0,0.010816777
102,224,72,118,908.89,8.827,21,30,510:509,37.16,31.35,25.53,0.0,0.0,0.010927152
103,224,72,117,917.74,8.827,21,30,513:512,37.16,31.35,25.53,0.0,0.0,0.011037528
104,225,72,118,926.54,8.827,21,30,504:507,37.16,31.35,25.29,0.0,0.0,0.011147903
105,225,72,118,935.38,8.827,21,30,512:513,37.16,31.4,25.29,0.0,0.0,0.011258278
106,225,74,117,944.2,8.827,21,29,514:512,37.16,31.4,25.29,0.0,0.0,0.011368654
107,222,73,117,953.02,8.827,21,29,510:509,37.16,31.4,25.29,0.0,0.0,0.0114790285
108,223,72,118,961.86,8.827,21,30,509:510,37.16,31.4,25.29,0.0,0.0,0.011589404
109,225,72,118,970.68,8.827,21,30,508:504,37.16,31.4,25.52,0.0,0.0,0.011699779
110,225,72,119,979.51,8.827,21,30,501:507,37.16,31.4,25.52,0.0,0.0,0.011810155
111,224,74,119,988.33,8.827,22,29,504:500,37.16,31.4,25.52,0.0,0.0,0.011920529
112,223,73,119,997.17,8.827,22,29,500:500,37.16,31.35,25.52,0.0,0.0,0.012030905
113,224,73,120,1005.99,8.827,21,29,508,37.16,31.35,25.52,0.0,0.0,0.012141281
114,224,71,118,1014.81,8.827,21,30,510:507:505,37.16,31.35,24.49,0.0,0.0,0.012251656
115,226,72,119,1023.64,8.827,21,30,504:515,37.17,31.35,24.49,0.0,0.0,0.012362031
116,225,72,117,1032.47,8.827,21,30,513:515,37.17,31.4,24.49,0.0,0.0,0.012472406
117,223,73,117,1041.29,8.827,21,29,515,37.17,31.4,24.49,0.0,0.0,0.012582782
118,224,73,116,1050.12,8.827,21,29,519:519,37.17,31.4,24.49,0.0,0.0,0.0126931565
119,225,72,116,1058.95,8.827,21,30,518,37.17,31.4,24.49,0.0,0.0,0.012803532
120,223,73,116,1067.77,8.827,21,29,1036:521:517,37.17,31.4,23.81,0.0,0.0,0.012913907
121,222,73,116,1076.6,8.827,21,29,523,37.17,31.35,23.81,0.0,0.0,0.013024283
122,225,73,116,1085.43,8.827,21,29,518:518,37.17,31.4,23.81,0.0,0.0,0.013134657
123,226,73,115,1094.25,8.827,21,30,524:522,37.17,31.35,23.81,0.0,0.0,0.013245033
124,222,73,115,1103.08,8.827,21,29,517:517,37.17,31.35,24.53,0.0,0.0,0.013355409
125,223,73,116,1111.91,8.827,21,29,514:514,37.17,31.35,24.53,0.0,0.0,0.013465784
126,223,72,116,1120.73,8.827,21,30,515:519,37.17,31.35,24.53,0.0,0.0,0.013576159
127,224,72,115,1129.56,8.827,21,30,527:532,37.17,31.35,24.53,0.0,0.0,0.013686534
128,224,71,113,1138.39,8.827,21,30,537:537,37.17,31.4,24.53,0.0,0.0,0.01379691
129,225,71,112,1147.21,8.827,21,30,546,37.17,31.4,23.83,0.0,0.0,0.0139072845
130,225,72,110,1156.04,8.827,21,30,547:538,37.17,31.4,23.83,0.0,0.0,0.01401766
131,225,73,111,1164.88,8.827,21,29,536:532,37.17,31.35,23.83,0.0,0.0,0.014128035
132,226,74,112,1173.69,8.827,21,29,535:526,37.17,31.4,23.83,0.0,0.0,0.014238411
133,223,74,113,1182.53,8.827,21,29,528:523,37.17,31.35,23.83,0.0,0.0,0.014348786
134,224,74,115,1191.35,8.827,21,29,518:518,37.17,31.35,23.76,0.0,0.0,0.014459161
135,224,74,116,1200.18,8.827,21,29,1037,37.17,31.35,23.76,0.0,0.0,0.014569537
136,224,74,115,1209.0,8.827,21,29,521,37.17,31.4,23.76,0.0,0.0,0.014679912
137,225,74,115,1217.84,8.827,21,29,1049:519,37.17,31.35,23.76,0.0,0.0,0.014790287
138,225,75,115,1226.66,8.827,21,29,523:521,37.17,31.35,23.76,0.0,0.0,0.014900662
139,224,76,115,1235.48,8.827,21,28,519,37.17,31.35,25.68,0.0,0.0,0.015011038
140,224,76,116,1244.32,8.827,21,28,518:513,37.17,31.35,25.68,0.0,0.0,0.015121412
141,222,75,116,1253.14,8.827,21,28,521:518,37.17,31.35,25.68,0.0,0.0,0.015231788
142,222,75,116,1261.96,8.827,21,28,514:518,37.17,31.35,25.68,0.0,0.0,0.015342163
143,224,75,116,1270.79,8.827,21,29,515:513,37.17,31.35,25.68,0.0,0.0,0.015452539
144,223,73,117,1279.62,8.827,21,29,509:515,37.17,31.35,26.57,0.0,0.0,0.015562914
145,223,72,117,1288.45,8.827,21,30,510:507,37.17,31.4,26.57,0.0,0.0,0.01567329
146,227,72,118,1297.28,8.827,21,30,505:500,37.17,31.4,26.57,0.0,0.0,0.015783664
147,226,73,118,1306.1,8.827,21,30,509:509,37.17,31.4,26.57,0.0,0.0,0.01589404
148,225,76,118,1314.93,8.827,21,28,508:507,37.17,31.35,26.57,0.0,0.0,0.016004415
149,223,76,119,1323.76,8.827,21,28,504:501,37.17,31.35,25.98,0.0,0.0,0.01611479
150,221,76,119,1332.58,8.827,21,28,500,37.17,31.35,25.98,0.0,0.0,0.016225165
151,223,74,120,1341.44,8.827,21,29,503:499:495,37.17,31.35,25.98,0.0,0.0,0.016335541
152,224,73,120,1350.26,8.827,21,29,500:500,37.17,31.4,25.98,0.0,0.0,0.016445916
153,223,73,120,1359.08,8.827,21,29,504:497,37.17,31.4,25.98,0.0,0.0,0.01655629
154,225,73,120,1367.89,8.827,21,29,495:499,37.17,31.4,25.19,0.0,0.0,0.016666668
155,224,73,120,1376.71,8.827,21,29,503:504,37.17,31.4,25.19,0.0,0.0,0.016777042
156,223,74,119,1385.54,8.827,21,29,508:504,37.17,31.4,25.19,0.0,0.0,0.016887417
157,224,73,118,1394.37,8.827,21,29,508:508,37.17,31.35,25.19,0.0,0.0,0.016997792
158,224,74,119,1403.19,8.827,21,29,505:504,37.17,31.35,25.19,0.0,0.0,0.017108168
159,224,73,119,1412.02,8.827,21,29,504:507,37.17,31.35,25.06,0.0,0.0,0.017218543
160,224,72,119,1420.85,8.827,21,30,504:504,37.17,31.35,25.06,0.0,0.0,0.017328918
161,223,72,119,1429.67,8.827,21,30,509,37.17,31.35,25.06,0.0,0.0,0.017439293
162,224,72,117,1438.5,8.827,21,30,514:513:518,37.17,31.4,25.06,0.0,0.0,0.01754967
163,224,72,115,1447.33,8.827,21,30,528:527,37.17,31.4,25.06,0.0,0.0,0.017660044
164,224,71,114,1456.15,8.827,21,30,523:523,37.17,31.4,26.55,0.0,0.0,0.017770419
165,224,72,114,1464.98,8.827,21,30,526,37.18,31.4,26.55,0.0,0.0,0.017880796
166,225,72,113,1473.81,8.827,21,30,532:536,37.18,31.4,26.55,0.0,0.0,0.01799117
167,225,72,113,1482.63,8.827,21,30,533:531,37.18,31.4,26.55,0.0,0.0,0.018101545
168,225,72,113,1491.46,8.827,21,30,532:524,37.18,31.4,26.55,0.0,0.0,0.01821192
169,225,74,114,1500.3,8.827,21,29,522:522,37.18,31.4,26.36,0.0,0.0,0.018322296
170,223,74,115,1509.11,8.827,21,29,521:518,37.18,31.4,26.36,0.0,0.0,0.018432671
171,223,74,116,1517.94,8.827,21,29,513:513,37.18,31.4,26.36,0.0,0.0,0.018543046
172,224,73,117,1526.77,8.827,21,29,513:521,37.18,31.4,26.36,0.0,0.0,0.01865342
173,225,73,115,1535.59,8.827,21,29,522:521,37.18,31.4,26.36,0.0,0.0,0.018763797
174,224,73,115,1544.43,8.827,21,29,518,37.18,31.4,26.36,0.0,0.0,0.018874172
175,225,74,116,1553.25,8.827,21,29,1034,37.18,31.4,26.23,0.0,0.0,0.018984547
176,224,74,116,1562.08,8.827,21,29,518:515:513,37.18,31.4,26.23,0.0,0.0,0.019094924
177,222,74,117,1570.91,8.827,21,29,513:523,37.18,31.4,26.23,0.0,0.0,0.019205298
178,225,74,116,1579.74,8.827,21,29,527,37.18,31.4,26.23,0.0,0.0,0.019315673
179,225,74,115,1588.55,8.827,21,29,523:521,37.18,31.4,24.97,0.0,0.0,0.019426048
180,224,74,115,1597.38,8.827,21,29,523:524,37.18,31.4,24.97,0.0,0.0,0.019536424
181,223,74,114,1606.22,8.827,21,29,527:522,37.18,31.4,24.97,0.0,0.0,0.0196468
182,223,74,115,1615.04,8.827,21,29,1044,37.18,31.4,24.97,0.0,0.0,0.019757174
183,223,74,115,1623.86,8.827,21,29,523:518,37.18,31.4,24.97,0.0,0.0,0.01986755
184,224,73,115,1632.69,8.827,21,29,521,37.18,31.4,24.97,0.0,0.0,0.019977925
185,224,73,116,1641.53,8.827,21,29,521:518:518,37.18,31.4,24.13,0.0,0.0,0.0200883
186,223,72,116,1650.34,8.827,21,30,518:517,37.18,31.4,24.13,0.0,0.0,0.020198675
187,223,71,116,1659.17,8.827,21,30,513:510,37.18,31.4,24.13,0.0,0.0,0.020309051
188,224,71,117,1668.0,8.827,21,30,513:523,37.18,31.4,24.13,0.0,0.0,0.020419426
189,224,72,115,1676.82,8.827,21,30,527:524,37.18,31.4,23.56,0.0,0.0,0.020529801
190,224,72,115,1685.65,8.827,21,30,521:518,37.18,31.4,23.56,0.0,0.0,0.020640176
191,225,72,116,1694.48,8.827,21,30,514:528,37.18,31.4,23.56,0.0,0.0,0.020750552
192,227,74,115,1703.3,8.827,21,29,527,37.18,31.4,23.56,0.0,0.0,0.020860927
193,226,74,114,1712.13,8.827,21,29,523:521,37.18,31.4,23.56,0.0,0.0,0.020971302
194,223,76,115,1720.97,8.827,21,28,518:518,37.18,31.4,22.4,0.0,0.0,0.021081679
195,223,75,116,1729.79,8.827,21,28,518:513,37.18,31.4,22.4,0.0,0.0,0.021192053
196,226,76,117,1738.62,8.827,21,28,513:509,37.18,31.4,22.4,0.0,0.0,0.021302428
197,225,77,118,1747.44,8.827,21,28,509:500,37.18,31.4,22.4,0.0,0.0,0.021412803
198,223,77,118,1756.27,8.827,21,28,504:508,37.18,31.4,22.4,0.0,0.0,0.02152318
199,223,77,118,1765.09,8.827,21,28,512:510,37.18,31.4,21.23,0.0,0.0,0.021633554
200,223,76,117,1773.92,8.827,21,28,504:510,37.18,31.4,21.23,0.0,0.0,0.021743929
201,225,75,118,1782.74,8.827,21,29,507:500,37.18,31.4,21.23,0.0,0.0,0.021854304
202,224,75,119,1791.57,8.827,21,29,504:504,37.18,31.4,21.23,0.0,0.0,0.02196468
203,224,75,119,1800.4,8.827,21,29,500:500,37.18,31.4,21.23,0.0,0.0,0.022075055
204,225,76,120,1809.23,8.827,21,28,495:499,37.18,31.4,21.63,0.0,0.0,0.02218543
205,224,77,120,1818.05,8.827,21,28,500:509,37.18,31.4,21.63,0.0,0.0,0.022295807
206,222,76,118,1826.89,8.827,21,28,509:509,37.18,31.4,21.63,0.0,0.0,0.022406181
207,223,75,118,1835.71,8.827,21,28,505:504,37.18,31.4,21.63,0.0,0.0,0.022516556
208,224,74,119,1844.53,8.827,21,29,505:509,37.18,31.4,21.63,0.0,0.0,0.02262693
209,224,74,118,1853.36,8.827,21,29,509:507,37.18,31.4,21.51,0.0,0.0,0.022737307
210,225,74,118,1862.19,8.827,21,29,509:513,37.18,31.4,21.51,0.0,0.0,0.022847682
211,224,75,118,1871.01,8.827,21,29,509:504,37.18,31.4,21.51,0.0,0.0,0.022958057
212,224,75,118,1879.85,8.827,21,29,508,37.18,31.4,21.51,0.0,0.0,0.023068432
213,225,75,118,1888.67,8.827,21,29,1021,37.18,31.4,21.51,0.0,0.0,0.023178808
214,225,76,116,1897.5,8.827,21,28,519:517:514,37.18,31.4,22.21,0.0,0.0,0.023289183
215,224,77,116,1906.33,8.827,21,28,510,37.18,31.4,22.21,0.0,0.0,0.023399558
216,224,77,117,1915.15,8.827,21,28,514:514,37.18,31.4,22.21,0.0,0.0,0.023509935
217,224,77,117,1923.98,8.827,21,28,513:509,37.18,31.4,22.21,0.0,0.0,0.02362031
218,223,77,117,1932.84,8.827,21,28,515:515:510,37.18,31.4,22.21,0.0,0.0,0.023730684
219,224,76,117,1941.63,8.827,21,28,512:513,37.18,31.4,23.07,0.0,0.0,0.023841059
220,225,76,117,1950.46,8.827,21,28,523,37.18,31.4,23.07,0.0,0.0,0.023951435
221,224,77,115,1959.28,8.827,21,28,526:523,37.18,31.4,23.07,0.0,0.0,0.02406181
222,224,77,115,1968.11,8.827,21,28,521:517,37.18,31.4,23.07,0.0,0.0,0.024172185
223,225,77,116,1976.93,8.827,21,28,510:514,37.18,31.35,23.07,0.0,0.0,0.024282562
224,225,77,116,1985.76,8.827,21,28,515:513,37.18,31.35,23.65,0.0,0.0,0.024392936
225,223,77,117,1994.59,8.827,21,28,510:510,37.19,31.4,23.65,0.0,0.0,0.024503311
226,222,76,117,2003.41,8.827,21,28,515:518,37.19,31.4,23.65,0.0,0.0,0.024613686
227,225,76,116,2012.24,8.827,21,28,521:515,37.19,31.4,23.65,0.0,0.0,0.024724063
228,225,76,116,2021.08,8.827,21,28,517:521,37.19,31.4,23.65,0.0,0.0,0.024834437
229,224,77,116,2029.9,8.827,21,28,522,37.19,31.4,22.85,0.0,0.0,0.024944812
230,223,76,115,2038.72,8.827,21,28,519:518:523,37.19,31.4,22.85,0.0,0.0,0.025055187
231,223,76,115,2047.55,8.827,21,28,524,37.19,31.4,22.85,0.0,0.0,0.025165563
232,224,76,114,2056.38,8.827,21,28,524:521,37.19,31.4,22.85,0.0,0.0,0.025275938
233,224,76,114,2065.21,8.827,21,28,527:527,37.19,31.4,22.85,0.0,0.0,0.025386313
234,224,76,114,2074.06,8.827,21,28,528:523,37.19,31.4,23.5,0.0,0.0,0.02549669
235,224,76,114,2082.86,8.827,21,28,518:529,37.19,31.4,23.5,0.0,0.0,0.025607064
236,225,76,114,2091.68,8.827,21,28,527:528,37.19,31.4,23.5,0.0,0.0,0.02571744
237,224,76,114,2100.51,8.827,21,28,523:521,37.19,31.4,23.5,0.0,0.0,0.025827814
238,224,78,115,2109.34,8.827,21,27,519:518,37.19,31.4,23.5,0.0,0.0,0.02593819
239,223,77,116,2118.16,8.827,21,28,517:514,37.19,31.35,24.33,0.0,0.0,0.026048565
240,223,78,117,2126.99,8.827,21,27,513:510,37.19,31.4,24.33,0.0,0.0,0.02615894
241,223,76,117,2135.83,8.827,21,28,512:515,37.19,31.35,24.33,0.0,0.0,0.026269315
242,225,76,117,2144.65,8.827,21,28,554,37.19,31.4,24.33,0.0,0.0,0.026379691
243,225,76,117,2153.48,8.827,21,28,463:513:523,37.19,31.4,24.33,0.0,0.0,0.026490066
244,225,77,116,2162.31,8.827,21,28,523,37.19,31.4,26.45,0.0,0.0,0.026600441
245,225,79,115,2171.13,8.827,21,27,527:522,37.19,31.4,26.45,0.0,0.0,0.026710818
246,224,79,115,2179.96,8.827,21,27,518:515,37.19,31.4,26.45,0.0,0.0,0.026821192
247,224,79,116,2188.78,8.827,21,27,514:519,37.19,31.4,26.45,0.0,0.0,0.026931567
248,224,79,116,2197.61,8.827,21,27,519:517,37.19,31.4,26.45,0.0,0.0,0.027041942
249,223,79,116,2206.44,8.827,21,27,513:515,37.19,31.4,27.48,0.0,0.0,0.027152319
250,225,78,116,2215.26,8.827,21,28,518:518,37.19,31.4,27.48,0.0,0.0,0.027262693
251,223,79,116,2224.09,8.827,21,27,513:514,37.19,31.4,27.48,0.0,0.0,0.027373068
252,223,78,116,2232.91,8.827,21,27,519:521,37.19,31.4,27.48,0.0,0.0,0.027483443
253,223,77,115,2241.75,8.827,21,28,526:521,37.19,31.4,27.48,0.0,0.0,0.02759382
254,225,77,115,2250.57,8.827,21,28,522:523,37.19,31.35,28.55,0.0,0.0,0.027704194
255,225,79,115,2259.4,8.827,21,27,523:519,37.19,31.4,28.55,0.0,0.0,0.027814569
256,224,79,115,2268.23,8.827,21,27,518:523,37.19,31.4,28.55,0.0,0.0,0.027924946
257,223,79,115,2277.05,8.827,21,27,524:523,37.19,31.4,28.55,0.0,0.0,0.02803532
258,223,79,115,2285.87,8.827,21,27,,37.19,31.4,28.55,0.0,0.0,0.028145695
259,223,76,114,2294.7,8.827,21,28,1047:529,37.19,31.4,28.09,0.0,0.0,0.02825607
260,225,77,114,2303.53,8.827,21,28,527:526,37.19,31.4,28.09,0.0,0.0,0.028366446
261,225,77,114,2312.36,8.827,21,28,529:527,37.19,31.35,28.09,0.0,0.0,0.028476821
262,223,77,114,2321.18,8.827,21,28,523,37.19,31.4,28.09,0.0,0.0,0.028587196
263,224,77,115,2330.01,8.827,21,28,522:521:528,37.19,31.4,28.09,0.0,0.0,0.028697573
264,224,77,113,2338.84,8.827,21,28,531:532,37.2,31.35,26.99,0.0,0.0,0.028807947
265,223,77,113,2347.66,8.827,21,28,529,37.2,31.35,26.99,0.0,0.0,0.028918322
266,224,76,114,2356.5,8.827,21,28,526:518,37.2,31.35,26.99,0.0,0.0,0.029028697
267,227,78,114,2365.33,8.827,21,28,527:526:531,37.2,31.35,26.99,0.0,0.0,0.029139074
268,223,78,114,2374.14,8.827,21,27,526:522,37.2,31.35,26.99,0.0,0.0,0.029249448
269,222,78,114,2382.98,8.827,21,27,526,37.2,31.35,25.48,0.0,0.0,0.029359823
270,224,77,114,2391.8,8.827,21,28,527:524,37.2,31.35,25.48,0.0,0.0,0.029470198
271,225,77,114,2400.62,8.827,21,28,521:524,37.2,31.35,25.48,0.0,0.0,0.029580574
272,225,77,114,2409.46,8.827,21,28,523:532,37.2,31.35,25.48,0.0,0.0,0.02969095
