skin_temperature,HeatStrainIndex,hrv
31.4,0.0,514:519
31.4,0.0,519:517
31.4,0.0,513:515
31.4,0.0,518:518
31.4,0.0,513:514
31.4,0.0,519:521
31.4,0.0,526:521
31.35,0.0,522:523
31.4,0.0,523:519
31.4,0.0,518:523
31.4,0.0,524:523
31.4,0.0,
31.4,0.0,1047:529
31.4,0.0,527:526
31.35,0.0,529:527
31.4,0.0,523
31.4,0.0,522:521:528
31.35,0.0,531:532
31.35,0.0,529
31.35,0.0,526:518
31.35,0.0,527:526:531
31.35,0.0,526:522
31.35,0.0,526
31.35,0.0,527:524
31.35,0.0,521:524
31.35,0.0,523:532
31.35,0.0,524:523
31.35,0.0,522:526
31.35,0.0,531
31.35,0.0,532:527:528
31.35,0.0,527
31.4,0.0,529:524
31.35,0.0,526:528
31.35,0.0,521:521
31.35,0.0,523:523
31.4,0.0,523:518
31.4,0.0,523:523
31.35,0.0,527:521
31.35,0.0,523:519
31.35,0.0,524:528
31.35,0.0,532:526
31.35,0.0,523
31.35,0.0,1037
31.35,0.0,522:523
31.35,0.0,519:513
31.35,0.0,513:513
31.35,0.0,509:505
31.35,0.0,509:505
31.35,0.0,507:512
31.3,0.0,512
31.35,0.0,515:513:518
31.35,0.0,519:521
31.35,0.0,518:521
31.35,0.0,521:518
31.35,0.0,517:517
31.35,0.0,549
31.35,0.0,474:510
31.35,0.0,517:514
31.35,0.0,515:513:517
31.35,0.0,517
31.35,0.0,517:514
31.35,0.0,518:517
31.35,0.0,513:518
31.35,0.0,521:513
31.35,0.0,509:507
31.35,0.0,514:517
31.35,0.0,521:517
31.35,0.0,513
31.35,0.0,510:518:518
31.35,0.0,518:515
31.35,0.0,510:513
31.35,0.0,515:515
31.35,0.0,513:513
31.35,0.0,515:509
31.35,0.0,510:510
31.35,0.0,513:509
31.35,0.0,509:508
31.35,0.0,513
31.35,0.0,515:518
31.35,0.0,521:518
31.35,0.0,518:519
31.35,0.0,514:515
31.35,0.0,519:515
31.35,0.0,517:514
31.35,0.0,513:510
31.35,0.0,513:505
31.35,0.0,514:514
31.35,0.0,509:510
31.3,0.0,512:514
31.35,0.0,513:509
31.35,0.0,
31.35,0.0,509:1024
31.35,0.0,513:515:510
31.35,0.0,513:513
31.35,0.0,513:512
31.35,0.0,509
31.35,0.0,513:510
31.35,0.0,509:509
31.35,0.0,509:512
31.35,0.0,505:504
31.35,0.0,504:509
31.35,0.0,509:513
31.35,0.0,509:507:510
31.35,0.0,510
31.35,0.0,513:510
31.35,0.0,508:505
31.3,0.0,509:509
31.35,0.0,507:505
31.3,0.0,505:509
31.35,0.0,507:509
31.3,0.0,505:505
31.3,0.0,507:508
31.3,0.0,507:505
31.35,0.0,507:505
31.3,0.0,508:500
31.3,0.0,504:500
31.3,0.0,505:507
31.35,0.0,509:507
31.35,0.0,505:508
31.3,0.0,509:512
31.3,0.0,509:508
31.3,0.0,
31.3,0.0,510:1009
31.3,0.0,503:504:507
31.3,0.0,504:508
31.3,0.0,503
31.3,0.0,500:499:508
31.3,0.0,504:508
31.3,0.0,507:509
31.3,0.0,509
31.3,0.0,512:509
31.3,0.0,509:510
31.3,0.0,507:504
31.3,0.0,508:507
31.3,0.0,505:504
31.3,0.0,507:505:508
31.3,0.0,504:500
31.3,0.0,507:504
31.3,0.0,509
31.3,0.0,505:505
31.3,0.0,509:509
31.3,0.0,505:504
31.3,0.0,507:509
31.3,0.0,505:509
31.3,0.0,508:504
31.3,0.0,507:509
31.3,0.0,508:500
31.3,0.0,501:504
31.3,0.0,505:504
31.3,0.0,507:503
31.3,0.0,500
31.3,0.0,504:501
31.3,0.0,1001
31.3,0.0,497
31.3,0.0,
31.3,0.0,1000:1501:503
31.3,0.0,500:503
31.3,0.0,499:497
31.3,0.0,500:500
31.3,0.0,504:503
31.3,0.0,508
31.3,0.0,504:507:505
31.3,0.0,507
31.3,0.0,505:501
31.3,0.0,1011
31.3,0.0,505:504:504
31.3,0.0,504:500
31.3,0.0,497:503
31.3,0.0,503:504
31.3,0.0,503:504
31.3,0.0,504:505
31.3,0.0,503:500
31.3,0.0,504:504
31.3,0.0,505:500
31.3,0.0,500
31.3,0.0,1008:507
31.3,0.0,497:507
31.3,0.0,504:504
31.3,0.0,500:503
31.3,0.0,499:497
31.3,0.0,497:495
31.3,0.0,492:493
31.3,0.0,493
31.3,0.0,497:495:493
31.3,0.0,492:499
31.3,0.0,497:495
31.3,0.0,495:497
31.3,0.0,497:495
31.3,0.0,500:499
31.3,0.0,497:497
31.3,0.0,501:500
31.3,0.0,500:500
31.25,0.0,497:503
31.25,0.0,504:501
31.25,0.0,500:500
31.25,0.0,503:503
31.25,0.0,504:503
31.3,0.0,504
31.3,0.0,503:1001
31.3,0.0,504:504
31.3,0.0,505:501
31.25,0.0,503:507
31.25,0.0,507:505
31.25,0.0,505:505
31.25,0.0,503:503
31.3,0.0,532:474
31.25,0.0,504:500
31.3,0.0,503:503
31.25,0.0,504:504
31.3,0.0,500:499
31.3,0.0,503
31.3,0.0,1006:505
31.25,0.0,500
31.3,0.0,507:504
31.25,0.0,504:504
31.25,0.0,500
31.25,0.0,995:501
31.25,0.0,501:504:497
31.3,0.0,504:500
31.25,0.0,503:497
31.25,0.0,500:495
31.3,0.0,501:503
31.3,0.0,504:504
31.3,0.0,504:503
31.25,0.0,504:501
31.25,0.0,497:503
31.3,0.0,500:503
31.25,0.0,499:495
31.3,0.0,497
31.25,0.0,497:497
31.25,0.0,492:490
31.25,0.0,490
31.25,0.0,1470
31.3,0.0,488:488
31.3,0.0,970:481
31.25,0.0,486:472
31.25,0.0,479:483
31.25,0.0,479:483
31.25,0.0,479:479
31.3,0.0,481:481
31.25,0.0,481:481
31.25,0.0,481:479
31.25,0.0,481:476
31.25,0.0,476:474:476
31.25,0.0,476:474
31.25,0.0,472:469
31.25,0.0,
31.25,0.0,1889
31.3,0.0,472:470
31.3,0.0,470:467
31.3,0.0,469:465:465
31.3,0.0,465:465
31.25,0.0,465:465
31.25,0.0,467:465
31.25,0.0,467:463
31.3,0.0,463:462
31.25,0.0,470:469
31.3,0.0,465:467
31.3,0.0,462:472:469
31.3,0.0,469:467
31.3,0.0,467:467
31.3,0.0,463:462
31.3,0.0,469:467
31.3,0.0,463:463
31.3,0.0,470:470
31.3,0.0,467:469
31.3,0.0,472:474:476
31.3,0.0,950
31.3,0.0,479:474
31.3,0.0,479:479
31.3,0.0,476:474
31.3,0.0,481:479
31.3,0.0,476:479
31.3,0.0,476:483
31.3,0.0,483:481
31.3,0.0,967
31.3,0.0,486:483:486
31.3,0.0,486
31.3,0.0,479:485:486
31.3,0.0,481:479
31.3,0.0,483:485
31.3,0.0,481:479
31.3,0.0,477:474
31.3,0.0,485:486
31.3,0.0,486:485
31.35,0.0,483:488
31.3,0.0,486:485
31.35,0.0,481:488
31.35,0.0,490:488
31.3,0.0,483:486
31.35,0.0,486:490
31.3,0.0,490:493
31.3,0.0,488:492
31.35,0.0,495:488
31.3,0.0,485:490:490
31.3,0.0,488
31.3,0.0,483:483:486
31.3,0.0,485:481
31.35,0.0,481:481
31.35,0.0,485:486
31.3,0.0,483:481
31.3,0.0,485:490
31.3,0.0,492:493
31.35,0.0,490:492
31.35,0.0,493:490
31.3,0.0,486:493
31.35,0.0,493:492
31.35,0.0,492:488
31.35,0.0,495:495
31.35,0.0,492:488
31.35,0.0,493:495
31.35,0.0,495:500
31.35,0.0,499:495
31.35,0.0,497:500
31.35,0.0,495:490
31.35,0.0,495:493:495
31.35,0.0,490:495
31.35,0.0,497:495
31.35,0.0,492:495
31.35,0.0,500
31.4,0.0,499:495
31.35,0.0,499:499
31.35,0.0,497:492:495
31.35,0.0,497
31.35,0.0,495:493
31.35,0.0,495:493
31.35,0.0,490:488
31.4,0.0,488:486:488
31.4,0.0,490
31.4,0.0,490:488:490
31.4,0.0,493:488
31.4,0.0,490:492
31.4,0.0,486:490
31.4,0.0,490:486
31.4,0.0,490:490
31.4,0.0,488:485
31.4,0.0,488:488
31.4,0.0,492:486
31.4,0.0,492:490
31.4,0.0,492:488
31.4,0.0,492
31.4,0.0,986:490
31.4,0.0,493:495
31.4,0.0,495:495
31.4,0.0,490:495
31.4,0.0,495:497
31.4,0.0,493:495
31.4,0.0,495:490
31.4,0.0,490:485:493
31.45,0.0,490
31.45,0.0,490:495:486
31.4,0.0,486
31.4,0.0,490:486:481
31.45,0.0,481:479
31.4,0.0,486:483
31.45,0.0,483:485
31.45,0.0,481:476
31.45,0.0,481
31.45,0.0,479:479:477
31.45,0.0,472:483
31.45,0.0,479:479
31.45,0.0,479:474
31.45,0.0,479:479
31.45,0.0,477:479
31.45,0.0,474:474
31.5,0.0,476:476:474
31.45,0.0,474:477
31.45,0.0,479:477
31.45,0.0,479:481
31.5,0.0,481:479
31.5,0.0,479:479
31.45,0.0,481
31.5,0.0,959:474
31.5,0.0,481:479
31.5,0.0,476:474
31.5,0.0,474:476
31.45,0.0,476:476:472
31.45,0.0,474:479
31.5,0.0,479:476
31.5,0.0,476:479
31.5,0.0,479:479
31.5,0.0,479:479
31.5,0.0,485:485
31.5,0.0,485:483
31.5,0.0,479:486
31.5,0.0,481:488
31.55,0.0,483:481
31.5,0.0,485:486:483
31.5,0.0,481:486
31.5,0.0,486:486
31.5,0.0,485
31.55,0.0,479:488:488
31.55,0.0,485:485
31.55,0.0,477
31.55,0.0,483:483:479
31.55,0.0,477:485
31.5,0.0,483:483
31.55,0.0,479
31.55,0.0,483:481:483
31.55,0.0,483:479:486
31.55,0.0,483
31.55,0.0,975:486
31.55,0.0,486
31.55,0.0,492:488
31.55,0.0,490:490:485
31.6,0.0,490:490
31.6,0.0,486:486
31.6,0.0,481:483
31.55,0.0,481
31.6,0.0,483:479:479
31.6,0.0,479:479
31.6,0.0,479:479
31.6,0.0,479
31.6,0.0,481:479:479
31.6,0.0,481:483
31.6,0.0,479:486
31.6,0.0,479:485:486
31.6,0.0,486:483
31.6,0.0,486:483
31.6,0.0,486:481
31.6,0.0,483
31.6,0.0,966:476
31.65,0.0,481:479
31.6,0.0,479:481
31.65,0.0,479:477
31.65,0.0,474:481
31.65,0.0,479:479
31.65,0.0,477:476
31.65,0.0,476:479
31.65,0.0,476:474
31.65,0.0,474:474
31.65,0.0,476:474:469
31.65,0.0,472:467
31.65,0.0,476:472
31.65,0.0,472:469
31.65,0.0,470:467
31.65,0.0,474:472
31.65,0.0,470:941
31.65,0.0,472:469
31.65,0.0,469:474
31.65,0.0,474:472
31.65,0.0,472:469
31.65,0.0,479:476
31.65,0.0,948
31.65,0.0,472:474
31.65,0.0,474:472
31.65,0.0,470:467
31.7,0.0,476:474
31.7,0.0,476:474:474
31.7,0.0,477:479
31.7,0.0,479:477
31.65,0.0,479:481
31.7,0.0,481:481
31.7,0.0,479:481
31.7,0.0,479:479
31.7,0.0,479:479
31.7,0.0,955
31.7,0.0,477:476
31.7,0.0,477:476
31.7,0.0,476:474:472
31.7,0.0,472:469
31.7,0.0,474:472
31.7,0.0,469
31.7,0.0,472:467:469:470
31.75,0.0,469:469
31.7,0.0,465
31.7,0.0,467:465:476
31.7,0.0,439:501
31.75,0.0,472
31.75,0.0,469:474
31.75,0.0,943:469
31.75,0.0,469:469
31.75,0.0,465:463
31.75,0.0,470:467
31.75,0.0,465:467:463
31.75,0.0,476:474
31.75,0.0,472:472
31.75,0.0,476:474
31.75,0.0,470:469
31.75,0.0,467:472
31.75,0.0,472:472:469
31.75,0.0,467:472
31.75,0.0,474:470
31.8,0.0,472:474
31.8,0.0,476:476
31.75,0.0,476:472
31.8,0.0,481:479
31.8,0.0,479:477
31.8,0.0,479:486
31.8,0.0,481:479
31.8,0.0,483:483
31.8,0.0,479:481
31.8,0.0,481:481
31.8,0.0,483:479
31.8,0.0,479:479
31.8,0.0,481:957
31.8,0.0,479
31.8,0.0,479:481:486
31.8,0.0,483:481
31.8,0.0,485
31.8,0.0,1458
31.8,0.0,486:481
31.8,0.0,479:481
31.8,0.0,479:479
31.8,0.0,483:472
31.8,0.0,479:477
31.8,0.0,476:476
31.8,0.0,472:474
31.8,0.0,474:469
31.85,0.0,938:476
31.85,0.0,476:474
31.85,0.0,474:470
31.85,0.0,474:474:474
31.85,0.0,470:469
31.85,0.0,465:474
31.85,0.0,472:472
31.85,0.0,470:467
31.85,0.0,948
31.85,0.0,474:472
31.9,0.0,472:474
31.9,0.0,472:472
31.9,0.0,469:470
31.85,0.0,939
31.85,0.0,472:943
31.9,0.0,474:476
31.9,0.0,470:476
31.9,0.0,474:474
31.9,0.0,470:479
31.9,0.0,955
31.9,0.0,1434
31.9,0.0,479
31.9,0.0,479:479:479
31.9,0.0,477:479
31.9,0.0,476:469
31.9,0.0,476
31.9,0.0,474:476:474
31.95,0.0,467
31.95,0.0,
31.95,0.0,1886:474
31.9,0.0,467:472
31.9,0.0,469:469
31.9,0.0,933
31.95,0.0,469:465:463
31.9,0.0,470:469
31.95,0.0,469:469
31.95,0.0,469:476
31.95,0.0,474:476:472
31.95,0.0,470:474
31.95,0.0,474
31.95,0.0,945
31.95,0.0,476:476:474
31.95,0.0,469:467
31.95,0.0,474
31.95,0.0,472:472:469
31.95,0.0,469:467
31.95,0.0,467
31.95,0.0,925:472
31.95,0.0,469:467:467
31.95,0.0,462:472
32.0,0.0,469
32.0,0.0,469:935
32.0,0.0,939
32.0,0.0,472:887
32.0,0.0,467
32.0,0.0,469:476:465
32.0,0.0,481:470
32.0,0.0,474
32.0,0.0,939:469
32.0,0.0,469:467
32.0,0.0,469:469
32.0,0.0,472:476
32.0,0.0,476
32.0,0.0,958:481
32.0,0.0,479:481
32.0,0.0,481:479:476
32.0,0.0,474:479
32.0,0.0,479:477
32.0,0.0,474:472
32.05,0.0,479:476
32.05,0.0,474:472
32.05,0.0,476
32.0,0.0,1422:474
32.0,0.0,472:474
32.0,0.0,467:470
32.0,0.0,474:474
32.0,0.0,474:474
32.0,0.0,467:474
32.0,0.0,472:470
32.05,0.0,469:463
32.05,0.0,943
32.05,0.0,472:469
32.05,0.0,939
32.05,0.0,940:467
32.05,0.0,469:472
32.05,0.0,472:472
32.05,0.0,469:469
32.05,0.0,476:474
32.05,0.0,477
32.05,0.0,949:479:474
32.05,0.0,474:476
32.05,0.0,476:479
32.05,0.0,474:472
32.05,0.0,472:474
32.05,0.0,
32.05,0.0,1414:472
32.05,0.0,472:470
32.05,0.0,472:467
32.05,0.0,467:472
32.05,0.0,472:474
32.05,0.0,470:469
32.05,0.0,944:474
32.05,0.0,476:472
32.05,0.0,472:474
32.1,0.0,476:476
32.1,0.0,474:474
32.1,0.0,474:476:476
32.1,0.0,472
32.1,0.0,472:477:474
32.1,0.0,476
32.1,0.0,474:474:474
32.1,0.0,476
32.1,0.0,472:469:467
32.1,0.0,
32.1,0.0,945:469:474
32.1,0.0,469:465
32.1,0.0,469:474
32.1,0.0,469:467:470
32.1,0.0,469:467
32.1,0.0,465:467
32.1,0.0,474:472
32.15,0.0,470:476
32.15,0.0,472:469
32.1,0.0,472:474:474
32.1,0.0,469
32.1,0.0,472:472:469
32.15,0.0,465:467
32.15,0.0,474:474
32.1,0.0,474:474
32.1,0.0,465:476
32.1,0.0,476:476
32.1,0.0,476:472
32.15,0.0,476:476
32.15,0.0,477:474
32.15,0.0,467:479:474
32.15,0.0,948
32.15,0.0,469:474
32.15,0.0,470:472
32.2,0.0,467:472
32.15,0.0,476:472
32.15,0.0,469:476:476
32.15,0.0,476:470
32.15,0.0,479
32.15,0.0,479:479:479
32.15,0.0,479:481
32.15,0.0,479
32.15,0.0,479:474:479
32.15,0.0,474:476
32.15,0.0,
32.2,0.0,1424:476
32.2,0.0,474:469:476
32.2,0.0,474:474
32.2,0.0,474:472
32.2,0.0,476:476
32.2,0.0,477:476
32.2,0.0,472:474
32.25,0.0,477:472
32.2,0.0,472:469
32.2,0.0,476:474
32.2,0.0,476:469
32.2,0.0,472:474
32.2,0.0,940:467
32.25,0.0,469
32.25,0.0,472:467:472
32.25,0.0,467:472
32.25,0.0,469:470
32.2,0.0,467:472
32.2,0.0,472:936
32.25,0.0,470:472
32.25,0.0,470:465
32.25,0.0,472:469
32.25,0.0,469:467
32.25,0.0,465:469
32.25,0.0,935
32.25,0.0,467:467
32.25,0.0,467:465
32.25,0.0,465:467
32.25,0.0,931
32.25,0.0,925:465
32.25,0.0,463
32.25,0.0,925:465
32.3,0.0,465:463
32.3,0.0,462:469
32.3,0.0,467:467:465
32.3,0.0,472:469
32.3,0.0,941
32.3,0.0,465:474
32.3,0.0,472:472
32.3,0.0,472:476
32.3,0.0,469:943
32.3,0.0,472:469
32.3,0.0,463:472
32.3,0.0,470:469
32.3,0.0,469:469
32.3,0.0,476:472
32.3,0.0,474:472
32.3,0.0,474:469
32.3,0.0,476:476
32.3,0.0,474:476
32.3,0.0,476:479
32.35,0.0,472:479:479
32.3,0.0,476:479
32.3,0.0,477:476
32.3,0.0,479:474
32.3,0.0,479:479
32.3,0.0,477:476
32.35,0.0,477:476
32.35,0.0,479:481
32.35,0.0,958
32.3,0.0,485:483
32.35,0.0,483:481:485
32.35,0.0,486
32.35,0.0,483:481:483
32.35,0.0,486:483
32.35,0.0,483
32.35,0.0,483:488
32.35,0.0,483:483:483
32.35,0.0,483:481
32.35,0.0,483:481
32.35,0.0,483:481
32.35,0.0,957
32.35,0.0,479:479
32.35,0.0,476:472:472
32.35,0.0,477:474
32.35,0.0,476:474
32.35,0.0,
32.35,0.0,947:472:472
32.35,0.0,469:474
32.35,0.0,472:474
32.35,0.0,938
32.35,0.0,470:467
32.35,0.0,474:474
32.35,0.0,474:469:476
32.35,0.0,479:474
32.4,0.0,469:479
32.4,0.0,476:479
32.4,0.0,472:476
32.4,0.0,476:474
32.4,0.0,467:474
32.4,0.0,
32.4,0.0,943:938
32.4,0.0,469:465:470
32.4,0.0,472:470
32.4,0.0,474
32.4,0.0,941
32.4,0.0,474:472
32.4,0.0,476:467:472
32.4,0.0,470:467
32.4,0.0,463:469
32.4,0.0,469:469
32.4,0.0,465:936
32.4,0.0,938
32.4,0.0,467:469
32.4,0.0,469:467
32.4,0.0,465:465
32.4,0.0,935:467
32.45,0.0,463
32.4,0.0,465:469:467
32.45,0.0,465
32.4,0.0,465:469:470
32.45,0.0,474:470
32.45,0.0,469
32.45,0.0,1424
32.45,0.0,
32.45,0.0,1422:476
32.45,0.0,476:472:474
32.45,0.0,470:474
32.45,0.0,470:469
32.45,0.0,465:474
32.45,0.0,472:474
32.45,0.0,472:469
32.45,0.0,950
32.45,0.0,476:472:479
32.45,0.0,479:474
32.45,0.0,
32.45,0.0,1422
32.45,0.0,950:474
32.45,0.0,470:476
32.45,0.0,477
32.45,0.0,1422
32.45,0.0,949
32.45,0.0,476:474
32.5,0.0,472:474:476
32.45,0.0,472:474
32.5,0.0,467:476
32.5,0.0,474
32.5,0.0,949:472
32.5,0.0,476:474
32.5,0.0,474:472
32.5,0.0,472:472
32.5,0.0,469:472
32.5,0.0,943:474
32.5,0.0,477:472
32.5,0.0,476:467
32.5,0.0,479:474
32.5,0.0,476:474
32.5,0.0,474:481
32.5,0.0,476:479
32.5,0.0,481
32.5,0.0,955:477:479
32.5,0.0,477:474
32.5,0.0,477:476
32.5,0.0,477
32.5,0.0,476:476:479
32.5,0.0,476
32.5,0.0,1425
32.5,0.0,477:477
32.5,0.0,476:477
32.55,0.0,479:479
32.5,0.0,479:474
32.5,0.0,479:476
32.5,0.0,477:467
32.5,0.0,474:476
32.55,0.0,469:467:470
32.5,0.0,469:472
32.55,0.0,470:470
32.55,0.0,469:472
32.55,0.0,470:472
32.55,0.0,474:476:472
32.55,0.0,474:474
32.55,0.0,474
32.55,0.0,469:474:476
32.55,0.0,470:476
32.55,0.0,474:472
32.55,0.0,476:477
32.55,0.0,474:472
32.55,0.0,474:476
32.55,0.0,474:472
32.55,0.0,476:476
32.55,0.0,476:476
32.55,0.0,476:477:476
32.55,0.0,470:477
32.55,0.0,474:476
32.55,0.0,469:474
32.55,0.0,
32.55,0.0,1876
32.55,0.0,469:463:460
32.55,0.0,462:462
32.55,0.0,460:455
32.55,0.0,465:462
32.55,0.0,917
32.55,0.0,460:460
32.55,0.0,462:463
32.55,0.0,460:460:456
32.55,0.0,465:465
32.55,0.0,462:458
32.55,0.0,465
32.55,0.0,463:925
32.55,0.0,460:458:455
32.55,0.0,455:463
32.55,0.0,460:462
32.55,0.0,460:460
32.55,0.0,
32.55,0.0,1402:465
32.55,0.0,470:470
32.55,0.0,469:472:469
32.55,0.0,467:467
32.55,0.0,469:474
32.55,0.0,474:472
32.55,0.0,470:470
32.55,0.0,472:472
32.55,0.0,472:469
32.55,0.0,472:474
32.55,0.5,474:472
32.55,0.5,467
32.55,0.5,1888
32.55,0.5,944
32.55,0.5,474:472
32.55,0.5,472:467
32.55,0.5,467:469
32.55,0.5,935
32.55,0.5,467:462:458
32.55,0.5,458:467
32.55,0.5,465:465
32.55,0.5,467:469
32.55,0.5,469:462
32.55,0.5,469:470
32.55,0.5,467:463
32.55,0.5,462:469
32.55,0.5,467:463:462
32.6,0.5,460:460
32.6,0.5,465
32.6,0.5,925:460
32.6,0.5,930
32.6,0.5,469:469:465
32.55,0.5,472:467
32.55,0.5,474:474
32.6,0.5,474:469
32.6,0.5,474:474
32.55,0.5,474:472
32.55,0.5,469:476
32.55,0.5,949
32.55,0.5,467:474
32.6,0.5,472:467
32.6,0.5,467:465:472
32.6,0.5,470:469
32.6,0.5,
32.6,0.5,1402
32.6,0.5,939:472
32.6,0.5,472:474:472
32.6,0.5,474:476
32.6,0.5,476:469
32.6,0.5,476
32.6,0.5,
32.6,0.5,1427:476:472
32.6,0.5,479:476
32.6,0.5,476
32.6,0.5,939:474
32.6,0.5,467:472
32.6,0.5,460:474
32.6,0.5,469:472
32.6,0.5,467:467
32.6,0.5,469:472:469
32.6,0.5,465:472
32.6,0.5,472:472
32.65,0.5,474:474
32.6,0.5,472:476:479
32.6,0.5,477
