time,watts,cadence,heartrate,distance,velocity_smooth,temp,torque,hrv,core_temperature,skin_temperature,respiration,heat_strain_index,HeatStrainIndex,PercentageinZ2
102,227,72,113,873.43,8.939,22,30,531:537,37.07,31.65,25.25,0.0,0.0,0.015821312
103,226,73,112,882.26,8.827,22,30,538:533,37.07,31.65,25.25,0.0,0.0,0.015976423
104,225,73,112,891.09,8.827,22,29,533:538,37.07,31.65,24.32,0.0,0.0,0.016131533
105,225,72,111,899.91,8.827,22,30,540:533,37.07,31.65,24.32,0.0,0.0,0.016286645
106,227,72,112,908.74,8.827,22,30,529,37.07,31.65,24.32,0.0,0.0,0.016441755
107,226,72,112,917.58,8.827,22,30,532:537,37.07,31.65,24.32,0.0,0.0,0.016596867
108,226,74,112,926.39,8.827,22,29,536:533,37.07,31.65,24.32,0.0,0.0,0.016751979
109,227,73,113,935.22,8.827,22,30,529:527,37.07,31.65,24.32,0.0,0.0,0.016907088
110,227,73,113,944.05,8.827,22,30,529:531,37.07,31.65,24.08,0.0,0.0,0.0170622
111,227,74,113,944.05,8.827,22,29,527:524,37.07,31.65,24.08,0.0,0.0,0.01721731
112,226,75,114,952.88,8.827,22,29,526:526,37.07,31.65,24.08,0.0,0.0,0.017372422
113,225,76,114,961.7,8.827,22,28,523:519,37.07,31.65,24.08,0.0,0.0,0.017527532
114,225,74,115,961.7,8.882999,22,29,517,37.07,31.65,24.08,0.0,0.0,0.017682644
115,226,73,116,970.65,8.939,22,30,517:523,37.07,31.65,23.93,0.0,0.0,0.017837754
116,226,73,114,979.58,8.939,22,30,528:532,37.07,31.65,23.93,0.0,0.0,0.017992865
117,226,73,113,988.52,8.939,22,30,532,37.07,31.65,23.93,0.0,0.0,0.018147975
118,226,75,113,997.46,8.939,22,29,1057:528,37.07,31.65,23.93,0.0,0.0,0.018303087
119,226,74,113,1006.29,8.827,22,29,529:527,37.07,31.65,23.93,0.0,0.0,0.018458197
120,226,74,114,1015.12,8.827,22,29,526:521,37.07,31.65,23.43,0.0,0.0,0.018613309
121,226,74,115,1023.94,8.827,22,29,521:521,37.07,31.65,23.43,0.0,0.0,0.018768419
122,225,74,115,1032.76,8.827,22,29,524:523,37.07,31.65,23.43,0.0,0.0,0.01892353
123,225,75,115,1041.59,8.827,22,29,1044,37.07,31.65,23.43,0.0,0.0,0.019078642
124,225,73,115,1050.43,8.827,22,29,517:521,37.07,31.6,21.92,0.0,0.0,0.019233752
125,226,72,114,1059.24,8.827,22,30,527:531,37.07,31.65,21.92,0.0,0.0,0.019388864
126,227,73,114,1068.08,8.827,22,30,531,37.07,31.6,21.92,0.0,0.0,0.019543974
127,225,73,113,1076.91,8.827,22,29,529:528,37.07,31.65,21.92,0.0,0.0,0.019699086
128,226,74,113,1085.73,8.827,22,29,535:541,37.07,31.65,21.92,0.0,0.0,0.019854195
129,226,72,111,1094.56,8.827,22,30,541:541,37.07,31.65,21.92,0.0,0.0,0.020009307
130,225,72,111,1103.38,8.827,22,30,546:541,37.07,31.65,20.91,0.0,0.0,0.020164417
131,225,71,111,1112.21,8.827,22,30,537:538,37.07,31.65,20.91,0.0,0.0,0.020319529
132,229,72,111,1121.03,8.827,22,30,541,37.07,31.65,20.91,0.0,0.0,0.020474639
133,229,74,111,1129.86,8.827,22,30,542:540,37.07,31.65,20.91,0.0,0.0,0.02062975
134,227,75,111,1138.69,8.827,22,29,537:535,37.07,31.65,20.91,0.0,0.0,0.02078486
135,228,76,111,1147.51,8.827,22,29,540:541,37.07,31.65,19.85,0.0,0.0,0.020939972
136,224,77,111,1156.34,8.827,22,28,537:533,37.07,31.65,19.85,0.0,0.0,0.021095082
137,225,76,112,1165.17,8.827,22,28,531:535,37.07,31.65,19.85,0.0,0.0,0.021250194
138,226,76,111,1173.99,8.827,22,28,544:546,37.07,31.65,19.85,0.0,0.0,0.021405306
139,227,76,110,1182.82,8.827,22,29,546:545,37.07,31.65,19.53,0.0,0.0,0.021560416
140,227,75,110,1191.65,8.827,22,29,542,37.07,31.65,19.53,0.0,0.0,0.021715527
141,226,76,111,1200.47,8.827,22,28,541:541,37.07,31.65,19.53,0.0,0.0,0.021870637
142,224,76,111,1209.3,8.827,22,28,542:541,37.07,31.65,19.53,0.0,0.0,0.02202575
143,225,76,111,1218.13,8.827,22,28,537:535,37.07,31.65,19.53,0.0,0.0,0.022180859
144,226,76,112,1226.96,8.827,22,28,535,37.07,31.6,19.53,0.0,0.0,0.02233597
145,225,74,113,1235.78,8.827,22,29,529:526:527,37.08,31.6,18.92,0.0,0.0,0.02249108
146,225,74,113,1244.61,8.827,22,29,531,37.08,31.6,18.92,0.0,0.0,0.022646192
147,226,74,112,1253.43,8.827,22,29,537:540,37.08,31.6,18.92,0.0,0.0,0.022801302
148,227,75,112,1262.26,8.827,22,29,537:532,37.08,31.65,18.92,0.0,0.0,0.022956414
149,226,75,112,1271.09,8.827,22,29,1072,37.08,31.6,18.92,0.0,0.0,0.023111524
150,228,76,111,1279.91,8.827,22,29,544:547,37.08,31.6,18.91,0.0,0.0,0.023266636
151,227,76,111,1279.91,8.827,22,29,541:540,37.08,31.6,18.91,0.0,0.0,0.023421746
152,224,77,111,1288.74,8.827,22,28,536,37.08,31.6,18.91,0.0,0.0,0.023576858
153,224,76,111,1297.56,8.827,22,28,558:1070,37.08,31.6,18.91,0.0,0.0,0.023731967
154,226,75,111,1306.39,8.827,22,29,537,37.08,31.6,18.91,0.0,0.0,0.02388708
155,226,74,111,1315.21,8.827,22,29,542:541,37.08,31.6,19.3,0.0,0.0,0.024042191
156,226,74,111,1324.05,8.827,22,29,537:540,37.08,31.6,19.3,0.0,0.0,0.0241973
157,226,74,111,1332.87,8.827,22,29,540:533,37.08,31.6,19.3,0.0,0.0,0.024352413
158,227,74,112,1341.7,8.827,22,29,529,37.08,31.6,19.3,0.0,0.0,0.024507523
159,226,75,112,1350.53,8.827,22,29,532:538:541,37.08,31.65,19.95,0.0,0.0,0.024662634
160,226,75,112,1359.35,8.827,22,29,537:536,37.08,31.6,19.95,0.0,0.0,0.024817744
161,225,75,112,1368.17,8.827,22,29,535,37.08,31.6,19.95,0.0,0.0,0.024972856
162,226,75,112,1377.0,8.827,22,29,537:532,37.08,31.65,19.95,0.0,0.0,0.025127966
163,226,74,112,1385.83,8.827,22,29,532:536,37.08,31.6,19.95,0.0,0.0,0.025283078
164,227,76,112,1394.65,8.827,22,29,535:532,37.08,31.6,19.95,0.0,0.0,0.025438188
165,226,75,112,1403.48,8.827,22,29,533:531,37.08,31.6,20.78,0.0,0.0,0.0255933
166,225,75,113,1412.32,8.827,22,29,531:535,37.08,31.6,20.78,0.0,0.0,0.02574841
167,225,74,113,1421.13,8.827,22,29,528,37.08,31.6,20.78,0.0,0.0,0.025903521
168,226,74,114,1421.13,8.882999,22,29,527:526:527,37.08,31.6,20.78,0.0,0.0,0.026058631
169,227,75,113,1430.07,8.939,22,29,529:532,37.08,31.6,22.12,0.0,0.0,0.026213743
170,225,74,113,1439.01,8.939,22,29,532:524,37.08,31.6,22.12,0.0,0.0,0.026368855
171,226,74,113,1447.95,8.939,22,29,526,37.08,31.6,22.12,0.0,0.0,0.026523964
172,226,74,114,1456.89,8.939,22,29,533,37.08,31.6,22.12,0.0,0.0,0.026679076
173,227,74,112,1465.84,8.939,22,29,1621,37.08,31.6,22.12,0.0,0.0,0.026834186
174,227,76,111,1474.77,8.939,22,29,541:540,37.08,31.6,21.83,0.0,0.0,0.026989298
175,226,76,111,1483.59,8.827,22,28,540:532,37.08,31.6,21.83,0.0,0.0,0.027144408
176,225,76,113,1492.42,8.827,22,28,527:527,37.08,31.6,21.83,0.0,0.0,0.02729952
177,224,74,113,1501.26,8.827,22,29,528,37.08,31.6,21.83,0.0,0.0,0.02745463
178,225,73,113,1510.08,8.827,22,29,532:529,37.08,31.6,21.83,0.0,0.0,0.027609741
179,227,74,113,1518.9,8.827,22,29,528:523,37.08,31.6,21.83,0.0,0.0,0.027764851
180,228,74,114,1527.74,8.827,22,29,522:521,37.08,31.6,21.64,0.0,0.0,0.027919963
181,227,75,115,1536.56,8.827,22,29,1047,37.08,31.6,21.64,0.0,0.0,0.028075073
182,226,76,114,1545.38,8.827,22,28,533:527,37.08,31.6,21.64,0.0,0.0,0.028230185
183,225,75,113,1554.21,8.827,22,29,535:527,37.08,31.65,21.64,0.0,0.0,0.028385295
184,226,76,113,1563.04,8.827,22,28,524,37.08,31.6,21.64,0.0,0.0,0.028540406
185,226,76,114,1571.87,8.827,22,28,528:524:526,37.08,31.6,21.12,0.0,0.0,0.028695518
186,225,76,114,1580.7,8.827,22,28,523:523,37.08,31.6,21.12,0.0,0.0,0.028850628
187,226,76,114,1589.52,8.827,22,28,521,37.08,31.65,21.12,0.0,0.0,0.02900574
188,226,76,115,1598.34,8.827,22,28,518:515,37.08,31.6,21.12,0.0,0.0,0.02916085
189,225,76,116,1607.17,8.827,22,28,517:514,37.08,31.6,21.12,0.0,0.0,0.029315962
190,225,76,116,1616.01,8.827,22,28,512:513,37.09,31.6,20.38,0.0,0.0,0.029471071
191,227,75,116,1624.82,8.827,22,29,521:521,37.09,31.6,20.38,0.0,0.0,0.029626183
192,227,75,115,1633.65,8.827,22,29,522:523,37.09,31.6,20.38,0.0,0.0,0.029781293
193,226,76,114,1642.48,8.827,22,28,531:531,37.09,31.6,20.38,0.0,0.0,0.029936405
194,226,76,113,1651.3,8.827,22,28,527:537,37.09,31.6,23.82,0.0,0.0,0.030091515
195,227,77,112,1660.13,8.827,22,28,536:531,37.09,31.6,23.82,0.0,0.0,0.030246627
196,226,77,112,1668.97,8.827,22,28,532,37.09,31.6,23.82,0.0,0.0,0.030401736
197,225,77,112,1677.78,8.827,22,28,535:540,37.09,31.6,23.82,0.0,0.0,0.030556848
198,226,76,111,1686.64,8.855,22,28,540:536,37.09,31.6,23.82,0.0,0.0,0.030711958
199,227,77,112,1695.5,8.855,22,28,538:537,37.09,31.6,23.82,0.0,0.0,0.03086707
200,226,77,112,1704.36,8.855,22,28,532:528,37.09,31.6,25.72,0.0,0.0,0.031022182
201,226,77,113,1713.2,8.855,22,28,532:526,37.09,31.6,25.72,0.0,0.0,0.031177292
202,227,78,113,1722.06,8.855,22,28,527:531,37.09,31.6,25.72,0.0,0.0,0.031332403
203,226,78,113,1730.91,8.855,22,28,528:523,37.09,31.6,25.72,0.0,0.0,0.031487513
204,225,78,114,1739.74,8.827,22,28,526:529,37.09,31.6,27.38,0.0,0.0,0.031642623
205,225,78,113,1748.57,8.827,22,28,532:536,37.09,31.6,27.38,0.0,0.0,0.031797737
206,225,77,113,1757.39,8.827,22,28,532,37.09,31.6,27.38,0.0,0.0,0.031952847
207,227,77,113,1766.22,8.827,22,28,529,37.09,31.6,27.38,0.0,0.0,0.032107957
208,227,75,112,1775.05,8.827,22,29,1072:545,37.09,31.6,27.38,0.0,0.0,0.032263067
209,225,75,111,1783.87,8.827,22,29,546,37.09,31.6,27.38,0.0,0.0,0.03241818
210,228,76,110,1792.7,8.827,22,29,1095:550,37.09,31.6,28.49,0.0,0.0,0.03257329
211,228,77,109,1801.54,8.827,22,28,550,37.09,31.6,28.49,0.0,0.0,0.0327284
212,225,77,109,1810.36,8.827,22,28,552:546,37.09,31.6,28.49,0.0,0.0,0.03288351
213,225,78,110,1810.36,8.882999,22,28,1088,37.09,31.65,28.49,0.0,0.0,0.033038624
214,225,76,110,1819.29,8.939,22,28,546:546,37.09,31.65,28.49,0.0,0.0,0.033193734
215,226,76,110,1828.24,8.939,22,28,546:541,37.09,31.65,26.87,0.0,0.0,0.033348843
216,226,77,110,1837.18,8.939,22,28,546:549,37.09,31.65,26.87,0.0,0.0,0.033503957
217,226,76,110,1846.15,8.939,22,28,544:538,37.09,31.65,26.87,0.0,0.0,0.033659067
218,226,76,111,1855.05,8.939,22,28,538:542,37.09,31.65,26.87,0.0,0.0,0.033814177
219,226,76,111,1863.99,8.939,22,28,542,37.09,31.65,26.87,0.0,0.0,0.033969287
220,228,76,110,1872.94,8.939,22,29,549:550,37.09,31.65,25.78,0.0,0.0,0.0341244
221,227,78,109,1881.75,8.827,22,28,550:550,37.09,31.65,25.78,0.0,0.0,0.03427951
222,224,80,109,1890.62,8.827,22,27,555:550,37.09,31.65,25.78,0.0,0.0,0.03443462
223,225,79,109,1899.43,8.827,22,27,550,37.09,31.6,25.78,0.0,0.0,0.03458973
224,225,78,109,1908.25,8.827,22,28,550:545,37.09,31.6,25.78,0.0,0.0,0.034744844
225,227,78,110,1917.07,8.827,22,28,544:542,37.09,31.6,24.28,0.0,0.0,0.034899954
226,226,78,111,1925.89,8.827,22,28,536:529,37.09,31.6,24.28,0.0,0.0,0.035055064
227,226,78,112,1934.71,8.827,22,28,532,37.09,31.6,24.28,0.0,0.0,0.035210174
228,226,78,112,1943.54,8.827,22,28,1075:540,37.09,31.6,24.28,0.0,0.0,0.035365287
229,225,78,111,1952.38,8.827,22,28,536,37.09,31.6,24.28,0.0,0.0,0.035520397
230,225,77,112,1961.2,8.827,22,28,536:532,37.09,31.6,23.66,0.0,0.0,0.035675507
231,228,77,113,1970.03,8.827,22,28,1060,37.09,31.6,23.66,0.0,0.0,0.03583062
232,227,78,113,1978.86,8.827,22,28,528:527,37.09,31.65,23.66,0.0,0.0,0.03598573
233,227,80,114,1987.67,8.827,22,27,523:521,37.09,31.65,23.66,0.0,0.0,0.03614084
234,225,80,114,1996.51,8.827,22,27,526:531,37.09,31.6,23.66,0.0,0.0,0.03629595
235,225,80,113,2005.33,8.827,22,27,533:536,37.09,31.6,22.86,0.0,0.0,0.036451064
236,225,78,113,2014.16,8.827,22,28,532:529,37.09,31.6,22.86,0.0,0.0,0.036606174
237,226,77,113,2022.98,8.827,22,28,532:532,37.09,31.6,22.86,0.0,0.0,0.036761284
238,227,77,113,2031.82,8.827,22,28,1062,37.09,31.6,22.86,0.0,0.0,0.036916394
239,226,77,113,2040.64,8.827,22,28,532:535,37.09,31.6,22.33,0.0,0.0,0.037071507
240,226,79,113,2049.47,8.827,22,27,527,37.09,31.65,22.33,0.0,0.0,0.037226617
241,226,79,113,2058.29,8.827,22,27,531:532,37.09,31.6,22.33,0.0,0.0,0.037381727
242,227,79,113,2067.12,8.827,22,27,540,37.09,31.6,22.33,0.0,0.0,0.037536837
243,227,79,112,2075.94,8.827,22,27,532:550,37.09,31.6,22.33,0.0,0.0,0.03769195
244,225,79,111,2084.77,8.827,22,27,538:537:540,37.09,31.6,21.58,0.0,0.0,0.03784706
245,226,79,111,2093.6,8.827,22,27,546,37.1,31.6,21.58,0.0,0.0,0.03800217
246,227,79,110,2102.43,8.827,22,27,546:551,37.1,31.6,21.58,0.0,0.0,0.038157284
247,227,79,110,2111.25,8.827,22,27,545:546,37.1,31.6,21.58,0.0,0.0,0.038312394
248,224,78,110,2120.08,8.827,22,27,546:541,37.1,31.6,21.58,0.0,0.0,0.038467504
249,228,78,110,2128.9,8.827,22,28,545:542,37.1,31.6,21.58,0.0,0.0,0.038622614
250,226,79,110,2128.9,8.827,22,27,538:542,37.1,31.6,21.86,0.0,0.0,0.038777728
251,224,78,111,2137.71,8.827,22,27,541,37.1,31.6,21.86,0.0,0.0,0.038932838
252,228,78,111,2146.53,8.827,22,28,537:542:541,37.1,31.6,21.86,0.0,0.0,0.039087947
253,223,77,110,2155.36,8.827,22,28,546:552,37.1,31.6,21.86,0.0,0.0,0.039243057
254,226,77,109,2164.19,8.827,22,28,552,37.1,31.6,21.86,0.0,0.0,0.03939817
255,229,77,109,2173.02,8.827,22,28,547:551,37.1,31.6,21.66,0.0,0.0,0.03955328
256,227,79,109,2181.84,8.827,22,27,555:549,37.1,31.6,21.66,0.0,0.0,0.03970839
257,224,79,109,2190.68,8.827,22,27,550:555,37.1,31.6,21.66,0.0,0.0,0.0398635
258,224,79,109,2199.49,8.827,22,27,551,37.1,31.6,21.66,0.0,0.0,0.040018614
259,227,78,108,2208.33,8.827,22,28,555:558,37.1,31.6,21.66,0.0,0.0,0.040173724
260,227,78,108,2217.15,8.827,22,28,554:550,37.1,31.6,23.5,0.0,0.0,0.040328834
261,226,79,109,2225.97,8.827,22,27,549:547,37.1,31.6,23.5,0.0,0.0,0.040483948
262,226,80,109,2234.81,8.827,22,27,554,37.1,31.6,23.5,0.0,0.0,0.040639058
263,227,80,109,2243.63,8.827,22,27,550:550,37.1,31.6,23.5,0.0,0.0,0.040794168
264,227,81,110,2252.45,8.827,22,27,541:537,37.1,31.6,23.5,0.0,0.0,0.040949278
265,226,82,112,2261.28,8.827,22,26,533:533,37.1,31.6,23.14,0.0,0.0,0.04110439
266,223,82,112,2270.11,8.827,22,26,531:532,37.1,31.6,23.14,0.0,0.0,0.0412595
267,225,80,113,2278.94,8.827,22,27,529:523,37.1,31.6,23.14,0.0,0.0,0.04141461
268,226,79,114,2287.76,8.827,22,27,524:531,37.1,31.6,23.14,0.0,0.0,0.04156972
269,226,80,113,2296.59,8.827,22,27,537:537,37.1,31.6,22.51,0.0,0.0,0.041724835
270,226,80,111,2305.42,8.827,22,27,541:541,37.1,31.6,22.51,0.0,0.0,0.041879945
271,225,80,111,2314.24,8.827,22,27,1082,37.1,31.6,22.51,0.0,0.0,0.042035054
272,227,79,111,2323.07,8.827,22,27,538,37.1,31.6,22.51,0.0,0.0,0.042190164
273,226,79,110,2331.9,8.827,22,27,547:546,37.1,31.6,22.51,0.0,0.0,0.042345278
274,225,77,110,2340.72,8.827,22,28,544:541,37.1,31.6,22.51,0.0,0.0,0.042500388
