smo2,THb
70.33099999999999,67.074
70.679,65.001
71.51,64.099
72.46454545454546,63.642727272727264
73.11444444444444,63.53111111111112
73.348,63.051
73.60818181818182,61.131818181818176
74.18111111111111,60.96333333333333
74.939,62.01099999999999
75.365,61.511999999999986
75.476,61.72700000000001
75.646,62.203
75.91799999999999,62.178
76.17299999999999,62.158
76.333,61.97700000000001
76.35099999999997,61.735
76.26599999999999,61.70399999999999
76.23600000000002,61.328
76.162,61.202
76.016,61.185
75.88799999999999,61.35999999999999
75.607,60.193
75.223,60.55499999999999
74.821,59.996
74.438,60.090999999999994
74.16099999999999,59.303999999999995
73.88499999999999,59.440999999999995
73.57499999999999,59.367
73.12100000000001,59.157
72.71300000000001,58.742999999999995
72.44500000000001,59.00500000000001
72.251,59.264
71.76,58.871
70.92,59.237
70.388,58.767
69.94300000000001,57.590999999999994
69.36300000000001,57.967000000000006
68.48,57.895
67.542,57.649
66.779,56.65599999999999
66.215,56.977999999999994
65.66499999999999,57.720000000000006
65.05799999999999,58.162
64.659,58.306
64.348,58.406000000000006
63.947,57.32600000000001
63.21299999999999,57.55800000000001
62.34599999999999,56.61999999999999
61.529,57.06700000000001
60.848,56.727999999999994
60.276,57.214
59.798,57.10600000000001
59.319,57.38099999999999
59.03399999999999,58.2
58.782,58.56700000000001
58.53799999999999,59.69599999999999
58.260000000000005,59.64300000000001
57.99400000000001,60.033
57.732000000000006,60.362
57.491,60.737999999999985
57.069,60.577
56.702,60.024
56.69888888888889,60.22222222222222
56.800909090909094,60.147272727272735
56.811,60.291
56.511111111111106,60.22222222222222
56.00181818181818,59.79454545454544
55.689,60.177
55.760000000000005,60.515
55.90599999999999,61.073
56.033,61.487
56.06666666666666,61.621111111111105
55.96272727272728,61.73
55.776,62.15999999999999
55.521,62.242
55.376,62.693000000000005
55.201,61.639
54.802,61.762
54.748000000000005,61.694
55.001999999999995,62.458000000000006
55.327,61.937
55.540000000000006,62.301
55.654999999999994,62.364
55.779999999999994,62.911
55.895,63.524
56.061,63.224
56.262,63.30400000000001
56.48,63.11999999999999
56.675,64.22
56.775,64.39200000000001
56.659000000000006,63.902
56.605,62.84599999999999
56.861111111111114,62.82888888888889
57.23000000000001,63.129999999999995
57.535,63.265
57.614999999999995,63.14800000000001
57.602,62.282
57.758,62.787
57.866,62.614
57.807,62.463999999999984
57.962,62.273
58.318000000000005,62.152
58.76800000000001,62.747
59.203,63.141
59.486,63.503
59.614,63.25
59.73,62.867
59.916999999999994,62.867
60.161,62.89200000000001
60.257000000000005,63.455
60.267,62.79200000000001
60.36600000000001,62.68499999999999
60.552,61.95799999999999
60.72888888888888,62.19777777777779
60.83181818181818,62.70727272727272
60.948,62.673
60.95899999999999,62.22700000000001
61.151,62.087
61.46,62.05999999999999
61.81600000000001,62.358999999999995
62.164,62.315
62.366,62.32399999999999
62.463,62.133
62.55200000000001,62.56999999999999
62.6,62.88100000000001
62.587,62.221
62.668000000000006,61.61100000000001
62.811,61.81600000000001
62.89399999999999,60.517
62.93900000000001,60.536
63.017,59.843
63.133,58.86500000000001
63.251,60.355
63.09499999999999,63.182
62.60699999999999,63.425
62.25899999999999,63.201
62.017,63.30299999999998
61.812,63.41
61.63900000000001,63.193
61.595000000000006,63.49699999999999
61.659000000000006,63.72399999999999
61.729,62.776
61.682,61.58599999999999
61.41799999999999,61.797
61.451,63.459
61.532,62.72099999999999
61.75,62.309000000000005
62.04299999999999,62.038
62.225,62.541
62.30200000000001,61.971
62.221,62.24400000000001
61.787,61.378
61.366,61.839
61.21,61.492
61.315,60.468
61.532,59.720000000000006
61.38399999999999,61.019000000000005
60.717,62.176
60.19199999999999,60.694
59.91099999999999,60.428999999999995
60.036,60.475
60.145,61.208000000000006
60.154999999999994,61.081999999999994
60.288,60.482000000000006
60.416999999999994,61.803999999999995
60.388,61.626
60.35999999999999,62.649
60.211,62.852999999999994
60.097000000000016,62.537
59.989999999999995,62.797
59.86099999999999,62.65500000000001
59.702,62.899
59.553999999999995,63.01800000000001
59.47600000000001,62.248000000000005
59.398,62.364999999999995
59.29600000000001,61.635000000000005
59.258,62.193000000000005
59.234,62.267
59.25899999999999,62.108
59.25599999999999,62.17
59.36399999999999,62.1
59.51899999999999,63.34900000000001
59.53899999999999,63.81699999999999
59.572,63.86400000000001
59.63099999999999,63.31400000000001
59.585,61.315999999999995
59.638,63.205
59.935,63.029
60.347,63.362
60.658,62.77900000000001
61.031000000000006,62.803999999999995
61.397000000000006,63.823
61.53800000000001,63.888
61.54,63.92
61.483,63.27900000000001
61.501,63.931
61.470000000000006,63.584
61.48,63.75300000000001
61.633,63.866
61.947,63.674000000000014
62.302,63.943
62.51800000000001,64.269
62.65,64.229
62.814,62.75999999999999
63.069,62.769000000000005
63.278000000000006,63.20399999999999
63.325,64.09
62.948,63.15599999999999
62.95399999999999,63.169999999999995
63.213,62.925
63.46900000000001,62.561
63.71444444444445,62.53555555555555
63.91818181818183,63.97818181818183
63.69899999999999,64.691
63.40999999999999,63.487
63.47099999999999,62.754
63.70700000000001,63.08399999999999
63.928,63.113
64.055,62.884
64.098,62.938
63.822,63.765
63.465,64.124
63.364999999999995,63.391000000000005
63.455,63.13099999999999
63.674,63.222
63.999,63.173
64.372,61.906000000000006
64.58099999999999,62.05
64.58,62.7
64.507,63.102
64.46300000000001,62.721
64.55,62.40400000000001
64.63899999999998,62.94
64.707,62.456
64.78999999999999,62.484000000000016
64.84200000000001,62.709
64.867,63.202
64.922,62.488
65.063,62.203
65.23799999999999,62.763
65.28999999999999,62.95400000000001
65.244,62.551
65.208,61.782
65.167,62.363
65.152,62.909000000000006
65.071,63.06699999999999
64.995,63.16000000000001
64.89,64.261
64.56500000000001,63.51899999999999
64.348,63.162
64.486,63.074
64.744,63.59
64.91300000000001,63.867
64.908,63.943
64.797,64.175
64.772,63.565999999999995
64.90300000000002,63.74499999999999
64.84100000000001,61.253
64.641,63.501999999999995
64.707,62.904
64.95599999999999,62.777
65.179,63.41099999999999
65.35100000000003,62.918000000000006
65.558,62.3
65.68400000000001,62.68000000000001
65.72,63.263
65.60999999999999,63.105999999999995
65.41300000000001,63.225
65.249,63.09400000000001
65.16399999999999,62.465
65.071,61.90899999999999
64.688,61.764
64.41199999999999,62.62399999999999
64.508,62.311
64.77000000000001,62.319
64.98999999999998,63.379000000000005
65.118,63.028000000000006
65.20500000000001,63.924
65.26499999999999,64.318
65.352,64.28099999999999
65.46600000000001,64.137
65.517,64.25399999999999
65.57900000000001,65.11799999999998
65.62,64.959
65.64999999999999,64.321
65.72200000000001,64.23500000000001
65.82333333333332,65.14333333333333
65.90727272727275,64.72909090909091
65.977,64.276
66.071,64.482
66.18500000000002,64.59400000000001
66.28400000000002,64.04800000000002
66.366,64.02099999999999
66.476,64.46799999999999
66.625,64.50399999999999
66.61200000000001,64.39200000000001
66.62,64.479
66.723,64.51599999999999
66.755,64.591
66.68800000000002,63.75999999999999
66.67099999999999,64.22699999999999
66.64444444444445,64.26444444444444
66.63545454545454,64.08636363636364
66.60000000000001,64.424
66.51400000000001,64.252
66.46400000000001,64.09400000000001
66.42699999999999,64.32700000000001
66.40333333333334,64.11333333333333
66.26636363636364,62.0
65.863,62.104
65.61699999999999,61.689
65.58599999999998,62.536000000000016
65.79100000000001,63.16299999999999
65.94200000000001,63.064
66.125,63.275
66.298,63.965999999999994
66.52000000000001,63.36500000000001
66.631,63.86199999999999
66.59999999999998,64.592
66.556,64.535
66.56599999999999,64.495
66.48999999999998,65.12899999999999
66.299,65.785
66.125,65.67099999999999
65.958,65.685
65.876,65.959
65.90599999999999,66.03699999999999
65.92699999999999,65.233
65.95700000000001,64.15799999999999
66.038,64.431
66.13699999999999,64.597
66.152,64.52599999999998
66.23799999999999,63.88399999999999
66.30199999999999,65.02799999999999
66.248,64.54100000000001
66.144,64.41499999999999
66.11,64.893
66.053,65.17199999999998
66.04499999999999,64.01700000000001
66.05499999999999,63.334
66.083,63.82000000000001
66.22200000000001,63.775
66.35499999999999,63.580000000000005
66.391,62.801
66.332,63.626
66.218,63.29200000000001
66.20700000000001,63.413
66.19,63.69499999999999
66.13000000000001,63.791
66.13,63.57000000000001
66.128,63.17600000000001
66.08099999999999,63.24699999999999
66.02099999999999,63.13000000000001
65.94699999999999,62.84000000000001
65.894,63.05499999999999
65.77900000000001,63.139
65.638,63.102
65.564,62.96199999999999
65.51400000000001,63.497
65.48400000000001,63.425
65.385,63.311
65.31299999999999,62.476
65.21899999999998,63.586
65.059,63.06999999999999
64.909,63.31500000000001
64.75600000000001,63.227999999999994
64.65799999999999,63.706999999999994
64.593,63.733
64.55499999999999,63.174
64.542,63.23600000000001
64.476,63.629
64.354,62.961
64.205,63.386
64.005,63.614999999999995
63.89,63.916
63.885000000000005,63.90400000000001
63.89699999999999,63.041
63.92999999999999,64.03900000000002
64.003,63.855
64.004,63.644000000000005
63.911,63.264
63.74300000000001,62.989999999999995
