smo2,THb
65.061,70.825
65.38700000000001,67.898
65.72999999999999,65.68199999999999
66.03299999999999,67.475
66.28699999999999,65.021
66.78,64.39
67.3290909090909,65.27272727272727
67.75888888888889,64.9411111111111
68.124,65.55799999999999
68.55181818181819,65.39545454545454
68.83888888888889,63.513333333333335
69.045,64.694
69.06181818181817,64.56818181818181
68.98111111111112,64.68333333333334
69.0,64.74100000000001
69.08909090909091,64.45363636363636
69.14333333333333,64.5311111111111
69.15299999999999,63.711
68.98818181818181,63.943636363636365
68.80333333333334,63.63111111111112
68.604,63.783
68.22363636363637,63.99090909090909
67.79,63.396666666666675
67.424,63.1
67.11636363636363,61.79727272727273
66.95,61.382222222222225
66.75699999999999,61.76700000000001
66.37909090909092,61.86545454545455
65.98,60.71111111111112
65.64099999999999,60.147000000000006
65.38363636363637,60.10545454545456
65.14555555555555,61.876666666666665
64.646,61.379999999999995
64.10363636363635,61.20454545454545
63.92555555555555,60.90111111111111
63.584,60.676
63.23272727272727,59.99818181818182
62.95666666666667,60.75777777777778
62.58,60.319
62.06909090909091,61.029090909090904
61.48666666666668,60.89888888888889
60.83200000000001,59.25600000000001
60.091818181818184,60.91363636363636
59.395555555555546,61.33666666666667
58.904,61.564
58.561,61.81
58.214,62.609
57.907,62.71999999999999
57.53636363636363,60.92272727272727
57.208888888888886,61.93111111111111
57.02900000000001,61.843
56.83727272727273,62.07818181818181
56.62444444444445,62.392222222222216
56.573,62.30499999999999
56.66181818181818,62.92727272727273
56.653333333333336,63.17888888888888
56.549,63.54599999999999
56.21636363636364,63.407272727272726
55.8811111111111,64.09333333333332
55.67100000000001,64.225
55.48545454545455,63.91272727272727
55.37444444444444,64.4088888888889
55.527,64.53399999999999
55.95181818181818,65.24454545454546
56.49333333333334,66.07111111111112
56.984,66.405
57.52181818181818,66.78454545454544
58.07777777777778,67.18777777777778
58.727,66.997
59.468181818181804,67.56363636363636
60.03111111111111,67.2688888888889
60.33999999999999,67.315
60.47181818181818,66.92363636363638
60.54555555555555,66.67333333333333
60.51500000000001,66.934
60.3590909090909,65.88272727272728
60.120000000000005,65.09333333333333
60.07000000000001,64.105
59.97,63.58272727272727
59.940000000000005,63.51444444444444
60.123000000000005,63.55800000000001
60.351818181818174,62.53090909090909
60.42888888888889,62.537777777777784
60.44699999999999,61.617
60.31272727272726,63.21727272727273
60.34777777777778,63.46555555555555
60.376,63.75599999999999
60.24454545454545,63.96272727272728
60.04,63.47777777777779
59.687,63.977999999999994
59.492,63.63499999999999
59.391000000000005,64.054
59.17100000000001,64.369
58.867,63.78000000000001
58.55800000000001,64.435
58.37600000000001,64.492
58.29299999999999,64.916
58.221,65.209
58.14399999999999,65.313
58.266,66.10999999999999
58.455,65.83000000000001
58.578,65.342
58.709999999999994,64.899
58.89399999999999,65.514
59.196000000000005,65.667
59.4,62.92900000000001
59.321000000000005,62.988
59.071000000000005,63.084
59.099,64.558
59.56777777777778,65.01111111111112
60.09818181818182,65.80272727272727
60.611,66.217
61.113,66.913
61.678,66.231
62.124,65.393
62.36500000000001,64.96599999999998
62.6,64.53099999999999
62.875000000000014,64.345
