second,Timestamp (seconds passed),Lap/Event,Unnamed: 2,SmO2,HBDiff,Muscle state,Muscle trend,SmO2 unfiltered,O2HB unfiltered,HHb unfiltered,THb unfiltered,HBDiff unfiltered,samples_per_second
23,23.466,0.0,,68.648,21.540000000000003,1.0,0.0,68.428,-1.487,-0.6990000000000001,63.644000000000005,20.782,10.0
24,24.465,0.0,,68.52799999999999,21.252,1.0,0.0,68.13399999999999,-2.1339999999999995,-1.121,62.575,20.557,10.0
25,25.464,0.0,,68.342,20.901,1.0,0.0,68.365,-2.1149999999999998,-1.173,62.541999999999994,20.628000000000004,10.0
26,26.463,0.0,,68.147,20.6,1.1,-0.1,67.202,-2.5909999999999997,-1.134,62.105,20.112999999999996,10.0
27,27.464999999999996,0.0,,67.81500000000001,20.288000000000004,2.0,-1.0,67.209,-2.9509999999999996,-0.8109999999999999,62.068,19.43,10.0
28,28.466999999999995,0.0,,67.577,19.984999999999996,2.0,-1.0,67.50000000000001,-2.895,-0.763,62.172000000000004,19.438,10.0
29,29.463000000000005,0.0,,67.428,19.707,1.9,-0.9,67.2,-3.076,-0.898,61.855999999999995,19.392,10.0
30,30.467999999999996,0.0,,67.26700000000001,19.432,2.0,-1.0,67.196,-3.378,-0.9570000000000001,61.49499999999999,19.149000000000004,10.0
31,31.464,0.0,,67.059,19.156,2.0,-1.0,66.172,-4.0409999999999995,-0.924,60.86500000000001,18.452999999999996,10.0
32,32.463,0.0,,66.71,18.814,2.0,-1.0,65.78299999999999,-3.78,-0.425,61.625,18.215,10.0
33,33.464999999999996,0.0,,66.37899999999999,18.53,2.0,-1.0,65.69000000000001,-5.081,-1.3189999999999997,59.42999999999999,17.808,10.0
34,34.467,0.0,,65.994,18.262000000000004,2.0,-1.0,65.243,-4.944,-1.1090000000000002,59.777,17.735000000000003,10.0
35,35.463,0.0,,65.58100000000002,17.932000000000002,2.0,-1.0,65.52799999999999,-4.762,-0.8610000000000001,60.20700000000001,17.669,10.0
36,36.467999999999996,0.0,,65.31300000000002,17.613000000000003,2.0,-1.0,64.826,-5.188999999999999,-0.489,60.152,16.869999999999997,10.0
37,37.464,0.0,,64.99799999999999,17.145,2.0,-1.0,63.206,-5.819,0.6950000000000001,60.706,15.056000000000001,10.0
38,38.465999999999994,0.0,,64.293,16.25,2.0,-1.0,62.284000000000006,-6.76,0.781,59.851,14.029,10.0
39,39.464999999999996,0.0,,63.374,15.210000000000003,2.0,-1.0,62.724000000000004,-7.0409999999999995,0.387,59.176,14.142,10.0
40,40.464,0.0,,62.69799999999999,14.429000000000002,2.0,-1.0,61.075,-7.726000000000002,1.142,59.246,12.702,10.0
41,41.463,0.0,,61.987,13.607999999999999,2.2,-1.1,61.175,-7.728,0.9380000000000001,59.04,12.904,10.0
42,42.467999999999996,0.0,,61.512,13.056999999999999,4.0,-2.0,61.387000000000015,-7.7379999999999995,1.057,59.14899999999999,12.775,10.0
43,43.464,0.0,,61.21900000000001,12.724,4.0,-2.0,60.592,-8.257000000000001,1.2550000000000001,58.82800000000001,12.058,10.0
44,44.463,0.0,,60.867000000000004,12.397,4.0,-2.0,60.44900000000001,-8.546000000000001,1.395,58.678999999999995,11.629000000000001,10.0
45,45.464999999999996,0.0,,60.49499999999999,11.912999999999998,4.0,-2.0,59.584999999999994,-8.543,2.222,59.50899999999999,10.805000000000001,10.0
46,46.464,0.0,,60.08200000000001,11.355,4.0,-2.0,59.701,-8.603,1.7719999999999998,58.999,11.195000000000002,10.0
47,47.463,0.0,,59.93399999999999,11.164,4.0,-2.0,59.71900000000001,-8.641,2.0949999999999998,59.284000000000006,10.834,10.0
48,48.467999999999996,0.0,,59.937,11.129999999999999,4.0,-2.0,60.261,-8.097999999999999,2.619,60.350999999999985,10.853,10.0
49,49.467,0.0,,59.952999999999996,11.013000000000002,4.0,-2.0,59.900999999999996,-7.869,2.813,60.774,10.888,10.0
50,50.463,0.0,,59.852999999999994,10.803,4.0,-2.0,59.822,-8.07,2.638,60.398,10.862,10.0
51,51.464999999999996,0.0,,59.72399999999999,10.677000000000001,4.0,-2.0,59.26899999999999,-7.959999999999999,2.863,60.73299999999999,10.747000000000002,10.0
52,52.464,0.0,,59.58700000000001,10.649000000000001,2.5,-1.0,59.152,-7.743,3.694,61.781000000000006,10.133,10.0
53,53.463,0.0,,59.48100000000001,10.535,3.0,-1.0,59.017999999999994,-8.107999999999999,3.932,61.65400000000001,9.53,10.0
54,54.464999999999996,0.0,,59.295,10.251999999999999,3.0,-1.0,59.074,-8.082,3.589,61.337,9.899000000000001,10.0
55,55.464,0.0,,59.132000000000005,9.942000000000002,3.0,-1.0,59.374,-8.295,3.3310000000000004,60.866,9.944,10.0
56,56.463,0.0,,59.01700000000001,9.719000000000001,3.0,-1.0,58.472,-8.322,3.781,61.28900000000001,9.466999999999999,10.0
57,57.464999999999996,0.0,,58.763999999999996,9.481,3.0,-1.0,57.28099999999999,-8.700999999999999,4.741,61.870000000000005,8.127999999999998,10.0
58,58.464,0.0,,58.35,9.092000000000002,3.1,-1.1,57.537,-9.347,4.178,60.661,8.045,10.0
59,59.463,0.0,,57.895999999999994,8.658999999999999,3.0,-1.0,57.35300000000001,-9.15,4.055,60.735,8.365,10.0
60,60.464999999999996,0.0,,57.527999999999984,8.328000000000001,3.0,-1.0,57.80400000000001,-8.717,4.465,61.577999999999996,8.388,10.0
61,61.464,0.0,,57.384,8.13,3.0,-1.0,57.607000000000006,-8.443999999999999,5.013,62.39899999999999,8.113,10.0
62,62.463,0.0,,57.374,8.0,3.0,-1.0,57.186,-8.057,5.720000000000001,63.492999999999995,7.793000000000001,10.0
63,63.464999999999996,0.0,,57.375,7.927000000000001,3.0,-1.0,57.33200000000001,-7.952000000000001,6.083,63.961,7.534999999999999,10.0
64,64.464,0.0,,57.475,7.911,3.0,-1.0,57.846999999999994,-7.774999999999999,5.6770000000000005,63.732000000000006,8.118,10.0
65,65.463,0.0,,57.64,7.997999999999999,3.0,-1.0,58.301,-7.294,5.6800000000000015,64.216,8.596,10.0
66,66.465,0.0,,57.89,8.192000000000002,3.0,-1.0,58.477999999999994,-6.8420000000000005,5.7989999999999995,64.787,8.929,10.0
67,67.46700000000001,0.0,,58.10999999999999,8.478,3.0,-1.0,58.49400000000001,-6.31,6.037000000000001,65.55699999999999,9.222999999999999,10.0
68,68.466,0.0,,58.324,8.839999999999998,3.0,-1.0,58.87199999999999,-5.538,6.083,66.375,9.949000000000002,10.0
69,69.465,0.0,,58.669,9.372000000000002,2.9,-0.8,59.89200000000001,-5.124,5.905,66.611,10.541,10.0
70,70.473,0.0,,59.257999999999996,10.043000000000001,2.0,1.0,60.23299999999999,-4.918,5.4270000000000005,66.33900000000001,11.225,10.0
71,71.46600000000001,0.0,,59.848,10.716999999999999,2.0,1.0,60.833000000000006,-4.554,5.291000000000001,66.56700000000001,11.725,10.0
72,72.465,0.0,,60.35,11.303999999999998,1.8,1.1,61.1,-3.9940000000000007,5.239,67.075,12.337,10.0
73,73.464,0.0,,60.79600000000001,11.836,0.0,2.0,61.561,-3.8270000000000004,4.991,66.994,12.752,10.0
74,74.466,0.0,,61.175,12.300999999999998,0.0,2.0,61.601,-3.7870000000000004,4.7330000000000005,66.77600000000001,13.05,10.0
75,75.474,0.0,,61.53399999999999,12.764,0.0,2.0,61.592999999999996,-4.609,3.835,65.056,13.126,10.0
76,76.464,0.0,,61.739999999999995,13.128,0.0,2.0,62.325,-4.558,3.214,64.486,13.798000000000002,10.0
77,77.463,0.0,,61.97700000000001,13.475999999999999,0.0,2.0,62.687,-4.557,2.82,64.09299999999999,14.193000000000001,10.0
78,78.46799999999999,0.0,,62.288,13.806999999999999,0.1,1.9,62.997,-4.672,2.607,63.765,14.291,10.0
79,79.464,0.0,,62.60600000000001,14.023000000000001,1.0,1.0,62.80200000000001,-4.757,2.88,63.95300000000001,13.932999999999998,10.0
80,80.463,0.0,,62.75599999999999,14.061000000000002,1.0,1.0,62.104,-4.800000000000001,3.2399999999999998,64.27000000000001,13.530000000000001,10.0
81,81.465,0.0,,62.687,13.972,1.0,1.0,62.491,-4.889000000000001,3.042,63.983000000000004,13.639000000000001,10.0
82,82.464,0.0,,62.569,13.844999999999999,1.0,1.0,62.36800000000001,-5.156000000000001,2.7339999999999995,63.408,13.680000000000001,10.0
83,83.463,0.0,,62.438,13.687000000000001,1.0,1.0,62.57000000000001,-5.193,2.886,63.523,13.491,10.0
84,84.465,0.0,,62.35699999999999,13.515,1.0,1.0,62.186,-5.289,2.8579999999999997,63.399,13.422999999999998,10.0
85,85.46400000000001,0.0,,62.23199999999999,13.339000000000002,1.4,0.6,62.041,-5.321,3.31,63.819,12.939000000000002,10.0
86,86.45699999999998,0.0,,62.14300000000001,13.155000000000001,2.0,0.0,61.861000000000004,-5.383000000000001,3.4819999999999993,63.928999999999995,12.705000000000002,10.0
87,87.50454545454545,0.0,,62.107272727272736,13.02181818181818,2.0,0.0,61.77181818181818,-5.504545454545456,3.4745454545454546,63.8,12.590909090909092,11.0
88,88.50666666666666,0.0,,61.97666666666666,12.886666666666667,2.0,-0.6666666666666666,61.25111111111111,-5.584444444444444,3.558888888888889,63.80444444444444,12.426666666666666,9.0
89,89.466,0.0,,61.702,12.670999999999998,2.0,-1.0,61.388999999999996,-5.74,3.403,63.492999999999995,12.427,10.0
90,90.50454545454545,0.0,,61.408181818181816,12.402727272727274,2.0,-1.0,61.26000000000001,-6.034545454545452,3.284545454545454,63.07999999999999,12.250909090909092,11.0
91,91.50666666666666,0.0,,61.19111111111111,12.142222222222223,2.0,-1.0,61.37555555555556,-6.165555555555556,3.5077777777777777,63.17222222222222,11.896666666666667,9.0
92,92.45699999999998,0.0,,61.117,11.967000000000002,2.0,-1.0,60.746,-6.5409999999999995,3.3729999999999998,62.662,11.656,10.0
93,93.50454545454545,0.0,,61.092727272727274,11.864545454545457,2.0,-0.45454545454545453,60.41090909090909,-7.425454545454545,3.1345454545454547,61.539090909090916,11.010000000000002,11.0
94,94.51,0.0,,60.90111111111111,11.645555555555555,2.0,0.0,60.09777777777778,-7.825555555555557,2.873333333333333,60.87777777777777,10.871111111111112,9.0
95,95.467,0.0,,60.549,11.301,2.0,-0.8,60.162,-8.027000000000003,2.562,60.364999999999995,10.981,10.0
96,96.51272727272728,0.0,,60.19090909090908,10.962727272727271,2.0,-1.0,60.08818181818182,-8.34,2.352727272727273,59.84272727272728,10.877272727272727,11.0
97,97.50666666666666,0.0,,59.971111111111114,10.734444444444442,2.0,-1.0,59.71777777777778,-8.514444444444445,2.3477777777777775,59.663333333333334,10.707777777777777,9.0
98,98.45699999999998,0.0,,59.83,10.665000000000001,2.0,-1.0,59.129999999999995,-8.281,2.828,60.376999999999995,10.461,10.0
99,99.50727272727272,0.0,,59.61909090909091,10.66909090909091,2.0,-1.0,59.43363636363636,-7.770000000000001,3.061818181818182,61.121818181818185,10.738181818181816,11.0
100,100.50666666666666,0.0,,59.55777777777777,10.776666666666666,2.0,-1.0,60.46777777777778,-6.792222222222223,2.9133333333333336,61.95111111111112,11.864444444444445,9.0
101,101.45699999999998,0.0,,59.78499999999999,11.120000000000001,2.0,-1.0,60.781000000000006,-6.312,3.136,62.65400000000001,12.122,10.0
102,102.50454545454545,0.0,,60.19909090909091,11.554545454545455,3.0,-1.0,60.77454545454546,-5.693636363636364,3.895454545454545,64.03181818181818,11.980909090909092,11.0
103,103.50666666666666,0.0,,60.5,11.823333333333334,3.0,-1.0,60.306666666666665,-5.477777777777778,4.278888888888889,64.63111111111111,11.813333333333333,9.0
104,104.457,0.0,,60.59100000000001,11.920000000000002,3.0,-1.0,60.254999999999995,-5.405999999999999,4.668,65.09199999999998,11.495999999999999,10.0
105,105.50454545454545,0.0,,60.51818181818182,11.871818181818183,3.0,-1.0,60.17363636363637,-5.608181818181818,4.269090909090909,64.49090909090908,11.692727272727273,11.0
106,106.50666666666666,0.0,,60.32777777777778,11.72888888888889,3.0,-1.0,59.96888888888889,-5.565555555555556,4.633333333333334,64.89777777777778,11.371111111111112,9.0
107,107.46300000000001,0.0,,60.117,11.536999999999999,3.0,-1.0,60.00699999999999,-5.645999999999999,4.482999999999999,64.66699999999999,11.440999999999999,10.0
108,108.50454545454545,0.0,,59.949090909090906,11.351818181818183,3.0,-1.0,59.277272727272724,-5.681818181818182,5.368181818181818,65.51636363636364,10.52,11.0
109,109.50666666666666,0.0,,59.75888888888888,11.07,3.0,-1.0,58.56555555555556,-6.751111111111111,4.853333333333333,63.93222222222222,9.965555555555556,9.0
110,110.46300000000001,0.0,,59.354,10.653,3.0,-1.0,58.623000000000005,-7.7780000000000005,4.044,62.09599999999999,9.748,10.0
111,111.50454545454545,0.0,,58.91909090909091,10.243636363636364,3.0,-1.0,58.98363636363637,-7.921818181818183,3.2900000000000005,61.198181818181816,10.35818181818182,11.0
112,112.50666666666666,0.0,,58.728888888888896,10.04111111111111,3.0,-1.0,59.339999999999996,-7.86111111111111,3.5077777777777777,61.476666666666674,10.20111111111111,9.0
113,113.46300000000001,0.0,,58.748000000000005,9.949,3.0,-1.0,58.58599999999999,-8.55,3.168,60.448,9.852,10.0
114,114.50727272727273,0.0,,58.699999999999996,9.824545454545454,3.0,-1.0,58.08818181818182,-7.963636363636363,4.327272727272727,62.19363636363637,9.27909090909091,11.0
115,115.50666666666666,0.0,,58.623333333333335,9.763333333333332,3.0,-1.0,58.30222222222223,-8.242222222222221,3.5700000000000003,61.157777777777774,9.757777777777779,9.0
116,116.457,0.0,,58.49000000000001,9.77,3.0,-1.0,58.824,-7.276999999999999,4.071,62.624,10.222,10.0
117,117.50454545454545,0.0,,58.58909090909091,9.92090909090909,3.0,-1.0,59.60727272727272,-6.872727272727272,3.730909090909091,62.68818181818181,10.966363636363635,11.0
118,118.51333333333335,0.0,,58.85555555555556,10.222222222222221,3.0,-1.0,58.95666666666667,-6.684444444444444,4.407777777777778,63.553333333333335,10.477777777777778,9.0
119,119.46000000000001,0.0,,59.00200000000001,10.430000000000001,3.0,-1.0,59.337,-5.971000000000001,4.747999999999999,64.607,10.851,10.0
120,120.50454545454545,0.0,,59.222727272727276,10.702727272727273,3.0,-1.0,59.529999999999994,-5.147272727272728,5.24,65.92272727272729,11.182727272727272,11.0
121,121.50666666666666,0.0,,59.46888888888889,11.055555555555555,3.0,-1.0,60.07222222222223,-4.811111111111111,4.91,65.92888888888889,11.848888888888888,9.0
122,122.457,0.0,,59.751999999999995,11.422999999999998,3.0,-0.2,60.291999999999994,-4.595999999999999,4.883,66.117,12.091,10.0
123,123.50727272727273,0.0,,60.01818181818182,11.754545454545456,2.0,1.0,60.60090909090909,-4.2727272727272725,5.027272727272727,66.58454545454543,12.27,11.0
124,124.50999999999999,0.0,,60.263333333333335,12.017777777777777,2.0,1.0,59.84777777777778,-4.446666666666667,5.245555555555557,66.62888888888888,11.877777777777778,9.0
125,125.457,0.0,,60.271,12.089000000000002,2.0,1.0,59.19599999999999,-5.2330000000000005,5.116,65.713,11.221,10.0
126,126.51272727272728,0.0,,59.95545454545454,11.868181818181817,2.0,1.0,60.11272727272728,-4.735454545454545,4.8518181818181825,65.94636363636364,11.982727272727272,11.0
127,127.50666666666666,0.0,,59.79222222222222,11.745555555555557,2.5555555555555554,0.4444444444444444,60.18777777777778,-4.478888888888888,4.685555555555555,66.03666666666668,12.405555555555555,9.0
128,128.45700000000002,0.0,,59.884,11.887,3.0,0.0,60.54600000000001,-4.358,4.880999999999999,66.353,12.331,10.0
129,129.50454545454548,0.0,,60.25727272727273,12.21909090909091,3.0,0.0,60.949090909090906,-4.329999999999999,4.359090909090909,65.85909090909092,12.88090909090909,11.0
130,130.51000000000002,0.0,,60.59888888888889,12.551111111111112,3.0,0.0,60.39555555555556,-4.695555555555555,4.254444444444445,65.38888888888889,12.620000000000001,9.0
131,131.45700000000002,0.0,,60.69599999999999,12.701,3.0,0.0,61.399000000000015,-3.748,4.484999999999999,66.56699999999998,13.337,10.0
132,132.50727272727275,0.0,,60.873636363636365,12.906363636363636,2.909090909090909,0.0,60.76363636363637,-3.0990909090909087,5.4809090909090905,68.21181818181817,12.990000000000002,11.0
133,133.51000000000002,0.0,,61.00444444444444,13.104444444444445,2.0,0.0,61.153333333333336,-3.278888888888889,5.014444444444444,67.56555555555556,13.276666666666666,9.0
134,134.45700000000002,0.0,,61.10799999999999,13.248,1.3,0.7,61.498000000000005,-3.3659999999999997,4.628,67.092,13.575999999999999,10.0
135,135.45600000000002,0.0,,61.229,13.363999999999999,1.0,1.0,61.58399999999999,-3.317,4.508000000000001,67.02099999999999,13.745,10.0
136,136.46099999999996,0.0,,61.31,13.431999999999999,1.0,1.0,61.18300000000001,-3.2369999999999997,4.9399999999999995,67.53299999999999,13.393,10.0
137,137.45700000000002,0.0,,61.412,13.514,1.0,1.0,62.004,-3.711,4.138999999999999,66.258,13.720000000000002,10.0
138,138.50454545454548,0.0,,61.67090909090908,13.724545454545455,1.0,1.0,62.29818181818182,-3.5909090909090917,3.5481818181818174,65.78727272727274,14.430909090909092,11.0
139,139.50666666666666,0.0,,61.93111111111111,13.968888888888888,1.0,1.0,62.303333333333335,-3.453333333333333,3.643333333333333,66.02000000000001,14.473333333333333,9.0
140,140.45700000000002,0.0,,62.080999999999996,14.131,1.0,1.0,61.75699999999999,-3.383,4.257,66.704,13.930000000000001,10.0
141,141.50454545454548,0.0,,62.04727272727273,14.152727272727274,1.0,1.0,61.551818181818184,-3.472727272727272,4.45,66.80727272727273,13.647272727272725,11.0
142,142.50666666666666,0.0,,61.95777777777778,14.116666666666665,1.0,1.0,61.89444444444444,-3.3811111111111116,3.923333333333334,66.3722222222222,14.265555555555558,9.0
143,143.45700000000002,0.0,,61.867999999999995,14.113,1.0,1.0,61.812,-3.65,3.582,65.762,14.338,10.0
144,144.50727272727272,0.0,,61.72545454545455,14.117272727272727,1.0,1.0,61.723636363636366,-3.5572727272727267,3.511818181818182,65.78454545454545,14.500909090909092,11.0
145,145.51333333333332,0.0,,61.791111111111114,14.273333333333333,1.0,1.0,62.73777777777778,-3.502222222222222,3.1,65.42777777777776,14.967777777777776,9.0
146,146.45700000000002,0.0,,62.165,14.625000000000004,1.0,1.0,63.201,-3.34,2.957,65.447,15.273000000000001,10.0
147,147.50454545454548,0.0,,62.636363636363626,14.968181818181819,1.0,1.0,63.20727272727274,-3.311818181818182,2.8372727272727274,65.35545454545455,15.42090909090909,11.0
148,148.51333333333338,0.0,,62.89555555555556,15.126666666666669,1.0,1.0,62.95666666666667,-3.2466666666666666,3.177777777777778,65.76111111111112,15.145555555555553,9.0
149,149.45700000000002,0.0,,63.017999999999994,15.180000000000001,1.0,1.0,62.544000000000004,-3.054,3.758,66.534,14.758000000000001,10.0
150,150.50454545454548,0.0,,62.97909090909091,15.175454545454544,1.0,1.0,62.67454545454546,-3.339090909090909,3.2154545454545453,65.70636363636363,15.015454545454547,11.0
151,151.51666666666668,0.0,,62.85888888888889,15.09222222222222,1.0,1.0,63.07111111111111,-3.2233333333333336,3.247777777777778,65.85444444444444,15.098888888888887,9.0
152,152.45700000000002,0.0,,62.81500000000001,15.017,1.0,1.0,63.123000000000005,-3.2089999999999996,3.099,65.72,15.261999999999997,10.0
153,153.50727272727272,0.0,,62.900000000000006,15.025454545454545,1.0,1.0,62.724545454545456,-2.7954545454545454,3.977272727272727,67.01181818181819,14.797272727272729,11.0
154,154.50666666666666,0.0,,62.989999999999995,15.116666666666667,1.0,1.0,63.35222222222222,-3.001111111111111,3.086666666666667,65.91555555555556,15.482222222222223,9.0
155,155.45700000000002,0.0,,63.101,15.237999999999996,1.0,1.0,63.218999999999994,-2.9509999999999996,3.1609999999999996,66.04,15.458000000000002,10.0
156,156.50454545454548,0.0,,63.097272727272724,15.27909090909091,1.0,1.0,62.79090909090908,-2.9209090909090913,3.310909090909091,66.22000000000001,15.338181818181818,11.0
157,157.51000000000002,0.0,,62.96222222222223,15.232222222222223,1.0,1.0,63.21000000000001,-2.5433333333333334,3.7155555555555555,67.00222222222222,15.31111111111111,9.0
158,158.448,0.0,,62.979,15.263,1.0,1.0,62.843999999999994,-2.246,4.069,67.653,15.255,10.0
159,159.49636363636364,0.0,,63.01818181818182,15.390909090909092,1.0,1.0,62.905454545454546,-2.558181818181818,3.41090909090909,66.68272727272726,15.60090909090909,11.0
160,160.5,0.0,,62.99555555555556,15.463333333333331,1.0,1.0,63.08111111111111,-2.2622222222222224,3.867777777777778,67.43555555555555,15.440000000000001,9.0
161,161.46,0.0,,62.940999999999995,15.437999999999999,1.0,1.0,62.80800000000001,-2.793,3.219,66.256,15.557999999999998,10.0
162,162.50454545454548,0.0,,62.78545454545454,15.375454545454545,1.0,1.0,62.35181818181818,-2.4109090909090907,4.176363636363636,67.59545454545454,14.982727272727272,11.0
163,163.51000000000002,0.0,,62.77000000000001,15.402222222222223,1.8888888888888888,0.1111111111111111,63.477777777777774,-2.4722222222222223,3.3244444444444445,66.68222222222222,15.773333333333332,9.0
164,164.463,0.0,,62.943,15.55,2.0,0.0,62.91799999999999,-2.6350000000000002,2.919,66.114,16.016,10.0
165,165.50454545454548,0.0,,63.00272727272727,15.674545454545454,2.0,0.0,63.07363636363637,-2.498181818181818,3.3290909090909095,66.6609090909091,15.742727272727274,11.0
166,166.51000000000002,0.0,,62.88444444444445,15.585555555555553,2.0,0.0,61.87555555555556,-2.6155555555555554,4.37,67.58444444444444,14.584444444444443,9.0
167,167.46,0.0,,62.647000000000006,15.357,2.0,0.0,62.681000000000004,-2.428,4.049,67.451,15.093,10.0
168,168.50454545454548,0.0,,62.66454545454546,15.32727272727273,2.0,0.0,63.23636363636364,-2.546363636363637,3.024545454545454,66.30818181818181,15.99909090909091,11.0
169,169.51000000000002,0.0,,62.809999999999995,15.452222222222225,2.0,0.0,63.378888888888895,-2.3966666666666665,3.28,66.71333333333332,15.893333333333333,9.0
170,170.46,0.0,,63.023,15.638,2.0,0.0,63.88099999999999,-2.62,2.482,65.69199999999998,16.467999999999996,10.0
171,171.50727272727272,0.0,,63.377272727272725,15.964545454545453,2.0,0.0,63.4109090909091,-2.131818181818182,3.380909090909091,67.07909090909092,16.05727272727273,11.0
172,172.51000000000002,0.0,,63.61888888888888,16.240000000000002,2.0,0.0,63.91,-2.2099999999999995,2.871111111111111,66.49111111111112,16.488888888888887,9.0
173,173.46,0.0,,63.78900000000001,16.387999999999998,2.0,0.0,64.2,-2.117,2.5969999999999995,66.31000000000002,16.856,10.0
174,174.50727272727275,0.0,,63.949999999999996,16.524545454545454,2.0,0.0,63.941818181818185,-1.668181818181818,3.2409090909090907,67.40272727272726,16.660909090909087,11.0
175,175.51000000000002,0.0,,64.05111111111111,16.66111111111111,2.0,0.0,63.85777777777777,-1.8444444444444446,3.017777777777778,67.00333333333333,16.70777777777778,9.0
176,176.46,0.0,,64.048,16.779,2.0,0.0,64.212,-1.8980000000000001,2.636,66.56800000000001,17.035999999999998,10.0
177,177.50454545454548,0.0,,64.0909090909091,16.933636363636364,2.0,0.0,64.5227272727273,-1.7799999999999998,2.167272727272727,66.21727272727273,17.62272727272727,11.0
178,178.51333333333335,0.0,,64.19111111111111,17.091111111111115,2.0,0.0,64.58555555555556,-1.6,2.6466666666666665,66.87666666666667,17.32333333333333,9.0
179,179.46,0.0,,64.367,17.231,2.0,0.0,64.438,-1.436,2.898,67.292,17.236,10.0
180,180.50454545454548,0.0,,64.5781818181818,17.422727272727272,2.0,0.0,65.08272727272725,-1.6527272727272726,2.0772727272727267,66.25454545454546,17.84,11.0
181,181.51000000000002,0.0,,64.78888888888889,17.641111111111112,2.0,0.0,65.0977777777778,-1.24,2.0311111111111106,66.62111111111112,18.29888888888889,9.0
182,182.46,0.0,,64.923,17.884999999999998,2.0,0.0,65.441,-1.1190000000000002,1.827,66.53799999999998,18.624,10.0
183,183.50454545454548,0.0,,65.14181818181818,18.185454545454547,1.7272727272727273,0.2727272727272727,65.53999999999999,-0.6045454545454546,2.477272727272727,67.70272727272727,18.48818181818182,11.0
184,184.51000000000002,0.0,,65.44,18.491111111111113,1.0,1.0,65.80888888888887,-1.1377777777777776,1.73,66.42222222222222,18.702222222222225,9.0
185,185.46,0.0,,65.68299999999999,18.719,1.0,1.0,66.101,-1.064,1.214,65.97999999999999,19.292,10.0
186,186.50454545454548,0.0,,65.88000000000001,18.950000000000003,1.0,1.0,66.22272727272728,-0.8718181818181818,1.0763636363636364,66.03454545454547,19.62181818181818,11.0
