Train.Red Export for,Tempo LowCadence 3x10’
-------------------------------------------------------------
Measurement Date,2026-01-07T12:04:25.540410
Type,free
Sport,endurance
Focus,perform
Number of Sensors,1
Samples,55379
Measurement Duration,1:32:17
Distance,0 m
MSS Avg,71.00
TSI Min,47.39
TSI Max,71.80
TSI Avg,58.34

Muscle states
Rest,09:25
Easy,47:06
Medi,32:56
Hard,00:23
Load,02:26



Sensor 1,Train.Red FYER
-------------------------------------------------------------
Sensor DataType,expertV13
Sensor ID,Train.Red FYER 1442
Mac Address,039489C5-5657-20AA-4B7D-B1697B6C2382
Firmware Version,
Sensor Position,quadRFRight
Initial TSI,64.08
Initial HBDiff,12.94
Initial o2Hb,36.86
Initial HHb,23.91
Tsi Var,18.0
Filter Id,6
MSS Avg,71
TSI Min,47.39
TSI Max,71.80
TSI Avg,58.34
,,,Train.Red FYER 1442,,,,,,,,,
Timestamp (seconds passed),Lap/Event,,SmO2,HBDiff,Muscle state,Muscle trend,SmO2 unfiltered,O2HB unfiltered,HHb unfiltered,THb unfiltered,HBDiff unfiltered
12.57,0,,68.84,21.85,0,2,71.45,7.64,-5.18,63.23,25.77
12.69,0,,68.92,21.94,0,2,69.98,8.59,-2.81,66.55,24.35
12.78,0,,69.00,22.05,0,2,69.43,7.95,-2.49,66.23,23.39
12.87,0,,69.08,22.14,0,2,69.27,5.36,-3.68,62.45,21.99
13.02,0,,69.14,22.23,0,2,68.26,4.19,-3.87,61.09,21.01
13.11,0,,69.20,22.30,0,2,70.16,4.16,-4.22,60.71,21.33
13.17,0,,69.26,22.36,0,2,71.59,4.18,-5.51,59.44,22.64
13.29,0,,69.32,22.42,0,2,71.48,5.23,-6.69,59.31,24.87
13.38,0,,69.39,22.49,0,2,71.47,6.86,-6.51,61.12,26.32
13.50,0,,69.46,22.56,0,2,71.71,7.93,-4.96,63.74,25.84
13.59,0,,69.54,22.65,0,2,71.70,7.90,-3.93,64.74,24.78
13.68,0,,69.62,22.74,0,2,70.28,6.28,-4.33,62.72,23.56
13.77,0,,69.70,22.82,0,2,67.89,4.56,-4.39,60.94,21.90
13.89,0,,69.76,22.90,0,2,69.04,4.19,-4.26,60.70,21.40
14.01,0,,69.82,22.96,0,2,72.36,4.28,-5.41,59.64,22.64
14.07,0,,69.87,23.01,0,2,71.72,5.01,-7.02,58.76,24.98
14.19,0,,69.94,23.06,0,2,72.08,6.33,-7.37,59.73,26.65
14.28,0,,70.01,23.13,0,2,71.70,7.42,-5.65,62.54,26.02
14.37,0,,70.08,23.21,0,2,70.80,7.76,-3.89,64.64,24.60
14.52,0,,70.14,23.29,0,2,70.87,6.42,-4.27,62.92,23.64
14.58,0,,70.21,23.36,0,2,68.95,4.90,-4.75,60.92,22.60
14.67,0,,70.26,23.42,0,2,68.73,4.17,-4.64,60.30,21.76
14.79,0,,70.30,23.47,0,2,70.85,3.98,-5.12,59.63,22.05
14.88,0,,70.34,23.50,0,2,72.82,4.74,-6.21,59.30,23.90
15.00,0,,70.38,23.53,0,2,72.12,5.81,-7.24,59.34,26.00
15.12,0,,70.44,23.58,0,2,72.61,6.95,-6.63,61.09,26.53
15.18,0,,70.49,23.63,0,2,71.21,7.93,-4.76,63.94,25.64
15.27,0,,70.55,23.69,0,2,70.54,6.96,-4.48,63.25,24.39
15.39,0,,70.60,23.74,0,2,69.81,4.90,-5.06,60.61,22.91
15.51,0,,70.64,23.79,0,2,68.71,3.86,-5.10,59.53,21.91
15.57,0,,70.67,23.82,0,2,70.19,3.74,-5.25,59.26,21.94
15.69,0,,70.69,23.84,0,2,72.28,4.18,-5.94,59.01,23.07
15.78,0,,70.72,23.85,0,2,72.29,5.11,-7.30,58.58,25.36
15.87,0,,70.75,23.87,0,2,72.84,6.22,-7.58,59.41,26.75
16.02,0,,70.79,23.91,0,2,72.14,7.60,-5.75,62.62,26.30
16.08,0,,70.84,23.95,0,2,71.42,7.75,-4.41,64.11,25.11
16.17,0,,70.88,23.99,0,2,71.91,5.79,-4.96,61.60,23.70
16.29,0,,70.93,24.03,0,2,69.36,4.18,-5.45,59.50,22.58
16.38,0,,70.96,24.06,0,2,69.43,3.87,-5.47,59.17,22.29
16.50,0,,70.98,24.07,0,2,71.29,3.83,-5.78,58.82,22.56
16.59,0,,71.00,24.08,0,2,73.52,4.29,-6.77,58.29,24.01
16.68,0,,71.03,24.08,0,2,72.76,5.13,-7.88,58.02,25.96
16.77,0,,71.07,24.09,0,2,72.98,6.25,-7.27,59.75,26.47
16.89,0,,71.11,24.12,0,2,70.47,7.10,-5.00,62.87,25.05
17.04,0,,71.15,24.14,0,2,70.04,5.60,-4.30,62.07,22.85
17.07,0,,71.18,24.16,0,2,71.59,4.02,-5.23,59.56,22.20
17.19,0,,71.20,24.16,0,2,69.85,4.06,-5.66,59.17,22.67
17.28,0,,71.22,24.16,0,2,70.71,3.82,-5.74,58.85,22.51
17.40,0,,71.23,24.15,0,2,71.83,3.92,-6.14,58.55,23.01
17.52,0,,71.25,24.13,0,2,72.45,4.73,-7.10,58.40,24.78
17.58,0,,71.27,24.12,0,2,73.25,5.60,-7.60,58.77,26.15
17.67,0,,71.29,24.12,0,2,70.52,6.38,-6.39,60.76,25.72
17.79,0,,71.31,24.12,0,2,68.70,5.22,-4.79,61.20,22.96
17.88,0,,71.31,24.12,0,2,69.70,3.50,-5.05,59.22,21.50
18.00,0,,71.31,24.11,0,2,70.02,3.08,-5.57,58.28,21.60
18.09,0,,71.30,24.08,0,2,69.67,3.50,-5.68,58.59,22.13
18.18,0,,71.28,24.05,0,2,71.09,3.56,-6.17,58.16,22.68
18.27,0,,71.26,24.01,0,2,73.49,3.45,-6.88,57.34,23.28
18.42,0,,71.25,23.97,0,2,72.96,4.46,-8.03,57.20,25.44
18.51,0,,71.26,23.95,0,2,73.26,5.67,-8.01,58.43,26.63
18.57,0,,71.28,23.94,0,2,72.48,6.73,-6.21,61.29,25.89
18.69,0,,71.30,23.94,0,2,72.19,6.20,-5.35,61.62,24.50
18.78,0,,71.32,23.94,0,2,72.18,4.11,-5.77,59.11,22.83
18.87,0,,71.35,23.94,0,2,69.91,3.53,-5.95,58.35,22.43
19.02,0,,71.36,23.93,0,2,70.36,3.53,-6.00,58.30,22.48
19.08,0,,71.37,23.91,0,2,72.29,3.35,-6.36,57.76,22.66
19.17,0,,71.39,23.89,0,2,73.41,4.06,-7.26,57.57,24.27
19.29,0,,71.41,23.88,0,2,71.99,4.80,-7.96,57.61,25.71
19.38,0,,71.44,23.87,0,2,74.11,5.88,-7.26,59.39,26.09
19.50,0,,71.47,23.88,0,2,70.64,6.80,-5.67,61.90,25.42
19.59,0,,71.50,23.89,0,2,70.82,5.17,-5.14,60.80,23.26
19.68,0,,71.52,23.90,0,2,70.67,3.55,-5.82,58.50,22.32
19.77,0,,71.53,23.90,0,2,69.81,3.62,-6.18,58.21,22.75
19.89,0,,71.54,23.90,0,2,71.78,3.45,-6.18,58.04,22.58
20.01,0,,71.54,23.88,0,2,73.04,3.69,-6.76,57.70,23.40
20.07,0,,71.56,23.87,0,2,72.33,4.64,-7.81,57.60,25.40
20.19,0,,71.57,23.87,0,2,73.34,5.28,-8.04,58.01,26.27
20.28,0,,71.59,23.88,0,2,72.45,6.41,-6.50,60.68,25.86
20.37,0,,71.62,23.90,0,2,70.99,6.37,-5.34,61.80,24.66
20.52,0,,71.64,23.92,0,2,72.17,4.32,-5.92,59.17,23.19
20.58,0,,71.66,23.93,0,2,70.64,3.54,-6.17,58.14,22.66
20.67,0,,71.67,23.94,0,2,70.16,3.78,-6.26,58.29,22.99
20.79,0,,71.68,23.94,0,2,74.10,3.32,-7.04,57.05,23.31
20.88,0,,71.70,23.94,0,2,73.01,3.65,-8.27,56.15,24.87
21.00,0,,71.72,23.95,0,2,73.80,4.53,-9.03,56.27,26.51
21.09,0,,71.75,23.96,0,2,71.53,4.28,-8.11,56.94,25.34
21.18,0,,71.77,23.98,0,2,69.53,3.20,-6.43,57.54,22.58
21.27,0,,71.79,23.99,0,2,70.65,2.72,-6.01,57.48,21.68
21.39,0,,71.79,23.99,0,2,71.45,2.93,-6.10,57.60,21.98
21.51,0,,71.79,23.98,0,2,69.94,3.19,-5.98,57.98,22.12
21.57,0,,71.78,23.96,0,2,71.34,3.29,-6.44,57.62,22.68
21.69,0,,71.78,23.93,0,2,73.33,3.20,-6.86,57.11,23.01
21.81,0,,71.77,23.90,0,2,71.24,3.39,-7.66,56.50,24.00
21.87,0,,71.77,23.87,0,1,69.95,3.25,-7.65,56.37,23.85
22.05,0,,71.75,23.84,0,1,69.76,2.32,-6.41,56.68,21.68
22.08,0,,71.73,23.81,0,1,68.90,1.22,-7.13,54.86,21.30
22.17,0,,71.69,23.77,0,1,69.18,1.19,-7.17,54.79,21.31
22.29,0,,71.64,23.71,0,1,68.78,2.07,-5.09,57.75,20.11
22.38,0,,71.58,23.64,0,1,70.34,2.34,-5.59,57.52,20.88
22.53,0,,71.52,23.56,0,1,72.42,3.11,-6.86,57.02,22.92
22.56,0,,71.47,23.49,0,1,72.40,3.80,-7.15,57.42,23.90
22.68,0,,71.43,23.43,0,1,72.32,3.85,-8.01,56.61,24.81
22.77,0,,71.41,23.38,0,1,72.75,4.77,-7.62,57.92,25.34
22.86,0,,71.38,23.34,0,1,70.19,4.50,-5.86,59.41,23.31
23.01,0,,71.36,23.31,0,1,71.30,3.44,-5.58,58.63,21.97
23.07,0,,71.34,23.28,0,1,70.91,3.48,-6.21,58.04,22.64
