smo2,THb
66.27700000000002,67.535
66.93499999999999,65.129
68.411,64.128
69.90545454545456,64.58181818181819
71.24333333333334,63.59
72.252,65.702
72.74818181818182,67.0290909090909
73.06666666666666,66.3722222222222
73.392,68.34799999999998
73.75545454545454,68.36181818181818
74.08333333333333,69.89
74.296,70.68900000000001
74.45272727272727,71.66272727272727
74.55888888888889,70.47222222222223
74.535,70.77000000000001
74.31,71.29272727272728
73.93111111111111,71.11666666666666
73.467,70.447
73.14181818181818,69.36545454545454
72.91333333333334,67.97222222222223
72.626,68.28099999999999
72.47909090909093,70.01454545454546
72.28222222222222,70.08333333333331
71.98700000000001,69.68499999999999
71.61272727272727,68.65545454545455
71.29111111111109,67.84444444444445
71.08599999999998,66.277
70.97818181818182,66.08727272727272
70.97,66.46555555555557
71.013,66.87899999999999
70.68818181818182,69.10909090909091
69.74000000000001,67.89444444444445
69.072,68.4
68.54,66.99
68.25444444444445,66.32
68.006,64.855
67.73454545454545,65.44363636363636
67.13444444444444,65.49000000000001
66.549,63.230999999999995
66.33909090909088,64.19454545454545
66.16555555555556,63.65444444444445
65.94300000000001,64.09200000000001
65.73727272727274,64.63454545454546
65.6225,65.65625
65.54363636363637,64.03090909090908
65.41636363636364,63.77181818181818
65.17,64.87888888888888
64.645,66.153
63.574,64.623
62.78099999999999,64.255
62.324,64.23
62.098,64.95599999999999
61.839,64.691
61.38199999999999,64.49300000000001
60.76700000000001,62.117999999999995
60.10299999999999,62.196000000000005
59.838,64.469
59.908,64.673
60.05000000000001,65.30000000000001
60.16600000000001,66.14
60.331999999999994,67.759
60.482000000000006,67.078
60.40899999999999,66.134
60.21499999999999,65.824
60.26500000000001,66.69800000000001
60.42100000000001,68.487
60.596,67.164
60.727,66.222
60.83599999999999,65.906
61.026,66.82700000000001
61.129,66.81000000000002
61.134,62.688
60.95799999999999,64.376
61.019000000000005,64.63199999999999
61.16600000000001,65.117
61.290000000000006,66.093
61.39300000000001,65.64099999999999
61.450999999999986,66.08399999999999
61.473,65.771
61.483,66.48700000000001
61.427,65.75800000000001
61.285,65.872
61.05500000000001,63.705000000000005
60.721,64.08200000000001
60.73,65.851
60.976,66.0
61.31,66.14500000000001
61.602999999999994,66.541
61.826,67.943
62.00599999999999,67.53599999999999
61.98199999999999,67.67699999999999
61.782,68.023
61.266,70.73600000000002
60.975,68.246
61.367999999999995,67.58500000000001
62.142,67.038
62.961,68.505
63.526,70.67099999999999
63.334,70.546
62.874,69.399
62.833000000000006,70.45900000000002
63.23,70.82900000000002
63.773,70.098
64.39500000000001,69.00099999999999
65.072,69.116
65.59,69.753
65.96900000000001,68.624
66.26700000000001,68.65200000000002
66.38399999999999,68.01400000000001
66.482,67.696
66.63400000000001,68.004
66.83399999999999,67.11300000000001
66.933,66.386
66.96000000000001,65.23800000000001
66.95700000000001,66.083
67.00999999999999,65.449
67.01200000000001,66.02199999999999
66.745,66.46400000000001
66.33500000000001,66.898
66.08699999999999,65.497
66.009,64.827
65.98700000000001,64.461
65.88300000000001,66.01200000000001
65.66099999999999,66.123
65.35999999999999,65.565
65.319,65.127
65.479,65.33999999999999
65.55999999999999,65.48400000000001
65.431,63.6
65.141,63.773
65.143,64.805
65.164,65.84200000000001
65.127,65.23800000000001
65.046,65.34
65.072,65.078
65.059,64.25699999999999
65.08099999999999,64.433
65.24499999999999,65.036
65.297,66.121
65.275,67.045
65.20900000000002,66.43
65.20599999999999,66.713
65.316,67.369
65.454,66.596
65.595,65.465
65.648,65.76200000000001
65.929,66.25899999999999
66.28200000000001,67.441
66.619,66.62800000000001
66.91399999999999,66.7
67.179,66.864
67.38500000000002,67.81699999999998
67.522,66.477
67.68700000000001,66.194
67.80444444444444,65.62888888888888
67.99636363636364,65.66090909090909
67.98800000000001,65.03299999999999
67.97200000000001,64.401
67.845,64.951
67.91499999999999,63.96900000000001
67.881,64.391
67.97800000000001,64.91900000000001
68.271,64.783
68.63,65.27099999999999
68.871,65.231
68.937,65.109
68.846,64.26700000000001
68.724,65.53599999999999
68.704,64.69299999999998
68.71777777777778,65.92
68.58727272727273,66.26181818181819
68.35099999999998,66.289
68.2311111111111,65.44
68.21600000000001,65.762
68.191,65.97
68.042,67.033
67.796,65.912
67.706,66.11699999999999
67.822,66.26
67.921,67.78200000000001
67.917,67.021
67.806,67.117
67.63,67.764
67.45500000000001,68.35400000000001
67.375,67.304
67.34199999999998,67.34700000000001
67.29499999999999,67.01400000000001
67.34899999999999,67.97200000000001
67.44500000000001,66.75399999999999
67.44399999999999,66.904
67.394,66.91499999999999
67.355,68.30699999999999
67.22299999999998,63.523
66.84,64.524
66.78,64.852
67.09,66.09700000000001
67.44299999999998,66.27600000000001
67.63500000000002,66.00399999999999
67.78999999999999,66.053
67.89399999999999,67.075
67.844,66.063
67.71199999999999,66.234
67.526,66.24999999999999
67.38400000000001,67.48400000000001
67.272,66.04400000000001
67.215,65.936
67.215,65.741
67.24100000000001,66.69800000000001
67.189,65.86800000000001
67.119,65.76599999999999
67.063,65.72
67.031,66.79299999999999
66.921,65.597
66.73800000000001,65.194
66.69800000000001,66.021
66.679,66.546
66.682,65.71100000000001
66.764,65.051
66.91900000000001,65.769
67.00699999999999,66.105
67.05199999999999,65.745
66.979,66.253
66.84399999999998,66.907
66.81099999999999,65.68599999999999
66.825,65.842
67.016,66.666
67.19300000000001,66.465
67.139,64.646
66.861,64.53899999999999
66.77700000000002,65.48499999999999
66.822,65.38499999999999
66.96399999999998,65.416
67.256,65.19500000000002
67.659,66.60799999999999
67.998,66.835
68.226,66.786
68.36399999999999,66.933
68.44800000000001,68.31699999999998
68.36000000000001,67.76700000000001
68.306,67.478
68.303,67.543
68.35799999999999,68.66900000000001
68.457,68.408
68.526,68.092
68.498,68.16099999999999
68.455,69.726
68.41599999999998,69.602
68.47999999999999,68.859
68.604,68.964
68.691,69.951
68.81700000000001,70.075
68.943,68.914
69.13000000000002,68.82900000000001
69.269,69.481
69.31599999999999,70.329
69.295,67.20700000000001
68.969,64.89500000000001
68.648,65.592
68.71000000000001,67.126
69.136,67.169
69.577,67.31800000000001
69.91099999999999,67.69299999999998
70.21200000000002,68.275
70.459,67.633
70.54999999999998,66.984
70.55,67.22699999999999
70.46199999999999,67.521
70.295,66.938
70.19999999999999,66.92
70.16099999999999,67.935
70.123,67.5
70.006,66.66499999999999
69.907,67.714
69.723,68.296
69.43900000000001,67.158
69.179,67.607
68.91399999999999,67.631
68.58600000000001,67.273
68.372,67.203
68.417,67.311
68.556,67.922
68.66000000000001,68.44800000000001
68.799,67.511
69.043,67.06599999999999
69.194,68.807
69.189,68.12899999999999
69.071,67.64399999999999
68.966,68.252
68.86500000000001,68.66799999999999
68.80699999999999,67.92
68.75999999999999,67.06800000000001
68.578,66.94800000000001
68.271,67.402
68.303,67.35
68.53399999999999,67.468
68.69800000000001,68.70499999999998
68.708,67.38300000000001
68.786,67.191
68.921,67.377
69.062,67.27599999999998
69.196,67.08700000000002
69.198,67.599
69.15899999999999,67.457
69.10799999999999,67.26899999999999
69.051,66.915
68.84100000000001,66.23899999999999
68.707,67.018
68.90333333333335,67.65666666666668
69.12454545454545,68.44727272727272
69.46600000000001,69.58
69.90099999999998,69.107
70.41600000000001,68.57000000000001
70.862,69.507
71.28400000000002,68.85400000000001
71.664,68.889
71.975,69.969
72.193,68.964
72.364,68.55800000000002
72.471,68.573
72.49100000000001,69.117
72.42699999999999,67.622
72.39500000000001,66.08300000000001
72.31800000000001,67.13
72.56800000000001,67.38300000000001
72.874,67.22600000000001
73.18999999999998,66.94800000000001
73.375,67.101
73.41099999999999,66.891
73.467,66.43900000000001
73.46600000000001,67.088
73.484,66.13000000000001
73.569,66.253
73.662,66.94699999999999
73.67272727272726,67.45818181818181
73.63333333333333,66.48555555555555
73.53099999999999,65.07600000000001
73.29636363636364,65.96545454545456
73.31888888888889,65.71333333333332
73.30799999999999,66.078
73.27363636363636,65.80181818181818
73.26777777777778,64.96111111111111
73.00399999999999,64.906
72.76727272727273,64.68363636363637
72.38777777777779,64.61
72.28899999999999,64.754
72.37454545454544,65.74272727272728
72.48,65.74888888888889
72.38399999999999,64.703
72.11181818181818,65.84454545454545
71.96666666666667,65.26666666666665
71.923,65.43499999999999
71.896,65.37800000000001
71.468,64.53799999999998
70.99799999999999,63.702
70.473,62.395999999999994
70.0,64.535
69.912,65.12800000000001
70.023,65.342
70.073,65.87400000000001
70.13500000000002,67.602
70.12181818181818,67.06545454545454
69.9211111111111,67.26111111111112
69.642,67.30199999999999
69.26454545454544,69.09454545454545
68.8788888888889,67.76555555555555
68.54299999999999,68.374
68.11090909090909,70.58000000000001
67.60666666666667,68.51444444444445
67.29100000000001,68.07399999999998
67.10363636363637,69.71636363636364
66.82222222222222,67.70666666666666
66.43800000000002,66.599
66.02818181818182,68.18
65.96555555555557,67.37444444444445
66.09,66.989
66.08363636363637,67.93454545454546
65.98777777777778,68.58444444444446
66.078,68.991
66.37181818181817,70.97363636363637
66.6988888888889,70.11666666666666
67.061,70.33
67.33727272727273,71.02636363636363
67.60222222222222,70.18333333333334
67.97,70.53899999999999
68.3190909090909,70.74818181818182
68.38555555555556,69.48555555555555
68.47999999999999,69.354
68.69545454545454,70.35181818181819
68.85999999999999,70.32777777777777
68.974,69.326
68.96272727272728,69.19545454545454
68.90777777777778,69.25
68.96600000000001,68.74499999999998
68.97545454545455,68.6190909090909
69.03555555555555,69.12222222222222
69.06700000000001,68.083
69.0681818181818,67.00818181818182
69.09333333333333,67.68666666666667
69.128,68.115
69.03454545454547,67.4909090909091
68.84333333333333,68.13333333333334
68.566,68.633
68.25363636363637,67.79727272727273
68.03000000000002,65.75444444444445
67.72400000000002,67.535
67.7090909090909,67.78363636363635
67.8411111111111,66.95999999999998
68.098,67.482
68.35909090909091,67.04999999999998
68.42111111111112,66.64666666666668
68.33999999999999,66.94200000000001
68.20181818181818,66.40636363636364
68.11333333333333,66.14
68.05,66.28900000000002
67.901,66.14099999999999
67.699,65.22099999999999
67.66600000000001,65.48800000000001
67.64818181818181,66.77000000000001
67.56888888888888,65.85333333333334
67.47399999999999,65.749
67.25454545454545,65.66727272727272
67.03,65.67
66.967,66.289
66.78363636363635,64.98636363636363
66.353,64.53
66.19777777777777,64.52444444444446
66.40090909090908,64.68090909090908
66.51666666666668,66.21333333333334
66.572,67.145
66.77000000000001,66.80636363636364
66.95888888888888,67.32777777777778
67.003,67.607
67.10818181818182,66.7409090909091
67.29888888888888,66.4588888888889
67.433,67.11999999999999
67.44300000000001,67.588
67.463,66.916
67.489,69.397
67.13818181818182,70.38636363636364
66.5788888888889,70.41555555555556
66.14699999999999,70.35999999999999
66.03090909090908,70.47909090909091
66.14666666666666,70.16666666666667
66.253,70.028
66.3390909090909,70.82818181818183
66.47666666666666,70.38222222222221
66.713,70.01
66.9681818181818,71.08636363636364
67.1277777777778,69.9811111111111
67.32399999999998,69.753
67.50800000000001,71.184
67.61699999999999,70.776
67.682,70.08800000000001
67.77090909090907,71.33454545454545
67.8722222222222,70.13222222222223
68.02111111111111,70.41777777777777
68.15333333333335,71.17000000000002
68.20333333333333,70.14888888888888
68.20400000000001,70.673
68.15727272727271,70.55545454545454
