second,Timestamp (seconds passed),Lap/Event,Unnamed: 2,SmO2,HBDiff,Muscle state,Muscle trend,SmO2 unfiltered,O2HB unfiltered,HHb unfiltered,THb unfiltered,HBDiff unfiltered,samples_per_second
37,37.51,0.0,,62.95666666666667,9.476666666666668,2.0,-1.0,62.08111111111111,-5.4255555555555555,-2.6566666666666667,60.75777777777778,8.031111111111109,9.0
38,38.46,0.0,,62.58,8.706999999999999,2.0,-1.0,61.577999999999996,-5.962000000000001,-2.559,60.319,7.397,10.0
39,39.50181818181818,0.0,,62.06909090909091,7.885454545454547,2.0,-1.0,61.354545454545466,-5.96090909090909,-1.8499999999999999,61.029090909090904,6.6890909090909085,11.0
40,40.513333333333335,0.0,,61.48666666666668,7.082222222222222,2.6666666666666665,-1.3333333333333333,60.13111111111112,-6.534444444444444,-1.4066666666666667,60.89888888888889,5.672222222222222,9.0
41,41.45700000000001,0.0,,60.83200000000001,6.351999999999999,2.4,-1.2,59.512,-7.659999999999999,-1.9240000000000002,59.25600000000001,5.064,10.0
42,42.50181818181818,0.0,,60.091818181818184,5.574545454545454,2.0,-1.0,58.529090909090904,-7.407272727272726,-0.5190909090909092,60.91363636363636,3.911818181818182,11.0
43,43.51,0.0,,59.395555555555546,4.852222222222223,2.0,-1.0,58.62555555555556,-7.2155555555555555,-0.2877777777777777,61.33666666666667,3.872222222222222,9.0
44,44.463,0.0,,58.903999999999996,4.290000000000001,3.8,-1.9,58.41600000000001,-7.197,-0.07899999999999997,61.564,3.682,10.0
45,45.452999999999996,0.0,,58.561,3.8480000000000003,4.0,-2.0,57.93900000000001,-7.2219999999999995,0.192,61.81,3.386,10.0
46,46.461,0.0,,58.214,3.4659999999999997,4.0,-2.0,57.84000000000001,-6.997,0.766,62.609,3.0370000000000004,10.0
47,47.45700000000001,0.0,,57.907,3.113,4.0,-2.0,57.388,-7.187,1.067,62.71999999999999,2.546,10.0
48,48.50727272727272,0.0,,57.53636363636363,2.7363636363636363,4.0,-2.0,56.75272727272727,-8.464545454545457,0.5472727272727272,60.92272727272727,1.788181818181818,11.0
49,49.51,0.0,,57.208888888888886,2.3577777777777778,4.0,-2.0,57.07222222222222,-7.931111111111111,1.0222222222222221,61.93111111111111,1.8466666666666667,9.0
50,50.451,0.0,,57.02900000000001,2.069,4.0,-2.0,56.485,-8.126000000000001,1.129,61.843,1.545,10.0
51,51.50181818181818,0.0,,56.83727272727273,1.7554545454545456,4.0,-2.0,56.473636363636366,-8.14,1.3781818181818182,62.07818181818181,1.2818181818181817,11.0
52,52.50666666666666,0.0,,56.62444444444445,1.4355555555555555,4.0,-2.0,56.715555555555554,-8.036666666666669,1.588888888888889,62.392222222222216,1.1744444444444444,9.0
53,53.451,0.0,,56.573,1.236,4.0,-2.0,57.13099999999999,-8.05,1.5150000000000001,62.30499999999999,1.2349999999999999,10.0
54,54.50181818181818,0.0,,56.66181818181818,1.1209090909090909,4.0,-2.0,56.56454545454546,-7.953636363636363,2.0409090909090906,62.92727272727273,0.8054545454545454,11.0
55,55.50333333333333,0.0,,56.653333333333336,0.9966666666666667,2.4444444444444446,-1.2222222222222223,56.38444444444445,-7.938888888888889,2.2777777777777777,63.17888888888888,0.5833333333333334,9.0
56,56.451,0.0,,56.549,0.8109999999999999,2.0,-1.0,55.746,-8.008000000000001,2.714,63.54599999999999,0.07799999999999999,10.0
57,57.50454545454546,0.0,,56.21636363636364,0.4981818181818182,2.0,-1.0,55.23272727272727,-8.15272727272727,2.7200000000000006,63.407272727272726,-0.07272727272727274,11.0
58,58.50333333333333,0.0,,55.8811111111111,0.18555555555555556,2.0,-1.0,55.64666666666667,-7.930000000000001,3.183333333333333,64.09333333333332,-0.3133333333333333,9.0
59,59.451,0.0,,55.67100000000001,-0.06999999999999999,2.2,-1.1,55.58,-7.846000000000001,3.2310000000000003,64.225,-0.2770000000000001,10.0
60,60.50454545454546,0.0,,55.48545454545455,-0.26909090909090905,4.0,-2.0,55.47636363636364,-7.954545454545456,3.027272727272728,63.91272727272727,-0.18181818181818185,11.0
61,61.50666666666666,0.0,,55.37444444444444,-0.33,3.5555555555555554,-1.7777777777777777,55.96,-7.568888888888888,3.1377777777777776,64.4088888888889,0.09333333333333332,9.0
62,62.451,0.0,,55.527,-0.211,2.0,-1.0,56.432,-7.389999999999999,3.0839999999999996,64.53399999999999,0.32599999999999996,10.0
63,63.50454545454545,0.0,,55.95181818181818,0.09545454545454546,2.0,-1.0,56.869090909090914,-6.722727272727272,3.127272727272727,65.24454545454546,0.95,11.0
64,64.51,0.0,,56.49333333333334,0.5455555555555556,2.0,-1.0,57.43666666666666,-6.0088888888888885,3.2399999999999998,66.07111111111112,1.551111111111111,9.0
65,65.457,0.0,,56.984,1.0290000000000001,2.0,-1.0,57.666,-5.691,3.2559999999999993,66.405,1.8530000000000002,10.0
66,66.50454545454546,0.0,,57.52181818181818,1.5800000000000003,2.0,-0.6363636363636364,58.49181818181818,-5.121818181818182,3.066363636363636,66.78454545454544,2.611818181818182,11.0
67,67.50333333333333,0.0,,58.07777777777778,2.135555555555556,1.4444444444444444,0.5555555555555556,59.69888888888889,-4.384444444444444,2.7322222222222226,67.18777777777778,3.683333333333333,9.0
68,68.45399999999998,0.0,,58.727,2.8,0.7,1.3,60.13599999999999,-4.0969999999999995,2.254,66.997,4.449,10.0
69,69.50181818181817,0.0,,59.468181818181804,3.6536363636363642,0.0,2.0,60.42545454545455,-3.5799999999999996,2.3036363636363633,67.56363636363636,4.916363636363636,11.0
70,70.50666666666666,0.0,,60.03111111111111,4.377777777777777,0.0,2.0,60.46666666666666,-3.696666666666667,2.1255555555555556,67.2688888888889,4.977777777777778,9.0
71,71.454,0.0,,60.33999999999999,4.814,0.0,2.0,59.971000000000004,-3.743,2.2180000000000004,67.315,4.839,10.0
72,72.50454545454544,0.0,,60.47181818181818,5.04,0.0,2.0,60.78999999999999,-3.7581818181818183,1.8418181818181816,66.92363636363638,5.2,11.0
73,73.50333333333333,0.0,,60.54555555555555,5.114444444444445,0.0,2.0,60.46888888888889,-3.953333333333333,1.7866666666666664,66.67333333333333,5.0600000000000005,9.0
74,74.451,0.0,,60.51500000000001,5.082999999999999,0.0,2.0,60.25500000000001,-3.8880000000000003,1.982,66.934,4.929999999999999,10.0
75,75.50181818181817,0.0,,60.3590909090909,4.9818181818181815,0.0,1.7272727272727273,59.65181818181818,-4.753636363636364,1.7963636363636362,65.88272727272728,4.25,11.0
76,76.50333333333333,0.0,,60.120000000000005,4.764444444444445,0.0,1.0,60.35444444444444,-4.882222222222222,1.1355555555555557,65.09333333333333,4.782222222222223,9.0
77,77.451,0.0,,60.07000000000001,4.667999999999999,0.0,1.0,59.628,-5.5600000000000005,0.825,64.105,4.415,10.0
78,78.50181818181817,0.0,,59.97,4.577272727272727,0.09090909090909091,0.9090909090909091,60.142727272727264,-5.6000000000000005,0.3427272727272727,63.58272727272727,4.857272727272727,11.0
79,79.50666666666666,0.0,,59.940000000000005,4.5888888888888895,1.0,0.0,60.503333333333345,-5.52,0.19444444444444448,63.51444444444444,5.085555555555556,9.0
80,80.451,0.0,,60.123000000000005,4.7780000000000005,1.0,0.0,60.718,-5.369,0.08700000000000001,63.55800000000001,5.344,10.0
81,81.50181818181817,0.0,,60.351818181818174,4.989090909090909,1.0,0.0,60.09909090909091,-6.243636363636364,-0.06545454545454543,62.53090909090909,4.621818181818181,11.0
82,82.50333333333333,0.0,,60.42888888888889,5.015555555555555,1.0,0.0,60.613333333333344,-6.098888888888889,-0.2033333333333333,62.537777777777784,4.904444444444445,9.0
83,83.451,0.0,,60.44699999999999,4.976000000000001,1.0,0.0,59.81500000000001,-6.503,-0.72,61.617,5.017,10.0
84,84.50454545454546,0.0,,60.31272727272726,5.007272727272727,1.0,0.0,60.79181818181819,-5.379090909090909,-0.24363636363636368,63.21727272727273,5.664545454545454,11.0
