Train.Red Export for,Z2
-------------------------------------------------------------
Measurement Date,2026-01-03T13:12:01.887841
Type,free
Sport,endurance
Focus,perform
Number of Sensors,1
Samples,66387
Measurement Duration,1:50:38
Distance,0 m
MSS Avg,18.00
TSI Min,45.93
TSI Max,66.95
TSI Avg,59.46

Muscle states
Rest,20:21
Easy,1:12:29
Medi,14:29
Hard,00:07
Load,03:10



Sensor 1,Train.Red FYER
-------------------------------------------------------------
Sensor DataType,expertV13
Sensor ID,Train.Red FYER 1442
Mac Address,039489C5-5657-20AA-4B7D-B1697B6C2382
Firmware Version,
Sensor Position,quadRFRight
Initial TSI,59.13
Initial HBDiff,17.06
Initial o2Hb,45.86
Initial HHb,28.37
Tsi Var,18.0
Filter Id,6
MSS Avg,18
TSI Min,45.93
TSI Max,66.95
TSI Avg,59.46
,,,Train.Red FYER 1442,,,,,,,,,
Timestamp (seconds passed),Lap/Event,,SmO2,HBDiff,Muscle state,Muscle trend,SmO2 unfiltered,O2HB unfiltered,HHb unfiltered,THb unfiltered,HBDiff unfiltered
0.00,0,,59.13,17.06,3,0,62.23,1.30,-2.22,73.31,21.01
0.12,0,,59.15,17.09,0,2,63.14,0.37,-3.84,70.76,21.70
0.21,0,,59.18,17.13,0,2,60.93,-0.11,-3.83,70.29,21.21
0.30,0,,59.23,17.20,0,2,61.69,0.14,-2.45,71.92,20.08
0.42,0,,59.29,17.27,0,2,62.14,0.65,-2.03,72.85,20.17
0.51,0,,59.35,17.36,0,2,61.81,1.14,-2.14,73.23,20.77
0.63,0,,59.43,17.45,0,2,62.33,1.52,-1.96,73.79,20.97
0.72,0,,59.51,17.56,0,2,63.06,2.81,-1.65,75.39,21.95
0.87,0,,59.60,17.68,0,2,62.98,3.90,-1.60,76.53,22.99
0.90,0,,59.70,17.82,0,2,60.65,1.86,-2.22,73.87,21.57
1.02,0,,59.81,17.96,0,2,63.64,-0.77,-3.74,69.72,20.46
1.11,0,,59.92,18.11,0,2,65.02,-0.94,-5.49,67.80,22.04
1.20,0,,60.05,18.27,0,2,64.19,-0.31,-5.61,68.31,22.79
1.35,0,,60.19,18.43,0,2,64.36,0.38,-4.61,70.00,22.48
1.41,0,,60.34,18.60,0,2,65.10,1.94,-4.29,71.88,23.72
1.50,0,,60.50,18.78,0,2,64.58,2.27,-4.39,72.11,24.15
1.62,0,,60.66,18.98,0,2,63.78,1.04,-4.91,70.36,23.44
1.71,0,,60.83,19.17,0,2,64.37,0.47,-5.06,69.64,23.02
1.80,0,,61.01,19.37,0,2,65.67,0.53,-4.68,70.08,22.70
1.92,0,,61.19,19.57,0,2,65.28,0.72,-4.66,70.29,22.87
2.01,0,,61.37,19.77,0,2,63.95,0.89,-4.53,70.59,22.91
2.10,0,,61.55,19.97,0,2,63.36,0.69,-4.30,70.62,22.48
2.22,0,,61.72,20.15,0,2,61.32,0.27,-3.84,70.66,21.60
2.37,0,,61.88,20.33,0,2,62.08,0.01,-3.27,70.97,20.77
2.40,0,,62.02,20.50,0,2,63.25,0.19,-4.45,69.97,22.13
2.52,0,,62.15,20.65,0,2,65.18,0.82,-6.17,68.88,24.48
2.61,0,,62.28,20.81,0,2,65.01,1.47,-5.72,69.98,24.68
2.70,0,,62.42,20.98,0,2,65.52,1.66,-4.75,71.14,23.90
2.85,0,,62.56,21.14,0,2,65.30,1.54,-5.05,70.72,24.08
2.91,0,,62.70,21.31,0,2,65.50,0.74,-5.38,69.59,23.61
3.00,0,,62.84,21.47,0,2,64.30,-0.06,-5.32,68.85,22.75
3.12,0,,62.98,21.62,0,2,63.67,0.58,-4.36,70.45,22.43
3.21,0,,63.10,21.76,0,2,65.32,1.77,-3.51,72.49,22.77
3.36,0,,63.23,21.89,0,2,63.29,1.60,-3.99,71.84,23.08
3.42,0,,63.34,22.02,0,2,64.31,-0.09,-4.79,69.35,22.19
3.51,0,,63.45,22.13,0,2,65.32,-0.44,-5.78,68.01,22.83
3.60,0,,63.56,22.24,0,2,65.97,1.79,-5.84,70.18,25.12
3.72,0,,63.66,22.35,0,2,64.08,2.00,-5.09,71.14,24.58
3.87,0,,63.76,22.46,0,2,63.31,-0.15,-5.06,69.02,22.40
3.90,0,,63.85,22.56,0,2,63.25,0.21,-4.27,70.17,21.97
4.02,0,,63.92,22.64,0,2,63.99,1.70,-3.88,72.05,23.07
4.11,0,,63.99,22.73,0,2,66.04,2.36,-4.74,71.85,24.59
4.20,0,,64.06,22.81,0,2,64.90,2.24,-4.74,71.73,24.47
4.35,0,,64.13,22.89,0,2,64.06,1.24,-4.15,71.32,22.88
4.41,0,,64.19,22.96,0,2,62.56,1.20,-3.06,72.37,21.75
4.50,0,,64.24,23.02,0,2,61.69,1.07,-3.08,72.22,21.64
4.62,0,,64.27,23.06,0,2,63.56,0.33,-4.04,70.52,21.86
4.71,0,,64.29,23.10,0,2,64.41,0.79,-4.15,70.87,22.43
4.80,0,,64.30,23.13,0,2,64.87,1.68,-4.52,71.39,23.69
4.92,0,,64.32,23.15,0,2,65.10,1.80,-5.09,70.94,24.38
5.01,0,,64.35,23.19,0,2,67.66,1.36,-6.10,69.49,24.95
5.10,0,,64.39,23.22,0,2,67.05,1.48,-6.65,69.06,25.62
5.22,0,,64.43,23.27,0,2,65.59,2.67,-4.96,71.94,25.12
5.37,0,,64.49,23.32,0,2,65.48,4.13,-3.03,75.33,24.65
5.40,0,,64.54,23.38,0,2,65.13,4.02,-2.76,75.49,24.27
5.52,0,,64.59,23.43,0,2,66.07,2.42,-3.67,72.98,23.58
5.61,0,,64.64,23.48,0,2,65.61,1.77,-5.39,70.61,24.65
5.70,0,,64.69,23.54,0,2,65.80,1.60,-6.09,69.74,25.18
5.85,0,,64.75,23.59,0,2,67.25,0.91,-6.53,68.61,24.93
5.91,0,,64.81,23.65,0,2,67.74,0.84,-7.58,67.49,25.91
6.00,0,,64.89,23.71,0,2,66.77,1.26,-7.03,68.46,25.78
6.12,0,,64.96,23.78,0,2,65.58,1.79,-5.11,70.91,24.39
6.21,0,,65.03,23.85,0,2,63.99,3.24,-3.46,74.01,24.19
6.30,0,,65.09,23.91,0,2,63.79,3.48,-2.49,75.22,23.46
6.42,0,,65.14,23.96,0,2,66.46,1.86,-3.40,72.69,22.75
6.51,0,,65.19,24.00,0,2,66.29,1.34,-5.54,70.03,24.37
6.60,0,,65.24,24.04,0,2,66.09,1.53,-6.50,69.26,25.52
6.72,0,,65.29,24.08,0,2,66.63,1.07,-6.53,68.77,25.09
6.87,0,,65.34,24.12,0,2,67.88,0.83,-6.94,68.12,25.26
6.90,0,,65.40,24.17,0,2,66.30,1.43,-6.37,69.29,25.29
7.02,0,,65.46,24.22,0,2,65.03,2.53,-4.40,72.36,24.42
7.11,0,,65.51,24.26,0,2,63.55,4.51,-2.18,76.56,24.18
7.20,0,,65.54,24.30,0,2,63.40,4.21,-1.07,77.37,22.77
7.35,0,,65.56,24.32,0,2,65.29,1.29,-2.59,72.93,21.37
7.41,0,,65.58,24.33,0,2,65.13,0.62,-4.90,69.95,23.01
7.50,0,,65.59,24.33,0,2,65.32,1.54,-5.75,70.02,24.78
7.62,0,,65.60,24.33,0,2,66.10,2.18,-5.99,70.42,25.66
7.71,0,,65.61,24.34,0,2,67.35,2.16,-6.56,69.83,26.21
7.80,0,,65.62,24.35,0,2,64.36,1.49,-5.79,69.93,24.77
7.92,0,,65.63,24.37,0,2,63.99,1.58,-3.60,72.21,22.67
8.01,0,,65.63,24.37,0,2,61.93,2.39,-1.83,74.79,21.71
8.10,0,,65.61,24.36,0,2,62.46,2.02,-1.68,74.57,21.19
8.22,0,,65.57,24.34,0,2,65.69,1.22,-3.43,72.02,22.14
8.37,0,,65.54,24.30,0,2,65.83,1.75,-5.52,70.46,24.76
8.40,0,,65.51,24.28,0,2,65.41,2.08,-6.30,70.01,25.87
8.55,0,,65.49,24.26,0,2,66.64,1.30,-6.66,68.87,25.45
8.61,0,,65.47,24.25,0,2,68.07,1.11,-7.39,67.95,25.99
8.70,0,,65.47,24.25,0,2,65.99,1.43,-6.32,69.34,25.24
8.85,0,,65.47,24.25,0,2,65.68,2.22,-3.77,72.68,23.48
8.91,0,,65.48,24.26,0,2,65.00,4.07,-2.62,75.68,24.18
9.00,0,,65.48,24.26,0,2,66.15,3.13,-3.05,74.31,23.67
9.12,0,,65.48,24.25,0,2,66.10,0.72,-5.17,69.78,23.38
9.21,0,,65.49,24.25,0,2,66.53,0.79,-7.09,67.93,25.37
9.30,0,,65.51,24.25,0,2,67.53,0.69,-7.47,67.45,25.65
9.42,0,,65.53,24.26,0,2,67.79,0.03,-8.41,65.85,25.93
9.51,0,,65.56,24.28,0,2,67.79,-0.23,-8.86,65.14,26.12
9.60,0,,65.60,24.30,0,2,64.53,-0.13,-6.59,67.51,23.95
9.72,0,,65.64,24.32,0,2,65.18,1.55,-3.74,72.04,22.78
9.87,0,,65.66,24.33,0,2,65.77,3.03,-3.04,74.22,23.56
9.90,0,,65.69,24.33,0,2,66.40,1.77,-4.07,71.93,23.33
10.02,0,,65.72,24.33,0,2,66.54,0.22,-6.28,68.17,23.99
10.11,0,,65.74,24.33,0,2,65.93,-0.01,-7.56,66.66,25.04
10.20,0,,65.77,24.33,0,2,67.99,-0.35,-7.86,66.02,25.00
10.35,0,,65.81,24.34,0,2,67.66,-0.80,-9.00,64.43,25.69
10.41,0,,65.85,24.35,0,2,67.26,-0.88,-8.83,64.52,25.44
10.50,0,,65.89,24.36,0,2,64.81,-0.50,-6.40,67.33,23.39
10.62,0,,65.93,24.37,0,2,65.23,1.26,-3.96,71.53,22.71
10.71,0,,65.96,24.37,0,2,65.64,2.91,-3.00,74.14,23.40
10.80,0,,65.98,24.37,0,2,65.87,1.94,-4.34,71.83,23.77
10.89,0,,66.00,24.36,0,2,65.94,-0.15,-6.95,67.13,24.29
11.01,0,,66.02,24.35,0,2,66.19,-0.77,-7.87,65.59,24.59
11.10,0,,66.04,24.34,0,2,67.10,-1.07,-8.07,65.09,24.49
11.19,0,,66.06,24.34,0,2,67.06,-2.10,-9.37,62.76,24.76
11.37,0,,66.08,24.33,0,2,66.28,-2.23,-8.94,63.06,24.20
11.43,0,,66.10,24.33,0,2,64.06,-1.10,-6.54,66.59,22.93
11.52,0,,66.11,24.32,0,2,64.15,0.78,-4.12,70.89,22.39
11.61,0,,66.11,24.30,0,2,65.18,1.99,-3.03,73.19,22.51
11.70,0,,66.10,24.27,0,2,64.86,0.78,-4.89,70.12,23.16
11.79,0,,66.09,24.24,0,2,66.27,-1.26,-7.29,65.68,23.52
11.91,0,,66.08,24.20,0,2,65.55,-1.54,-7.95,64.74,23.90
12.00,0,,66.06,24.17,0,2,66.68,-1.47,-8.30,64.46,24.32
12.12,0,,66.06,24.15,0,2,67.47,-2.55,-9.45,62.23,24.39
12.21,0,,66.05,24.12,0,2,66.30,-2.93,-8.92,62.38,23.48
12.30,0,,66.05,24.10,0,2,64.18,-1.70,-6.47,66.06,22.26
12.39,0,,66.04,24.06,0,1,63.54,0.14,-4.13,70.24,21.76
12.51,0,,66.02,24.02,0,1,64.62,1.05,-3.14,72.14,21.68
12.60,0,,65.99,23.97,0,1,64.88,-0.09,-5.08,69.06,22.48
12.69,0,,65.96,23.91,0,1,65.13,-2.01,-7.50,64.72,22.98
12.87,0,,65.93,23.86,0,1,64.79,-2.18,-7.80,64.25,23.11
12.90,0,,65.89,23.81,0,1,66.67,-2.06,-8.16,64.01,23.59
12.99,0,,65.86,23.76,0,1,66.54,-3.13,-9.39,61.71,23.75
13.11,0,,65.84,23.71,0,1,65.58,-3.30,-8.59,62.34,22.78
13.20,0,,65.82,23.67,0,1,63.15,-2.14,-5.95,66.14,21.30
13.29,0,,65.78,23.61,0,1,63.80,-0.71,-3.83,69.69,20.61
13.41,0,,65.74,23.55,0,1,64.93,0.21,-3.08,71.36,20.78
13.50,0,,65.70,23.47,0,1,64.89,-0.73,-4.84,68.66,21.60
13.62,0,,65.66,23.39,0,1,65.39,-2.77,-7.36,64.10,22.08
13.71,0,,65.62,23.32,0,1,64.57,-2.90,-7.88,63.45,22.47
13.80,0,,65.58,23.24,0,1,66.15,-2.39,-8.15,63.69,23.25
13.89,0,,65.55,23.18,0,1,66.45,-3.46,-9.34,61.43,23.37
14.01,0,,65.52,23.12,0,1,65.26,-3.93,-8.62,61.68,22.18
14.10,0,,65.49,23.06,0,1,63.50,-2.72,-5.97,65.54,20.74
14.19,0,,65.46,22.99,0,1,63.23,-1.26,-3.41,69.56,19.64
14.37,0,,65.42,22.91,0,1,62.97,-0.84,-2.25,71.14,18.90
14.40,0,,65.36,22.82,0,1,63.65,-1.58,-4.16,68.49,20.07
14.49,0,,65.31,22.72,0,1,64.78,-3.20,-7.09,63.94,21.38
14.61,0,,65.25,22.63,0,1,64.02,-3.69,-7.81,62.73,21.61
14.70,0,,65.20,22.53,0,1,65.89,-3.18,-7.87,63.18,22.18
14.85,0,,65.16,22.45,0,1,65.80,-3.95,-9.02,61.26,22.56
14.91,0,,65.12,22.37,0,1,64.63,-4.76,-8.59,60.88,21.32
15.00,0,,65.08,22.30,0,1,61.74,-3.87,-6.24,64.12,19.86
15.12,0,,65.03,22.21,1,0,62.28,-2.42,-3.67,68.14,18.74
15.21,0,,64.96,22.12,1,0,62.19,-1.50,-1.97,70.76,17.96
15.30,0,,64.89,22.02,1,0,63.41,-1.71,-3.29,69.23,19.07
15.39,0,,64.82,21.91,1,0,64.00,-3.52,-6.34,64.37,20.31
15.51,0,,64.75,21.80,1,0,63.93,-4.13,-7.47,62.63,20.83
15.60,0,,64.69,21.69,1,0,65.43,-3.57,-7.66,63.00,21.58
15.69,0,,64.63,21.60,1,0,64.34,-4.43,-8.71,61.09,21.77
15.87,0,,64.58,21.51,1,0,64.17,-5.62,-8.51,60.10,20.38
15.90,0,,64.52,21.43,1,0,62.87,-5.03,-6.83,62.37,19.29
15.99,0,,64.47,21.34,1,0,60.92,-3.03,-4.28,66.92,18.74
16.14,0,,64.40,21.25,1,0,61.58,-1.78,-1.94,70.51,17.65
16.20,0,,64.33,21.15,1,0,62.78,-1.99,-3.28,68.96,18.78
16.29,0,,64.25,21.05,2,-1,63.80,-3.87,-6.06,64.30,19.68
16.41,0,,64.17,20.94,2,-1,62.84,-4.68,-7.21,62.34,20.02
16.50,0,,64.10,20.85,2,-1,64.17,-3.64,-7.48,63.11,21.33
16.62,0,,64.04,20.76,2,-1,63.81,-4.43,-8.25,61.55,21.31
16.71,0,,63.98,20.69,2,-1,64.33,-5.84,-8.40,59.99,20.05
16.80,0,,63.92,20.62,2,-1,62.07,-5.15,-6.57,62.51,18.91
16.92,0,,63.87,20.55,2,-1,61.53,-3.51,-3.62,67.10,17.60
17.01,0,,63.80,20.46,2,-1,61.42,-2.39,-1.68,70.16,16.78
17.10,0,,63.73,20.37,2,-1,61.42,-2.37,-2.18,69.68,17.30
17.19,0,,63.66,20.27,2,-1,62.20,-3.99,-4.66,65.58,18.16
17.37,0,,63.58,20.17,2,-1,62.61,-4.90,-6.66,62.67,19.25
17.40,0,,63.50,20.07,2,-1,63.24,-4.23,-6.89,63.11,20.15
17.49,0,,63.44,19.98,2,-1,63.68,-4.51,-7.16,62.56,20.14
17.61,0,,63.37,19.91,2,-1,63.42,-5.15,-7.71,61.37,20.05
17.70,0,,63.32,19.84,2,-1,62.37,-4.52,-6.24,63.47,19.21
17.79,0,,63.26,19.77,2,-1,60.14,-3.31,-2.78,68.14,16.96
17.91,0,,63.20,19.69,2,-1,60.32,-2.36,-0.60,71.27,15.73
18.00,0,,63.12,19.61,2,-1,59.90,-1.76,-1.00,71.47,16.73
18.12,0,,63.04,19.51,2,-1,61.61,-3.30,-2.22,68.71,16.41
18.21,0,,62.95,19.40,2,-1,60.66,-4.63,-4.02,65.58,16.88
18.30,0,,62.86,19.30,2,-1,60.41,-3.65,-4.50,66.08,18.34
18.39,0,,62.77,19.19,2,-1,62.10,-3.39,-3.72,67.12,17.82
18.51,0,,62.68,19.09,2,-1,60.70,-2.88,-3.29,68.06,17.90
18.60,0,,62.58,18.99,2,-1,57.94,-2.35,-1.15,70.73,16.29
18.69,0,,62.47,18.89,2,-1,55.23,-4.06,1.07,71.24,12.36
18.87,0,,62.33,18.76,2,-1,57.61,-4.64,0.38,69.97,12.47
18.90,0,,62.18,18.61,4,-2,57.80,-3.34,-0.61,70.28,14.76
18.99,0,,62.02,18.45,4,-2,58.13,-3.83,-1.71,68.69,15.37
19.11,0,,61.86,18.29,4,-2,59.61,-5.94,-3.02,65.27,14.57
19.20,0,,61.69,18.12,4,-2,58.68,-5.62,-2.93,65.68,14.80
19.29,0,,61.53,17.96,4,-2,57.16,-4.72,-1.32,68.19,14.09
19.41,0,,61.35,17.78,4,-2,55.51,-4.32,0.80,70.71,12.37
19.50,0,,61.16,17.60,4,-2,56.30,-3.72,1.06,71.57,12.71
19.62,0,,60.97,17.40,4,-2,56.93,-4.50,-0.10,69.63,13.09
19.71,0,,60.77,17.20,4,-2,57.49,-3.74,-0.08,70.41,13.83
19.80,0,,60.57,17.01,4,-2,56.44,-3.47,-1.01,69.75,15.03
19.89,0,,60.37,16.82,4,-2,57.58,-5.59,-2.48,66.16,14.38
20.01,0,,60.18,16.63,4,-2,58.54,-5.03,-2.57,66.63,15.03
20.10,0,,60.00,16.47,4,-2,60.46,-2.51,-3.18,68.54,18.16
20.19,0,,59.83,16.32,4,-2,60.37,-2.47,-3.71,68.05,18.73
20.34,0,,59.68,16.20,4,-2,57.22,-3.67,-1.91,68.65,15.73
20.40,0,,59.54,16.09,4,-2,55.23,-4.16,0.60,70.67,12.73
20.49,0,,59.39,15.97,4,-2,58.64,-3.80,0.52,70.95,13.17
20.61,0,,59.25,15.86,4,-2,59.93,-2.83,-0.80,70.60,15.46
20.70,0,,59.13,15.75,4,-2,59.88,-3.75,-2.36,68.12,16.10
20.79,0,,59.03,15.65,4,-2,60.09,-5.80,-4.04,64.39,15.73
20.91,0,,58.94,15.57,4,-2,58.08,-5.41,-3.64,65.18,15.72
21.00,0,,58.85,15.49,4,-2,59.43,-3.73,-2.36,68.14,16.12
21.09,0,,58.78,15.43,4,-2,55.40,-3.31,-0.96,69.96,15.14
21.21,0,,58.70,15.36,4,-2,57.75,-4.71,0.63,70.15,12.15
21.30,0,,58.62,15.30,4,-2,59.06,-4.57,-0.66,69.00,13.58
21.39,0,,58.55,15.23,4,-2,58.11,-2.41,-0.93,70.89,16.01
21.51,0,,58.48,15.16,4,-2,58.34,-3.47,-0.83,69.93,14.85
21.60,0,,58.43,15.11,4,-2,58.21,-5.49,-3.28,65.46,15.28
21.72,0,,58.37,15.06,4,-2,58.58,-4.38,-3.05,66.80,16.16
21.87,0,,58.33,15.02,4,-2,60.32,-2.80,-2.40,69.03,17.09
21.90,0,,58.30,15.00,4,-2,58.98,-2.98,-2.76,68.49,17.27
22.02,0,,58.27,14.99,4,-2,59.18,-3.25,-0.71,70.27,14.95
22.11,0,,58.25,14.98,4,-2,54.74,-3.61,0.47,71.09,13.41
22.20,0,,58.22,14.96,4,-2,54.54,-4.71,0.97,70.49,11.81
22.35,0,,58.17,14.93,4,-2,56.21,-5.02,0.76,69.97,11.71
22.41,0,,58.11,14.89,4,-2,58.10,-4.63,-1.43,68.17,14.29
22.53,0,,58.06,14.84,4,-2,58.95,-3.46,-2.18,68.59,16.21
22.62,0,,58.02,14.81,4,-2,60.81,-2.51,-2.79,68.93,17.77
22.71,0,,58.00,14.80,4,-2,60.12,-3.93,-3.42,66.88,16.98
22.80,0,,57.99,14.80,4,-2,59.21,-4.18,-2.30,67.75,15.61
22.95,0,,57.99,14.80,4,-2,55.56,-4.02,-0.32,69.89,13.79
23.01,0,,57.98,14.80,4,-2,55.34,-5.79,0.65,69.09,11.05
23.10,0,,57.95,14.78,4,-2,55.72,-5.57,-0.35,68.31,12.27
23.22,0,,57.91,14.75,4,-2,56.93,-4.52,-1.19,68.52,14.16
23.34,0,,57.88,14.71,4,-2,58.77,-4.33,-1.62,68.28,14.78
23.40,0,,57.85,14.69,4,-2,59.99,-2.92,-2.85,68.46,17.42
23.52,0,,57.84,14.68,4,-2,60.47,-2.65,-3.02,68.56,17.86
23.61,0,,57.84,14.68,4,-2,59.60,-4.13,-2.32,67.78,15.68
23.70,0,,57.85,14.69,4,-2,58.73,-4.23,-1.73,68.27,14.99
23.85,0,,57.86,14.70,4,-2,55.20,-4.22,-0.03,69.98,13.30
23.94,0,,57.86,14.71,4,-2,55.19,-5.52,0.74,69.45,11.23
24.00,0,,57.85,14.69,4,-2,56.51,-5.71,-0.46,68.06,12.24
24.12,0,,57.83,14.66,4,-2,57.77,-5.25,-1.07,67.91,13.31
24.21,0,,57.81,14.63,4,-2,58.19,-4.50,-1.37,68.36,14.36
24.30,0,,57.79,14.60,4,-2,59.20,-3.10,-1.93,69.20,16.32
24.42,0,,57.79,14.58,4,-2,61.12,-2.71,-2.47,69.05,17.25
24.51,0,,57.80,14.58,4,-2,59.48,-2.58,-2.39,69.26,17.30
24.60,0,,57.82,14.59,4,-2,56.83,-2.87,-0.06,71.30,14.68
24.72,0,,57.83,14.60,4,-2,55.63,-3.44,2.50,73.29,11.55
24.84,0,,57.83,14.60,4,-2,57.14,-2.59,1.72,73.36,13.18
24.90,0,,57.83,14.59,4,-2,57.85,-2.17,0.33,72.39,14.99
25.02,0,,57.83,14.58,4,-2,57.94,-3.32,-0.79,70.12,14.96
25.11,0,,57.83,14.57,4,-2,58.72,-4.67,-1.94,67.62,14.76
25.20,0,,57.83,14.57,4,-2,58.97,-4.33,-1.36,68.54,14.52
25.35,0,,57.84,14.56,4,-2,57.64,-3.38,0.10,70.95,14.01
25.41,0,,57.84,14.55,4,-2,57.61,-2.92,1.06,72.37,13.51
25.50,0,,57.85,14.54,4,-2,56.33,-2.60,1.18,72.81,13.71
25.62,0,,57.84,14.52,4,-2,55.97,-2.45,1.93,73.71,13.11
25.71,0,,57.83,14.50,4,-2,55.19,-2.11,2.99,75.11,12.39
25.80,0,,57.80,14.47,4,-2,56.55,-2.97,1.50,72.76,13.02
25.92,0,,57.77,14.43,4,-2,57.65,-3.89,-0.21,70.13,13.81
26.01,0,,57.74,14.40,4,-2,58.93,-3.10,-1.17,69.96,15.56
26.10,0,,57.72,14.37,4,-2,60.82,-1.98,-1.96,70.29,17.47
26.22,0,,57.72,14.37,4,-2,60.18,-2.02,-2.32,69.89,17.79
26.37,0,,57.73,14.38,4,-2,59.05,-2.65,-1.74,69.84,16.58
26.40,0,,57.75,14.40,4,-2,58.99,-1.75,0.25,72.73,15.49
26.52,0,,57.78,14.43,4,-2,57.18,-0.94,2.30,75.59,14.25
26.61,0,,57.79,14.45,4,-2,54.59,-1.67,3.11,75.67,12.71
26.70,0,,57.80,14.47,4,-2,58.19,-2.70,1.68,73.21,13.11
26.85,0,,57.80,14.47,4,-2,58.86,-3.27,-0.61,70.35,14.83
26.91,0,,57.81,14.48,4,-2,58.83,-2.52,-1.65,70.06,16.62
27.00,0,,57.82,14.50,4,-2,61.28,-1.91,-2.07,70.25,17.65
27.12,0,,57.85,14.53,4,-2,60.88,-2.25,-2.28,69.70,17.52
27.21,0,,57.90,14.58,4,-2,58.89,-2.28,-1.24,70.71,16.45
27.36,0,,57.94,14.63,4,-2,59.26,-0.86,0.93,74.30,15.70
27.42,0,,57.99,14.68,4,-2,57.09,0.14,2.44,76.81,15.19
27.51,0,,58.03,14.73,4,-2,56.24,-0.97,3.07,76.33,13.45
27.60,0,,58.06,14.77,4,-2,59.00,-2.17,1.61,73.67,13.71
27.72,0,,58.08,14.80,4,-2,59.72,-2.53,-1.08,70.62,16.04
27.84,0,,58.12,14.84,4,-2,60.23,-1.51,-1.81,70.91,17.79
27.90,0,,58.16,14.88,4,-2,60.23,-1.50,-1.87,70.86,17.86
28.02,0,,58.21,14.94,4,-2,60.67,-2.54,-1.96,69.73,16.91
28.11,0,,58.27,15.00,4,-2,59.72,-1.33,-0.26,72.64,16.42
28.20,0,,58.33,15.07,4,-2,59.18,0.76,2.15,77.14,16.10
28.35,0,,58.39,15.13,4,-2,56.27,0.77,3.09,78.09,15.17
28.41,0,,58.43,15.19,4,-2,57.51,-1.18,2.54,75.59,13.77
28.50,0,,58.46,15.23,4,-2,59.06,-2.48,0.58,72.33,14.43
28.62,0,,58.50,15.27,4,-2,60.17,-1.92,-1.30,71.01,16.87
28.71,0,,58.54,15.31,4,-2,60.65,-1.21,-1.79,71.23,18.07
28.80,0,,58.58,15.36,4,-2,60.54,-2.01,-2.00,70.22,17.48
28.92,0,,58.63,15.42,4,-2,58.65,-2.15,-1.48,70.60,16.82
29.01,0,,58.68,15.48,4,-2,59.19,-0.35,0.67,74.55,16.47
29.10,0,,58.72,15.54,4,-2,57.63,0.81,2.60,77.64,15.70
29.22,0,,58.76,15.59,4,-2,56.53,0.40,3.45,78.08,14.44
29.34,0,,58.78,15.63,4,-2,58.04,-1.20,2.44,75.47,13.85
29.40,0,,58.79,15.66,4,-2,59.03,-2.53,-0.08,71.62,15.04
29.52,0,,58.80,15.69,4,-2,59.75,-1.80,-1.41,71.02,17.10
29.61,0,,58.82,15.71,2,-1,60.10,-1.34,-1.70,71.19,17.85
29.70,0,,58.84,15.75,2,-1,60.58,-2.47,-2.09,69.67,17.11
29.85,0,,58.87,15.79,1,0,58.32,-2.31,-1.40,70.52,16.58
29.91,0,,58.89,15.83,1,0,58.79,-0.55,0.62,74.30,16.32
30.00,0,,58.91,15.87,1,0,57.66,0.27,2.37,76.87,15.39
30.12,0,,58.92,15.90,1,0,55.23,-0.15,3.45,77.53,13.89
30.21,0,,58.91,15.91,1,0,58.40,-1.30,2.41,75.34,13.78
30.30,0,,58.90,15.92,1,0,59.81,-2.24,-0.40,71.59,15.65
30.42,0,,58.90,15.92,1,0,60.05,-1.56,-1.52,71.15,17.45
30.51,0,,58.90,15.93,1,0,60.25,-1.48,-1.66,71.09,17.67
30.60,0,,58.90,15.95,1,0,60.54,-2.71,-2.26,69.26,17.04
30.72,0,,58.92,15.97,1,0,58.58,-2.46,-1.53,70.24,16.56
30.84,0,,58.93,16.00,1,0,59.63,-0.94,0.24,73.53,16.31
30.90,0,,58.95,16.02,0,1,56.91,-0.40,1.61,75.44,15.48
31.05,0,,58.95,16.04,0,1,56.80,-1.02,2.71,75.92,13.76
31.11,0,,58.94,16.04,0,1,59.31,-1.99,1.09,73.33,14.41
31.20,0,,58.93,16.04,0,1,59.33,-2.42,-1.60,70.21,16.67
31.35,0,,58.93,16.03,0,1,59.76,-1.86,-1.95,70.42,17.58
31.41,0,,58.93,16.04,0,1,60.24,-2.33,-2.19,69.71,17.35
31.53,0,,58.94,16.05,0,1,59.72,-3.13,-2.72,68.38,17.08
31.62,0,,58.95,16.07,0,1,59.66,-1.95,-1.09,71.19,16.63
31.71,0,,58.97,16.09,0,1,59.50,0.10,1.56,75.89,16.03
31.80,0,,58.98,16.10,0,1,56.87,0.25,2.71,77.19,15.03
31.92,0,,58.99,16.11,0,1,58.60,-1.53,1.85,74.55,14.11
32.01,0,,58.99,16.11,0,1,59.81,-2.54,-0.44,71.25,15.39
32.10,0,,58.99,16.11,0,1,59.37,-2.23,-2.01,69.99,17.27
32.22,0,,59.00,16.11,0,1,59.79,-2.36,-2.08,69.79,17.21
32.37,0,,59.01,16.11,0,1,59.73,-3.51,-2.50,68.22,16.48
32.40,0,,59.02,16.12,0,1,59.18,-3.27,-2.29,68.67,16.51
32.52,0,,59.03,16.13,0,1,59.41,-1.45,-0.41,72.37,16.45
32.61,0,,59.05,16.14,0,1,57.17,-0.44,1.53,75.32,15.52
32.70,0,,59.05,16.14,0,1,57.56,-0.95,2.73,76.01,13.81
32.85,0,,59.04,16.13,0,1,59.19,-2.43,1.25,73.05,13.81
