time,watts,cadence,heartrate,distance,altitude,lat,lng,velocity_smooth,torque,PercentageinZ2,TymeBreathRate,tidal_volume,TymeVentilation,skin_temperature,HeatStrainIndex,hrv
0.0,211.0,14.0,82.0,0.3,284.6,47.26995,11.395258,0.0,144.0,0.0,21.9,146.9,43.12,31.35,0.0,620
1.0,211.0,24.0,82.0,0.8,284.6,47.269947,11.395259,0.5,84.0,0.0,22.02,147.8,43.28,31.35,0.0,619:617
2.0,226.0,40.0,84.0,3.0,284.6,47.269928,11.395265,1.35,54.0,0.00018484288,22.13,148.6,43.45,31.35,0.0,620
3.0,224.0,72.0,88.0,6.0,284.6,47.2699,11.395269,1.9,30.0,0.00036968576,22.24,149.5,43.61,31.4,0.0,626:625
4.0,223.0,72.0,90.0,9.6,284.4,47.269867,11.3952675,2.325,30.0,0.00055452867,22.36,150.3,43.77,31.4,0.0,620
5.0,228.0,71.0,91.0,13.8,284.4,47.269833,11.395263,2.7,31.0,0.0007393715,22.47,151.2,43.93,31.4,0.0,626:630
6.0,227.0,72.0,92.0,18.5,284.4,47.26979,11.395256,3.54,30.0,0.00092421443,22.75,153.3,44.33,31.35,0.0,626:625
7.0,222.0,72.0,94.0,23.5,284.4,47.269745,11.395248,4.1,29.0,0.00092421443,23.09,155.8,44.81,31.35,0.0,628
8.0,226.0,72.0,95.0,29.0,284.4,47.269695,11.39524,4.6,30.0,0.0011090573,23.4,158.2,45.27,31.4,0.0,624:617
9.0,225.0,71.0,96.0,34.79,284.4,47.269646,11.395232,5.04,30.0,0.0012939002,23.71,160.6,45.71,31.4,0.0,615:609
10.0,224.0,71.0,97.0,40.9,284.4,47.26959,11.395225,5.42,30.0,0.001478743,23.95,162.3,46.04,31.35,0.0,602
11.0,227.0,71.0,97.0,47.3,284.2,47.26953,11.395217,5.76,31.0,0.001663586,24.18,164.1,46.38,31.4,0.0,601:597
12.0,223.0,70.0,97.0,54.0,284.2,47.26947,11.39521,6.1,30.0,0.0018484289,24.42,165.9,46.73,31.35,0.0,595:592
13.0,225.0,70.0,97.0,61.0,284.2,47.26941,11.395202,6.4,31.0,0.0020332718,24.68,167.9,47.1,31.4,0.0,589:587
14.0,226.0,69.0,96.0,68.2,284.2,47.269344,11.395194,6.68,31.0,0.0022181147,24.94,169.8,47.46,31.4,0.0,586
15.0,226.0,69.0,96.0,75.59,284.0,47.26928,11.3951845,6.94,31.0,0.0024029575,25.18,171.6,47.8,31.35,0.0,580:580
16.0,226.0,70.0,96.0,83.3,284.0,47.26921,11.395176,7.2,31.0,0.0025878004,25.41,173.4,48.14,31.35,0.0,578:573
17.0,225.0,70.0,96.0,91.2,284.0,47.26914,11.395166,7.44,31.0,0.0027726432,25.67,175.3,48.51,31.4,0.0,572
18.0,227.0,71.0,96.0,99.3,283.8,47.269066,11.395155,7.66,31.0,0.002957486,25.93,177.3,48.88,31.4,0.0,568:505
19.0,225.0,71.0,97.0,107.7,283.8,47.268993,11.3951435,7.9,30.0,0.003142329,26.26,179.6,49.32,31.35,0.0,629:561
20.0,226.0,71.0,99.0,116.2,283.6,47.268917,11.395133,8.119,30.0,0.003327172,26.69,182.5,49.87,31.4,0.0,563:560
21.0,227.0,72.0,99.0,124.8,283.6,47.26884,11.395118,8.3,30.0,0.0035120149,27.01,184.4,50.23,31.35,0.0,558
22.0,224.0,72.0,100.0,133.6,283.6,47.26876,11.395102,8.48,30.0,0.0036968577,27.3,186.0,50.55,31.4,0.0,556:558
23.0,224.0,73.0,101.0,142.5,283.6,47.26868,11.395105,8.64,29.0,0.0038817006,27.6,187.8,50.88,31.4,0.0,527:556
24.0,223.0,71.0,102.0,151.5,283.6,47.268604,11.395143,8.76,30.0,0.0040665437,27.97,190.1,51.33,31.4,0.0,558:558
25.0,229.0,70.0,103.0,160.5,283.6,47.26855,11.395228,8.86,31.0,0.0042513865,28.3,192.5,51.78,31.4,0.0,558:556
26.0,227.0,71.0,103.0,169.4,283.6,47.268528,11.395341,8.92,31.0,0.0044362294,28.49,195.0,52.25,31.4,0.0,558:560
27.0,227.0,73.0,103.0,178.4,283.6,47.268524,11.395461,8.96,30.0,0.004621072,28.74,197.5,52.72,31.4,0.0,583
28.0,226.0,73.0,103.0,187.6,283.4,47.268536,11.395582,9.02,30.0,0.004805915,29.09,199.9,53.17,31.4,0.0,555:558
29.0,223.0,73.0,104.0,196.9,283.4,47.268555,11.395703,9.08,29.0,0.004990758,29.59,202.7,53.72,31.35,0.0,555:554
30.0,224.0,72.0,104.0,206.3,283.2,47.268574,11.395826,9.16,30.0,0.0051756008,30.16,205.9,54.31,31.4,0.0,552:551
31.0,227.0,72.0,105.0,215.9,283.0,47.268593,11.395951,9.3,30.0,0.0053604436,30.36,208.0,54.71,31.4,0.0,550
32.0,228.0,72.0,108.0,225.7,283.0,47.268612,11.396077,9.46,30.0,0.0055452865,30.55,210.0,55.11,31.4,0.0,546:541
33.0,227.0,73.0,108.0,235.6,282.8,47.268635,11.396205,9.6,30.0,0.0057301293,30.72,210.5,55.18,31.4,0.0,537:538
34.0,226.0,74.0,108.0,245.6,282.6,47.268654,11.396335,9.74,29.0,0.005914972,30.89,211.2,55.35,31.4,0.0,540:540
35.0,224.0,73.0,108.0,255.8,282.6,47.268677,11.396467,9.9,29.0,0.006099815,31.1,213.4,56.03,31.4,0.0,537
36.0,228.0,74.0,108.0,266.1,282.4,47.2687,11.3966,10.04,29.0,0.006284658,31.16,214.5,56.3,31.4,0.0,535:533
37.0,227.0,75.0,107.0,276.5,282.2,47.268723,11.396735,10.16,29.0,0.0064695007,31.13,215.0,56.34,31.4,0.0,532:528:528
38.0,225.0,77.0,108.0,287.0,282.0,47.26874,11.396871,10.28,28.0,0.006654344,31.07,215.0,56.17,31.4,0.0,527
39.0,225.0,77.0,108.0,297.6,281.8,47.268764,11.397009,10.4,28.0,0.006839187,30.97,214.5,55.8,31.4,0.0,532:531
40.0,222.0,75.0,108.0,308.39,281.6,47.268787,11.397148,10.52,28.0,0.006839187,30.77,214.1,55.53,31.4,0.0,532:535
41.0,224.0,74.0,109.0,319.2,281.6,47.268806,11.397289,10.62,29.0,0.0070240297,30.39,213.5,55.44,31.4,0.0,532:532
42.0,225.0,73.0,109.0,330.1,281.4,47.26883,11.39743,10.72,29.0,0.0072088726,29.92,219.0,56.09,31.4,0.0,533:533
43.0,227.0,73.0,111.0,341.1,281.2,47.268852,11.3975725,10.82,30.0,0.0073937154,29.56,222.2,56.51,31.4,0.0,532:532
44.0,225.0,74.0,111.0,352.2,281.0,47.26888,11.397716,10.92,29.0,0.0075785583,29.32,222.8,56.67,31.4,0.0,532:531
45.0,226.0,73.0,112.0,363.3,280.8,47.2689,11.39786,10.98,30.0,0.007763401,29.09,223.4,56.84,31.4,0.0,532:532
46.0,225.0,73.0,112.0,374.5,280.8,47.26893,11.398004,11.06,29.0,0.007948244,28.86,223.9,57.0,31.4,0.0,535:532
47.0,224.0,73.0,112.0,385.8,280.6,47.26896,11.398148,11.14,29.0,0.008133087,28.34,227.3,58.19,31.4,0.0,529:532
48.0,224.0,73.0,113.0,397.1,280.4,47.268993,11.39829,11.2,29.0,0.00831793,27.86,231.3,59.3,31.4,0.0,597
49.0,227.0,72.0,113.0,408.4,280.2,47.269028,11.398431,11.24,30.0,0.008502773,27.63,235.0,59.68,31.4,0.0,547:549
50.0,227.0,71.0,113.0,419.8,280.0,47.269062,11.398574,11.3,31.0,0.008687615,27.41,238.8,60.06,31.4,0.0,547:547
51.0,225.0,72.0,113.0,431.3,280.0,47.269093,11.398719,11.36,30.0,0.008872459,27.18,240.7,60.34,31.4,0.0,370:526
52.0,225.0,73.0,112.0,442.7,279.8,47.26911,11.398869,11.38,29.0,0.009057301,26.94,241.6,60.57,31.4,0.0,521:523
53.0,226.0,73.0,113.0,454.2,279.8,47.269104,11.39902,11.42,30.0,0.009242144,26.71,242.5,60.79,31.4,0.0,524:523
54.0,225.0,73.0,113.0,465.5,279.8,47.26904,11.399136,11.42,29.0,0.009426987,26.5,243.4,61.05,31.4,0.0,521:519
55.0,227.0,73.0,113.0,476.7,280.0,47.268948,11.399196,11.38,30.0,0.00961183,26.31,244.3,61.32,31.4,0.0,519:521
56.0,232.0,73.0,112.0,487.6,280.2,47.268852,11.399231,11.26,30.0,0.0097966725,26.12,245.1,61.59,31.4,0.0,522
57.0,224.0,77.0,113.0,498.2,280.4,47.26876,11.3992605,11.1,28.0,0.009981516,25.92,246.0,61.86,31.4,0.0,521:518
58.0,223.0,79.0,113.0,508.7,280.6,47.26867,11.399296,10.9,27.0,0.010166358,25.77,247.4,62.16,31.4,0.0,518:518:518
59.0,223.0,77.0,112.0,518.9,280.8,47.26858,11.399335,10.68,28.0,0.0103512015,25.67,249.3,62.47,31.4,0.0,514:514
60.0,224.0,75.0,110.0,529.0,281.0,47.268494,11.399368,10.46,29.0,0.010536044,25.56,251.3,62.78,31.4,0.0,515:514
61.0,226.0,73.0,110.0,538.79,281.2,47.268406,11.399396,10.24,30.0,0.010720887,25.46,253.2,63.09,31.4,0.0,513
62.0,226.0,73.0,110.0,548.5,281.4,47.268322,11.399421,10.06,30.0,0.010905731,25.36,255.1,63.4,31.4,0.0,1021
63.0,226.0,74.0,111.0,558.0,281.4,47.268238,11.399444,9.86,29.0,0.011090573,25.07,258.6,64.3,31.4,0.0,481:515
64.0,226.0,74.0,114.0,567.4,281.6,47.268154,11.399465,9.7,29.0,0.011275416,24.74,262.6,65.36,31.4,0.0,541:513
65.0,226.0,74.0,115.0,576.6,281.8,47.26807,11.399485,9.52,29.0,0.011460259,24.41,265.3,65.94,31.4,0.0,512:508
66.0,224.0,75.0,115.0,585.7,282.0,47.26799,11.399505,9.38,29.0,0.011645102,24.09,266.3,65.96,31.4,0.0,483:513
67.0,225.0,74.0,115.0,594.6,282.2,47.267914,11.39952,9.22,29.0,0.011829944,23.77,267.4,65.98,31.4,0.0,538
68.0,225.0,74.0,116.0,603.29,282.4,47.267834,11.399511,9.06,29.0,0.012014788,23.44,268.4,65.97,31.4,0.0,510:508
69.0,225.0,74.0,116.0,612.1,282.4,47.267757,11.399489,8.94,29.0,0.01219963,23.01,266.1,65.14,31.4,0.0,1019:509
70.0,227.0,74.0,116.0,620.9,282.4,47.26768,11.399453,8.86,29.0,0.012384473,22.76,266.0,64.74,31.4,0.0,509:507
71.0,223.0,74.0,116.0,629.7,282.4,47.26761,11.399407,8.8,29.0,0.012569316,22.62,267.4,64.63,31.4,0.0,509:510
72.0,226.0,74.0,117.0,638.5,282.4,47.267536,11.399356,8.78,29.0,0.012754159,22.48,268.6,64.45,31.4,0.0,510:509
73.0,228.0,75.0,117.0,647.4,282.6,47.267467,11.399302,8.82,29.0,0.012939001,22.34,267.9,63.69,31.4,0.0,505:508
74.0,223.0,75.0,117.0,656.3,282.6,47.267395,11.399249,8.84,28.0,0.013123845,22.19,267.1,62.93,31.4,0.0,509:510
75.0,223.0,74.0,118.0,665.1,282.6,47.267323,11.399201,8.84,29.0,0.013308688,22.05,266.3,62.17,31.4,0.0,517:517
76.0,227.0,73.0,118.0,674.1,282.6,47.267246,11.399158,8.88,30.0,0.01349353,21.99,265.7,61.6,31.4,0.0,513:513
77.0,226.0,73.0,117.0,683.0,282.6,47.26717,11.399122,8.9,30.0,0.013678374,21.95,265.2,61.08,31.4,0.0,518:515
78.0,224.0,73.0,117.0,692.0,282.6,47.26709,11.3990965,8.92,29.0,0.013863216,21.92,264.6,60.56,31.4,0.0,513:517
79.0,228.0,74.0,118.0,701.0,282.6,47.26701,11.399091,8.94,29.0,0.0140480595,22.03,264.7,60.33,31.4,0.0,518:513
80.0,224.0,74.0,118.0,710.1,282.6,47.26693,11.399112,9.0,29.0,0.014232902,22.16,264.7,60.12,31.4,0.0,510:509
81.0,224.0,74.0,118.0,719.3,282.6,47.266857,11.399167,9.04,29.0,0.014417745,22.28,266.3,60.15,31.4,0.0,509:509
82.0,226.0,73.0,118.0,728.5,282.4,47.2668,11.399254,9.1,30.0,0.014602588,22.39,269.8,60.49,31.4,0.0,513
83.0,226.0,73.0,118.0,737.8,282.4,47.266754,11.399358,9.16,30.0,0.014787431,22.51,273.4,60.83,31.4,0.0,513:512
84.0,226.0,73.0,118.0,747.3,282.4,47.26672,11.399472,9.26,30.0,0.014972273,22.58,273.2,60.28,31.4,0.0,510:509
85.0,225.0,73.0,118.0,756.8,282.2,47.266685,11.399591,9.34,29.0,0.015157117,22.66,273.0,59.74,31.4,0.0,513:513
86.0,227.0,73.0,117.0,766.4,282.2,47.266663,11.399713,9.42,30.0,0.015341959,22.74,272.8,59.19,31.4,0.0,513:510
87.0,223.0,74.0,117.0,776.2,282.2,47.266636,11.3998375,9.54,29.0,0.015526802,22.84,272.3,58.6,31.4,0.0,518:517
88.0,228.0,74.0,116.0,786.0,282.0,47.266617,11.399965,9.64,29.0,0.015711645,23.07,269.5,57.82,31.4,0.0,518:515
89.0,227.0,74.0,116.0,795.9,282.0,47.266598,11.400093,9.72,29.0,0.015896488,23.29,268.3,57.12,31.4,0.0,513:514
90.0,223.0,75.0,117.0,805.8,281.8,47.26658,11.400223,9.8,28.0,0.016081331,23.5,270.3,56.63,31.4,0.0,522:522
91.0,223.0,76.0,118.0,815.9,281.8,47.26656,11.400355,9.9,28.0,0.016266175,23.59,271.7,56.33,31.4,0.0,518:518
92.0,224.0,73.0,117.0,826.0,281.6,47.266544,11.400487,9.96,29.0,0.016451016,23.57,272.3,56.26,31.4,0.0,521:521
93.0,229.0,73.0,117.0,836.2,281.6,47.266525,11.400621,10.04,30.0,0.01663586,23.54,272.8,56.19,31.4,0.0,521:521
94.0,226.0,74.0,117.0,846.4,281.4,47.26651,11.400755,10.1,29.0,0.016820703,23.51,273.4,56.12,31.4,0.0,518:515
95.0,223.0,75.0,117.0,856.7,281.4,47.266495,11.40089,10.18,28.0,0.017005546,23.48,274.2,56.69,31.4,0.0,517:521
96.0,224.0,75.0,117.0,867.1,281.4,47.26648,11.401026,10.24,29.0,0.017190387,23.45,275.2,57.55,31.4,0.0,519:518
97.0,227.0,73.0,116.0,877.5,281.2,47.266464,11.401163,10.3,30.0,0.01737523,23.4,275.1,58.09,31.4,0.0,518
98.0,227.0,73.0,116.0,887.9,281.2,47.266445,11.4012985,10.34,30.0,0.017560074,23.34,273.9,58.29,31.4,0.0,522:519
99.0,224.0,74.0,116.0,898.4,281.0,47.26642,11.401435,10.4,29.0,0.017744917,23.29,272.9,58.45,31.4,0.0,1034
100.0,226.0,74.0,115.0,909.0,281.0,47.266396,11.40157,10.46,29.0,0.017929759,23.24,272.1,58.56,31.4,0.0,513:513
101.0,226.0,74.0,116.0,919.5,280.8,47.266376,11.401708,10.48,29.0,0.018114602,23.2,271.3,58.68,31.4,0.0,521:519
102.0,227.0,74.0,116.0,930.1,280.8,47.266365,11.401848,10.52,29.0,0.018299446,23.14,270.9,58.78,31.4,0.0,521:515
103.0,225.0,75.0,115.0,940.7,280.8,47.266354,11.401988,10.56,29.0,0.018484289,23.06,272.0,58.82,31.4,0.0,514:519
104.0,224.0,76.0,116.0,951.3,280.6,47.26632,11.402119,10.58,28.0,0.018669132,22.98,272.9,58.84,31.4,0.0,517:517
105.0,224.0,75.0,116.0,962.0,280.6,47.266254,11.402227,10.6,29.0,0.018853974,22.96,271.5,58.61,31.4,0.0,512:509
106.0,225.0,74.0,116.0,972.7,280.4,47.26617,11.402297,10.64,29.0,0.019038817,22.95,270.1,58.38,31.4,0.0,513:513
107.0,227.0,73.0,116.0,983.6,280.2,47.26608,11.402338,10.7,30.0,0.01922366,22.93,268.7,58.14,31.4,0.0,483:510
108.0,225.0,73.0,115.0,994.6,280.0,47.265984,11.402376,10.78,29.0,0.019408504,22.8,268.5,58.13,31.4,0.0,505:535
109.0,226.0,74.0,116.0,1005.6,279.8,47.265892,11.402428,10.86,29.0,0.019593345,22.65,268.6,58.16,31.4,0.0,485:509
110.0,227.0,74.0,117.0,1016.7,279.8,47.265804,11.402501,10.94,29.0,0.019778188,22.5,269.5,58.2,31.4,0.0,510
111.0,226.0,74.0,116.0,1027.7,279.8,47.265724,11.402591,11.0,29.0,0.019963032,22.36,270.7,58.25,31.4,0.0,509:536:503
112.0,224.0,75.0,116.0,1038.7,279.8,47.265656,11.402691,11.02,29.0,0.020147875,22.21,271.8,58.29,31.4,0.0,500:509
113.0,224.0,74.0,116.0,1049.7,279.8,47.265583,11.402795,11.02,29.0,0.020332716,22.06,272.9,58.33,31.4,0.0,479:507
114.0,227.0,73.0,116.0,1060.5,279.8,47.26552,11.4029,10.98,30.0,0.02051756,21.88,272.8,58.32,31.4,0.0,504:504
115.0,224.0,73.0,117.0,1071.3,279.8,47.265453,11.403006,10.92,29.0,0.020702403,21.7,272.7,58.3,31.4,0.0,510
116.0,224.0,73.0,117.0,1082.0,279.8,47.26539,11.403113,10.86,29.0,0.020887246,21.54,272.7,58.47,31.4,0.0,504:510:507
117.0,227.0,71.0,118.0,1092.59,279.8,47.265327,11.403221,10.78,31.0,0.021072088,21.39,272.8,58.72,31.4,0.0,505:508
118.0,227.0,72.0,118.0,1103.2,279.8,47.265263,11.403328,10.7,30.0,0.021256931,21.25,272.8,58.97,31.4,0.0,504:503
119.0,226.0,73.0,118.0,1113.7,280.0,47.265205,11.403435,10.64,30.0,0.021441774,21.12,274.4,59.21,31.4,0.0,500:500
120.0,226.0,73.0,118.0,1124.09,280.0,47.265144,11.403541,10.56,30.0,0.021626618,21.0,276.5,59.45,31.4,0.0,504:503
121.0,227.0,73.0,118.0,1134.4,280.0,47.265083,11.403647,10.48,30.0,0.021811461,20.88,278.5,59.68,31.4,0.0,499
122.0,224.0,73.0,118.0,1144.7,280.0,47.265026,11.403752,10.42,29.0,0.021996303,20.81,278.8,59.61,31.4,0.0,495:503
123.0,227.0,74.0,119.0,1154.9,280.0,47.264965,11.403857,10.34,29.0,0.022181146,20.78,278.1,59.36,31.4,0.0,500:499:527
124.0,225.0,75.0,119.0,1165.0,280.2,47.264908,11.403962,10.26,29.0,0.02236599,20.74,277.4,59.11,31.4,0.0,474:512
125.0,223.0,74.0,119.0,1175.09,280.2,47.264854,11.404067,10.2,29.0,0.022550832,20.71,276.1,58.89,31.4,0.0,493:500
126.0,224.0,73.0,118.0,1185.09,280.2,47.2648,11.404175,10.14,29.0,0.022735674,20.69,274.2,58.71,31.4,0.0,501:508
127.0,226.0,73.0,118.0,1195.0,280.4,47.26475,11.4042845,10.06,30.0,0.022920517,20.67,272.3,58.53,31.4,0.0,505:504
128.0,226.0,73.0,118.0,1204.8,280.4,47.264706,11.404398,9.98,30.0,0.02310536,20.66,270.4,58.35,31.4,0.0,504
129.0,225.0,73.0,119.0,1214.5,280.6,47.264668,11.404511,9.9,29.0,0.023290204,20.64,269.5,58.27,31.4,0.0,509:518
130.0,226.0,73.0,119.0,1224.09,280.6,47.26463,11.404627,9.8,30.0,0.023475045,20.62,269.6,58.29,31.4,0.0,521:518
131.0,226.0,73.0,120.0,1233.59,280.8,47.264587,11.404739,9.7,30.0,0.023659889,20.6,269.6,58.31,31.4,0.0,521:524
132.0,227.0,74.0,120.0,1243.0,280.8,47.26455,11.40485,9.6,29.0,0.023844732,20.59,269.7,58.32,31.4,0.0,521:517
133.0,224.0,73.0,120.0,1252.3,281.0,47.26451,11.404961,9.5,29.0,0.024029575,20.57,269.8,58.31,31.4,0.0,523:524
134.0,225.0,74.0,120.0,1261.59,281.0,47.264473,11.405071,9.42,29.0,0.024214419,20.54,270.3,58.17,31.4,0.0,523:519
135.0,225.0,74.0,120.0,1270.8,281.2,47.264435,11.40518,9.34,29.0,0.02439926,20.5,270.8,58.02,31.4,0.0,518:518
136.0,226.0,73.0,120.0,1280.0,281.2,47.264397,11.405288,9.28,30.0,0.024584103,20.47,271.2,57.88,31.4,0.0,521
137.0,225.0,73.0,119.0,1289.0,281.4,47.26436,11.405395,9.2,29.0,0.024768947,20.44,271.7,57.74,31.4,0.0,521:518:513
138.0,224.0,73.0,119.0,1298.0,281.6,47.26432,11.4055,9.14,29.0,0.02495379,20.4,271.6,57.6,31.4,0.0,518:505
139.0,225.0,73.0,117.0,1306.8,281.8,47.26426,11.40557,9.04,29.0,0.025138631,20.36,269.9,57.45,31.4,0.0,519:518
140.0,226.0,71.0,116.0,1315.5,281.8,47.26418,11.405572,8.94,30.0,0.025323475,20.32,268.1,57.3,31.4,0.0,515
141.0,228.0,72.0,116.0,1324.3,281.8,47.264107,11.405544,8.86,30.0,0.025508318,20.28,266.4,57.14,31.4,0.0,513:514:515
142.0,224.0,72.0,115.0,1333.1,281.8,47.26403,11.40551,8.82,30.0,0.025693161,20.15,265.3,57.2,31.4,0.0,517:518
143.0,225.0,72.0,115.0,1341.9,281.8,47.263954,11.405476,8.78,30.0,0.025878003,20.13,264.6,57.21,31.4,0.0,515:518
144.0,226.0,73.0,115.0,1350.8,281.8,47.263874,11.405452,8.8,30.0,0.026062846,20.21,264.1,57.17,31.4,0.0,521:519
145.0,228.0,74.0,115.0,1359.8,281.8,47.263794,11.405435,8.86,29.0,0.02624769,20.28,263.3,57.18,31.4,0.0,518
146.0,224.0,75.0,115.0,1368.9,282.0,47.263714,11.405415,8.92,29.0,0.026432533,20.31,261.8,57.36,31.4,0.0,514:519
147.0,223.0,76.0,116.0,1378.1,282.0,47.263634,11.405388,9.0,28.0,0.026617376,20.34,260.2,57.54,31.4,0.0,523:533
148.0,224.0,73.0,116.0,1387.3,282.0,47.263554,11.405359,9.08,29.0,0.026802218,20.37,258.6,57.56,31.4,0.0,538:536
149.0,227.0,72.0,116.0,1396.7,282.0,47.26347,11.405332,9.18,30.0,0.02698706,20.36,256.9,57.18,31.4,0.0,527:527
150.0,225.0,72.0,116.0,1406.3,282.0,47.263386,11.405314,9.3,30.0,0.027171904,20.36,255.3,56.8,31.4,0.0,532:537
151.0,227.0,72.0,116.0,1416.0,282.0,47.263298,11.405311,9.42,30.0,0.027356748,20.37,253.9,56.51,31.4,0.0,541
152.0,225.0,72.0,116.0,1425.7,282.0,47.26321,11.405328,9.52,30.0,0.027541589,20.44,253.4,56.57,31.4,0.0,540:538
153.0,226.0,72.0,116.0,1435.4,282.0,47.263138,11.405389,9.62,30.0,0.027726432,20.5,252.9,56.62,31.4,0.0,541:540
154.0,224.0,72.0,116.0,1445.1,282.0,47.26309,11.405495,9.68,30.0,0.027911276,20.6,252.7,56.75,31.45,0.0,532:527
155.0,225.0,72.0,116.0,1454.8,281.8,47.263065,11.40562,9.7,30.0,0.028096119,20.85,253.3,57.23,31.45,0.0,528:533
156.0,226.0,72.0,116.0,1464.7,281.8,47.263058,11.40575,9.74,30.0,0.02828096,21.05,253.7,57.58,31.4,0.0,537:538
157.0,229.0,73.0,116.0,1474.5,281.8,47.263058,11.405881,9.76,30.0,0.028465804,21.16,253.8,57.7,31.4,0.0,535:505
158.0,229.0,75.0,113.0,1484.4,281.8,47.263065,11.406012,9.8,29.0,0.028650647,21.27,253.8,57.82,31.4,0.0,547:535
159.0,226.0,77.0,113.0,1494.3,281.8,47.263077,11.406144,9.84,28.0,0.02883549,21.37,253.9,57.94,31.4,0.0,532:532
160.0,224.0,76.0,113.0,1504.3,281.6,47.263084,11.406275,9.9,28.0,0.029020332,21.53,253.5,57.82,31.4,0.0,526:532
161.0,224.0,75.0,112.0,1514.3,281.6,47.2631,11.406407,9.92,29.0,0.029205175,21.7,253.0,57.63,31.4,0.0,535
162.0,225.0,74.0,111.0,1524.3,281.6,47.26311,11.40654,9.96,29.0,0.029390018,21.87,252.4,57.43,31.4,0.0,533:528
163.0,225.0,74.0,111.0,1534.4,281.4,47.263123,11.4066725,10.0,29.0,0.029574862,22.2,252.1,57.37,31.4,0.0,537:542
164.0,227.0,74.0,112.0,1544.5,281.4,47.263134,11.406807,10.04,29.0,0.029759705,22.57,251.9,57.37,31.4,0.0,542
165.0,225.0,74.0,113.0,1554.8,281.2,47.263145,11.406943,10.1,29.0,0.029944547,22.67,251.5,57.4,31.4,0.0,532:532:531
166.0,226.0,74.0,112.0,1565.1,281.0,47.263157,11.407079,10.16,29.0,0.03012939,22.78,251.2,57.44,31.4,0.0,537:540
167.0,227.0,74.0,112.0,1575.6,280.8,47.26318,11.407215,10.26,29.0,0.030314233,22.89,250.8,57.47,31.4,0.0,538
168.0,224.0,75.0,112.0,1586.2,280.6,47.263206,11.407351,10.36,29.0,0.030499076,23.0,250.5,57.5,31.45,0.0,533:601
169.0,227.0,75.0,112.0,1597.0,280.4,47.263233,11.407489,10.5,29.0,0.030683918,23.19,249.2,57.9,31.45,0.0,551:551
170.0,228.0,74.0,113.0,1608.0,280.2,47.263252,11.407632,10.64,29.0,0.030868761,23.38,247.9,58.29,31.45,0.0,551:552
171.0,224.0,75.0,113.0,1619.1,280.0,47.26325,11.40778,10.8,29.0,0.031053605,23.63,247.4,58.96,31.45,0.0,377:535
172.0,225.0,76.0,112.0,1630.3,279.8,47.26321,11.407914,10.94,28.0,0.031238448,23.89,247.3,59.78,31.45,0.0,531:537
173.0,227.0,75.0,111.0,1641.4,280.0,47.263134,11.408013,11.04,29.0,0.03142329,24.16,247.4,60.41,31.4,0.0,538:536
174.0,227.0,75.0,111.0,1652.3,280.0,47.263046,11.408081,11.06,29.0,0.031608135,24.42,247.7,60.85,31.45,0.0,541:538
175.0,225.0,76.0,112.0,1663.1,280.2,47.26296,11.408132,11.02,28.0,0.031792976,24.66,247.4,61.17,31.4,0.0,533:538
176.0,227.0,76.0,112.0,1673.6,280.4,47.262867,11.4081745,10.9,29.0,0.031977817,24.86,245.3,61.2,31.4,0.0,542
177.0,226.0,76.0,112.0,1683.9,280.6,47.26278,11.408212,10.72,28.0,0.032162663,25.06,243.2,61.23,31.45,0.0,544:538
178.0,226.0,75.0,111.0,1694.0,280.8,47.26269,11.408247,10.52,29.0,0.032347504,25.26,241.1,61.26,31.45,0.0,541:544
179.0,227.0,76.0,111.0,1703.9,281.0,47.262604,11.408283,10.32,29.0,0.03253235,25.58,241.2,61.4,31.45,0.0,545:545
180.0,225.0,76.0,109.0,1713.7,281.2,47.26252,11.408321,10.12,28.0,0.03271719,25.93,241.8,61.56,31.45,0.0,547:549
181.0,227.0,77.0,109.0,1723.3,281.2,47.26244,11.408364,9.94,28.0,0.032902032,26.17,239.4,60.78,31.45,0.0,545
182.0,223.0,78.0,109.0,1732.9,281.4,47.26236,11.408406,9.8,27.0,0.033086877,26.37,236.2,59.72,31.45,0.0,541:537
183.0,224.0,77.0,110.0,1742.2,281.6,47.26228,11.408444,9.64,28.0,0.03327172,26.43,236.7,60.21,31.45,0.0,546:546
184.0,227.0,76.0,111.0,1751.5,281.8,47.2622,11.408478,9.52,29.0,0.03345656,26.43,239.0,61.44,31.4,0.0,546:542
185.0,225.0,76.0,111.0,1760.6,281.8,47.26212,11.408511,9.38,28.0,0.033641405,26.44,240.9,62.3,31.45,0.0,541:532
186.0,224.0,76.0,111.0,1769.6,282.0,47.26204,11.408543,9.26,28.0,0.033826247,26.5,239.4,62.21,31.45,0.0,537:538
187.0,226.0,75.0,111.0,1778.6,282.0,47.261963,11.408575,9.14,29.0,0.034011092,26.58,236.9,61.84,31.45,0.0,538:536
188.0,227.0,75.0,111.0,1787.4,282.2,47.261887,11.408608,9.04,29.0,0.034195933,26.68,235.1,61.75,31.45,0.0,537:545
189.0,223.0,76.0,110.0,1796.3,282.2,47.26181,11.408643,8.96,28.0,0.034380775,26.85,235.4,62.42,31.45,0.0,546:551
190.0,227.0,75.0,110.0,1805.1,282.4,47.261738,11.408681,8.9,29.0,0.03456562,27.0,236.8,63.32,31.45,0.0,545
191.0,226.0,75.0,110.0,1813.9,282.4,47.26166,11.408721,8.86,29.0,0.03475046,27.15,240.9,64.75,31.45,0.0,549:551
