time,watts,cadence,heartrate,distance,velocity_smooth,temp,torque,core_temperature,PercentageinZ2,smo2,THb,TymeBreathRate,tidal_volume,TymeVentilation,skin_temperature,HeatStrainIndex,hrv
69.0,224.0,75.0,119.0,628.56,9.161,22.0,29.0,37.16,0.0076150536,56.033,61.487,24.28,217.5,52.84,31.35,0.0,497:497:503
70.0,224.0,74.0,119.0,640.34,9.162,22.0,29.0,37.16,0.0077254167,56.06666666666666,61.621111111111105,24.3,215.6,52.85,31.35,0.0,500:500
71.0,224.0,74.0,119.0,649.33,9.159,22.0,29.0,37.16,0.007835779,55.96272727272728,61.73,24.32,213.8,52.86,31.35,0.0,500:500
72.0,224.0,74.0,119.0,657.06,9.16,22.0,29.0,37.16,0.007946143,55.776,62.15999999999999,24.35,213.2,52.97,31.35,0.0,501:495
73.0,223.0,73.0,119.0,667.15,9.163,22.0,29.0,37.16,0.008056506,55.521,62.242,24.41,214.2,53.22,31.35,0.0,495
74.0,223.0,73.0,120.0,676.95,9.161,22.0,29.0,37.16,0.008166869,55.376,62.693000000000005,24.47,215.3,53.47,31.35,0.0,495:500
75.0,224.0,73.0,120.0,687.52,9.163,22.0,29.0,37.16,0.008277232,55.201,61.639,24.76,216.4,53.93,31.35,0.0,500:503
76.0,224.0,72.0,120.0,696.38,9.161,22.0,30.0,37.16,0.008387595,54.802,61.762,25.04,217.7,54.34,31.35,0.0,499:497
77.0,224.0,72.0,120.0,703.04,9.158,22.0,30.0,37.16,0.008497958,54.748000000000005,61.694,25.17,219.3,54.49,31.35,0.0,497:495
78.0,224.0,72.0,121.0,711.69,9.162,22.0,30.0,37.16,0.008608322,55.001999999999995,62.458000000000006,25.27,220.3,54.51,31.35,0.0,500:500
79.0,224.0,72.0,120.0,722.67,9.163,22.0,30.0,37.16,0.008718684,55.327,61.937,25.36,220.8,54.42,31.4,0.0,500
80.0,225.0,72.0,120.0,732.01,9.162,22.0,30.0,37.16,0.008829048,55.540000000000006,62.301,25.44,221.4,54.32,31.4,0.0,996:497
81.0,225.0,73.0,120.0,743.17,9.163,22.0,29.0,37.16,0.008939411,55.654999999999994,62.364,25.72,220.3,54.38,31.4,0.0,497:500
82.0,224.0,73.0,120.0,751.5,9.162,22.0,29.0,37.16,0.009049774,55.779999999999994,62.911,25.94,220.3,54.61,31.35,0.0,497:495
83.0,224.0,73.0,120.0,758.8,9.158,22.0,29.0,37.16,0.009160137,55.895,63.524,26.03,222.5,55.09,31.35,0.0,493:497
84.0,224.0,73.0,120.0,767.2,9.161,22.0,29.0,37.16,0.0092705,56.061,63.224,26.11,224.6,55.57,31.35,0.0,508:505
85.0,225.0,74.0,121.0,776.81,9.163,22.0,29.0,37.16,0.009380863,56.262,63.30400000000001,26.15,226.9,56.06,31.35,0.0,504:500
86.0,224.0,74.0,121.0,786.4,9.161,22.0,29.0,37.16,0.009491226,56.48,63.11999999999999,26.16,229.3,56.55,31.35,0.0,500:504
87.0,224.0,74.0,121.0,796.13,9.163,22.0,29.0,37.16,0.009601589,56.675,64.22,26.17,231.6,57.04,31.35,0.0,504:503:500
88.0,223.0,73.0,119.0,804.98,9.162,22.0,29.0,37.16,0.009711952,56.775,64.39200000000001,26.18,234.1,57.51,31.35,0.0,503:507
89.0,223.0,73.0,119.0,812.45,9.158,22.0,29.0,37.16,0.009822316,56.659000000000006,63.902,26.23,236.6,57.96,31.35,0.0,505:504
90.0,223.0,72.0,120.0,822.72,9.162,22.0,30.0,37.16,0.009932678,56.605,62.84599999999999,26.28,239.5,58.05,31.35,0.0,497
91.0,222.0,71.0,119.0,833.46,9.163,22.0,30.0,37.16,0.010043042,56.861111111111114,62.82888888888889,26.33,242.1,58.03,31.35,0.0,508:509
92.0,223.0,71.0,119.0,842.23,9.161,22.0,30.0,37.16,0.010153404,57.23000000000001,63.129999999999995,26.36,242.5,58.01,31.35,0.0,507:507
93.0,225.0,71.0,119.0,852.76,9.163,22.0,30.0,37.16,0.010263768,57.535,63.265,26.39,242.9,57.99,31.35,0.0,501:504
94.0,225.0,72.0,119.0,861.63,9.161,22.0,30.0,37.16,0.010374131,57.614999999999995,63.14800000000001,26.41,243.2,57.95,31.35,0.0,507:505
95.0,225.0,73.0,118.0,868.34,9.158,22.0,29.0,37.16,0.010484494,57.602,62.282,26.36,242.5,57.82,31.35,0.0,505:503
96.0,224.0,72.0,118.0,877.68,9.162,22.0,30.0,37.16,0.010594857,57.758,62.787,26.31,241.8,57.7,31.35,0.0,503:509
97.0,224.0,72.0,118.0,886.52,9.162,22.0,30.0,37.16,0.0107052205,57.866,62.614,26.24,241.0,57.63,31.35,0.0,505:507
98.0,224.0,72.0,119.0,897.71,9.163,22.0,30.0,37.16,0.010815583,57.807,62.463999999999984,26.16,240.0,57.58,31.4,0.0,501:504
99.0,224.0,72.0,119.0,908.57,9.163,22.0,30.0,37.16,0.010925947,57.962,62.273,26.06,240.5,58.11,31.35,0.0,510:513
100.0,224.0,71.0,119.0,915.54,9.159,22.0,30.0,37.16,0.011036309,58.318000000000005,62.152,25.95,241.8,58.95,31.35,0.0,510:509
101.0,224.0,71.0,119.0,923.86,9.161,22.0,30.0,37.16,0.011146673,58.76800000000001,62.747,25.85,243.1,59.79,31.35,0.0,513:512
102.0,224.0,72.0,119.0,933.48,9.163,22.0,30.0,37.16,0.011257036,59.203,63.141,25.72,245.7,60.44,31.35,0.0,504:507
103.0,224.0,72.0,119.0,943.06,9.161,22.0,30.0,37.16,0.011367398,59.486,63.503,25.59,249.0,60.98,31.4,0.0,512:513
104.0,224.0,72.0,118.0,953.64,9.163,22.0,30.0,37.16,0.011477762,59.614,63.25,25.46,251.5,61.41,31.4,0.0,514:512
105.0,224.0,72.0,117.0,960.1,9.159,22.0,30.0,37.16,0.011588125,59.73,62.867,25.36,250.9,61.43,31.4,0.0,510:509
106.0,224.0,72.0,118.0,970.67,9.162,22.0,30.0,37.16,0.011698488,59.916999999999994,62.867,25.25,250.4,61.46,31.4,0.0,509:510
107.0,224.0,72.0,118.0,979.66,9.161,22.0,30.0,37.16,0.011808851,60.161,62.89200000000001,25.14,250.7,61.79,31.4,0.0,508:504
108.0,225.0,73.0,117.0,988.25,9.161,22.0,29.0,37.16,0.011919214,60.257000000000005,63.455,25.01,251.6,62.28,31.4,0.0,501:507
109.0,224.0,73.0,117.0,997.86,9.163,22.0,29.0,37.16,0.012029577,60.267,62.79200000000001,24.88,252.4,62.78,31.4,0.0,504:500
110.0,223.0,72.0,118.0,1005.59,9.159,22.0,30.0,37.16,0.012139941,60.36600000000001,62.68499999999999,24.52,254.5,63.25,31.35,0.0,500:500
111.0,223.0,72.0,118.0,1015.86,9.162,22.0,30.0,37.16,0.012250303,60.552,61.95799999999999,24.26,256.2,63.37,31.35,0.0,508
112.0,224.0,72.0,119.0,1024.73,9.161,22.0,30.0,37.16,0.012360667,60.72888888888888,62.19777777777779,24.12,257.6,63.07,31.35,0.0,510:507:505
113.0,225.0,73.0,119.0,1035.2,9.163,22.0,29.0,37.16,0.01247103,60.83181818181818,62.70727272727272,23.98,259.0,62.78,31.35,0.0,504:515
114.0,224.0,73.0,119.0,1043.36,9.162,22.0,29.0,37.16,0.012581393,60.948,62.673,23.85,259.3,62.52,31.4,0.0,513:515
115.0,223.0,72.0,120.0,1050.65,9.158,22.0,30.0,37.16,0.012691756,60.95899999999999,62.22700000000001,23.71,258.4,62.3,31.4,0.0,515
116.0,223.0,71.0,118.0,1060.95,9.162,22.0,30.0,37.16,0.012802119,61.151,62.087,23.57,257.6,62.07,31.4,0.0,519:519
117.0,223.0,71.0,119.0,1069.8,9.161,22.0,30.0,37.17,0.012912482,61.46,62.05999999999999,23.39,256.8,61.72,31.4,0.0,518
118.0,225.0,73.0,118.0,1080.26,9.163,22.0,29.0,37.17,0.013022846,61.81600000000001,62.358999999999995,23.16,256.1,61.23,31.4,0.0,1036:521:517
119.0,225.0,73.0,117.0,1090.14,9.163,22.0,29.0,37.17,0.013133208,62.164,62.315,23.04,255.9,60.99,31.35,0.0,523
120.0,224.0,72.0,116.0,1099.72,9.161,22.0,30.0,37.17,0.013243571,62.366,62.32399999999999,23.05,256.3,61.04,31.4,0.0,518:518
121.0,224.0,72.0,116.0,1106.54,9.158,22.0,30.0,37.17,0.0133539345,62.463,62.133,23.05,256.8,61.09,31.35,0.0,524:522
122.0,224.0,73.0,116.0,1116.75,9.162,22.0,29.0,37.17,0.013464297,62.55200000000001,62.56999999999999,23.11,255.2,60.94,31.35,0.0,517:517
123.0,224.0,73.0,116.0,1124.91,9.162,22.0,29.0,37.17,0.013574661,62.6,62.88100000000001,23.19,252.8,60.73,31.35,0.0,514:514
124.0,223.0,73.0,116.0,1135.91,9.163,22.0,29.0,37.17,0.013685023,62.587,62.221,23.27,251.1,60.57,31.35,0.0,515:519
125.0,224.0,73.0,116.0,1144.91,9.161,22.0,29.0,37.17,0.013795387,62.668000000000006,61.61100000000001,23.35,251.3,60.61,31.35,0.0,527:532
126.0,225.0,73.0,115.0,1155.37,9.163,22.0,29.0,37.17,0.01390575,62.811,61.81600000000001,23.43,251.5,60.65,31.4,0.0,537:537
127.0,224.0,72.0,116.0,1161.83,9.159,22.0,30.0,37.17,0.014016113,62.89399999999999,60.517,23.51,251.7,60.68,31.4,0.0,546
128.0,223.0,72.0,116.0,1169.8,9.16,22.0,30.0,37.17,0.014126476,62.93900000000001,60.536,23.6,251.8,60.67,31.4,0.0,547:538
129.0,224.0,72.0,116.0,1180.06,9.163,22.0,30.0,37.17,0.0142368395,63.017,59.843,23.69,251.9,60.6,31.35,0.0,536:532
130.0,224.0,71.0,114.0,1189.12,9.162,22.0,30.0,37.17,0.014347202,63.133,58.86500000000001,23.78,251.9,60.54,31.4,0.0,535:526
131.0,224.0,71.0,112.0,1199.36,9.163,22.0,30.0,37.17,0.014457566,63.251,60.355,23.87,251.9,60.47,31.35,0.0,528:523
132.0,224.0,71.0,110.0,1206.76,9.159,22.0,30.0,37.17,0.014567928,63.09499999999999,63.182,23.96,252.0,60.51,31.35,0.0,518:518
133.0,225.0,72.0,111.0,1215.6,9.161,22.0,30.0,37.17,0.014678292,62.60699999999999,63.425,24.04,252.2,60.72,31.35,0.0,1037
134.0,225.0,73.0,112.0,1225.34,9.163,22.0,29.0,37.17,0.014788655,62.25899999999999,63.201,24.12,252.4,60.92,31.4,0.0,521
135.0,224.0,74.0,113.0,1234.19,9.162,22.0,29.0,37.17,0.014899018,62.017,63.30299999999998,24.21,252.6,61.12,31.35,0.0,1049:519
136.0,224.0,74.0,114.0,1244.42,9.163,22.0,29.0,37.17,0.015009381,61.812,63.41,24.24,253.2,61.25,31.35,0.0,523:521
137.0,224.0,74.0,116.0,1253.5,9.162,22.0,29.0,37.17,0.0151197435,61.63900000000001,63.193,24.26,254.0,61.37,31.35,0.0,519
138.0,224.0,74.0,115.0,1263.73,9.163,22.0,29.0,37.17,0.015230107,61.595000000000006,63.49699999999999,24.33,253.9,61.35,31.35,0.0,518:513
139.0,225.0,74.0,115.0,1273.55,9.161,22.0,29.0,37.17,0.01534047,61.659000000000006,63.72399999999999,24.4,253.9,61.34,31.35,0.0,521:518
140.0,225.0,75.0,115.0,1282.25,9.161,22.0,29.0,37.17,0.015450833,61.729,62.776,24.43,253.5,61.35,31.35,0.0,514:518
141.0,225.0,76.0,115.0,1291.87,9.163,22.0,28.0,37.17,0.015561196,61.682,61.58599999999999,24.45,253.0,61.36,31.35,0.0,515:513
142.0,224.0,76.0,116.0,1301.45,9.161,22.0,28.0,37.17,0.015671559,61.41799999999999,61.797,24.47,252.5,61.37,31.35,0.0,509:515
143.0,223.0,75.0,116.0,1308.25,9.158,22.0,28.0,37.17,0.015781922,61.451,63.459,24.49,252.0,61.39,31.4,0.0,510:507
144.0,223.0,75.0,116.0,1316.58,9.161,22.0,28.0,37.17,0.015892286,61.532,62.72099999999999,24.51,251.5,61.4,31.4,0.0,505:500
145.0,222.0,74.0,116.0,1326.21,9.163,22.0,29.0,37.17,0.01600265,61.75,62.309000000000005,24.49,251.8,61.35,31.4,0.0,509:509
146.0,223.0,72.0,117.0,1336.72,9.163,22.0,30.0,37.17,0.016113011,62.04299999999999,62.038,24.46,252.0,61.31,31.35,0.0,508:507
147.0,223.0,72.0,117.0,1346.52,9.161,22.0,30.0,37.17,0.016223375,62.225,62.541,24.47,251.4,61.18,31.35,0.0,504:501
148.0,225.0,72.0,118.0,1355.22,9.161,22.0,30.0,37.17,0.016333738,62.30200000000001,61.971,24.5,250.5,61.01,31.35,0.0,500
149.0,226.0,74.0,119.0,1365.68,9.163,22.0,29.0,37.17,0.016444102,62.221,62.24400000000001,24.66,249.8,60.77,31.35,0.0,503:499:495
150.0,226.0,76.0,118.0,1373.85,9.162,22.0,28.0,37.17,0.016554464,61.787,61.378,24.83,249.1,60.54,31.4,0.0,500:500
151.0,224.0,76.0,119.0,1382.98,9.161,22.0,28.0,37.17,0.016664827,61.366,61.839,25.01,249.1,60.32,31.4,0.0,504:497
152.0,223.0,75.0,119.0,1389.31,9.159,22.0,28.0,37.17,0.01677519,61.21,61.492,25.19,249.0,60.11,31.4,0.0,495:499
153.0,222.0,73.0,120.0,1399.87,9.162,22.0,29.0,37.17,0.016885553,61.315,60.468,25.37,248.7,59.98,31.4,0.0,503:504
154.0,223.0,73.0,120.0,1410.72,9.163,22.0,29.0,37.17,0.016995916,61.532,59.720000000000006,25.56,248.0,59.95,31.4,0.0,508:504
155.0,223.0,73.0,120.0,1419.59,9.161,22.0,29.0,37.17,0.01710628,61.38399999999999,61.019000000000005,25.75,247.4,59.91,31.35,0.0,508:508
156.0,224.0,73.0,120.0,1428.18,9.161,22.0,29.0,37.17,0.017216643,60.717,62.176,25.94,246.7,59.88,31.35,0.0,505:504
157.0,225.0,73.0,120.0,1437.77,9.163,22.0,29.0,37.17,0.017327005,60.19199999999999,60.694,26.3,245.5,59.93,31.35,0.0,504:507
158.0,224.0,73.0,119.0,1445.52,9.159,22.0,29.0,37.17,0.017437369,59.91099999999999,60.428999999999995,26.7,244.2,60.03,31.35,0.0,504:504
159.0,223.0,73.0,118.0,1453.25,9.16,22.0,29.0,37.17,0.017547732,60.036,60.475,26.96,244.6,60.35,31.35,0.0,509
160.0,224.0,73.0,118.0,1464.25,9.163,22.0,29.0,37.17,0.017658096,60.145,61.208000000000006,27.22,245.0,60.68,31.4,0.0,514:513:518
161.0,224.0,72.0,119.0,1475.14,9.163,22.0,30.0,37.17,0.017768458,60.154999999999994,61.081999999999994,27.37,245.3,60.79,31.4,0.0,528:527
162.0,224.0,72.0,119.0,1483.98,9.161,22.0,30.0,37.17,0.017878821,60.288,60.482000000000006,27.49,245.7,60.82,31.4,0.0,523:523
163.0,224.0,72.0,119.0,1490.17,9.159,22.0,30.0,37.17,0.017989185,60.416999999999994,61.803999999999995,27.6,246.1,60.85,31.4,0.0,526
164.0,224.0,72.0,118.0,1500.75,9.162,22.0,30.0,37.17,0.018099548,60.388,61.626,27.69,245.6,60.57,31.4,0.0,532:536
165.0,224.0,71.0,116.0,1509.71,9.161,22.0,30.0,37.17,0.01820991,60.35999999999999,62.649,27.76,244.7,60.08,31.4,0.0,533:531
166.0,224.0,71.0,114.0,1520.19,9.163,21.0,30.0,37.17,0.018320274,60.211,62.852999999999994,27.7,242.9,59.68,31.4,0.0,532:524
167.0,224.0,72.0,114.0,1528.76,9.163,21.0,30.0,37.18,0.018430637,60.097000000000016,62.537,27.6,240.9,59.33,31.4,0.0,522:522
168.0,224.0,72.0,113.0,1536.9,9.159,21.0,30.0,37.18,0.018541,59.989999999999995,62.797,27.48,239.6,59.33,31.4,0.0,521:518
169.0,225.0,72.0,113.0,1546.1,9.161,21.0,30.0,37.18,0.018651363,59.86099999999999,62.65500000000001,27.36,238.3,59.31,31.4,0.0,513:513
170.0,225.0,73.0,113.0,1554.8,9.161,21.0,29.0,37.18,0.018761726,59.702,62.899,27.22,237.3,59.06,31.4,0.0,513:521
171.0,225.0,74.0,113.0,1564.42,9.163,21.0,29.0,37.18,0.01887209,59.553999999999995,63.01800000000001,27.11,237.0,58.93,31.4,0.0,522:521
172.0,224.0,74.0,115.0,1574.0,9.161,21.0,29.0,37.18,0.018982451,59.47600000000001,62.248000000000005,27.11,238.9,59.18,31.4,0.0,518
173.0,224.0,73.0,116.0,1584.58,9.163,21.0,29.0,37.18,0.019092815,59.398,62.364999999999995,27.1,240.8,59.43,31.4,0.0,1034
174.0,223.0,73.0,116.0,1593.43,9.161,21.0,29.0,37.18,0.019203179,59.29600000000001,61.635000000000005,27.1,243.1,59.73,31.4,0.0,518:515:513
175.0,224.0,73.0,116.0,1603.9,9.163,21.0,29.0,37.18,0.019313542,59.258,62.193000000000005,27.1,246.2,60.12,31.4,0.0,513:523
