time,watts,cadence,heartrate,distance,altitude,lat,lng,velocity_smooth,torque,PercentageinZ2,TymeBreathRate,tidal_volume,TymeVentilation,skin_temperature,HeatStrainIndex,hrv
846.0,283.0,79.0,126.0,6173.1,96.6,-11.673006,166.96692,11.62,34.0,0.11119989,28.91,263.4,75.42,31.2,0.0,479:479:479
847.0,281.0,79.0,126.0,6184.6,96.4,-11.672909,166.96687,11.54,34.0,0.111333065,29.11,263.4,75.85,31.2,0.0,474:474
848.0,282.0,79.0,126.0,6196.2,96.2,-11.672806,166.96686,11.48,34.0,0.111466244,29.31,263.4,76.28,31.2,0.0,479
849.0,283.0,78.0,126.0,6208.0,96.0,-11.6727,166.96684,11.54,35.0,0.111599416,29.49,263.6,76.52,31.2,0.0,961:477
850.0,281.0,79.0,125.0,6219.9,95.6,-11.672595,166.96683,11.64,34.0,0.11173259,29.67,263.9,76.66,31.2,0.0,479:481
851.0,281.0,77.0,125.0,6231.9,95.4,-11.672498,166.96678,11.76,35.0,0.11186576,29.83,263.7,77.02,31.2,0.0,479:477
852.0,285.0,76.0,125.0,6244.0,95.2,-11.672416,166.9667,11.88,36.0,0.11199894,29.97,263.2,77.31,31.2,0.0,481:481
853.0,285.0,78.0,125.0,6256.3,95.0,-11.672358,166.96661,12.02,35.0,0.11213211,30.09,259.7,76.76,31.2,0.0,953
854.0,281.0,79.0,125.0,6268.6,94.6,-11.672324,166.9665,12.12,34.0,0.11226528,30.18,257.0,76.49,31.2,0.0,479:483
855.0,286.0,79.0,125.0,6281.0,94.4,-11.672298,166.9664,12.22,35.0,0.11239845,30.23,255.2,76.62,31.2,0.0,483:486:481
856.0,283.0,80.0,126.0,6293.5,94.2,-11.67226,166.9663,12.32,34.0,0.11253163,30.3,255.2,77.04,31.2,0.0,
857.0,285.0,81.0,125.0,6305.9,94.4,-11.6721945,166.9662,12.38,34.0,0.112664804,30.4,257.6,77.81,31.2,0.0,977:966
858.0,283.0,81.0,125.0,6318.1,94.6,-11.672117,166.96611,12.36,33.0,0.112797976,30.76,259.8,78.46,31.2,0.0,978
859.0,275.0,81.0,125.0,6330.0,94.8,-11.672038,166.96605,12.28,32.0,0.11293115,31.06,261.0,78.5,31.2,0.0,483
860.0,281.0,79.0,125.0,6341.7,95.0,-11.67197,166.96596,12.14,34.0,0.11306433,31.33,261.8,78.32,31.2,0.0,490
861.0,284.0,78.0,125.0,6353.1,95.2,-11.671926,166.96587,11.92,35.0,0.1131975,31.62,262.2,77.97,31.2,0.0,977:493:492
862.0,283.0,76.0,125.0,6364.5,95.2,-11.671902,166.96576,11.72,36.0,0.11333067,31.92,262.6,77.56,31.25,0.0,488:488
863.0,282.0,76.0,125.0,6375.8,95.2,-11.671902,166.96567,11.54,35.0,0.11346384,32.22,262.2,77.14,31.2,0.0,479:499
864.0,283.0,76.0,124.0,6387.0,95.2,-11.671936,166.96556,11.4,36.0,0.11359702,32.49,260.3,76.73,31.2,0.0,490:492
865.0,284.0,77.0,123.0,6398.3,95.0,-11.672008,166.9655,11.32,35.0,0.11373019,32.71,258.7,76.48,31.25,0.0,488:488
866.0,280.0,78.0,124.0,6409.6,94.8,-11.6720915,166.96544,11.3,34.0,0.113863364,32.85,257.6,76.44,31.25,0.0,980
867.0,279.0,76.0,123.0,6421.1,94.6,-11.672168,166.96536,11.32,35.0,0.113996536,32.92,256.8,76.65,31.2,0.0,485:490
868.0,283.0,75.0,123.0,6432.8,94.2,-11.672225,166.96527,11.4,36.0,0.114129715,32.97,256.1,76.93,31.25,0.0,488:488
869.0,286.0,74.0,123.0,6444.6,93.8,-11.672266,166.96518,11.52,37.0,0.11426289,33.02,255.5,77.19,31.25,0.0,488:488
870.0,278.0,75.0,122.0,6456.8,93.6,-11.6722765,166.96506,11.7,35.0,0.11439606,33.08,255.3,77.07,31.25,0.0,488:486
871.0,283.0,76.0,122.0,6469.0,93.4,-11.672252,166.96495,11.88,36.0,0.11452923,33.08,255.1,77.16,31.25,0.0,490:490
872.0,286.0,74.0,123.0,6481.1,93.4,-11.672196,166.96486,12.0,37.0,0.11466241,32.99,254.8,77.56,31.25,0.0,490:486
873.0,281.0,76.0,122.0,6493.3,93.2,-11.672111,166.9648,12.1,35.0,0.11479558,32.87,254.5,77.78,31.25,0.0,490:488
874.0,283.0,76.0,123.0,6505.4,93.2,-11.672007,166.96475,12.16,36.0,0.11492875,32.71,253.9,77.69,31.25,0.0,486:485
875.0,284.0,76.0,123.0,6517.4,93.2,-11.671901,166.96474,12.12,36.0,0.115061924,32.62,250.7,77.15,31.25,0.0,481:481
876.0,285.0,77.0,122.0,6529.4,93.2,-11.671796,166.9647,12.08,35.0,0.115195096,32.51,249.0,76.88,31.2,0.0,483:483
877.0,288.0,77.0,123.0,6541.3,93.0,-11.6717,166.96466,12.04,36.0,0.115328275,32.35,250.3,77.11,31.2,0.0,483:481
878.0,283.0,79.0,123.0,6553.4,92.8,-11.671621,166.96458,12.02,34.0,0.11546145,32.19,251.6,77.34,31.2,0.0,476:481
879.0,281.0,80.0,123.0,6565.5,92.6,-11.671555,166.9645,12.02,34.0,0.11559462,31.99,253.4,77.48,31.2,0.0,485:483:486
880.0,282.0,79.0,122.0,6577.8,92.2,-11.671488,166.9644,12.08,34.0,0.11572779,31.78,255.3,77.6,31.25,0.0,483:485
881.0,283.0,79.0,123.0,6590.2,92.0,-11.671389,166.96436,12.16,34.0,0.11586097,31.6,256.1,77.0,31.25,0.0,486
882.0,282.0,78.0,123.0,6602.7,91.8,-11.6712885,166.9644,12.28,35.0,0.11599414,31.42,256.5,76.11,31.25,0.0,964:485
883.0,282.0,77.0,123.0,6615.1,91.8,-11.671218,166.9645,12.34,35.0,0.11612731,31.34,259.0,76.7,31.25,0.0,485
884.0,283.0,77.0,124.0,6627.4,91.8,-11.671135,166.96457,12.38,35.0,0.116260484,31.3,261.6,77.35,31.25,0.0,963:485
885.0,284.0,77.0,124.0,6639.6,91.6,-11.671029,166.9646,12.36,35.0,0.11639366,31.28,264.2,77.98,31.3,0.0,483:481
886.0,287.0,79.0,124.0,6651.9,91.6,-11.670922,166.96457,12.34,35.0,0.116526835,31.26,265.9,78.06,31.3,0.0,481:481
887.0,283.0,79.0,124.0,6664.1,91.4,-11.670846,166.9645,12.28,34.0,0.11666001,31.24,266.5,77.59,31.25,0.0,483
888.0,279.0,79.0,124.0,6676.4,91.2,-11.670814,166.96439,12.26,34.0,0.11679318,31.22,267.1,77.12,31.25,0.0,973:481
889.0,286.0,79.0,124.0,6688.7,91.0,-11.670836,166.96428,12.26,35.0,0.11692636,31.17,266.4,76.82,31.3,0.0,486:488
890.0,282.0,80.0,124.0,6701.1,90.8,-11.670901,166.96417,12.3,34.0,0.11705953,31.11,265.7,76.51,31.3,0.0,485:486
891.0,279.0,80.0,124.0,6713.5,90.6,-11.670976,166.9641,12.32,33.0,0.1171927,31.05,265.0,76.33,31.3,0.0,490:488
892.0,285.0,78.0,124.0,6725.9,90.6,-11.671031,166.964,12.36,35.0,0.11732587,30.96,264.1,76.43,31.3,0.0,977
893.0,281.0,79.0,124.0,6738.4,90.4,-11.671037,166.96388,12.4,34.0,0.11745905,30.88,263.2,76.52,31.3,0.0,490:490
894.0,280.0,78.0,124.0,6750.9,90.2,-11.671025,166.96378,12.44,34.0,0.11759222,30.72,264.9,76.81,31.3,0.0,490:488
895.0,281.0,76.0,124.0,6763.3,90.2,-11.670985,166.96367,12.44,35.0,0.117725395,30.51,268.5,77.25,31.3,0.0,486:490:490
896.0,286.0,77.0,124.0,6775.5,90.6,-11.670913,166.96358,12.4,35.0,0.11785857,30.37,267.2,76.4,31.3,0.0,492
897.0,282.0,77.0,123.0,6787.3,90.8,-11.670833,166.96352,12.28,35.0,0.117991745,30.23,264.8,75.37,31.3,0.0,490:488:490
898.0,279.0,77.0,123.0,6798.9,91.0,-11.670766,166.96342,12.1,35.0,0.11812492,30.03,262.7,75.4,31.3,0.0,490:493
899.0,282.0,77.0,123.0,6810.3,91.0,-11.670716,166.96333,11.88,35.0,0.11825809,29.83,261.2,75.47,31.3,0.0,490
900.0,285.0,75.0,123.0,6821.7,91.0,-11.670673,166.96324,11.68,36.0,0.11839126,29.65,262.3,75.72,31.3,0.0,493:486:490
901.0,286.0,75.0,122.0,6833.0,91.0,-11.670634,166.96315,11.5,36.0,0.11852444,29.48,263.4,75.97,31.3,0.0,981
902.0,278.0,78.0,122.0,6844.4,90.8,-11.670603,166.96304,11.42,34.0,0.11865761,29.31,264.7,76.27,31.3,0.0,
903.0,283.0,77.0,123.0,6855.8,90.8,-11.67058,166.96295,11.38,35.0,0.11879078,29.16,266.0,76.61,31.3,0.0,1467:488
904.0,287.0,76.0,123.0,6867.3,90.6,-11.670569,166.96284,11.4,36.0,0.118923955,28.95,266.9,76.44,31.3,0.0,488
905.0,282.0,78.0,122.0,6879.0,90.2,-11.670567,166.96274,11.46,35.0,0.119057134,28.71,267.7,75.98,31.3,0.0,490:483:488
906.0,282.0,79.0,122.0,6890.8,90.0,-11.670572,166.96263,11.56,34.0,0.119190305,28.51,268.3,75.52,31.3,0.0,486:486
907.0,285.0,79.0,122.0,6902.8,89.6,-11.670582,166.96252,11.68,34.0,0.11932348,28.31,268.8,75.06,31.35,0.0,483:479
908.0,281.0,79.0,122.0,6914.9,89.4,-11.670597,166.9624,11.82,34.0,0.11945665,28.28,268.2,75.02,31.35,0.0,486:485
909.0,284.0,80.0,122.0,6927.2,89.0,-11.670618,166.9623,11.98,34.0,0.11958983,28.3,267.2,75.15,31.35,0.0,486:481
910.0,283.0,80.0,122.0,6939.5,89.0,-11.670655,166.96219,12.1,34.0,0.119723,28.33,266.1,75.2,31.3,0.0,485:486
911.0,283.0,80.0,122.0,6951.8,89.0,-11.670704,166.96208,12.2,34.0,0.11985617,28.35,265.1,75.11,31.3,0.0,967
912.0,284.0,82.0,123.0,6964.0,88.8,-11.670749,166.96199,12.24,33.0,0.11998934,28.38,264.1,75.01,31.35,0.0,485:485:479
913.0,279.0,81.0,123.0,6976.2,88.8,-11.670765,166.96188,12.26,33.0,0.12012252,28.37,265.1,75.12,31.35,0.0,
914.0,283.0,81.0,123.0,6988.3,88.8,-11.67075,166.96176,12.22,33.0,0.120255694,28.36,266.3,75.26,31.35,0.0,958
915.0,282.0,80.0,124.0,7000.4,88.6,-11.670704,166.96167,12.18,34.0,0.120388865,28.35,267.4,75.39,31.35,0.0,966:483:481
916.0,284.0,80.0,124.0,7012.5,88.2,-11.67062,166.9616,12.14,34.0,0.12052204,28.34,268.6,75.52,31.35,0.0,477:481
917.0,280.0,80.0,124.0,7024.9,87.8,-11.670517,166.96155,12.18,33.0,0.12065522,28.44,267.5,74.89,31.35,0.0,481:477
918.0,284.0,80.0,124.0,7037.5,87.6,-11.670413,166.9615,12.26,34.0,0.12078839,28.55,266.2,74.2,31.35,0.0,477:479
919.0,282.0,80.0,124.0,7050.0,87.6,-11.670319,166.96144,12.34,34.0,0.12092156,28.62,265.2,74.02,31.35,0.0,
920.0,287.0,81.0,124.0,7062.3,87.8,-11.670232,166.96138,12.38,34.0,0.12105473,28.69,264.2,73.87,31.35,0.0,1434:472
921.0,283.0,84.0,124.0,7074.4,88.0,-11.670149,166.9613,12.38,32.0,0.12118791,28.65,263.4,73.42,31.35,0.0,476:474
922.0,280.0,85.0,125.0,7086.3,88.0,-11.67007,166.96123,12.28,31.0,0.12132108,28.61,262.7,72.97,31.35,0.0,474:479
923.0,280.0,82.0,125.0,7098.1,88.0,-11.669995,166.96115,12.12,33.0,0.121454254,28.56,262.0,72.83,31.35,0.0,479:477
924.0,280.0,80.0,124.0,7109.9,88.0,-11.669913,166.96109,11.98,33.0,0.121587425,28.48,261.6,73.16,31.35,0.0,474:476
925.0,279.0,79.0,125.0,7121.7,87.8,-11.66982,166.96103,11.88,34.0,0.121720605,28.39,260.6,73.54,31.35,0.0,959:479
926.0,283.0,77.0,125.0,7133.6,87.4,-11.669726,166.96098,11.84,35.0,0.12185378,28.3,259.6,73.95,31.35,0.0,
927.0,287.0,79.0,125.0,7145.6,87.2,-11.669648,166.9609,11.86,35.0,0.12198695,28.29,260.3,74.42,31.35,0.0,953:479:479
928.0,281.0,79.0,125.0,7157.8,87.0,-11.66959,166.9608,11.94,34.0,0.12212012,28.29,261.0,74.9,31.4,0.0,477:477
929.0,285.0,80.0,126.0,7170.0,86.8,-11.669546,166.96071,12.02,34.0,0.1222533,28.28,261.8,75.38,31.35,0.0,476:476
930.0,279.0,80.0,126.0,7182.2,86.8,-11.669511,166.9606,12.1,33.0,0.12238647,28.28,262.5,75.4,31.35,0.0,472:472
931.0,284.0,79.0,126.0,7194.2,87.2,-11.669485,166.9605,12.12,34.0,0.12251964,28.29,263.1,75.19,31.35,0.0,476:476:470
932.0,286.0,82.0,126.0,7206.0,87.4,-11.669481,166.96039,12.08,33.0,0.122652814,28.29,261.0,74.59,31.35,0.0,940
933.0,280.0,81.0,126.0,7217.6,87.4,-11.669501,166.96028,11.96,33.0,0.12278599,28.31,258.6,74.12,31.35,0.0,479:479
934.0,285.0,81.0,125.0,7229.1,87.4,-11.669538,166.96017,11.82,34.0,0.122919165,28.4,257.0,74.66,31.4,0.0,476
935.0,280.0,80.0,125.0,7240.6,87.2,-11.669583,166.96008,11.68,33.0,0.12305234,28.5,255.4,75.12,31.4,0.0,954:481
936.0,280.0,79.0,125.0,7252.1,87.2,-11.669631,166.95999,11.58,34.0,0.12318551,28.69,254.2,75.03,31.4,0.0,957
937.0,286.0,79.0,126.0,7263.6,87.0,-11.669681,166.9599,11.52,35.0,0.12331869,28.88,253.0,74.93,31.4,0.0,479:481
938.0,279.0,78.0,126.0,7275.3,86.8,-11.66973,166.95981,11.54,34.0,0.12345186,28.97,252.9,75.05,31.4,0.0,477
939.0,281.0,78.0,127.0,7287.1,86.4,-11.669792,166.95972,11.6,34.0,0.12358503,29.06,252.9,75.17,31.4,0.0,954:479
940.0,282.0,77.0,126.0,7299.2,86.2,-11.669885,166.95966,11.72,35.0,0.1237182,29.12,253.4,75.32,31.4,0.0,481:479
941.0,286.0,77.0,127.0,7311.4,86.2,-11.669991,166.95963,11.86,35.0,0.12385138,29.14,254.4,75.52,31.4,0.0,477:483
942.0,283.0,77.0,126.0,7323.7,86.2,-11.670096,166.9596,12.02,35.0,0.12398455,29.16,255.5,75.76,31.4,0.0,486:483
943.0,286.0,79.0,126.0,7336.3,85.8,-11.67019,166.95953,12.2,35.0,0.124117725,29.19,256.9,76.08,31.4,0.0,486:488
944.0,280.0,81.0,125.0,7349.0,85.4,-11.670268,166.95944,12.38,33.0,0.1242509,29.28,256.7,76.1,31.4,0.0,490:486
945.0,280.0,82.0,125.0,7361.7,85.6,-11.670311,166.95934,12.5,33.0,0.124384075,29.38,256.3,76.05,31.4,0.0,488:490:486
946.0,281.0,80.0,125.0,7374.0,86.0,-11.670325,166.95923,12.52,34.0,0.12451725,29.44,255.8,76.24,31.4,0.0,483:490
947.0,281.0,79.0,125.0,7386.1,86.0,-11.6703205,166.95912,12.48,34.0,0.12465042,29.49,255.3,76.56,31.4,0.0,492:490
948.0,284.0,79.0,125.0,7398.1,85.8,-11.670304,166.95901,12.36,34.0,0.12478359,29.54,255.0,76.87,31.4,0.0,490
949.0,280.0,78.0,125.0,7410.3,85.6,-11.670277,166.95891,12.26,34.0,0.12491677,29.61,256.6,77.11,31.4,0.0,492:978
950.0,284.0,77.0,124.0,7422.5,85.4,-11.670232,166.9588,12.16,35.0,0.12504993,29.75,257.8,77.26,31.4,0.0,490
951.0,283.0,77.0,124.0,7434.7,85.2,-11.670163,166.95871,12.14,35.0,0.12518312,29.99,258.4,77.24,31.4,0.0,486:982
952.0,284.0,77.0,123.0,7446.8,85.4,-11.67008,166.95865,12.14,35.0,0.12531629,30.23,258.9,77.28,31.4,0.0,492
953.0,284.0,79.0,123.0,7458.8,85.4,-11.669995,166.95857,12.14,34.0,0.12544946,30.48,259.2,77.35,31.4,0.0,490:493:493
954.0,286.0,79.0,123.0,7470.8,85.2,-11.669922,166.9585,12.1,35.0,0.12558264,30.73,260.1,77.55,31.4,0.0,978
955.0,284.0,81.0,123.0,7482.9,84.6,-11.669857,166.9584,12.08,33.0,0.1257158,30.97,262.5,78.21,31.4,0.0,493:495
956.0,284.0,82.0,122.0,7495.3,84.4,-11.669772,166.95833,12.12,33.0,0.12584898,31.21,264.5,78.75,31.4,0.0,495
957.0,281.0,82.0,122.0,7507.6,84.4,-11.669667,166.9583,12.16,33.0,0.12598215,31.52,264.0,78.29,31.4,0.0,495:490:493
958.0,280.0,83.0,122.0,7520.0,84.2,-11.669558,166.95827,12.24,32.0,0.12611532,31.79,263.1,78.0,31.4,0.0,495:495
959.0,281.0,80.0,122.0,7532.3,84.0,-11.669447,166.95825,12.3,34.0,0.12624851,32.02,261.5,78.0,31.4,0.0,490
960.0,285.0,79.0,122.0,7544.8,83.8,-11.669335,166.95825,12.38,34.0,0.12638168,32.07,262.8,78.51,31.4,0.0,493:493:493
961.0,286.0,80.0,122.0,7557.3,83.6,-11.669223,166.95824,12.4,34.0,0.12651485,32.1,264.3,79.07,31.4,0.0,492:488
962.0,278.0,80.0,122.0,7569.8,83.4,-11.66912,166.95819,12.44,33.0,0.12664802,32.12,265.3,79.08,31.4,0.0,490:493
963.0,280.0,80.0,122.0,7582.3,83.2,-11.669031,166.95813,12.46,33.0,0.1267812,32.08,265.7,78.66,31.45,0.0,493
964.0,285.0,78.0,122.0,7594.9,83.2,-11.668956,166.95804,12.52,35.0,0.12691437,31.92,265.8,78.39,31.4,0.0,980:493
965.0,283.0,78.0,121.0,7607.4,83.0,-11.66889,166.95795,12.52,35.0,0.12704754,31.68,266.1,78.26,31.45,0.0,493:497
966.0,280.0,78.0,121.0,7619.8,83.0,-11.668832,166.95784,12.5,34.0,0.12718071,31.47,266.0,78.14,31.4,0.0,493:493
967.0,284.0,77.0,121.0,7632.1,83.0,-11.668786,166.95775,12.46,35.0,0.1273139,31.32,265.0,78.04,31.45,0.0,495:495
968.0,285.0,79.0,122.0,7644.4,82.8,-11.668758,166.95764,12.42,34.0,0.12744707,31.22,264.2,78.04,31.45,0.0,490:490
969.0,281.0,79.0,122.0,7656.8,82.6,-11.668749,166.95752,12.38,34.0,0.12758024,31.15,263.4,78.12,31.45,0.0,493:492
970.0,280.0,77.0,122.0,7669.2,82.4,-11.668752,166.95741,12.36,35.0,0.12771341,31.07,263.2,78.16,31.45,0.0,493:490
971.0,288.0,77.0,122.0,7681.5,82.6,-11.668763,166.95729,12.34,36.0,0.12784658,30.97,263.8,78.13,31.45,0.0,490:490
972.0,283.0,78.0,122.0,7693.7,82.8,-11.668782,166.95718,12.32,35.0,0.12797976,30.87,264.5,78.1,31.45,0.0,490:486
973.0,279.0,79.0,122.0,7705.5,83.0,-11.668805,166.95708,12.22,34.0,0.12811293,30.72,266.2,78.22,31.45,0.0,481:488
974.0,283.0,76.0,121.0,7717.1,83.2,-11.668826,166.95699,12.06,36.0,0.1282461,30.55,268.0,78.36,31.4,0.0,488:485
975.0,287.0,76.0,121.0,7728.4,83.4,-11.668836,166.95688,11.84,36.0,0.12837929,30.47,269.3,78.59,31.4,0.0,486:481
976.0,287.0,79.0,121.0,7739.7,83.2,-11.668832,166.95677,11.64,35.0,0.12851246,30.41,270.3,78.86,31.45,0.0,486:481
977.0,282.0,81.0,122.0,7751.1,83.0,-11.66882,166.95667,11.48,33.0,0.12864563,30.33,271.1,79.27,31.45,0.0,483:486
978.0,280.0,81.0,122.0,7762.5,82.8,-11.668805,166.95656,11.4,33.0,0.1287788,30.2,271.6,79.84,31.45,0.0,485:483:479
979.0,283.0,79.0,122.0,7774.1,82.6,-11.6687975,166.95645,11.4,34.0,0.12891197,30.07,272.2,80.41,31.45,0.0,
980.0,284.0,79.0,122.0,7785.8,82.6,-11.668801,166.95634,11.48,34.0,0.12904514,29.78,271.8,80.49,31.45,0.0,1440:481
981.0,283.0,79.0,123.0,7797.5,82.4,-11.668808,166.95624,11.56,34.0,0.12917832,29.47,271.4,80.55,31.45,0.0,477
982.0,281.0,79.0,123.0,7809.3,82.2,-11.668815,166.95613,11.64,34.0,0.12931149,29.17,270.6,80.46,31.45,0.0,477:955
983.0,284.0,80.0,123.0,7821.1,82.2,-11.668813,166.95602,11.72,34.0,0.12944467,28.88,269.5,80.34,31.45,0.0,949
984.0,285.0,79.0,124.0,7832.9,82.4,-11.668797,166.95592,11.76,34.0,0.12957785,28.57,268.6,80.28,31.45,0.0,474
985.0,283.0,81.0,124.0,7844.4,82.6,-11.668768,166.95583,11.72,33.0,0.12971102,28.26,268.2,80.54,31.5,0.0,949:476
986.0,283.0,81.0,124.0,7855.6,82.8,-11.668736,166.95572,11.62,33.0,0.12984419,27.95,267.6,80.64,31.5,0.0,474:474
987.0,279.0,80.0,124.0,7866.7,83.0,-11.668709,166.95563,11.48,33.0,0.12997736,27.65,266.6,80.28,31.5,0.0,479:477
988.0,284.0,80.0,125.0,7877.6,83.0,-11.668689,166.95554,11.3,34.0,0.13011053,27.39,265.7,79.95,31.45,0.0,474:476:479
989.0,288.0,80.0,124.0,7888.5,83.0,-11.668669,166.95543,11.12,34.0,0.1302437,27.26,265.4,79.7,31.5,0.0,476:476
990.0,277.0,80.0,125.0,7899.3,83.0,-11.668645,166.95534,10.98,33.0,0.13037688,27.13,265.2,79.44,31.5,0.0,476:477
991.0,282.0,80.0,126.0,7910.1,83.2,-11.668612,166.95525,10.9,34.0,0.13051006,27.05,265.4,79.3,31.5,0.0,479
992.0,288.0,78.0,126.0,7920.8,83.2,-11.668569,166.95515,10.82,35.0,0.13064323,26.99,265.9,79.21,31.5,0.0,948:472
993.0,279.0,79.0,126.0,7931.5,83.2,-11.668514,166.95508,10.78,34.0,0.1307764,27.0,269.0,79.7,31.5,0.0,481:481
994.0,283.0,82.0,126.0,7942.2,83.2,-11.668452,166.955,10.74,33.0,0.13090958,27.01,272.3,80.24,31.45,0.0,481:479
995.0,283.0,80.0,126.0,7952.7,83.2,-11.6683855,166.95493,10.68,34.0,0.13104275,27.06,273.0,79.96,31.5,0.0,474:483
996.0,279.0,81.0,126.0,7963.2,83.0,-11.66832,166.95486,10.62,33.0,0.13117592,27.15,271.1,78.89,31.5,0.0,483:479:483
997.0,280.0,80.0,126.0,7973.6,83.0,-11.668256,166.95479,10.56,33.0,0.13130909,27.25,269.2,77.85,31.5,0.0,481:479
998.0,282.0,78.0,126.0,7983.9,83.0,-11.668199,166.95471,10.48,35.0,0.13144226,27.41,267.3,76.94,31.5,0.0,485:485
999.0,286.0,78.0,126.0,7994.2,83.0,-11.66815,166.95464,10.4,35.0,0.13157544,27.58,265.4,76.03,31.5,0.0,479:481
1000.0,284.0,78.0,126.0,8004.4,83.0,-11.668111,166.95456,10.34,35.0,0.13170862,27.82,265.2,75.61,31.5,0.0,485:481
1001.0,281.0,79.0,126.0,8014.5,83.0,-11.668083,166.95447,10.26,34.0,0.1318418,28.07,265.2,75.24,31.5,0.0,479:483
1002.0,283.0,79.0,126.0,8024.5,83.0,-11.66806,166.95438,10.18,34.0,0.13197497,28.45,265.0,75.42,31.5,0.0,481:479
1003.0,282.0,79.0,125.0,8034.5,83.0,-11.66804,166.95428,10.12,34.0,0.13210814,28.82,264.7,75.59,31.5,0.0,477:481
1004.0,284.0,80.0,124.0,8044.3,83.0,-11.668021,166.9542,10.02,34.0,0.13224131,29.17,264.2,75.38,31.5,0.0,483:481
1005.0,279.0,79.0,124.0,8054.2,83.0,-11.668,166.95412,9.96,34.0,0.13237448,29.51,263.6,75.19,31.5,0.0,483:485
1006.0,283.0,79.0,124.0,8063.9,83.0,-11.667972,166.95403,9.88,34.0,0.13250765,29.7,262.6,75.14,31.5,0.0,483:481
1007.0,283.0,78.0,124.0,8073.7,83.0,-11.667936,166.95395,9.84,35.0,0.13264082,29.89,261.7,75.08,31.5,0.0,481:485
1008.0,288.0,80.0,124.0,8083.6,82.8,-11.66789,166.95387,9.82,34.0,0.13277401,30.08,260.9,75.13,31.5,0.0,486:488
1009.0,285.0,82.0,124.0,8093.6,82.8,-11.667832,166.9538,9.86,33.0,0.13290718,30.28,261.2,75.64,31.55,0.0,481:483
1010.0,279.0,83.0,124.0,8103.7,82.6,-11.667762,166.95374,9.9,32.0,0.13304035,30.47,261.5,76.11,31.5,0.0,483:486
1011.0,280.0,81.0,124.0,8114.0,82.4,-11.667685,166.95369,10.02,33.0,0.13317353,30.6,261.9,76.36,31.5,0.0,488:486:486
1012.0,282.0,78.0,125.0,8124.5,82.2,-11.667603,166.95364,10.16,35.0,0.1333067,30.75,261.8,76.41,31.55,0.0,490:485
1013.0,283.0,77.0,124.0,8135.2,82.2,-11.667518,166.9536,10.32,35.0,0.13343987,30.87,261.5,76.65,31.5,0.0,486
1014.0,281.0,78.0,124.0,8146.0,82.0,-11.66743,166.95355,10.48,34.0,0.13357304,30.92,261.0,77.25,31.5,0.0,483:479:486
1015.0,284.0,77.0,124.0,8156.9,81.8,-11.667341,166.9535,10.64,35.0,0.13370621,30.88,260.6,77.37,31.55,0.0,488:488
1016.0,286.0,78.0,124.0,8168.0,81.6,-11.667251,166.95346,10.8,35.0,0.1338394,30.79,260.4,77.15,31.55,0.0,488
1017.0,286.0,80.0,124.0,8179.3,81.4,-11.667162,166.95341,10.96,34.0,0.13397257,30.81,262.0,77.25,31.55,0.0,486:490:493
1018.0,281.0,82.0,124.0,8190.6,81.2,-11.667076,166.95335,11.08,33.0,0.13410574,30.84,263.7,77.39,31.55,0.0,492:493
1019.0,282.0,82.0,123.0,8202.1,81.0,-11.666998,166.95328,11.22,33.0,0.13423891,30.82,264.2,77.88,31.55,0.0,493:495
1020.0,285.0,81.0,123.0,8213.7,80.8,-11.666936,166.9532,11.36,34.0,0.13437209,30.8,264.3,78.06,31.55,0.0,492:488
1021.0,280.0,81.0,123.0,8225.29,80.8,-11.666892,166.95311,11.46,33.0,0.13450526,30.79,263.7,77.64,31.55,0.0,490
1022.0,282.0,81.0,123.0,8237.0,80.6,-11.666862,166.953,11.54,33.0,0.13463843,30.78,263.2,77.23,31.55,0.0,490:492:486
1023.0,279.0,79.0,123.0,8248.7,80.6,-11.666841,166.9529,11.62,34.0,0.1347716,30.83,262.9,77.23,31.55,0.0,490:488
1024.0,281.0,79.0,123.0,8260.4,80.4,-11.666823,166.95279,11.66,34.0,0.13490479,30.96,262.9,77.72,31.55,0.0,485:488
1025.0,283.0,77.0,123.0,8272.1,80.4,-11.666797,166.95268,11.68,35.0,0.13503796,31.09,263.1,78.13,31.55,0.0,486:486
1026.0,282.0,77.0,123.0,8283.79,80.2,-11.666751,166.95259,11.7,35.0,0.13517113,31.23,264.0,78.34,31.55,0.0,486:483
1027.0,284.0,78.0,122.0,8295.6,80.0,-11.666682,166.95251,11.72,35.0,0.1353043,31.21,263.4,77.98,31.55,0.0,488:488
1028.0,282.0,78.0,122.0,8307.4,80.0,-11.666598,166.95244,11.74,35.0,0.13543747,31.17,262.5,77.53,31.55,0.0,490:486
1029.0,288.0,80.0,122.0,8319.2,79.8,-11.666507,166.9524,11.76,34.0,0.13557065,31.14,261.6,77.08,31.55,0.0,486
1030.0,282.0,82.0,122.0,8331.0,79.8,-11.666412,166.95233,11.78,33.0,0.13570382,31.12,261.3,76.97,31.55,0.0,978:486
1031.0,282.0,82.0,122.0,8342.9,79.6,-11.666315,166.95229,11.82,33.0,0.13583699,31.12,261.4,77.1,31.55,0.0,488:488
1032.0,282.0,81.0,122.0,8354.7,79.6,-11.666218,166.95224,11.82,33.0,0.13597018,31.01,261.8,77.23,31.55,0.0,483:481
